s,m/s,m/s,kg/m/s,kg/m3
Time,"null","null","null","null"
 0.000E+00,-5.082E-21,-4.227E-04, 5.535E-05, 1.196E+00
 2.019E-01, 8.656E+00, 8.723E+00, 9.103E-05, 1.196E+00
 4.001E-01, 2.443E+01, 2.523E+01, 3.462E-03, 1.196E+00
 6.007E-01, 3.887E+01, 4.131E+01, 2.226E-02, 1.196E+00
 8.001E-01, 5.159E+01, 5.966E+01, 3.724E-02, 1.196E+00
 1.000E+00, 6.236E+01, 7.340E+01, 3.712E-02, 1.196E+00
 1.200E+00, 7.137E+01, 8.469E+01, 4.188E-02, 1.196E+00
 1.400E+00, 7.856E+01, 9.206E+01, 5.334E-02, 1.196E+00
 1.600E+00, 8.402E+01, 1.007E+02, 5.710E-02, 1.196E+00
 1.800E+00, 8.824E+01, 1.037E+02, 6.055E-02, 1.196E+00
 2.000E+00, 9.129E+01, 1.102E+02, 5.967E-02, 1.196E+00
 2.200E+00, 9.343E+01, 1.105E+02, 6.550E-02, 1.196E+00
 2.400E+00, 9.511E+01, 1.158E+02, 6.965E-02, 1.196E+00
 2.600E+00, 9.626E+01, 1.174E+02, 7.584E-02, 1.196E+00
 2.800E+00, 9.711E+01, 1.168E+02, 5.708E-02, 1.196E+00
 3.000E+00, 9.787E+01, 1.182E+02, 6.889E-02, 1.196E+00
 3.200E+00, 9.837E+01, 1.179E+02, 6.815E-02, 1.196E+00
 3.400E+00, 9.872E+01, 1.204E+02, 8.108E-02, 1.196E+00
 3.600E+00, 9.915E+01, 1.188E+02, 6.437E-02, 1.196E+00
 3.800E+00, 9.942E+01, 1.198E+02, 6.414E-02, 1.196E+00
 4.000E+00, 9.964E+01, 1.204E+02, 6.240E-02, 1.196E+00
 4.200E+00, 9.973E+01, 1.204E+02, 6.571E-02, 1.196E+00
 4.400E+00, 9.992E+01, 1.215E+02, 6.958E-02, 1.196E+00
 4.600E+00, 9.991E+01, 1.201E+02, 6.272E-02, 1.196E+00
 4.800E+00, 9.988E+01, 1.189E+02, 6.626E-02, 1.196E+00
 5.000E+00, 9.989E+01, 1.222E+02, 5.918E-02, 1.196E+00
 5.200E+00, 9.990E+01, 1.211E+02, 7.672E-02, 1.196E+00
 5.400E+00, 9.993E+01, 1.203E+02, 5.927E-02, 1.196E+00
 5.600E+00, 9.990E+01, 1.185E+02, 6.510E-02, 1.196E+00
 5.800E+00, 9.990E+01, 1.234E+02, 7.549E-02, 1.196E+00
 6.000E+00, 9.993E+01, 1.197E+02, 5.631E-02, 1.196E+00
 6.200E+00, 9.993E+01, 1.229E+02, 7.790E-02, 1.196E+00
 6.400E+00, 9.995E+01, 1.216E+02, 7.334E-02, 1.196E+00
 6.600E+00, 1.000E+02, 1.199E+02, 6.311E-02, 1.196E+00
 6.800E+00, 1.000E+02, 1.205E+02, 6.366E-02, 1.196E+00
 7.000E+00, 1.001E+02, 1.198E+02, 7.109E-02, 1.196E+00
 7.200E+00, 1.001E+02, 1.212E+02, 5.857E-02, 1.196E+00
 7.400E+00, 1.000E+02, 1.184E+02, 6.326E-02, 1.196E+00
 7.600E+00, 9.998E+01, 1.196E+02, 6.246E-02, 1.196E+00
 7.800E+00, 9.996E+01, 1.195E+02, 6.578E-02, 1.196E+00
 8.000E+00, 9.998E+01, 1.217E+02, 5.590E-02, 1.196E+00
 8.200E+00, 9.986E+01, 1.184E+02, 5.985E-02, 1.196E+00
 8.400E+00, 9.985E+01, 1.212E+02, 6.467E-02, 1.196E+00
 8.600E+00, 9.985E+01, 1.206E+02, 6.742E-02, 1.196E+00
 8.800E+00, 9.985E+01, 1.204E+02, 6.345E-02, 1.196E+00
 9.000E+00, 9.996E+01, 1.199E+02, 6.369E-02, 1.196E+00
 9.200E+00, 1.001E+02, 1.208E+02, 6.790E-02, 1.196E+00
 9.400E+00, 1.001E+02, 1.200E+02, 6.037E-02, 1.196E+00
 9.600E+00, 1.001E+02, 1.230E+02, 6.809E-02, 1.196E+00
 9.800E+00, 1.001E+02, 1.204E+02, 5.930E-02, 1.196E+00
 1.000E+01, 9.998E+01, 1.206E+02, 6.125E-02, 1.196E+00
 1.020E+01, 1.000E+02, 1.210E+02, 6.382E-02, 1.196E+00
 1.040E+01, 1.001E+02, 1.214E+02, 5.690E-02, 1.196E+00
 1.060E+01, 1.001E+02, 1.212E+02, 6.835E-02, 1.196E+00
 1.080E+01, 1.001E+02, 1.208E+02, 6.551E-02, 1.196E+00
 1.100E+01, 1.001E+02, 1.215E+02, 6.678E-02, 1.196E+00
 1.120E+01, 9.999E+01, 1.206E+02, 6.511E-02, 1.196E+00
 1.140E+01, 1.000E+02, 1.211E+02, 6.552E-02, 1.196E+00
 1.160E+01, 1.002E+02, 1.212E+02, 5.817E-02, 1.196E+00
 1.180E+01, 1.001E+02, 1.215E+02, 6.894E-02, 1.196E+00
 1.200E+01, 1.001E+02, 1.189E+02, 6.879E-02, 1.196E+00
 1.220E+01, 1.001E+02, 1.210E+02, 6.099E-02, 1.196E+00
 1.240E+01, 1.001E+02, 1.204E+02, 6.874E-02, 1.196E+00
 1.260E+01, 1.001E+02, 1.218E+02, 6.254E-02, 1.196E+00
 1.280E+01, 1.001E+02, 1.230E+02, 6.268E-02, 1.196E+00
 1.300E+01, 1.001E+02, 1.205E+02, 6.482E-02, 1.196E+00
 1.320E+01, 1.001E+02, 1.196E+02, 6.215E-02, 1.196E+00
 1.340E+01, 9.997E+01, 1.190E+02, 6.025E-02, 1.196E+00
 1.360E+01, 9.989E+01, 1.210E+02, 7.328E-02, 1.196E+00
 1.380E+01, 9.978E+01, 1.204E+02, 6.015E-02, 1.196E+00
 1.400E+01, 9.972E+01, 1.199E+02, 7.030E-02, 1.196E+00
 1.420E+01, 9.984E+01, 1.223E+02, 7.288E-02, 1.196E+00
 1.440E+01, 9.984E+01, 1.220E+02, 6.116E-02, 1.196E+00
 1.460E+01, 1.001E+02, 1.210E+02, 6.984E-02, 1.196E+00
 1.480E+01, 1.002E+02, 1.226E+02, 6.827E-02, 1.196E+00
 1.500E+01, 1.002E+02, 1.214E+02, 7.118E-02, 1.196E+00
 1.520E+01, 1.003E+02, 1.227E+02, 7.116E-02, 1.196E+00
