s,m/s,m/s,kg/m/s,kg/m3
Time,null,null,null,null
 0.000E+00, 4.066E-20,-2.050E-03, 9.265E-05, 1.195E+00
 1.103E+00, 5.178E-01, 5.203E-01, 8.580E-05, 1.195E+00
 2.030E+00, 1.332E+00, 1.347E+00, 1.272E-04, 1.195E+00
 3.040E+00, 2.089E+00, 2.145E+00, 2.648E-04, 1.195E+00
 4.028E+00, 2.843E+00, 2.977E+00, 4.114E-04, 1.195E+00
 5.015E+00, 3.558E+00, 3.782E+00, 1.633E-03, 1.195E+00
 6.008E+00, 4.246E+00, 4.558E+00, 4.169E-03, 1.195E+00
 7.002E+00, 4.905E+00, 5.579E+00, 8.225E-03, 1.195E+00
 8.009E+00, 5.527E+00, 6.124E+00, 1.060E-02, 1.195E+00
 9.005E+00, 6.093E+00, 7.121E+00, 7.601E-03, 1.195E+00
 1.000E+01, 6.596E+00, 8.426E+00, 8.352E-03, 1.195E+00
 1.100E+01, 7.042E+00, 8.609E+00, 1.243E-02, 1.195E+00
 1.201E+01, 7.438E+00, 9.492E+00, 1.341E-02, 1.195E+00
 1.301E+01, 7.786E+00, 9.804E+00, 9.200E-03, 1.195E+00
 1.400E+01, 8.090E+00, 1.038E+01, 1.135E-02, 1.195E+00
 1.500E+01, 8.355E+00, 1.084E+01, 1.714E-02, 1.195E+00
 1.601E+01, 8.589E+00, 1.091E+01, 1.602E-02, 1.195E+00
 1.700E+01, 8.793E+00, 1.143E+01, 1.542E-02, 1.195E+00
 1.800E+01, 8.967E+00, 1.121E+01, 1.324E-02, 1.195E+00
 1.901E+01, 9.110E+00, 1.164E+01, 1.186E-02, 1.195E+00
 2.001E+01, 9.227E+00, 1.159E+01, 1.457E-02, 1.195E+00
 2.100E+01, 9.336E+00, 1.207E+01, 1.512E-02, 1.195E+00
 2.200E+01, 9.426E+00, 1.196E+01, 1.527E-02, 1.195E+00
 2.300E+01, 9.498E+00, 1.206E+01, 1.897E-02, 1.195E+00
 2.400E+01, 9.567E+00, 1.227E+01, 1.587E-02, 1.195E+00
 2.501E+01, 9.635E+00, 1.228E+01, 1.787E-02, 1.195E+00
 2.600E+01, 9.682E+00, 1.238E+01, 1.062E-02, 1.195E+00
 2.701E+01, 9.726E+00, 1.221E+01, 1.152E-02, 1.195E+00
 2.801E+01, 9.752E+00, 1.213E+01, 9.473E-03, 1.195E+00
 2.900E+01, 9.778E+00, 1.240E+01, 1.312E-02, 1.195E+00
 3.000E+01, 9.800E+00, 1.288E+01, 1.387E-02, 1.195E+00
 3.100E+01, 9.820E+00, 1.248E+01, 1.336E-02, 1.195E+00
 3.200E+01, 9.842E+00, 1.264E+01, 1.147E-02, 1.195E+00
 3.301E+01, 9.858E+00, 1.249E+01, 1.477E-02, 1.195E+00
 3.400E+01, 9.869E+00, 1.250E+01, 1.700E-02, 1.195E+00
 3.501E+01, 9.865E+00, 1.259E+01, 9.844E-03, 1.195E+00
 3.601E+01, 9.875E+00, 1.242E+01, 1.146E-02, 1.195E+00
 3.701E+01, 9.878E+00, 1.218E+01, 1.369E-02, 1.195E+00
 3.801E+01, 9.872E+00, 1.250E+01, 1.081E-02, 1.195E+00
 3.901E+01, 9.872E+00, 1.246E+01, 1.237E-02, 1.195E+00
 4.000E+01, 9.877E+00, 1.252E+01, 1.493E-02, 1.195E+00
 4.100E+01, 9.888E+00, 1.263E+01, 1.457E-02, 1.195E+00
 4.201E+01, 9.894E+00, 1.281E+01, 1.499E-02, 1.195E+00
 4.300E+01, 9.893E+00, 1.263E+01, 1.186E-02, 1.195E+00
 4.400E+01, 9.902E+00, 1.259E+01, 1.267E-02, 1.195E+00
 4.500E+01, 9.912E+00, 1.270E+01, 1.457E-02, 1.195E+00
 4.601E+01, 9.909E+00, 1.294E+01, 1.283E-02, 1.195E+00
 4.700E+01, 9.904E+00, 1.267E+01, 1.463E-02, 1.195E+00
 4.800E+01, 9.906E+00, 1.274E+01, 1.473E-02, 1.195E+00
 4.901E+01, 9.906E+00, 1.277E+01, 1.687E-02, 1.195E+00
 5.000E+01, 9.905E+00, 1.281E+01, 1.185E-02, 1.195E+00
 5.100E+01, 9.917E+00, 1.240E+01, 1.163E-02, 1.195E+00
 5.201E+01, 9.926E+00, 1.232E+01, 1.163E-02, 1.195E+00
 5.300E+01, 9.927E+00, 1.270E+01, 1.301E-02, 1.195E+00
 5.400E+01, 9.933E+00, 1.253E+01, 1.329E-02, 1.195E+00
 5.500E+01, 9.936E+00, 1.266E+01, 1.199E-02, 1.195E+00
