s,m/s,m/s,kg/m/s,kg/m3
Time,null,null,null,null
 0.000E+00, 4.066E-20,-2.050E-03, 5.530E-05, 1.195E+00
 2.017E-01, 8.678E+00, 8.721E+00, 9.086E-05, 1.195E+00
 4.008E-01, 2.482E+01, 2.529E+01, 3.426E-03, 1.195E+00
 6.007E-01, 4.016E+01, 4.185E+01, 2.068E-02, 1.195E+00
 8.004E-01, 5.427E+01, 5.956E+01, 3.095E-02, 1.195E+00
 1.000E+00, 6.685E+01, 7.466E+01, 3.811E-02, 1.195E+00
 1.200E+00, 7.778E+01, 9.015E+01, 5.017E-02, 1.195E+00
 1.400E+00, 8.703E+01, 9.833E+01, 4.801E-02, 1.195E+00
 1.600E+00, 9.468E+01, 1.066E+02, 5.674E-02, 1.195E+00
 1.800E+00, 1.009E+02, 1.151E+02, 5.883E-02, 1.195E+00
 2.000E+00, 1.059E+02, 1.216E+02, 7.440E-02, 1.195E+00
 2.200E+00, 1.096E+02, 1.276E+02, 6.928E-02, 1.195E+00
 2.400E+00, 1.126E+02, 1.313E+02, 7.001E-02, 1.195E+00
 2.600E+00, 1.147E+02, 1.326E+02, 7.707E-02, 1.195E+00
 2.800E+00, 1.162E+02, 1.324E+02, 7.182E-02, 1.195E+00
 3.000E+00, 1.174E+02, 1.391E+02, 8.900E-02, 1.195E+00
 3.200E+00, 1.183E+02, 1.362E+02, 7.047E-02, 1.195E+00
 3.400E+00, 1.189E+02, 1.387E+02, 8.763E-02, 1.195E+00
 3.600E+00, 1.194E+02, 1.381E+02, 7.194E-02, 1.195E+00
 3.800E+00, 1.198E+02, 1.394E+02, 8.196E-02, 1.195E+00
 4.000E+00, 1.201E+02, 1.358E+02, 7.414E-02, 1.195E+00
 4.200E+00, 1.201E+02, 1.404E+02, 7.517E-02, 1.195E+00
 4.400E+00, 1.203E+02, 1.377E+02, 7.109E-02, 1.195E+00
 4.600E+00, 1.204E+02, 1.400E+02, 8.058E-02, 1.195E+00
 4.800E+00, 1.204E+02, 1.389E+02, 7.924E-02, 1.195E+00
 5.000E+00, 1.203E+02, 1.373E+02, 7.746E-02, 1.195E+00
 5.200E+00, 1.204E+02, 1.386E+02, 6.802E-02, 1.195E+00
 5.400E+00, 1.205E+02, 1.387E+02, 7.064E-02, 1.195E+00
 5.600E+00, 1.205E+02, 1.400E+02, 8.068E-02, 1.195E+00
 5.800E+00, 1.205E+02, 1.398E+02, 7.714E-02, 1.195E+00
 6.000E+00, 1.206E+02, 1.392E+02, 7.173E-02, 1.195E+00
 6.200E+00, 1.207E+02, 1.428E+02, 8.198E-02, 1.195E+00
 6.400E+00, 1.208E+02, 1.395E+02, 8.323E-02, 1.195E+00
 6.600E+00, 1.207E+02, 1.372E+02, 7.784E-02, 1.195E+00
 6.800E+00, 1.207E+02, 1.387E+02, 7.492E-02, 1.195E+00
 7.000E+00, 1.207E+02, 1.404E+02, 7.087E-02, 1.195E+00
 7.200E+00, 1.207E+02, 1.391E+02, 7.710E-02, 1.195E+00
 7.400E+00, 1.207E+02, 1.384E+02, 8.195E-02, 1.195E+00
 7.600E+00, 1.206E+02, 1.400E+02, 7.134E-02, 1.195E+00
 7.800E+00, 1.206E+02, 1.386E+02, 7.099E-02, 1.195E+00
 8.000E+00, 1.206E+02, 1.408E+02, 8.280E-02, 1.195E+00
 8.200E+00, 1.206E+02, 1.378E+02, 7.223E-02, 1.195E+00
 8.400E+00, 1.206E+02, 1.386E+02, 7.230E-02, 1.195E+00
 8.600E+00, 1.206E+02, 1.383E+02, 7.078E-02, 1.195E+00
 8.800E+00, 1.207E+02, 1.384E+02, 7.755E-02, 1.195E+00
 9.000E+00, 1.208E+02, 1.384E+02, 7.383E-02, 1.195E+00
 9.200E+00, 1.209E+02, 1.386E+02, 6.759E-02, 1.195E+00
 9.400E+00, 1.208E+02, 1.406E+02, 7.507E-02, 1.195E+00
 9.600E+00, 1.209E+02, 1.365E+02, 7.299E-02, 1.195E+00
 9.800E+00, 1.209E+02, 1.390E+02, 6.843E-02, 1.195E+00
 1.000E+01, 1.209E+02, 1.396E+02, 7.447E-02, 1.195E+00
 1.020E+01, 1.209E+02, 1.396E+02, 7.557E-02, 1.195E+00
 1.040E+01, 1.210E+02, 1.390E+02, 7.048E-02, 1.195E+00
 1.060E+01, 1.209E+02, 1.380E+02, 7.058E-02, 1.195E+00
 1.080E+01, 1.209E+02, 1.383E+02, 7.086E-02, 1.195E+00
 1.100E+01, 1.209E+02, 1.407E+02, 7.704E-02, 1.195E+00
 1.120E+01, 1.209E+02, 1.410E+02, 8.170E-02, 1.195E+00
 1.140E+01, 1.209E+02, 1.364E+02, 6.628E-02, 1.195E+00
 1.160E+01, 1.209E+02, 1.401E+02, 7.238E-02, 1.195E+00
 1.180E+01, 1.209E+02, 1.394E+02, 7.564E-02, 1.195E+00
 1.200E+01, 1.210E+02, 1.404E+02, 7.365E-02, 1.195E+00
 1.220E+01, 1.210E+02, 1.394E+02, 6.484E-02, 1.195E+00
 1.240E+01, 1.210E+02, 1.380E+02, 7.737E-02, 1.195E+00
 1.260E+01, 1.209E+02, 1.397E+02, 6.747E-02, 1.195E+00
 1.280E+01, 1.209E+02, 1.390E+02, 7.020E-02, 1.195E+00
 1.300E+01, 1.208E+02, 1.364E+02, 7.412E-02, 1.195E+00
 1.320E+01, 1.208E+02, 1.376E+02, 7.961E-02, 1.195E+00
 1.340E+01, 1.208E+02, 1.413E+02, 7.837E-02, 1.195E+00
 1.360E+01, 1.208E+02, 1.402E+02, 7.166E-02, 1.195E+00
 1.380E+01, 1.209E+02, 1.386E+02, 8.042E-02, 1.195E+00
 1.400E+01, 1.209E+02, 1.404E+02, 8.029E-02, 1.195E+00
 1.420E+01, 1.209E+02, 1.393E+02, 8.155E-02, 1.195E+00
 1.440E+01, 1.209E+02, 1.400E+02, 8.059E-02, 1.195E+00
 1.460E+01, 1.210E+02, 1.371E+02, 6.533E-02, 1.195E+00
 1.480E+01, 1.210E+02, 1.359E+02, 7.204E-02, 1.195E+00
 1.500E+01, 1.209E+02, 1.381E+02, 7.431E-02, 1.195E+00
