m,Pa
p-x,p
 6.9513125E+002, 1.7748368E+001
 6.9613000E+002, 1.7730634E+001
 6.9712875E+002, 1.7730634E+001
 6.9812750E+002, 1.7713810E+001
 6.9912625E+002, 1.7713810E+001
 7.0012500E+002, 1.7694601E+001
 7.0112375E+002, 1.7694601E+001
 7.0212250E+002, 1.7670104E+001
 7.0312125E+002, 1.7670104E+001
 7.0412000E+002, 1.7636723E+001
 7.0511875E+002, 1.7636723E+001
 7.0611750E+002, 1.7588227E+001
 7.0711625E+002, 1.7588227E+001
 7.0811500E+002, 1.7501653E+001
 7.0911375E+002, 1.7501653E+001
 7.1011250E+002, 1.7355691E+001
 7.1111125E+002, 1.7355691E+001
 7.1211000E+002, 1.7133762E+001
 7.1310875E+002, 1.7133762E+001
 7.1410750E+002, 1.6828554E+001
 7.1510625E+002, 1.6828554E+001
 7.1610500E+002, 1.6442138E+001
 7.1710375E+002, 1.6442138E+001
 7.1810250E+002, 1.5965837E+001
 7.1910125E+002, 1.5965837E+001
 7.2010000E+002, 1.5422170E+001
 7.2109875E+002, 1.5422170E+001
 7.2209750E+002, 1.4872038E+001
 7.2309625E+002, 1.4872038E+001
 7.2409500E+002, 1.4369865E+001
 7.2509375E+002, 1.4369865E+001
 7.2609250E+002, 1.3972504E+001
 7.2709125E+002, 1.3972504E+001
 7.2809000E+002, 1.3693337E+001
 7.2908875E+002, 1.3693337E+001
 7.3008750E+002, 1.3514371E+001
 7.3108625E+002, 1.3514371E+001
 7.3208500E+002, 1.3409839E+001
 7.3308375E+002, 1.3409839E+001
 7.3408250E+002, 1.3365199E+001
 7.3508125E+002, 1.3365199E+001
 7.3608000E+002, 1.3364602E+001
 7.3707875E+002, 1.3364602E+001
 7.3807750E+002, 1.3377463E+001
 7.3907625E+002, 1.3377463E+001
 7.4007500E+002, 1.3388880E+001
 7.4107375E+002, 1.3388880E+001
 7.4207250E+002, 1.3379813E+001
 7.4307125E+002, 1.3379813E+001
 7.4407000E+002, 1.3345886E+001
 7.4506875E+002, 1.3345886E+001
 7.4606750E+002, 1.3295256E+001
 7.4706625E+002, 1.3295256E+001
 7.4806500E+002, 1.3237506E+001
 7.4906375E+002, 1.3237506E+001
 7.5006250E+002, 1.3173520E+001
 7.5106125E+002, 1.3173520E+001
 7.5206000E+002, 1.3099281E+001
 7.5305875E+002, 1.3099281E+001
 7.5405750E+002, 1.3016176E+001
 7.5505625E+002, 1.3016176E+001
 7.5605500E+002, 1.2926289E+001
 7.5705375E+002, 1.2926289E+001
 7.5805250E+002, 1.2820153E+001
 7.5905125E+002, 1.2820153E+001
 7.6005000E+002, 1.2706838E+001
 7.6104875E+002, 1.2706838E+001
 7.6204750E+002, 1.2573751E+001
 7.6304625E+002, 1.2573751E+001
 7.6404500E+002, 1.2418520E+001
 7.6504375E+002, 1.2418520E+001
 7.6604250E+002, 1.2227639E+001
 7.6704125E+002, 1.2227639E+001
 7.6804000E+002, 1.1992778E+001
 7.6903875E+002, 1.1992778E+001
 7.7003750E+002, 1.1718732E+001
 7.7103625E+002, 1.1718732E+001
 7.7203500E+002, 1.1427990E+001
 7.7303375E+002, 1.1427990E+001
 7.7403250E+002, 1.1186033E+001
 7.7503125E+002, 1.1186033E+001
 7.7603000E+002, 1.0966896E+001
 7.7702875E+002, 1.0966896E+001
 7.7802750E+002, 1.0755433E+001
 7.7902625E+002, 1.0755433E+001
 7.8002500E+002, 1.0533247E+001
 7.8102375E+002, 1.0533247E+001
 7.8202250E+002, 1.0358809E+001
 7.8302125E+002, 1.0358809E+001
 7.8402000E+002, 1.0176731E+001
 7.8501875E+002, 1.0176731E+001
 7.8601750E+002, 9.9497896E+000
 7.8701625E+002, 9.9497896E+000
 7.8801500E+002, 9.4323318E+000
 7.8901375E+002, 9.4323318E+000
 7.9001250E+002, 8.6659138E+000
 7.9101125E+002, 8.6659138E+000
 7.9201000E+002, 8.1704844E+000
 7.9300875E+002, 8.1704844E+000
 7.9400750E+002, 7.8524579E+000
 7.9500625E+002, 7.8524579E+000
 7.9600500E+002, 7.8163187E+000
 7.9700375E+002, 7.8163187E+000
 7.9800250E+002, 8.4110121E+000
 7.9900125E+002, 8.4110121E+000
 7.9998000E+002, 8.4110121E+000
 8.0099875E+002, 9.0445057E+000
 8.0199750E+002, 9.0445057E+000
 8.0299625E+002, 9.9978772E+000
 8.0399500E+002, 9.9978772E+000
 8.0499375E+002, 1.0645322E+001
 8.0599250E+002, 1.0645322E+001
 8.0699125E+002, 1.1347252E+001
 8.0799000E+002, 1.1347252E+001
 8.0898875E+002, 1.1864857E+001
 8.0998750E+002, 1.1864857E+001
 8.1098625E+002, 1.2165218E+001
 8.1198500E+002, 1.2165218E+001
 8.1298375E+002, 1.2370103E+001
 8.1398250E+002, 1.2370103E+001
 8.1498125E+002, 1.2632227E+001
 8.1598000E+002, 1.2632227E+001
 8.1697875E+002, 1.2905723E+001
 8.1797750E+002, 1.2905723E+001
 8.1897625E+002, 1.3143910E+001
 8.1997500E+002, 1.3143910E+001
 8.2097375E+002, 1.3334992E+001
 8.2197250E+002, 1.3334992E+001
 8.2297125E+002, 1.3488951E+001
 8.2397000E+002, 1.3488951E+001
 8.2496875E+002, 1.3622374E+001
 8.2596750E+002, 1.3622374E+001
 8.2696625E+002, 1.3735643E+001
 8.2796500E+002, 1.3735643E+001
 8.2896375E+002, 1.3824374E+001
 8.2996250E+002, 1.3824374E+001
 8.3096125E+002, 1.3910819E+001
 8.3196000E+002, 1.3910819E+001
 8.3295875E+002, 1.3981222E+001
 8.3395750E+002, 1.3981222E+001
 8.3495625E+002, 1.4046556E+001
 8.3595500E+002, 1.4046556E+001
 8.3695375E+002, 1.4098822E+001
 8.3795250E+002, 1.4098822E+001
 8.3895125E+002, 1.4144878E+001
 8.3995000E+002, 1.4144878E+001
 8.4094875E+002, 1.4180746E+001
 8.4194750E+002, 1.4180746E+001
 8.4294625E+002, 1.4209766E+001
 8.4394500E+002, 1.4209766E+001
 8.4494375E+002, 1.4229597E+001
 8.4594250E+002, 1.4229597E+001
 8.4694125E+002, 1.4244158E+001
 8.4794000E+002, 1.4244158E+001
 8.4893875E+002, 1.4252410E+001
 8.4993750E+002, 1.4252410E+001
 8.5093625E+002, 1.4253291E+001
 8.5193500E+002, 1.4253291E+001
 8.5293375E+002, 1.4246756E+001
 8.5393250E+002, 1.4246756E+001
 8.5493125E+002, 1.4229406E+001
 8.5593000E+002, 1.4229406E+001
 8.5692875E+002, 1.4205260E+001
 8.5792750E+002, 1.4205260E+001
 8.5892625E+002, 1.4174605E+001
 8.5992500E+002, 1.4174605E+001
 8.6092375E+002, 1.4130748E+001
 8.6192250E+002, 1.4130748E+001
 8.6292125E+002, 1.4075647E+001
 8.6392000E+002, 1.4075647E+001
 8.6491875E+002, 1.4013274E+001
 8.6591750E+002, 1.4013274E+001
 8.6691625E+002, 1.3947681E+001
 8.6791500E+002, 1.3947681E+001
 8.6891375E+002, 1.3883956E+001
 8.6991250E+002, 1.3883956E+001
 8.7091125E+002, 1.3821826E+001
 8.7191000E+002, 1.3821826E+001
 8.7290875E+002, 1.3758768E+001
 8.7390750E+002, 1.3758768E+001
 8.7490625E+002, 1.3694924E+001
 8.7590500E+002, 1.3694924E+001
 8.7690375E+002, 1.3633226E+001
 8.7790250E+002, 1.3633226E+001
 8.7890125E+002, 1.3572121E+001
 8.7990000E+002, 1.3572121E+001
 8.8089875E+002, 1.3511971E+001
 8.8189750E+002, 1.3511971E+001
 8.8289625E+002, 1.3452145E+001
 8.8389500E+002, 1.3452145E+001
 8.8489375E+002, 1.3392013E+001
 8.8589250E+002, 1.3392013E+001
 8.8689125E+002, 1.3330946E+001
 8.8789000E+002, 1.3330946E+001
 8.8888875E+002, 1.3270752E+001
 8.8988750E+002, 1.3270752E+001
 8.9088625E+002, 1.3212601E+001
 8.9188500E+002, 1.3212601E+001
 8.9288375E+002, 1.3156887E+001
 8.9388250E+002, 1.3156887E+001
 8.9488125E+002, 1.3100197E+001
 8.9588000E+002, 1.3100197E+001
 8.9687875E+002, 1.3042399E+001
 8.9787750E+002, 1.3042399E+001
 8.9887625E+002, 1.2985567E+001
 8.9987500E+002, 1.2985567E+001
 9.0087375E+002, 1.2929880E+001
 9.0187250E+002, 1.2929880E+001
 9.0287125E+002, 1.2875421E+001
 9.0387000E+002, 1.2875421E+001
 9.0486875E+002, 1.2822881E+001
 9.0586750E+002, 1.2822881E+001
 9.0686625E+002, 1.2771949E+001
 9.0786500E+002, 1.2771949E+001
 9.0886375E+002, 1.2720710E+001
 9.0986250E+002, 1.2720710E+001
 9.1086125E+002, 1.2669634E+001
 9.1186000E+002, 1.2669634E+001
 9.1285875E+002, 1.2618744E+001
 9.1385750E+002, 1.2618744E+001
 9.1485625E+002, 1.2568084E+001
 9.1585500E+002, 1.2568084E+001
 9.1685375E+002, 1.2519435E+001
 9.1785250E+002, 1.2519435E+001
 9.1885125E+002, 1.2473504E+001
 9.1985000E+002, 1.2473504E+001
 9.2084875E+002, 1.2427713E+001
 9.2184750E+002, 1.2427713E+001
 9.2284625E+002, 1.2379510E+001
 9.2384500E+002, 1.2379510E+001
 9.2484375E+002, 1.2328076E+001
 9.2584250E+002, 1.2328076E+001
 9.2684125E+002, 1.2274462E+001
 9.2784000E+002, 1.2274462E+001
 9.2883875E+002, 1.2220966E+001
 9.2983750E+002, 1.2220966E+001
 9.3083625E+002, 1.2167792E+001
 9.3183500E+002, 1.2167792E+001
 9.3283375E+002, 1.2115955E+001
 9.3383250E+002, 1.2115955E+001
 9.3483125E+002, 1.2067053E+001
 9.3583000E+002, 1.2067053E+001
 9.3682875E+002, 1.2020925E+001
 9.3782750E+002, 1.2020925E+001
 9.3882625E+002, 1.1975728E+001
 9.3982500E+002, 1.1975728E+001
 9.4082375E+002, 1.1931580E+001
 9.4182250E+002, 1.1931580E+001
 9.4282125E+002, 1.1887150E+001
 9.4382000E+002, 1.1887150E+001
 9.4481875E+002, 1.1840656E+001
 9.4581750E+002, 1.1840656E+001
 9.4681625E+002, 1.1793386E+001
 9.4781500E+002, 1.1793386E+001
 9.4881375E+002, 1.1746399E+001
 9.4981250E+002, 1.1746399E+001
 9.5081125E+002, 1.1700114E+001
 9.5181000E+002, 1.1700114E+001
 9.5280875E+002, 1.1656404E+001
 9.5380750E+002, 1.1656404E+001
 9.5480625E+002, 1.1614514E+001
 9.5580500E+002, 1.1614514E+001
 9.5680375E+002, 1.1573886E+001
 9.5780250E+002, 1.1573886E+001
 9.5880125E+002, 1.1531761E+001
 9.5980000E+002, 1.1531761E+001
 9.6079875E+002, 1.1488957E+001
 9.6179750E+002, 1.1488957E+001
 9.6279625E+002, 1.1447719E+001
 9.6379500E+002, 1.1447719E+001
 9.6479375E+002, 1.1408811E+001
 9.6579250E+002, 1.1408811E+001
 9.6679125E+002, 1.1371278E+001
 9.6779000E+002, 1.1371278E+001
 9.6878875E+002, 1.1335773E+001
 9.6978750E+002, 1.1335773E+001
 9.7078625E+002, 1.1301845E+001
 9.7178500E+002, 1.1301845E+001
 9.7278375E+002, 1.1269906E+001
 9.7378250E+002, 1.1269906E+001
 9.7478125E+002, 1.1239453E+001
 9.7578000E+002, 1.1239453E+001
 9.7677875E+002, 1.1210388E+001
 9.7777750E+002, 1.1210388E+001
 9.7877625E+002, 1.1181375E+001
 9.7977500E+002, 1.1181375E+001
 9.8077375E+002, 1.1151869E+001
 9.8177250E+002, 1.1151869E+001
 9.8277125E+002, 1.1121547E+001
 9.8377000E+002, 1.1121547E+001
 9.8476875E+002, 1.1090896E+001
 9.8576750E+002, 1.1090896E+001
 9.8676625E+002, 1.1059437E+001
 9.8776500E+002, 1.1059437E+001
 9.8876375E+002, 1.1028139E+001
 9.8976250E+002, 1.1028139E+001
 9.9076125E+002, 1.0997207E+001
 9.9176000E+002, 1.0997207E+001
 9.9275875E+002, 1.0966136E+001
 9.9375750E+002, 1.0966136E+001
 9.9475625E+002, 1.0934942E+001
 9.9575500E+002, 1.0934942E+001
 9.9675375E+002, 1.0903915E+001
 9.9775250E+002, 1.0903915E+001
 9.9875125E+002, 1.0871594E+001
 9.9975000E+002, 1.0871594E+001
 1.0007487E+003, 1.0839429E+001
 1.0017475E+003, 1.0839429E+001
 1.0027463E+003, 1.0808429E+001
 1.0037450E+003, 1.0808429E+001
 1.0047437E+003, 1.0778024E+001
 1.0057425E+003, 1.0778024E+001
 1.0067413E+003, 1.0747293E+001
 1.0077400E+003, 1.0747293E+001
 1.0087387E+003, 1.0716812E+001
 1.0097375E+003, 1.0716812E+001
 1.0107363E+003, 1.0687775E+001
 1.0117350E+003, 1.0687775E+001
 1.0127337E+003, 1.0659367E+001
 1.0137325E+003, 1.0659367E+001
 1.0147313E+003, 1.0631526E+001
 1.0157300E+003, 1.0631526E+001
 1.0167287E+003, 1.0602304E+001
 1.0177275E+003, 1.0602304E+001
 1.0187263E+003, 1.0571782E+001
 1.0197250E+003, 1.0571782E+001
 1.0207237E+003, 1.0539590E+001
 1.0217225E+003, 1.0539590E+001
 1.0227213E+003, 1.0507121E+001
 1.0237200E+003, 1.0507121E+001
 1.0247188E+003, 1.0475006E+001
 1.0257175E+003, 1.0475006E+001
 1.0267162E+003, 1.0443716E+001
 1.0277150E+003, 1.0443716E+001
 1.0287137E+003, 1.0412334E+001
 1.0297125E+003, 1.0412334E+001
 1.0307113E+003, 1.0381378E+001
 1.0317100E+003, 1.0381378E+001
 1.0327088E+003, 1.0351023E+001
 1.0337075E+003, 1.0351023E+001
 1.0347062E+003, 1.0320917E+001
 1.0357050E+003, 1.0320917E+001
 1.0367037E+003, 1.0289863E+001
 1.0377025E+003, 1.0289863E+001
 1.0387013E+003, 1.0258306E+001
 1.0397000E+003, 1.0258306E+001
 1.0406988E+003, 1.0226429E+001
 1.0416975E+003, 1.0226429E+001
 1.0426962E+003, 1.0195468E+001
 1.0436950E+003, 1.0195468E+001
 1.0446937E+003, 1.0165141E+001
 1.0456925E+003, 1.0165141E+001
 1.0466913E+003, 1.0136372E+001
 1.0476900E+003, 1.0136372E+001
 1.0486888E+003, 1.0108749E+001
 1.0496875E+003, 1.0108749E+001
 1.0506862E+003, 1.0082173E+001
 1.0516850E+003, 1.0082173E+001
 1.0526837E+003, 1.0055854E+001
 1.0536825E+003, 1.0055854E+001
 1.0546813E+003, 1.0031038E+001
 1.0556800E+003, 1.0031038E+001
 1.0566788E+003, 1.0005779E+001
 1.0576775E+003, 1.0005779E+001
 1.0586762E+003, 9.9799847E+000
 1.0596750E+003, 9.9799847E+000
 1.0606737E+003, 9.9517926E+000
 1.0616725E+003, 9.9517926E+000
 1.0626713E+003, 9.9230392E+000
 1.0636700E+003, 9.9230392E+000
 1.0646688E+003, 9.8942549E+000
 1.0656675E+003, 9.8942549E+000
 1.0666662E+003, 9.8669482E+000
 1.0676650E+003, 9.8669482E+000
 1.0686637E+003, 9.8402342E+000
 1.0696625E+003, 9.8402342E+000
 1.0706613E+003, 9.8140778E+000
 1.0716600E+003, 9.8140778E+000
 1.0726588E+003, 9.7869042E+000
 1.0736575E+003, 9.7869042E+000
 1.0746562E+003, 9.7589249E+000
 1.0756550E+003, 9.7589249E+000
 1.0766537E+003, 9.7302294E+000
 1.0776525E+003, 9.7302294E+000
 1.0786512E+003, 9.7020811E+000
 1.0796500E+003, 9.7020811E+000
 1.0806488E+003, 9.6743462E+000
 1.0816475E+003, 9.6743462E+000
 1.0826463E+003, 9.6474899E+000
 1.0836450E+003, 9.6474899E+000
 1.0846437E+003, 9.6205946E+000
 1.0856425E+003, 9.6205946E+000
 1.0866412E+003, 9.5943138E+000
 1.0876400E+003, 9.5943138E+000
 1.0886388E+003, 9.5682817E+000
 1.0896375E+003, 9.5682817E+000
 1.0906363E+003, 9.5427347E+000
 1.0916350E+003, 9.5427347E+000
 1.0926337E+003, 9.5166532E+000
 1.0936325E+003, 9.5166532E+000
 1.0946312E+003, 9.4901792E+000
 1.0956300E+003, 9.4901792E+000
 1.0966288E+003, 9.4629768E+000
 1.0976275E+003, 9.4629768E+000
 1.0986263E+003, 9.4354338E+000
 1.0996250E+003, 9.4354338E+000
 1.1006237E+003, 9.4076397E+000
 1.1016225E+003, 9.4076397E+000
 1.1026212E+003, 9.3804211E+000
 1.1036200E+003, 9.3804211E+000
 1.1046188E+003, 9.3537952E+000
 1.1056175E+003, 9.3537952E+000
 1.1066163E+003, 9.3273647E+000
 1.1076150E+003, 9.3273647E+000
 1.1086137E+003, 9.3008924E+000
 1.1096125E+003, 9.3008924E+000
 1.1106112E+003, 9.2742006E+000
 1.1116100E+003, 9.2742006E+000
 1.1126088E+003, 9.2469922E+000
 1.1136075E+003, 9.2469922E+000
 1.1146063E+003, 9.2192968E+000
 1.1156050E+003, 9.2192968E+000
 1.1166037E+003, 9.1912383E+000
 1.1176025E+003, 9.1912383E+000
 1.1186012E+003, 9.1624471E+000
 1.1196000E+003, 9.1624471E+000
 1.1205988E+003, 9.1333315E+000
 1.1215975E+003, 9.1333315E+000
 1.1225963E+003, 9.1038913E+000
 1.1235950E+003, 9.1038913E+000
 1.1245938E+003, 9.0744314E+000
 1.1255925E+003, 9.0744314E+000
 1.1265912E+003, 9.0442448E+000
 1.1275900E+003, 9.0442448E+000
 1.1285887E+003, 9.0141766E+000
 1.1295875E+003, 9.0141766E+000
 1.1305863E+003, 8.9842846E+000
 1.1315850E+003, 8.9842846E+000
 1.1325838E+003, 8.9555531E+000
 1.1335825E+003, 8.9555531E+000
 1.1345812E+003, 8.9266682E+000
 1.1355800E+003, 8.9266682E+000
 1.1365787E+003, 8.8981209E+000
 1.1375775E+003, 8.8981209E+000
 1.1385763E+003, 8.8683094E+000
 1.1395750E+003, 8.8683094E+000
 1.1405738E+003, 8.8386027E+000
 1.1415725E+003, 8.8386027E+000
 1.1425712E+003, 8.8079006E+000
 1.1435700E+003, 8.8079006E+000
 1.1445687E+003, 8.7784684E+000
 1.1455675E+003, 8.7784684E+000
 1.1465663E+003, 8.7488172E+000
 1.1475650E+003, 8.7488172E+000
 1.1485638E+003, 8.7210399E+000
 1.1495625E+003, 8.7210399E+000
 1.1505612E+003, 8.6930879E+000
 1.1515600E+003, 8.6930879E+000
 1.1525587E+003, 8.6667034E+000
 1.1535575E+003, 8.6667034E+000
 1.1545563E+003, 8.6393596E+000
 1.1555550E+003, 8.6393596E+000
 1.1565538E+003, 8.6122619E+000
 1.1575525E+003, 8.6122619E+000
 1.1585512E+003, 8.5831318E+000
 1.1595500E+003, 8.5831318E+000
 1.1605487E+003, 8.5543597E+000
 1.1615475E+003, 8.5543597E+000
 1.1625463E+003, 8.5239753E+000
 1.1635450E+003, 8.5239753E+000
 1.1645438E+003, 8.4947459E+000
 1.1655425E+003, 8.4947459E+000
 1.1665412E+003, 8.4644268E+000
 1.1675400E+003, 8.4644268E+000
 1.1685387E+003, 8.4359157E+000
 1.1695375E+003, 8.4359157E+000
 1.1705363E+003, 8.4058716E+000
 1.1715350E+003, 8.4058716E+000
 1.1725338E+003, 8.3770325E+000
 1.1735325E+003, 8.3770325E+000
 1.1745312E+003, 8.3463461E+000
 1.1755300E+003, 8.3463461E+000
 1.1765287E+003, 8.3172497E+000
 1.1775275E+003, 8.3172497E+000
 1.1785262E+003, 8.2866705E+000
 1.1795250E+003, 8.2866705E+000
 1.1805238E+003, 8.2578602E+000
 1.1815225E+003, 8.2578602E+000
 1.1825213E+003, 8.2275674E+000
 1.1835200E+003, 8.2275674E+000
 1.1845187E+003, 8.1992978E+000
 1.1855175E+003, 8.1992978E+000
 1.1865162E+003, 8.1699901E+000
 1.1875150E+003, 8.1699901E+000
 1.1885138E+003, 8.1429503E+000
 1.1895125E+003, 8.1429503E+000
 1.1905113E+003, 8.1145705E+000
 1.1915100E+003, 8.1145705E+000
 1.1925087E+003, 8.0882476E+000
 1.1935075E+003, 8.0882476E+000
 1.1945062E+003, 8.0600745E+000
 1.1955050E+003, 8.0600745E+000
 1.1965038E+003, 8.0335475E+000
 1.1975025E+003, 8.0335475E+000
 1.1985013E+003, 8.0050549E+000
 1.1995000E+003, 8.0050549E+000
 1.2004987E+003, 7.9783330E+000
 1.2014975E+003, 7.9783330E+000
 1.2024962E+003, 7.9495786E+000
 1.2034950E+003, 7.9495786E+000
 1.2044938E+003, 7.9225330E+000
 1.2054925E+003, 7.9225330E+000
 1.2064913E+003, 7.8931466E+000
 1.2074900E+003, 7.8931466E+000
 1.2084887E+003, 7.8654604E+000
 1.2094875E+003, 7.8654604E+000
 1.2104862E+003, 7.8356099E+000
 1.2114850E+003, 7.8356099E+000
 1.2124838E+003, 7.8077270E+000
 1.2134825E+003, 7.8077270E+000
 1.2144813E+003, 7.7775062E+000
 1.2154800E+003, 7.7775062E+000
 1.2164787E+003, 7.7492632E+000
 1.2174775E+003, 7.7492632E+000
 1.2184762E+003, 7.7189875E+000
 1.2194750E+003, 7.7189875E+000
 1.2204738E+003, 7.6911149E+000
 1.2214725E+003, 7.6911149E+000
 1.2224713E+003, 7.6615824E+000
 1.2234700E+003, 7.6615824E+000
 1.2244688E+003, 7.6340541E+000
 1.2254675E+003, 7.6340541E+000
 1.2264662E+003, 7.6047970E+000
 1.2274650E+003, 7.6047970E+000
 1.2284637E+003, 7.5779194E+000
 1.2294625E+003, 7.5779194E+000
 1.2304613E+003, 7.5503474E+000
 1.2314600E+003, 7.5503474E+000
 1.2324588E+003, 7.5251859E+000
 1.2334575E+003, 7.5251859E+000
 1.2344562E+003, 7.4980990E+000
 1.2354550E+003, 7.4980990E+000
 1.2364537E+003, 7.4722968E+000
 1.2374525E+003, 7.4722968E+000
 1.2384513E+003, 7.4442092E+000
 1.2394500E+003, 7.4442092E+000
 1.2404488E+003, 7.4173715E+000
 1.2414475E+003, 7.4173715E+000
 1.2424462E+003, 7.3885700E+000
 1.2434450E+003, 7.3885700E+000
 1.2444437E+003, 7.3615306E+000
 1.2454425E+003, 7.3615306E+000
 1.2464413E+003, 7.3327954E+000
 1.2474400E+003, 7.3327954E+000
 1.2484388E+003, 7.3057595E+000
 1.2494375E+003, 7.3057595E+000
 1.2504362E+003, 7.2775251E+000
 1.2514350E+003, 7.2775251E+000
 1.2524337E+003, 7.2508069E+000
 1.2534325E+003, 7.2508069E+000
 1.2544313E+003, 7.2227909E+000
 1.2554300E+003, 7.2227909E+000
 1.2564288E+003, 7.1958300E+000
 1.2574275E+003, 7.1958300E+000
 1.2584262E+003, 7.1670180E+000
 1.2594250E+003, 7.1670180E+000
 1.2604237E+003, 7.1387449E+000
 1.2614225E+003, 7.1387449E+000
 1.2624213E+003, 7.1093221E+000
 1.2634200E+003, 7.1093221E+000
 1.2644188E+003, 7.0812595E+000
 1.2654175E+003, 7.0812595E+000
 1.2664162E+003, 7.0529509E+000
 1.2674150E+003, 7.0529509E+000
 1.2684137E+003, 7.0255521E+000
 1.2694125E+003, 7.0255521E+000
 1.2704113E+003, 6.9975525E+000
 1.2714100E+003, 6.9975525E+000
 1.2724088E+003, 6.9698290E+000
 1.2734075E+003, 6.9698290E+000
 1.2744062E+003, 6.9410782E+000
 1.2754050E+003, 6.9410782E+000
 1.2764037E+003, 6.9124446E+000
 1.2774025E+003, 6.9124446E+000
 1.2784012E+003, 6.8839625E+000
 1.2794000E+003, 6.8839625E+000
 1.2803988E+003, 6.8558446E+000
 1.2813975E+003, 6.8558446E+000
 1.2823963E+003, 6.8281958E+000
 1.2833950E+003, 6.8281958E+000
 1.2843937E+003, 6.8008933E+000
 1.2853925E+003, 6.8008933E+000
 1.2863912E+003, 6.7736146E+000
 1.2873900E+003, 6.7736146E+000
 1.2883888E+003, 6.7461953E+000
 1.2893875E+003, 6.7461953E+000
 1.2903863E+003, 6.7186992E+000
 1.2913850E+003, 6.7186992E+000
 1.2923837E+003, 6.6909822E+000
 1.2933825E+003, 6.6909822E+000
 1.2943812E+003, 6.6635172E+000
 1.2953800E+003, 6.6635172E+000
 1.2963788E+003, 6.6362052E+000
 1.2973775E+003, 6.6362052E+000
 1.2983763E+003, 6.6092354E+000
 1.2993750E+003, 6.6092354E+000
 1.3003737E+003, 6.5821243E+000
 1.3013725E+003, 6.5821243E+000
 1.3023712E+003, 6.5549394E+000
 1.3033700E+003, 6.5549394E+000
 1.3043688E+003, 6.5276323E+000
 1.3053675E+003, 6.5276323E+000
 1.3063663E+003, 6.5002770E+000
 1.3073650E+003, 6.5002770E+000
 1.3083637E+003, 6.4732376E+000
 1.3093625E+003, 6.4732376E+000
 1.3103612E+003, 6.4466618E+000
 1.3113600E+003, 6.4466618E+000
 1.3123588E+003, 6.4196077E+000
 1.3133575E+003, 6.4196077E+000
 1.3143563E+003, 6.3928558E+000
 1.3153550E+003, 6.3928558E+000
 1.3163537E+003, 6.3656264E+000
 1.3173525E+003, 6.3656264E+000
 1.3183512E+003, 6.3387756E+000
 1.3193500E+003, 6.3387756E+000
 1.3203488E+003, 6.3112794E+000
 1.3213475E+003, 6.3112794E+000
 1.3223463E+003, 6.2842068E+000
 1.3233450E+003, 6.2842068E+000
 1.3243438E+003, 6.2558072E+000
 1.3253425E+003, 6.2558072E+000
 1.3263412E+003, 6.2278703E+000
 1.3273400E+003, 6.2278703E+000
 1.3283387E+003, 6.1988769E+000
 1.3293375E+003, 6.1988769E+000
 1.3303363E+003, 6.1705891E+000
 1.3313350E+003, 6.1705891E+000
 1.3323338E+003, 6.1414292E+000
 1.3333325E+003, 6.1414292E+000
 1.3343312E+003, 6.1131137E+000
 1.3353300E+003, 6.1131137E+000
 1.3363287E+003, 6.0839574E+000
 1.3373275E+003, 6.0839574E+000
 1.3383263E+003, 6.0557465E+000
 1.3393250E+003, 6.0557465E+000
 1.3403238E+003, 6.0269092E+000
 1.3413225E+003, 6.0269092E+000
 1.3423212E+003, 5.9990731E+000
 1.3433200E+003, 5.9990731E+000
 1.3443187E+003, 5.9705792E+000
 1.3453175E+003, 5.9705792E+000
 1.3463163E+003, 5.9426932E+000
 1.3473150E+003, 5.9426932E+000
 1.3483138E+003, 5.9137248E+000
 1.3493125E+003, 5.9137248E+000
 1.3503112E+003, 5.8856534E+000
 1.3513100E+003, 5.8856534E+000
 1.3523087E+003, 5.8566959E+000
 1.3533075E+003, 5.8566959E+000
 1.3543063E+003, 5.8287108E+000
 1.3553050E+003, 5.8287108E+000
 1.3563038E+003, 5.7998125E+000
 1.3573025E+003, 5.7998125E+000
 1.3583012E+003, 5.7715194E+000
 1.3593000E+003, 5.7715194E+000
 1.3602987E+003, 5.7427192E+000
 1.3612975E+003, 5.7427192E+000
 1.3622963E+003, 5.7143161E+000
 1.3632950E+003, 5.7143161E+000
 1.3642938E+003, 5.6861902E+000
 1.3652925E+003, 5.6861902E+000
 1.3662912E+003, 5.6580078E+000
 1.3672900E+003, 5.6580078E+000
 1.3682887E+003, 5.6305022E+000
 1.3692875E+003, 5.6305022E+000
 1.3702863E+003, 5.6027939E+000
 1.3712850E+003, 5.6027939E+000
 1.3722838E+003, 5.5757790E+000
 1.3732825E+003, 5.5757790E+000
 1.3742812E+003, 5.5479445E+000
 1.3752800E+003, 5.5479445E+000
 1.3762787E+003, 5.5213017E+000
 1.3772775E+003, 5.5213017E+000
 1.3782762E+003, 5.4933184E+000
 1.3792750E+003, 5.4933184E+000
 1.3802738E+003, 5.4668950E+000
 1.3812725E+003, 5.4668950E+000
 1.3822713E+003, 5.4388479E+000
 1.3832700E+003, 5.4388479E+000
 1.3842687E+003, 5.4125711E+000
 1.3852675E+003, 5.4125711E+000
 1.3862662E+003, 5.3839375E+000
 1.3872650E+003, 5.3839375E+000
 1.3882638E+003, 5.3578094E+000
 1.3892625E+003, 5.3578094E+000
 1.3902613E+003, 5.3290211E+000
 1.3912600E+003, 5.3290211E+000
 1.3922587E+003, 5.3033340E+000
