s,m/s,m/s,kg/m/s,kg/m3
 7.700E+01, 6.563E+00, 8.443E+00, 3.973E-03, 1.196E+00
 7.800E+01, 6.551E+00, 8.438E+00, 4.354E-03, 1.196E+00
 7.900E+01, 6.544E+00, 8.290E+00, 4.901E-03, 1.196E+00
 8.001E+01, 6.551E+00, 8.338E+00, 4.375E-03, 1.196E+00
 8.100E+01, 6.557E+00, 8.177E+00, 4.266E-03, 1.196E+00
 8.200E+01, 6.557E+00, 8.193E+00, 4.234E-03, 1.196E+00
 8.300E+01, 6.545E+00, 8.248E+00, 4.433E-03, 1.196E+00
 8.400E+01, 6.537E+00, 8.088E+00, 4.580E-03, 1.196E+00
 8.500E+01, 6.541E+00, 8.328E+00, 3.414E-03, 1.196E+00
 8.600E+01, 6.549E+00, 8.311E+00, 5.461E-03, 1.196E+00
 8.700E+01, 6.561E+00, 8.655E+00, 5.284E-03, 1.196E+00
 8.800E+01, 6.571E+00, 8.269E+00, 3.975E-03, 1.196E+00
 8.900E+01, 6.570E+00, 8.585E+00, 5.575E-03, 1.196E+00
 9.000E+01, 6.575E+00, 8.352E+00, 5.028E-03, 1.196E+00
 9.100E+01, 6.579E+00, 8.245E+00, 3.803E-03, 1.196E+00
 9.200E+01, 6.584E+00, 8.470E+00, 4.882E-03, 1.196E+00
 9.300E+01, 6.583E+00, 8.466E+00, 3.504E-03, 1.196E+00
 9.400E+01, 6.585E+00, 8.207E+00, 4.300E-03, 1.196E+00
 9.500E+01, 6.587E+00, 8.280E+00, 5.145E-03, 1.196E+00
 9.600E+01, 6.588E+00, 8.447E+00, 4.953E-03, 1.196E+00
 9.700E+01, 6.587E+00, 8.446E+00, 3.751E-03, 1.196E+00
 9.800E+01, 6.586E+00, 8.230E+00, 4.841E-03, 1.196E+00
 9.900E+01, 6.579E+00, 8.381E+00, 4.397E-03, 1.196E+00
 1.000E+02, 6.584E+00, 8.379E+00, 5.206E-03, 1.196E+00
