s,m/s,m/s,kg/m/s,kg/m3
Time,"null","null","null","null"
 0.000E+00,-1.355E-19,-4.730E-03, 1.796E-05, 1.196E+00
 2.019E-01, 8.531E+00, 8.861E+00, 9.376E-05, 1.196E+00
 4.002E-01, 2.211E+01, 2.538E+01, 1.028E-03, 1.196E+00
 6.018E-01, 3.266E+01, 4.082E+01, 3.225E-02, 1.196E+00
 8.009E-01, 4.106E+01, 5.583E+01, 5.968E-02, 1.196E+00
 1.001E+00, 4.568E+01, 6.324E+01, 5.820E-02, 1.196E+00
 1.201E+00, 4.409E+01, 5.791E+01, 5.033E-02, 1.196E+00
 1.401E+00, 4.243E+01, 5.495E+01, 5.238E-02, 1.196E+00
 1.601E+00, 4.174E+01, 5.251E+01, 5.010E-02, 1.196E+00
 1.801E+00, 4.153E+01, 5.323E+01, 3.803E-02, 1.196E+00
 2.001E+00, 4.140E+01, 5.332E+01, 3.850E-02, 1.196E+00
 2.202E+00, 4.132E+01, 5.242E+01, 4.204E-02, 1.196E+00
 2.402E+00, 4.126E+01, 5.120E+01, 5.793E-02, 1.196E+00
 2.600E+00, 4.110E+01, 5.277E+01, 5.085E-02, 1.196E+00
 2.801E+00, 4.115E+01, 5.165E+01, 4.675E-02, 1.196E+00
 3.000E+00, 4.118E+01, 5.213E+01, 5.700E-02, 1.196E+00
 3.201E+00, 4.114E+01, 5.172E+01, 4.484E-02, 1.196E+00
 3.400E+00, 4.110E+01, 5.143E+01, 4.744E-02, 1.196E+00
 3.601E+00, 4.116E+01, 5.262E+01, 4.843E-02, 1.196E+00
 3.800E+00, 4.129E+01, 5.236E+01, 4.603E-02, 1.196E+00
 4.001E+00, 4.135E+01, 5.290E+01, 5.005E-02, 1.196E+00
 4.200E+00, 4.131E+01, 5.264E+01, 4.330E-02, 1.196E+00
 4.401E+00, 4.130E+01, 5.363E+01, 5.429E-02, 1.196E+00
 4.600E+00, 4.138E+01, 5.238E+01, 5.612E-02, 1.196E+00
