s,m/s,m/s,kg/m/s,kg/m3
Time,null,null,null,null
 0.000E+00, 4.066E-20,-2.050E-03, 5.530E-05, 1.195E+00
 2.017E-01, 8.654E+00, 8.721E+00, 9.086E-05, 1.195E+00
 4.011E-01, 2.449E+01, 2.529E+01, 3.438E-03, 1.195E+00
 6.008E-01, 3.906E+01, 4.162E+01, 1.939E-02, 1.195E+00
 8.003E-01, 5.178E+01, 5.875E+01, 3.555E-02, 1.195E+00
 1.000E+00, 6.230E+01, 7.401E+01, 4.285E-02, 1.195E+00
 1.200E+00, 7.065E+01, 8.399E+01, 4.996E-02, 1.195E+00
 1.400E+00, 7.707E+01, 9.211E+01, 5.037E-02, 1.195E+00
 1.600E+00, 8.192E+01, 9.679E+01, 5.223E-02, 1.195E+00
 1.800E+00, 8.551E+01, 1.040E+02, 5.529E-02, 1.195E+00
 2.000E+00, 8.808E+01, 1.054E+02, 6.349E-02, 1.195E+00
 2.200E+00, 8.978E+01, 1.066E+02, 6.526E-02, 1.195E+00
 2.400E+00, 9.102E+01, 1.079E+02, 6.665E-02, 1.195E+00
 2.600E+00, 9.193E+01, 1.093E+02, 6.184E-02, 1.195E+00
 2.800E+00, 9.251E+01, 1.093E+02, 5.559E-02, 1.195E+00
 3.000E+00, 9.300E+01, 1.087E+02, 5.913E-02, 1.195E+00
 3.200E+00, 9.348E+01, 1.121E+02, 6.722E-02, 1.195E+00
 3.400E+00, 9.372E+01, 1.115E+02, 5.104E-02, 1.195E+00
 3.600E+00, 9.388E+01, 1.131E+02, 6.396E-02, 1.195E+00
 3.800E+00, 9.403E+01, 1.106E+02, 6.510E-02, 1.195E+00
 4.000E+00, 9.415E+01, 1.144E+02, 6.845E-02, 1.195E+00
 4.200E+00, 9.421E+01, 1.125E+02, 5.988E-02, 1.195E+00
 4.400E+00, 9.422E+01, 1.118E+02, 6.348E-02, 1.195E+00
 4.600E+00, 9.426E+01, 1.123E+02, 6.021E-02, 1.195E+00
 4.800E+00, 9.429E+01, 1.110E+02, 5.239E-02, 1.195E+00
 5.000E+00, 9.436E+01, 1.120E+02, 5.610E-02, 1.195E+00
 5.200E+00, 9.438E+01, 1.123E+02, 7.020E-02, 1.195E+00
 5.400E+00, 9.430E+01, 1.108E+02, 6.165E-02, 1.195E+00
 5.600E+00, 9.427E+01, 1.116E+02, 5.145E-02, 1.195E+00
 5.800E+00, 9.435E+01, 1.128E+02, 6.264E-02, 1.195E+00
 6.000E+00, 9.438E+01, 1.139E+02, 6.812E-02, 1.195E+00
 6.200E+00, 9.434E+01, 1.119E+02, 5.601E-02, 1.195E+00
 6.400E+00, 9.437E+01, 1.123E+02, 6.077E-02, 1.195E+00
 6.600E+00, 9.439E+01, 1.124E+02, 6.286E-02, 1.195E+00
 6.800E+00, 9.434E+01, 1.125E+02, 5.923E-02, 1.195E+00
 7.000E+00, 9.431E+01, 1.114E+02, 5.450E-02, 1.195E+00
 7.200E+00, 9.432E+01, 1.157E+02, 6.850E-02, 1.195E+00
 7.400E+00, 9.431E+01, 1.119E+02, 5.507E-02, 1.195E+00
 7.600E+00, 9.432E+01, 1.133E+02, 6.326E-02, 1.195E+00
 7.800E+00, 9.434E+01, 1.102E+02, 5.500E-02, 1.195E+00
 8.000E+00, 9.435E+01, 1.135E+02, 6.410E-02, 1.195E+00
 8.200E+00, 9.434E+01, 1.118E+02, 5.309E-02, 1.195E+00
 8.400E+00, 9.435E+01, 1.130E+02, 5.588E-02, 1.195E+00
 8.600E+00, 9.438E+01, 1.124E+02, 6.969E-02, 1.195E+00
 8.800E+00, 9.447E+01, 1.117E+02, 5.874E-02, 1.195E+00
 9.000E+00, 9.446E+01, 1.144E+02, 6.176E-02, 1.195E+00
 9.200E+00, 9.448E+01, 1.123E+02, 5.867E-02, 1.195E+00
 9.400E+00, 9.446E+01, 1.124E+02, 6.871E-02, 1.195E+00
 9.600E+00, 9.443E+01, 1.141E+02, 6.251E-02, 1.195E+00
 9.800E+00, 9.443E+01, 1.121E+02, 4.573E-02, 1.195E+00
 1.000E+01, 9.444E+01, 1.132E+02, 4.864E-02, 1.195E+00
 1.020E+01, 9.442E+01, 1.113E+02, 4.968E-02, 1.195E+00
 1.040E+01, 9.444E+01, 1.125E+02, 5.876E-02, 1.195E+00
 1.060E+01, 9.441E+01, 1.137E+02, 5.392E-02, 1.195E+00
 1.080E+01, 9.434E+01, 1.139E+02, 5.695E-02, 1.195E+00
 1.100E+01, 9.424E+01, 1.117E+02, 5.462E-02, 1.195E+00
 1.120E+01, 9.425E+01, 1.145E+02, 5.849E-02, 1.195E+00
 1.140E+01, 9.439E+01, 1.130E+02, 6.053E-02, 1.195E+00
 1.160E+01, 9.447E+01, 1.140E+02, 6.013E-02, 1.195E+00
 1.180E+01, 9.446E+01, 1.122E+02, 5.397E-02, 1.195E+00
 1.200E+01, 9.437E+01, 1.128E+02, 5.835E-02, 1.195E+00
 1.220E+01, 9.433E+01, 1.122E+02, 5.346E-02, 1.195E+00
 1.240E+01, 9.435E+01, 1.138E+02, 5.461E-02, 1.195E+00
 1.260E+01, 9.431E+01, 1.125E+02, 5.832E-02, 1.195E+00
 1.280E+01, 9.427E+01, 1.126E+02, 5.599E-02, 1.195E+00
 1.300E+01, 9.429E+01, 1.132E+02, 5.575E-02, 1.195E+00
 1.320E+01, 9.440E+01, 1.113E+02, 5.712E-02, 1.195E+00
 1.340E+01, 9.435E+01, 1.164E+02, 6.154E-02, 1.195E+00
 1.360E+01, 9.436E+01, 1.140E+02, 6.000E-02, 1.195E+00
 1.380E+01, 9.438E+01, 1.124E+02, 5.392E-02, 1.195E+00
 1.400E+01, 9.429E+01, 1.137E+02, 6.625E-02, 1.195E+00
 1.420E+01, 9.431E+01, 1.138E+02, 7.158E-02, 1.195E+00
 1.440E+01, 9.440E+01, 1.122E+02, 5.804E-02, 1.195E+00
 1.460E+01, 9.442E+01, 1.148E+02, 5.080E-02, 1.195E+00
 1.480E+01, 9.440E+01, 1.109E+02, 5.995E-02, 1.195E+00
 1.500E+01, 9.428E+01, 1.121E+02, 5.711E-02, 1.195E+00
