s,m/s,m/s,kg/m/s,kg/m3
Time,"null","null","null","null"
 0.000E+00,-1.355E-19,-4.730E-03, 6.760E-05, 1.196E+00
 1.025E+00, 5.006E-01, 4.927E-01, 9.486E-05, 1.196E+00
 2.062E+00, 1.315E+00, 1.328E+00, 9.314E-05, 1.196E+00
 3.017E+00, 2.103E+00, 2.147E+00, 2.144E-04, 1.196E+00
 4.020E+00, 2.856E+00, 2.957E+00, 1.110E-03, 1.196E+00
 5.000E+00, 3.583E+00, 3.731E+00, 3.138E-03, 1.196E+00
 6.002E+00, 4.268E+00, 4.424E+00, 5.044E-03, 1.196E+00
 7.013E+00, 4.917E+00, 5.254E+00, 6.650E-03, 1.196E+00
 8.004E+00, 5.512E+00, 5.676E+00, 7.116E-03, 1.196E+00
 9.002E+00, 6.052E+00, 6.660E+00, 7.285E-03, 1.196E+00
 1.000E+01, 6.543E+00, 7.356E+00, 7.521E-03, 1.196E+00
 1.101E+01, 6.985E+00, 7.778E+00, 9.063E-03, 1.196E+00
 1.201E+01, 7.379E+00, 8.457E+00, 9.327E-03, 1.196E+00
 1.300E+01, 7.726E+00, 8.604E+00, 9.619E-03, 1.196E+00
 1.401E+01, 8.030E+00, 8.720E+00, 7.318E-03, 1.196E+00
 1.501E+01, 8.298E+00, 9.285E+00, 1.293E-02, 1.196E+00
 1.601E+01, 8.525E+00, 9.650E+00, 1.286E-02, 1.196E+00
 1.701E+01, 8.719E+00, 1.015E+01, 1.072E-02, 1.196E+00
 1.801E+01, 8.888E+00, 1.012E+01, 1.174E-02, 1.196E+00
 1.901E+01, 9.026E+00, 1.017E+01, 1.046E-02, 1.196E+00
 2.000E+01, 9.133E+00, 1.027E+01, 1.172E-02, 1.196E+00
 2.101E+01, 9.219E+00, 9.973E+00, 9.326E-03, 1.196E+00
 2.200E+01, 9.289E+00, 1.014E+01, 9.063E-03, 1.196E+00
 2.300E+01, 9.345E+00, 1.008E+01, 1.014E-02, 1.196E+00
 2.401E+01, 9.382E+00, 1.014E+01, 1.292E-02, 1.196E+00
 2.501E+01, 9.411E+00, 1.059E+01, 1.265E-02, 1.196E+00
 2.600E+01, 9.436E+00, 1.046E+01, 1.219E-02, 1.196E+00
 2.700E+01, 9.457E+00, 1.042E+01, 1.155E-02, 1.196E+00
 2.800E+01, 9.473E+00, 1.026E+01, 1.560E-02, 1.196E+00
 2.901E+01, 9.480E+00, 1.043E+01, 1.534E-02, 1.196E+00
 3.000E+01, 9.487E+00, 1.063E+01, 1.206E-02, 1.196E+00
 3.101E+01, 9.505E+00, 1.056E+01, 9.353E-03, 1.196E+00
 3.200E+01, 9.520E+00, 1.092E+01, 1.295E-02, 1.196E+00
 3.301E+01, 9.531E+00, 1.068E+01, 1.291E-02, 1.196E+00
 3.400E+01, 9.538E+00, 1.082E+01, 1.243E-02, 1.196E+00
 3.500E+01, 9.545E+00, 1.111E+01, 1.044E-02, 1.196E+00
 3.601E+01, 9.551E+00, 1.097E+01, 8.981E-03, 1.196E+00
 3.700E+01, 9.553E+00, 1.079E+01, 1.331E-02, 1.196E+00
 3.800E+01, 9.556E+00, 1.087E+01, 1.230E-02, 1.196E+00
 3.901E+01, 9.558E+00, 1.065E+01, 1.036E-02, 1.196E+00
 4.000E+01, 9.558E+00, 1.081E+01, 1.273E-02, 1.196E+00
 4.100E+01, 9.560E+00, 1.050E+01, 8.958E-03, 1.196E+00
 4.201E+01, 9.559E+00, 1.093E+01, 1.074E-02, 1.196E+00
 4.300E+01, 9.556E+00, 1.074E+01, 1.293E-02, 1.196E+00
 4.400E+01, 9.561E+00, 1.081E+01, 1.171E-02, 1.196E+00
 4.501E+01, 9.563E+00, 1.039E+01, 1.495E-02, 1.196E+00
 4.600E+01, 9.561E+00, 1.077E+01, 1.521E-02, 1.196E+00
 4.700E+01, 9.558E+00, 1.071E+01, 1.054E-02, 1.196E+00
 4.801E+01, 9.556E+00, 1.069E+01, 1.161E-02, 1.196E+00
 4.900E+01, 9.559E+00, 1.081E+01, 1.322E-02, 1.196E+00
 5.000E+01, 9.559E+00, 1.084E+01, 1.384E-02, 1.196E+00
 5.101E+01, 9.553E+00, 1.060E+01, 1.116E-02, 1.196E+00
 5.200E+01, 9.543E+00, 1.115E+01, 1.152E-02, 1.196E+00
 5.300E+01, 9.543E+00, 1.070E+01, 1.224E-02, 1.196E+00
 5.401E+01, 9.546E+00, 1.098E+01, 1.425E-02, 1.196E+00
 5.500E+01, 9.551E+00, 1.090E+01, 1.388E-02, 1.196E+00
 5.600E+01, 9.558E+00, 1.089E+01, 1.267E-02, 1.196E+00
 5.701E+01, 9.560E+00, 1.071E+01, 1.323E-02, 1.196E+00
 5.800E+01, 9.559E+00, 1.098E+01, 1.607E-02, 1.196E+00
 5.901E+01, 9.561E+00, 1.070E+01, 1.081E-02, 1.196E+00
