m,Pa
 6.9912625E+002, 1.3459567E+001
 7.0012500E+002, 1.3401449E+001
 7.0112375E+002, 1.3350336E+001
 7.0212250E+002, 1.3301160E+001
 7.0312125E+002, 1.3250117E+001
 7.0412000E+002, 1.3196405E+001
 7.0511875E+002, 1.3139097E+001
 7.0611750E+002, 1.3078432E+001
 7.0711625E+002, 1.3015113E+001
 7.0811500E+002, 1.2949342E+001
 7.0911375E+002, 1.2881991E+001
 7.1011250E+002, 1.2812512E+001
 7.1111125E+002, 1.2740836E+001
 7.1211000E+002, 1.2667284E+001
 7.1310875E+002, 1.2592282E+001
 7.1410750E+002, 1.2517618E+001
 7.1510625E+002, 1.2442602E+001
 7.1610500E+002, 1.2367375E+001
 7.1710375E+002, 1.2292367E+001
 7.1810250E+002, 1.2220827E+001
 7.1910125E+002, 1.2154899E+001
 7.2010000E+002, 1.2098384E+001
 7.2109875E+002, 1.2051491E+001
 7.2209750E+002, 1.2007049E+001
 7.2309625E+002, 1.1960124E+001
 7.2409500E+002, 1.1908544E+001
 7.2509375E+002, 1.1853182E+001
 7.2609250E+002, 1.1793377E+001
 7.2709125E+002, 1.1729186E+001
 7.2809000E+002, 1.1660055E+001
 7.2908875E+002, 1.1586927E+001
 7.3008750E+002, 1.1510758E+001
 7.3108625E+002, 1.1433674E+001
 7.3208500E+002, 1.1355915E+001
 7.3308375E+002, 1.1278611E+001
 7.3408250E+002, 1.1200440E+001
 7.3508125E+002, 1.1121606E+001
 7.3608000E+002, 1.1043869E+001
 7.3707875E+002, 1.0968643E+001
 7.3807750E+002, 1.0896184E+001
 7.3907625E+002, 1.0830656E+001
 7.4007500E+002, 1.0775269E+001
 7.4107375E+002, 1.0728767E+001
 7.4207250E+002, 1.0683585E+001
 7.4307125E+002, 1.0634534E+001
 7.4407000E+002, 1.0579856E+001
 7.4506875E+002, 1.0518609E+001
 7.4606750E+002, 1.0452108E+001
 7.4706625E+002, 1.0380970E+001
 7.4806500E+002, 1.0305993E+001
 7.4906375E+002, 1.0227728E+001
 7.5006250E+002, 1.0147219E+001
 7.5106125E+002, 1.0063973E+001
 7.5206000E+002, 9.9795174E+000
 7.5305875E+002, 9.8941743E+000
 7.5405750E+002, 9.8088696E+000
 7.5505625E+002, 9.7229613E+000
 7.5605500E+002, 9.6368120E+000
 7.5705375E+002, 9.5532919E+000
 7.5805250E+002, 9.4747608E+000
 7.5905125E+002, 9.4039225E+000
 7.6005000E+002, 9.3466252E+000
 7.6104875E+002, 9.3005931E+000
 7.6204750E+002, 9.2551062E+000
 7.6304625E+002, 9.2020836E+000
 7.6404500E+002, 9.1417933E+000
 7.6504375E+002, 9.0729898E+000
 7.6604250E+002, 8.9964202E+000
 7.6704125E+002, 8.9139299E+000
 7.6804000E+002, 8.8256780E+000
 7.6903875E+002, 8.7325077E+000
 7.7003750E+002, 8.6369803E+000
 7.7103625E+002, 8.5421464E+000
 7.7203500E+002, 8.4464385E+000
 7.7303375E+002, 8.3445991E+000
 7.7403250E+002, 8.2391043E+000
 7.7503125E+002, 8.1356843E+000
 7.7603000E+002, 8.0369800E+000
 7.7702875E+002, 7.9503005E+000
 7.7802750E+002, 7.8735733E+000
 7.7902625E+002, 7.8113966E+000
 7.8002500E+002, 7.7684356E+000
 7.8102375E+002, 7.7356821E+000
 7.8202250E+002, 7.7058887E+000
 7.8302125E+002, 7.6778245E+000
 7.8402000E+002, 7.6531850E+000
 7.8501875E+002, 7.6344501E+000
 7.8601750E+002, 7.6178714E+000
 7.8701625E+002, 7.6013131E+000
 7.8801500E+002, 7.5829063E+000
 7.8901375E+002, 7.5708721E+000
 7.9001250E+002, 7.5722140E+000
 7.9101125E+002, 7.5644406E+000
 7.9201000E+002, 7.4904467E+000
 7.9300875E+002, 7.2689222E+000
 7.9400750E+002, 6.8186569E+000
 7.9500625E+002, 6.2364256E+000
 7.9600500E+002, 5.6096426E+000
 7.9700375E+002, 4.9557816E+000
 7.9800250E+002, 4.5205027E+000
 7.9900125E+002, 4.1331286E+000
 7.9999500E+002, 4.0764842E+000
 8.0099875E+002, 4.0855020E+000
 8.0199750E+002, 4.5216756E+000
 8.0299625E+002, 5.2697375E+000
 8.0399500E+002, 6.2096263E+000
 8.0499375E+002, 7.3131987E+000
 8.0599250E+002, 8.4452988E+000
 8.0699125E+002, 9.4435899E+000
 8.0799000E+002, 1.0223996E+001
 8.0898875E+002, 1.0850144E+001
 8.0998750E+002, 1.1288208E+001
 8.1098625E+002, 1.1604488E+001
 8.1198500E+002, 1.1845958E+001
 8.1298375E+002, 1.2041177E+001
 8.1398250E+002, 1.2218194E+001
 8.1498125E+002, 1.2368383E+001
 8.1598000E+002, 1.2478595E+001
 8.1697875E+002, 1.2629418E+001
 8.1797750E+002, 1.2772263E+001
 8.1897625E+002, 1.2905889E+001
 8.1997500E+002, 1.3023236E+001
 8.2097375E+002, 1.3128340E+001
 8.2197250E+002, 1.3218121E+001
 8.2297125E+002, 1.3280403E+001
 8.2397000E+002, 1.3339487E+001
 8.2496875E+002, 1.3396542E+001
 8.2596750E+002, 1.3438877E+001
 8.2696625E+002, 1.3469841E+001
 8.2796500E+002, 1.3486500E+001
 8.2896375E+002, 1.3496853E+001
 8.2996250E+002, 1.3505358E+001
 8.3096125E+002, 1.3505731E+001
 8.3196000E+002, 1.3493882E+001
 8.3295875E+002, 1.3471863E+001
 8.3395750E+002, 1.3446317E+001
 8.3495625E+002, 1.3419498E+001
 8.3595500E+002, 1.3388344E+001
 8.3695375E+002, 1.3356193E+001
 8.3795250E+002, 1.3320888E+001
 8.3895125E+002, 1.3283286E+001
 8.3995000E+002, 1.3246001E+001
 8.4094875E+002, 1.3209707E+001
 8.4194750E+002, 1.3173167E+001
 8.4294625E+002, 1.3137211E+001
 8.4394500E+002, 1.3099399E+001
 8.4494375E+002, 1.3055918E+001
 8.4594250E+002, 1.3008729E+001
 8.4694125E+002, 1.2959663E+001
 8.4794000E+002, 1.2911334E+001
 8.4893875E+002, 1.2862778E+001
 8.4993750E+002, 1.2814878E+001
 8.5093625E+002, 1.2769546E+001
 8.5193500E+002, 1.2727621E+001
 8.5293375E+002, 1.2687347E+001
 8.5393250E+002, 1.2647990E+001
 8.5493125E+002, 1.2610880E+001
 8.5593000E+002, 1.2575384E+001
 8.5692875E+002, 1.2539699E+001
 8.5792750E+002, 1.2504647E+001
 8.5892625E+002, 1.2472259E+001
 8.5992500E+002, 1.2441752E+001
 8.6092375E+002, 1.2411839E+001
 8.6192250E+002, 1.2383949E+001
 8.6292125E+002, 1.2356796E+001
 8.6392000E+002, 1.2328289E+001
 8.6491875E+002, 1.2299784E+001
 8.6591750E+002, 1.2271946E+001
 8.6691625E+002, 1.2244414E+001
 8.6791500E+002, 1.2220446E+001
 8.6891375E+002, 1.2199577E+001
 8.6991250E+002, 1.2181802E+001
 8.7091125E+002, 1.2166259E+001
 8.7191000E+002, 1.2153267E+001
 8.7290875E+002, 1.2142144E+001
 8.7390750E+002, 1.2132108E+001
 8.7490625E+002, 1.2123448E+001
 8.7590500E+002, 1.2115991E+001
 8.7690375E+002, 1.2109219E+001
 8.7790250E+002, 1.2103045E+001
 8.7890125E+002, 1.2097565E+001
 8.7990000E+002, 1.2092774E+001
 8.8089875E+002, 1.2088445E+001
 8.8189750E+002, 1.2083841E+001
 8.8289625E+002, 1.2077363E+001
 8.8389500E+002, 1.2068151E+001
 8.8489375E+002, 1.2056715E+001
 8.8589250E+002, 1.2044838E+001
 8.8689125E+002, 1.2031213E+001
 8.8789000E+002, 1.2016218E+001
 8.8888875E+002, 1.2000488E+001
 8.8988750E+002, 1.1984962E+001
 8.9088625E+002, 1.1970526E+001
 8.9188500E+002, 1.1956124E+001
 8.9288375E+002, 1.1942366E+001
 8.9388250E+002, 1.1928889E+001
 8.9488125E+002, 1.1916382E+001
 8.9588000E+002, 1.1904778E+001
 8.9687875E+002, 1.1894245E+001
 8.9787750E+002, 1.1884646E+001
 8.9887625E+002, 1.1875666E+001
 8.9987500E+002, 1.1868093E+001
 9.0087375E+002, 1.1862045E+001
 9.0187250E+002, 1.1856340E+001
 9.0287125E+002, 1.1849148E+001
 9.0387000E+002, 1.1839303E+001
 9.0486875E+002, 1.1826588E+001
 9.0586750E+002, 1.1812521E+001
 9.0686625E+002, 1.1797239E+001
 9.0786500E+002, 1.1781023E+001
 9.0886375E+002, 1.1764895E+001
 9.0986250E+002, 1.1749060E+001
 9.1086125E+002, 1.1734123E+001
 9.1186000E+002, 1.1719638E+001
 9.1285875E+002, 1.1705267E+001
 9.1385750E+002, 1.1691568E+001
 9.1485625E+002, 1.1678688E+001
 9.1585500E+002, 1.1666621E+001
 9.1685375E+002, 1.1655828E+001
 9.1785250E+002, 1.1645965E+001
 9.1885125E+002, 1.1637070E+001
 9.1985000E+002, 1.1629432E+001
 9.2084875E+002, 1.1622965E+001
 9.2184750E+002, 1.1616449E+001
 9.2284625E+002, 1.1608091E+001
 9.2384500E+002, 1.1597514E+001
 9.2484375E+002, 1.1585184E+001
 9.2584250E+002, 1.1571215E+001
 9.2684125E+002, 1.1555592E+001
 9.2784000E+002, 1.1539254E+001
 9.2883875E+002, 1.1522930E+001
 9.2983750E+002, 1.1506635E+001
 9.3083625E+002, 1.1490987E+001
 9.3183500E+002, 1.1476059E+001
 9.3283375E+002, 1.1461827E+001
 9.3383250E+002, 1.1448505E+001
 9.3483125E+002, 1.1435905E+001
 9.3583000E+002, 1.1424133E+001
 9.3682875E+002, 1.1413269E+001
 9.3782750E+002, 1.1403420E+001
 9.3882625E+002, 1.1394903E+001
 9.3982500E+002, 1.1387434E+001
 9.4082375E+002, 1.1380875E+001
 9.4182250E+002, 1.1374008E+001
 9.4282125E+002, 1.1365518E+001
 9.4382000E+002, 1.1354895E+001
 9.4481875E+002, 1.1342112E+001
 9.4581750E+002, 1.1327553E+001
 9.4681625E+002, 1.1311543E+001
 9.4781500E+002, 1.1294761E+001
 9.4881375E+002, 1.1277660E+001
 9.4981250E+002, 1.1260964E+001
 9.5081125E+002, 1.1244383E+001
 9.5181000E+002, 1.1228190E+001
 9.5280875E+002, 1.1212599E+001
 9.5380750E+002, 1.1197590E+001
 9.5480625E+002, 1.1183218E+001
 9.5580500E+002, 1.1169547E+001
 9.5680375E+002, 1.1156828E+001
 9.5780250E+002, 1.1145412E+001
 9.5880125E+002, 1.1135479E+001
 9.5980000E+002, 1.1127118E+001
 9.6079875E+002, 1.1119786E+001
 9.6179750E+002, 1.1112001E+001
 9.6279625E+002, 1.1103055E+001
 9.6379500E+002, 1.1092330E+001
 9.6479375E+002, 1.1079499E+001
 9.6579250E+002, 1.1064680E+001
 9.6679125E+002, 1.1048839E+001
 9.6779000E+002, 1.1032316E+001
 9.6878875E+002, 1.1015278E+001
 9.6978750E+002, 1.0998324E+001
 9.7078625E+002, 1.0981664E+001
 9.7178500E+002, 1.0965378E+001
 9.7278375E+002, 1.0949382E+001
 9.7378250E+002, 1.0934143E+001
 9.7478125E+002, 1.0919573E+001
 9.7578000E+002, 1.0905577E+001
 9.7677875E+002, 1.0892091E+001
 9.7777750E+002, 1.0879368E+001
 9.7877625E+002, 1.0867541E+001
 9.7977500E+002, 1.0856994E+001
 9.8077375E+002, 1.0847054E+001
 9.8177250E+002, 1.0836698E+001
 9.8277125E+002, 1.0825351E+001
 9.8377000E+002, 1.0812734E+001
 9.8476875E+002, 1.0798509E+001
 9.8576750E+002, 1.0783190E+001
 9.8676625E+002, 1.0767211E+001
 9.8776500E+002, 1.0751071E+001
 9.8876375E+002, 1.0735061E+001
 9.8976250E+002, 1.0719494E+001
 9.9076125E+002, 1.0704145E+001
 9.9176000E+002, 1.0689137E+001
 9.9275875E+002, 1.0674533E+001
 9.9375750E+002, 1.0660551E+001
 9.9475625E+002, 1.0646751E+001
 9.9575500E+002, 1.0633474E+001
 9.9675375E+002, 1.0620576E+001
 9.9775250E+002, 1.0608329E+001
 9.9875125E+002, 1.0596722E+001
 9.9975000E+002, 1.0585781E+001
 1.0007487E+003, 1.0574884E+001
 1.0017475E+003, 1.0563255E+001
 1.0027463E+003, 1.0549886E+001
 1.0037450E+003, 1.0534486E+001
 1.0047437E+003, 1.0517537E+001
 1.0057425E+003, 1.0499842E+001
 1.0067413E+003, 1.0481807E+001
 1.0077400E+003, 1.0464106E+001
 1.0087387E+003, 1.0447193E+001
 1.0097375E+003, 1.0431077E+001
 1.0107363E+003, 1.0415725E+001
 1.0117350E+003, 1.0401175E+001
 1.0127337E+003, 1.0387395E+001
 1.0137325E+003, 1.0374123E+001
 1.0147313E+003, 1.0361322E+001
 1.0157300E+003, 1.0348934E+001
 1.0167287E+003, 1.0336935E+001
 1.0177275E+003, 1.0325587E+001
 1.0187263E+003, 1.0314768E+001
 1.0197250E+003, 1.0304630E+001
 1.0207237E+003, 1.0294524E+001
 1.0217225E+003, 1.0283370E+001
 1.0227213E+003, 1.0270359E+001
 1.0237200E+003, 1.0254930E+001
 1.0247188E+003, 1.0237217E+001
 1.0257175E+003, 1.0217842E+001
 1.0267162E+003, 1.0198007E+001
 1.0277150E+003, 1.0178625E+001
 1.0287138E+003, 1.0160284E+001
 1.0297125E+003, 1.0143347E+001
 1.0307113E+003, 1.0127761E+001
 1.0317100E+003, 1.0113240E+001
 1.0327088E+003, 1.0099331E+001
 1.0337075E+003, 1.0085823E+001
 1.0347062E+003, 1.0072966E+001
 1.0357050E+003, 1.0060458E+001
 1.0367038E+003, 1.0048508E+001
 1.0377025E+003, 1.0037043E+001
 1.0387013E+003, 1.0026417E+001
 1.0397000E+003, 1.0016395E+001
 1.0406988E+003, 1.0006817E+001
 1.0416975E+003, 9.9965428E+000
 1.0426962E+003, 9.9846053E+000
 1.0436950E+003, 9.9702247E+000
 1.0446937E+003, 9.9533882E+000
 1.0456925E+003, 9.9343637E+000
 1.0466913E+003, 9.9140666E+000
 1.0476900E+003, 9.8933099E+000
 1.0486888E+003, 9.8733865E+000
 1.0496875E+003, 9.8547579E+000
 1.0506862E+003, 9.8377978E+000
 1.0516850E+003, 9.8224982E+000
 1.0526837E+003, 9.8085110E+000
 1.0536825E+003, 9.7954672E+000
 1.0546813E+003, 9.7830799E+000
 1.0556800E+003, 9.7710663E+000
 1.0566788E+003, 9.7593235E+000
 1.0576775E+003, 9.7479697E+000
 1.0586762E+003, 9.7370543E+000
 1.0596750E+003, 9.7268048E+000
 1.0606737E+003, 9.7169526E+000
 1.0616725E+003, 9.7066922E+000
 1.0626713E+003, 9.6953006E+000
 1.0636700E+003, 9.6822104E+000
 1.0646688E+003, 9.6668853E+000
 1.0656675E+003, 9.6494326E+000
 1.0666662E+003, 9.6303288E+000
 1.0676650E+003, 9.6103231E+000
 1.0686637E+003, 9.5902172E+000
 1.0696625E+003, 9.5707510E+000
 1.0706613E+003, 9.5523791E+000
 1.0716600E+003, 9.5355349E+000
 1.0726588E+003, 9.5201138E+000
 1.0736575E+003, 9.5060342E+000
 1.0746562E+003, 9.4928752E+000
 1.0756550E+003, 9.4805655E+000
 1.0766537E+003, 9.4687910E+000
 1.0776525E+003, 9.4574004E+000
 1.0786513E+003, 9.4464505E+000
 1.0796500E+003, 9.4360242E+000
 1.0806488E+003, 9.4258218E+000
 1.0816475E+003, 9.4152263E+000
 1.0826463E+003, 9.4036769E+000
 1.0836450E+003, 9.3906717E+000
 1.0846437E+003, 9.3758729E+000
 1.0856425E+003, 9.3592266E+000
 1.0866413E+003, 9.3409840E+000
 1.0876400E+003, 9.3218981E+000
 1.0886388E+003, 9.3022678E+000
 1.0896375E+003, 9.2828738E+000
 1.0906363E+003, 9.2640626E+000
 1.0916350E+003, 9.2464001E+000
 1.0926337E+003, 9.2298735E+000
 1.0936325E+003, 9.2143322E+000
 1.0946313E+003, 9.1998881E+000
 1.0956300E+003, 9.1864320E+000
 1.0966288E+003, 9.1736974E+000
 1.0976275E+003, 9.1616952E+000
 1.0986263E+003, 9.1503821E+000
 1.0996250E+003, 9.1395784E+000
 1.1006237E+003, 9.1292815E+000
 1.1016225E+003, 9.1188388E+000
 1.1026212E+003, 9.1076243E+000
 1.1036200E+003, 9.0951737E+000
 1.1046188E+003, 9.0811329E+000
 1.1056175E+003, 9.0655135E+000
 1.1066163E+003, 9.0482956E+000
 1.1076150E+003, 9.0298173E+000
 1.1086137E+003, 9.0107825E+000
 1.1096125E+003, 8.9916970E+000
 1.1106112E+003, 8.9729188E+000
 1.1116100E+003, 8.9548537E+000
 1.1126088E+003, 8.9378369E+000
 1.1136075E+003, 8.9217788E+000
 1.1146063E+003, 8.9067659E+000
 1.1156050E+003, 8.8927046E+000
 1.1166037E+003, 8.8796900E+000
 1.1176025E+003, 8.8674545E+000
 1.1186012E+003, 8.8559985E+000
 1.1196000E+003, 8.8452781E+000
 1.1205988E+003, 8.8351112E+000
 1.1215975E+003, 8.8247634E+000
 1.1225963E+003, 8.8138769E+000
 1.1235950E+003, 8.8019159E+000
 1.1245938E+003, 8.7885193E+000
 1.1255925E+003, 8.7735413E+000
 1.1265912E+003, 8.7571491E+000
 1.1275900E+003, 8.7395223E+000
 1.1285888E+003, 8.7211672E+000
 1.1295875E+003, 8.7025991E+000
 1.1305863E+003, 8.6840842E+000
 1.1315850E+003, 8.6659764E+000
 1.1325838E+003, 8.6488082E+000
 1.1335825E+003, 8.6325591E+000
 1.1345812E+003, 8.6174178E+000
 1.1355800E+003, 8.6032639E+000
 1.1365788E+003, 8.5901081E+000
 1.1375775E+003, 8.5778562E+000
 1.1385763E+003, 8.5663542E+000
 1.1395750E+003, 8.5555465E+000
 1.1405738E+003, 8.5454620E+000
 1.1415725E+003, 8.5353464E+000
 1.1425712E+003, 8.5247876E+000
 1.1435700E+003, 8.5133097E+000
 1.1445688E+003, 8.5005335E+000
 1.1455675E+003, 8.4862678E+000
 1.1465663E+003, 8.4705145E+000
 1.1475650E+003, 8.4535846E+000
 1.1485638E+003, 8.4357680E+000
 1.1495625E+003, 8.4173951E+000
 1.1505612E+003, 8.3988589E+000
 1.1515600E+003, 8.3806283E+000
 1.1525587E+003, 8.3630656E+000
 1.1535575E+003, 8.3462639E+000
 1.1545563E+003, 8.3303958E+000
 1.1555550E+003, 8.3154166E+000
 1.1565538E+003, 8.3013113E+000
 1.1575525E+003, 8.2882317E+000
 1.1585512E+003, 8.2759635E+000
 1.1595500E+003, 8.2645401E+000
 1.1605487E+003, 8.2538612E+000
 1.1615475E+003, 8.2434630E+000
 1.1625463E+003, 8.2326714E+000
 1.1635450E+003, 8.2210903E+000
 1.1645438E+003, 8.2083792E+000
 1.1655425E+003, 8.1945518E+000
 1.1665412E+003, 8.1794271E+000
 1.1675400E+003, 8.1630203E+000
 1.1685387E+003, 8.1456252E+000
 1.1695375E+003, 8.1276876E+000
 1.1705363E+003, 8.1093299E+000
 1.1715350E+003, 8.0909699E+000
 1.1725338E+003, 8.0727567E+000
 1.1735325E+003, 8.0549211E+000
 1.1745312E+003, 8.0378919E+000
 1.1755300E+003, 8.0217650E+000
 1.1765287E+003, 8.0064183E+000
 1.1775275E+003, 7.9920480E+000
 1.1785263E+003, 7.9785449E+000
 1.1795250E+003, 7.9660570E+000
 1.1805238E+003, 7.9545202E+000
 1.1815225E+003, 7.9434232E+000
 1.1825213E+003, 7.9324384E+000
 1.1835200E+003, 7.9210016E+000
 1.1845187E+003, 7.9089082E+000
 1.1855175E+003, 7.8960007E+000
 1.1865163E+003, 7.8822600E+000
 1.1875150E+003, 7.8675293E+000
 1.1885138E+003, 7.8519607E+000
 1.1895125E+003, 7.8356585E+000
 1.1905113E+003, 7.8188001E+000
 1.1915100E+003, 7.8015483E+000
 1.1925087E+003, 7.7841992E+000
 1.1935075E+003, 7.7669289E+000
 1.1945063E+003, 7.7498719E+000
 1.1955050E+003, 7.7332746E+000
 1.1965038E+003, 7.7172958E+000
 1.1975025E+003, 7.7020303E+000
 1.1985013E+003, 7.6874103E+000
 1.1995000E+003, 7.6736880E+000
 1.2004987E+003, 7.6671972E+000
 1.2014975E+003, 7.6547740E+000
 1.2024962E+003, 7.6428356E+000
 1.2034950E+003, 7.6309942E+000
 1.2044938E+003, 7.6188817E+000
 1.2054925E+003, 7.6062611E+000
 1.2064913E+003, 7.5931923E+000
 1.2074900E+003, 7.5794604E+000
 1.2084887E+003, 7.5651207E+000
 1.2094875E+003, 7.5501373E+000
 1.2104862E+003, 7.5346681E+000
 1.2114850E+003, 7.5187228E+000
 1.2124838E+003, 7.5024662E+000
 1.2134825E+003, 7.4862553E+000
 1.2144813E+003, 7.4699801E+000
 1.2154800E+003, 7.4536810E+000
 1.2164787E+003, 7.4376502E+000
 1.2174775E+003, 7.4220310E+000
 1.2184762E+003, 7.4069337E+000
 1.2194750E+003, 7.3924051E+000
 1.2204738E+003, 7.3785806E+000
 1.2214725E+003, 7.3653982E+000
 1.2224713E+003, 7.3526426E+000
 1.2234700E+003, 7.3400544E+000
 1.2244688E+003, 7.3273956E+000
 1.2254675E+003, 7.3143891E+000
 1.2264662E+003, 7.3010875E+000
 1.2274650E+003, 7.2873917E+000
 1.2284638E+003, 7.2732800E+000
 1.2294625E+003, 7.2586545E+000
 1.2304613E+003, 7.2435593E+000
 1.2314600E+003, 7.2281230E+000
 1.2324588E+003, 7.2124038E+000
 1.2334575E+003, 7.1965626E+000
 1.2344562E+003, 7.1806638E+000
 1.2354550E+003, 7.1648351E+000
 1.2364538E+003, 7.1491386E+000
 1.2374525E+003, 7.1337085E+000
 1.2384513E+003, 7.1186265E+000
 1.2394500E+003, 7.1040222E+000
 1.2404488E+003, 7.0901496E+000
 1.2414475E+003, 7.0767114E+000
 1.2424462E+003, 7.0635926E+000
 1.2434450E+003, 7.0506783E+000
 1.2444438E+003, 7.0377619E+000
 1.2454425E+003, 7.0246711E+000
 1.2464413E+003, 7.0112935E+000
 1.2474400E+003, 6.9975555E+000
 1.2484388E+003, 6.9835418E+000
 1.2494375E+003, 6.9693182E+000
 1.2504362E+003, 6.9548372E+000
 1.2514350E+003, 6.9401191E+000
 1.2524337E+003, 6.9251457E+000
 1.2534325E+003, 6.9101838E+000
 1.2544313E+003, 6.8950884E+000
 1.2554300E+003, 6.8799070E+000
 1.2564288E+003, 6.8647689E+000
 1.2574275E+003, 6.8499386E+000
 1.2584262E+003, 6.8353105E+000
 1.2594250E+003, 6.8209310E+000
 1.2604237E+003, 6.8069860E+000
 1.2614225E+003, 6.7934619E+000
 1.2624213E+003, 6.7802153E+000
 1.2634200E+003, 6.7670882E+000
 1.2644188E+003, 6.7538438E+000
 1.2654175E+003, 6.7404789E+000
 1.2664162E+003, 6.7269965E+000
 1.2674150E+003, 6.7132556E+000
 1.2684137E+003, 6.6993125E+000
 1.2694125E+003, 6.6851544E+000
 1.2704113E+003, 6.6707414E+000
 1.2714100E+003, 6.6562232E+000
 1.2724088E+003, 6.6415213E+000
 1.2734075E+003, 6.6266691E+000
 1.2744062E+003, 6.6117015E+000
 1.2754050E+003, 6.5967401E+000
 1.2764037E+003, 6.5818123E+000
 1.2774025E+003, 6.5670399E+000
 1.2784013E+003, 6.5523886E+000
 1.2794000E+003, 6.5378731E+000
 1.2803988E+003, 6.5237048E+000
 1.2813975E+003, 6.5099043E+000
 1.2823963E+003, 6.4963813E+000
 1.2833950E+003, 6.4829861E+000
 1.2843937E+003, 6.4695447E+000
 1.2853925E+003, 6.4559897E+000
 1.2863913E+003, 6.4422539E+000
 1.2873900E+003, 6.4283728E+000
 1.2883888E+003, 6.4144256E+000
 1.2893875E+003, 6.4002562E+000
 1.2903863E+003, 6.3859837E+000
 1.2913850E+003, 6.3716139E+000
 1.2923837E+003, 6.3571722E+000
 1.2933825E+003, 6.3425872E+000
 1.2943813E+003, 6.3280146E+000
 1.2953800E+003, 6.3134435E+000
 1.2963788E+003, 6.2988972E+000
 1.2973775E+003, 6.2842891E+000
 1.2983763E+003, 6.2698326E+000
 1.2993750E+003, 6.2556271E+000
 1.3003737E+003, 6.2417211E+000
 1.3013725E+003, 6.2280620E+000
 1.3023712E+003, 6.2145814E+000
 1.3033700E+003, 6.2010410E+000
 1.3043688E+003, 6.1874789E+000
 1.3053675E+003, 6.1739845E+000
 1.3063663E+003, 6.1603429E+000
 1.3073650E+003, 6.1465002E+000
 1.3083637E+003, 6.1325180E+000
 1.3093625E+003, 6.1183747E+000
 1.3103612E+003, 6.1041009E+000
 1.3113600E+003, 6.0896801E+000
 1.3123588E+003, 6.0751766E+000
 1.3133575E+003, 6.0607181E+000
 1.3143563E+003, 6.0461910E+000
 1.3153550E+003, 6.0315675E+000
 1.3163537E+003, 6.0169162E+000
 1.3173525E+003, 6.0023281E+000
 1.3183512E+003, 5.9878750E+000
 1.3193500E+003, 5.9735510E+000
 1.3203488E+003, 5.9594630E+000
 1.3213475E+003, 5.9455984E+000
 1.3223463E+003, 5.9318326E+000
 1.3233450E+003, 5.9181522E+000
 1.3243438E+003, 5.9044607E+000
 1.3253425E+003, 5.8907103E+000
 1.3263412E+003, 5.8768334E+000
 1.3273400E+003, 5.8628664E+000
 1.3283388E+003, 5.8487740E+000
 1.3293375E+003, 5.8345720E+000
 1.3303363E+003, 5.8204242E+000
 1.3313350E+003, 5.8063137E+000
 1.3323338E+003, 5.7919946E+000
 1.3333325E+003, 5.7777715E+000
 1.3343312E+003, 5.7635201E+000
 1.3353300E+003, 5.7492306E+000
 1.3363288E+003, 5.7349657E+000
 1.3373275E+003, 5.7207423E+000
 1.3383263E+003, 5.7065737E+000
 1.3393250E+003, 5.6924793E+000
 1.3403238E+003, 5.6786100E+000
 1.3413225E+003, 5.6648619E+000
 1.3423212E+003, 5.6512303E+000
 1.3433200E+003, 5.6376393E+000
 1.3443188E+003, 5.6240043E+000
 1.3453175E+003, 5.6102823E+000
 1.3463163E+003, 5.5965625E+000
 1.3473150E+003, 5.5829052E+000
 1.3483138E+003, 5.5691566E+000
 1.3493125E+003, 5.5553264E+000
 1.3503112E+003, 5.5414452E+000
 1.3513100E+003, 5.5274776E+000
 1.3523087E+003, 5.5134666E+000
 1.3533075E+003, 5.4994083E+000
 1.3543063E+003, 5.4853909E+000
 1.3553050E+003, 5.4713444E+000
 1.3563038E+003, 5.4573244E+000
 1.3573025E+003, 5.4434557E+000
 1.3583012E+003, 5.4296386E+000
 1.3593000E+003, 5.4159487E+000
 1.3602987E+003, 5.4024663E+000
 1.3612975E+003, 5.3891119E+000
 1.3622963E+003, 5.3758951E+000
 1.3632950E+003, 5.3627558E+000
 1.3642938E+003, 5.3496223E+000
 1.3652925E+003, 5.3364497E+000
 1.3662912E+003, 5.3232058E+000
 1.3672900E+003, 5.3098990E+000
 1.3682887E+003, 5.2965229E+000
 1.3692875E+003, 5.2830274E+000
 1.3702863E+003, 5.2694771E+000
 1.3712850E+003, 5.2559162E+000
 1.3722838E+003, 5.2422847E+000
 1.3732825E+003, 5.2286070E+000
 1.3742812E+003, 5.2149393E+000
 1.3752800E+003, 5.2012777E+000
 1.3762787E+003, 5.1876290E+000
 1.3772775E+003, 5.1739423E+000
 1.3782763E+003, 5.1602304E+000
 1.3792750E+003, 5.1466247E+000
 1.3802738E+003, 5.1331653E+000
 1.3812725E+003, 5.1197654E+000
 1.3822713E+003, 5.1064831E+000
 1.3832700E+003, 5.0932813E+000
 1.3842687E+003, 5.0801465E+000
 1.3852675E+003, 5.0669241E+000
 1.3862663E+003, 5.0536508E+000
 1.3872650E+003, 5.0403799E+000
 1.3882638E+003, 5.0270632E+000
 1.3892625E+003, 5.0136599E+000
 1.3902613E+003, 5.0002363E+000
 1.3912600E+003, 4.9867476E+000
 1.3922587E+003, 4.9731862E+000
 1.3932575E+003, 4.9595627E+000
 1.3942563E+003, 4.9458971E+000
 1.3952550E+003, 4.9322204E+000
 1.3962538E+003, 4.9184740E+000
