s,m/s,m/s,kg/m/s,kg/m3
Time,null,null,null,null
 0.000E+00, 4.066E-20,-2.050E-03, 5.530E-05, 1.195E+00
 1.059E+00, 4.785E-01, 4.805E-01, 5.045E-05, 1.195E+00
 2.012E+00, 1.277E+00, 1.306E+00, 1.078E-04, 1.195E+00
 3.020E+00, 2.022E+00, 2.118E+00, 2.035E-04, 1.195E+00
 4.003E+00, 2.735E+00, 2.913E+00, 9.943E-04, 1.195E+00
 5.010E+00, 3.405E+00, 3.857E+00, 2.962E-03, 1.195E+00
 6.007E+00, 4.022E+00, 4.551E+00, 3.461E-03, 1.195E+00
 7.005E+00, 4.556E+00, 5.638E+00, 3.721E-03, 1.195E+00
 8.003E+00, 5.008E+00, 6.276E+00, 3.604E-03, 1.195E+00
 9.006E+00, 5.387E+00, 6.858E+00, 3.434E-03, 1.195E+00
 1.001E+01, 5.706E+00, 7.424E+00, 4.470E-03, 1.195E+00
 1.100E+01, 5.961E+00, 7.392E+00, 4.272E-03, 1.195E+00
 1.200E+01, 6.170E+00, 7.714E+00, 4.604E-03, 1.195E+00
 1.300E+01, 6.337E+00, 7.913E+00, 3.868E-03, 1.195E+00
 1.400E+01, 6.471E+00, 8.167E+00, 3.658E-03, 1.195E+00
 1.500E+01, 6.591E+00, 8.418E+00, 3.775E-03, 1.195E+00
 1.600E+01, 6.687E+00, 8.409E+00, 4.121E-03, 1.195E+00
 1.700E+01, 6.763E+00, 8.812E+00, 6.162E-03, 1.195E+00
 1.800E+01, 6.819E+00, 8.654E+00, 4.872E-03, 1.195E+00
 1.900E+01, 6.857E+00, 8.790E+00, 4.512E-03, 1.195E+00
 2.000E+01, 6.895E+00, 8.863E+00, 4.291E-03, 1.195E+00
 2.100E+01, 6.931E+00, 8.911E+00, 4.176E-03, 1.195E+00
 2.200E+01, 6.958E+00, 9.054E+00, 4.513E-03, 1.195E+00
 2.300E+01, 6.975E+00, 9.007E+00, 5.408E-03, 1.195E+00
 2.400E+01, 6.984E+00, 8.925E+00, 5.021E-03, 1.195E+00
 2.500E+01, 6.991E+00, 8.820E+00, 5.186E-03, 1.195E+00
 2.600E+01, 6.988E+00, 8.891E+00, 4.945E-03, 1.195E+00
 2.700E+01, 6.996E+00, 8.908E+00, 5.333E-03, 1.195E+00
 2.800E+01, 7.003E+00, 8.857E+00, 4.324E-03, 1.195E+00
 2.900E+01, 7.006E+00, 9.129E+00, 5.682E-03, 1.195E+00
 3.000E+01, 7.005E+00, 8.931E+00, 5.016E-03, 1.195E+00
 3.100E+01, 7.014E+00, 8.980E+00, 5.775E-03, 1.195E+00
 3.200E+01, 7.019E+00, 9.054E+00, 4.745E-03, 1.195E+00
 3.300E+01, 7.017E+00, 9.068E+00, 4.298E-03, 1.195E+00
 3.400E+01, 7.009E+00, 8.947E+00, 4.757E-03, 1.195E+00
 3.500E+01, 7.012E+00, 8.871E+00, 4.760E-03, 1.195E+00
 3.600E+01, 7.020E+00, 9.042E+00, 4.140E-03, 1.195E+00
 3.700E+01, 7.025E+00, 8.918E+00, 4.748E-03, 1.195E+00
 3.800E+01, 7.031E+00, 8.960E+00, 4.837E-03, 1.195E+00
 3.900E+01, 7.034E+00, 8.784E+00, 4.211E-03, 1.195E+00
 4.000E+01, 7.031E+00, 8.942E+00, 4.586E-03, 1.195E+00
 4.100E+01, 7.027E+00, 8.895E+00, 4.637E-03, 1.195E+00
 4.200E+01, 7.023E+00, 9.039E+00, 4.622E-03, 1.195E+00
 4.300E+01, 7.024E+00, 8.912E+00, 5.427E-03, 1.195E+00
 4.400E+01, 7.023E+00, 9.082E+00, 4.097E-03, 1.195E+00
 4.500E+01, 7.019E+00, 8.968E+00, 4.823E-03, 1.195E+00
 4.600E+01, 7.018E+00, 8.801E+00, 5.779E-03, 1.195E+00
 4.700E+01, 7.020E+00, 8.975E+00, 4.121E-03, 1.195E+00
 4.800E+01, 7.009E+00, 8.712E+00, 4.796E-03, 1.195E+00
 4.900E+01, 7.004E+00, 8.926E+00, 4.300E-03, 1.195E+00
 5.000E+01, 7.010E+00, 8.915E+00, 4.406E-03, 1.195E+00
 5.100E+01, 7.021E+00, 8.832E+00, 3.907E-03, 1.195E+00
 5.200E+01, 7.030E+00, 9.086E+00, 5.488E-03, 1.195E+00
 5.300E+01, 7.033E+00, 8.931E+00, 3.653E-03, 1.195E+00
 5.400E+01, 7.036E+00, 9.155E+00, 4.453E-03, 1.195E+00
 5.500E+01, 7.033E+00, 8.818E+00, 4.656E-03, 1.195E+00
 5.600E+01, 7.033E+00, 8.999E+00, 5.344E-03, 1.195E+00
 5.700E+01, 7.036E+00, 9.000E+00, 5.401E-03, 1.195E+00
 5.800E+01, 7.033E+00, 8.995E+00, 3.383E-03, 1.195E+00
 5.900E+01, 7.028E+00, 8.928E+00, 4.662E-03, 1.195E+00
 6.000E+01, 7.024E+00, 8.776E+00, 3.856E-03, 1.195E+00
 6.100E+01, 7.025E+00, 8.899E+00, 4.959E-03, 1.195E+00
 6.200E+01, 7.027E+00, 8.931E+00, 4.844E-03, 1.195E+00
 6.300E+01, 7.023E+00, 8.936E+00, 4.137E-03, 1.195E+00
 6.400E+01, 7.023E+00, 8.967E+00, 5.881E-03, 1.195E+00
 6.500E+01, 7.025E+00, 8.937E+00, 5.507E-03, 1.195E+00
 6.600E+01, 7.030E+00, 8.984E+00, 5.706E-03, 1.195E+00
 6.700E+01, 7.024E+00, 8.840E+00, 4.280E-03, 1.195E+00
 6.800E+01, 7.017E+00, 8.867E+00, 3.900E-03, 1.195E+00
 6.900E+01, 7.010E+00, 8.959E+00, 4.887E-03, 1.195E+00
 7.000E+01, 7.010E+00, 8.900E+00, 4.719E-03, 1.195E+00
 7.100E+01, 7.005E+00, 8.909E+00, 5.885E-03, 1.195E+00
 7.200E+01, 7.006E+00, 9.066E+00, 5.300E-03, 1.195E+00
 7.300E+01, 7.009E+00, 8.889E+00, 4.974E-03, 1.195E+00
 7.400E+01, 7.011E+00, 9.124E+00, 4.545E-03, 1.195E+00
 7.500E+01, 7.007E+00, 9.002E+00, 5.071E-03, 1.195E+00
