s,m/s,m/s,kg/m/s,kg/m3
 3.000E+02, 9.034E-01, 1.011E+00, 9.286E-04, 1.196E+00
 3.051E+02, 9.044E-01, 1.060E+00, 1.178E-03, 1.196E+00
 3.100E+02, 9.052E-01, 1.059E+00, 1.822E-03, 1.196E+00
 3.150E+02, 9.058E-01, 1.051E+00, 1.319E-03, 1.196E+00
 3.201E+02, 9.063E-01, 9.945E-01, 1.067E-03, 1.196E+00
 3.250E+02, 9.069E-01, 9.940E-01, 1.076E-03, 1.196E+00
 3.301E+02, 9.076E-01, 1.027E+00, 1.462E-03, 1.196E+00
 3.350E+02, 9.083E-01, 1.014E+00, 9.759E-04, 1.196E+00
 3.401E+02, 9.090E-01, 1.060E+00, 1.488E-03, 1.196E+00
 3.450E+02, 9.096E-01, 1.026E+00, 1.179E-03, 1.196E+00
 3.500E+02, 9.098E-01, 1.041E+00, 1.345E-03, 1.196E+00
 3.551E+02, 9.101E-01, 1.043E+00, 1.349E-03, 1.196E+00
 3.600E+02, 9.103E-01, 1.066E+00, 1.348E-03, 1.196E+00
 3.651E+02, 9.106E-01, 1.045E+00, 1.464E-03, 1.196E+00
 3.700E+02, 9.109E-01, 1.048E+00, 1.363E-03, 1.196E+00
 3.750E+02, 9.111E-01, 1.059E+00, 1.665E-03, 1.196E+00
 3.801E+02, 9.114E-01, 1.016E+00, 1.158E-03, 1.196E+00
 3.850E+02, 9.116E-01, 1.028E+00, 1.198E-03, 1.196E+00
 3.901E+02, 9.118E-01, 1.015E+00, 1.130E-03, 1.196E+00
 3.950E+02, 9.119E-01, 1.023E+00, 1.135E-03, 1.196E+00
 4.001E+02, 9.120E-01, 1.042E+00, 1.464E-03, 1.196E+00
 4.051E+02, 9.121E-01, 1.027E+00, 1.106E-03, 1.196E+00
 4.100E+02, 9.122E-01, 1.017E+00, 1.268E-03, 1.196E+00
 4.151E+02, 9.124E-01, 1.019E+00, 1.170E-03, 1.196E+00
 4.200E+02, 9.125E-01, 1.011E+00, 8.975E-04, 1.196E+00
 4.251E+02, 9.128E-01, 1.040E+00, 1.455E-03, 1.196E+00
 4.300E+02, 9.130E-01, 1.016E+00, 1.356E-03, 1.196E+00
 4.350E+02, 9.132E-01, 9.758E-01, 9.356E-04, 1.196E+00
 4.401E+02, 9.132E-01, 9.852E-01, 1.050E-03, 1.196E+00
 4.450E+02, 9.132E-01, 9.782E-01, 1.410E-03, 1.196E+00
 4.501E+02, 9.134E-01, 1.008E+00, 1.374E-03, 1.196E+00
 4.550E+02, 9.135E-01, 1.006E+00, 1.127E-03, 1.196E+00
 4.600E+02, 9.136E-01, 1.047E+00, 8.841E-04, 1.196E+00
 4.651E+02, 9.137E-01, 1.066E+00, 1.299E-03, 1.196E+00
 4.700E+02, 9.138E-01, 1.031E+00, 1.324E-03, 1.196E+00
 4.751E+02, 9.137E-01, 1.033E+00, 1.211E-03, 1.196E+00
 4.800E+02, 9.138E-01, 1.002E+00, 1.217E-03, 1.196E+00
 4.851E+02, 9.138E-01, 9.876E-01, 1.104E-03, 1.196E+00
 4.900E+02, 9.138E-01, 1.037E+00, 9.378E-04, 1.196E+00
 4.950E+02, 9.140E-01, 1.046E+00, 1.276E-03, 1.196E+00
 5.000E+02, 9.142E-01, 1.077E+00, 1.420E-03, 1.196E+00
