s,m/s,m/s,kg/m/s,kg/m3
Time,"null","null","null","null"
 0.000E+00,-5.082E-21,-4.227E-04, 5.535E-05, 1.196E+00
 2.019E-01, 8.680E+00, 8.723E+00, 9.103E-05, 1.196E+00
 4.001E-01, 2.477E+01, 2.523E+01, 3.462E-03, 1.196E+00
 6.004E-01, 4.001E+01, 4.114E+01, 2.276E-02, 1.196E+00
 8.002E-01, 5.402E+01, 5.887E+01, 3.784E-02, 1.196E+00
 1.000E+00, 6.655E+01, 7.565E+01, 4.805E-02, 1.196E+00
 1.200E+00, 7.748E+01, 8.972E+01, 4.584E-02, 1.196E+00
 1.400E+00, 8.683E+01, 9.838E+01, 5.072E-02, 1.196E+00
 1.600E+00, 9.462E+01, 1.092E+02, 6.008E-02, 1.196E+00
 1.800E+00, 1.010E+02, 1.144E+02, 5.992E-02, 1.196E+00
 2.000E+00, 1.062E+02, 1.214E+02, 7.341E-02, 1.196E+00
 2.200E+00, 1.103E+02, 1.286E+02, 7.655E-02, 1.196E+00
 2.400E+00, 1.135E+02, 1.316E+02, 7.233E-02, 1.196E+00
 2.600E+00, 1.157E+02, 1.326E+02, 9.895E-02, 1.196E+00
 2.800E+00, 1.173E+02, 1.357E+02, 7.878E-02, 1.196E+00
 3.000E+00, 1.186E+02, 1.363E+02, 9.044E-02, 1.196E+00
 3.200E+00, 1.194E+02, 1.391E+02, 8.928E-02, 1.196E+00
 3.400E+00, 1.201E+02, 1.388E+02, 7.672E-02, 1.196E+00
 3.600E+00, 1.206E+02, 1.413E+02, 7.749E-02, 1.196E+00
 3.800E+00, 1.210E+02, 1.392E+02, 8.123E-02, 1.196E+00
 4.000E+00, 1.213E+02, 1.421E+02, 9.028E-02, 1.196E+00
 4.200E+00, 1.214E+02, 1.390E+02, 8.786E-02, 1.196E+00
 4.400E+00, 1.216E+02, 1.418E+02, 9.129E-02, 1.196E+00
 4.600E+00, 1.218E+02, 1.435E+02, 8.565E-02, 1.196E+00
 4.800E+00, 1.219E+02, 1.411E+02, 7.969E-02, 1.196E+00
 5.000E+00, 1.220E+02, 1.417E+02, 7.651E-02, 1.196E+00
 5.200E+00, 1.220E+02, 1.436E+02, 7.640E-02, 1.196E+00
 5.400E+00, 1.221E+02, 1.444E+02, 7.907E-02, 1.196E+00
 5.600E+00, 1.222E+02, 1.417E+02, 8.236E-02, 1.196E+00
 5.800E+00, 1.222E+02, 1.433E+02, 9.145E-02, 1.196E+00
 6.000E+00, 1.222E+02, 1.408E+02, 7.950E-02, 1.196E+00
 6.200E+00, 1.222E+02, 1.406E+02, 8.326E-02, 1.196E+00
 6.400E+00, 1.222E+02, 1.426E+02, 7.398E-02, 1.196E+00
 6.600E+00, 1.223E+02, 1.422E+02, 8.792E-02, 1.196E+00
 6.800E+00, 1.223E+02, 1.412E+02, 7.193E-02, 1.196E+00
 7.000E+00, 1.223E+02, 1.444E+02, 7.003E-02, 1.196E+00
 7.200E+00, 1.224E+02, 1.463E+02, 9.033E-02, 1.196E+00
 7.400E+00, 1.225E+02, 1.419E+02, 8.669E-02, 1.196E+00
 7.600E+00, 1.225E+02, 1.430E+02, 7.818E-02, 1.196E+00
 7.800E+00, 1.226E+02, 1.408E+02, 8.331E-02, 1.196E+00
 8.000E+00, 1.226E+02, 1.421E+02, 7.792E-02, 1.196E+00
 8.200E+00, 1.226E+02, 1.421E+02, 7.614E-02, 1.196E+00
 8.400E+00, 1.227E+02, 1.413E+02, 7.793E-02, 1.196E+00
 8.600E+00, 1.227E+02, 1.441E+02, 8.371E-02, 1.196E+00
 8.800E+00, 1.227E+02, 1.421E+02, 8.486E-02, 1.196E+00
 9.000E+00, 1.227E+02, 1.444E+02, 8.337E-02, 1.196E+00
 9.200E+00, 1.227E+02, 1.430E+02, 8.517E-02, 1.196E+00
 9.400E+00, 1.226E+02, 1.433E+02, 7.438E-02, 1.196E+00
 9.600E+00, 1.226E+02, 1.418E+02, 8.260E-02, 1.196E+00
 9.800E+00, 1.226E+02, 1.425E+02, 7.897E-02, 1.196E+00
 1.000E+01, 1.225E+02, 1.437E+02, 7.364E-02, 1.196E+00
 1.020E+01, 1.225E+02, 1.412E+02, 7.602E-02, 1.196E+00
 1.040E+01, 1.225E+02, 1.445E+02, 8.087E-02, 1.196E+00
 1.060E+01, 1.226E+02, 1.422E+02, 8.082E-02, 1.196E+00
 1.080E+01, 1.225E+02, 1.420E+02, 8.075E-02, 1.196E+00
 1.100E+01, 1.225E+02, 1.407E+02, 8.057E-02, 1.196E+00
 1.120E+01, 1.226E+02, 1.406E+02, 6.856E-02, 1.196E+00
 1.140E+01, 1.225E+02, 1.412E+02, 7.192E-02, 1.196E+00
 1.160E+01, 1.224E+02, 1.440E+02, 7.671E-02, 1.196E+00
 1.180E+01, 1.225E+02, 1.432E+02, 7.745E-02, 1.196E+00
 1.200E+01, 1.225E+02, 1.461E+02, 7.898E-02, 1.196E+00
 1.220E+01, 1.226E+02, 1.416E+02, 7.145E-02, 1.196E+00
 1.240E+01, 1.226E+02, 1.455E+02, 8.872E-02, 1.196E+00
 1.260E+01, 1.227E+02, 1.422E+02, 7.134E-02, 1.196E+00
 1.280E+01, 1.227E+02, 1.386E+02, 7.639E-02, 1.196E+00
 1.300E+01, 1.227E+02, 1.430E+02, 8.228E-02, 1.196E+00
 1.320E+01, 1.227E+02, 1.412E+02, 8.079E-02, 1.196E+00
 1.340E+01, 1.227E+02, 1.437E+02, 8.991E-02, 1.196E+00
 1.360E+01, 1.227E+02, 1.431E+02, 7.775E-02, 1.196E+00
 1.380E+01, 1.227E+02, 1.426E+02, 8.823E-02, 1.196E+00
 1.400E+01, 1.227E+02, 1.409E+02, 8.370E-02, 1.196E+00
 1.420E+01, 1.227E+02, 1.415E+02, 7.768E-02, 1.196E+00
 1.440E+01, 1.227E+02, 1.435E+02, 7.803E-02, 1.196E+00
 1.460E+01, 1.227E+02, 1.420E+02, 7.408E-02, 1.196E+00
 1.480E+01, 1.227E+02, 1.414E+02, 8.401E-02, 1.196E+00
 1.500E+01, 1.226E+02, 1.415E+02, 8.675E-02, 1.196E+00
 1.520E+01, 1.225E+02, 1.428E+02, 7.335E-02, 1.196E+00
