s,m/s,m/s,kg/m/s,kg/m3
 3.501E+01, 6.862E+00, 8.134E+00, 8.936E-03, 1.195E+00
 3.600E+01, 6.855E+00, 8.042E+00, 8.313E-03, 1.195E+00
 3.700E+01, 6.844E+00, 8.141E+00, 7.424E-03, 1.195E+00
 3.801E+01, 6.834E+00, 7.884E+00, 4.987E-03, 1.195E+00
 3.901E+01, 6.827E+00, 8.116E+00, 8.217E-03, 1.195E+00
 4.000E+01, 6.829E+00, 7.994E+00, 6.766E-03, 1.195E+00
 4.101E+01, 6.830E+00, 7.927E+00, 7.174E-03, 1.195E+00
 4.201E+01, 6.837E+00, 8.076E+00, 8.600E-03, 1.195E+00
 4.300E+01, 6.844E+00, 8.109E+00, 7.107E-03, 1.195E+00
 4.401E+01, 6.845E+00, 7.935E+00, 6.670E-03, 1.195E+00
 4.501E+01, 6.838E+00, 7.868E+00, 8.641E-03, 1.195E+00
 4.600E+01, 6.832E+00, 7.887E+00, 8.667E-03, 1.195E+00
 4.700E+01, 6.830E+00, 7.606E+00, 6.905E-03, 1.195E+00
 4.801E+01, 6.826E+00, 7.906E+00, 7.241E-03, 1.195E+00
 4.900E+01, 6.825E+00, 7.886E+00, 8.203E-03, 1.195E+00
 5.000E+01, 6.832E+00, 8.102E+00, 8.603E-03, 1.195E+00
 5.101E+01, 6.837E+00, 8.108E+00, 7.930E-03, 1.195E+00
 5.201E+01, 6.834E+00, 7.999E+00, 6.692E-03, 1.195E+00
 5.300E+01, 6.830E+00, 7.970E+00, 8.376E-03, 1.195E+00
 5.401E+01, 6.830E+00, 8.092E+00, 6.430E-03, 1.195E+00
 5.501E+01, 6.835E+00, 8.042E+00, 8.111E-03, 1.195E+00
 5.600E+01, 6.853E+00, 8.066E+00, 7.975E-03, 1.195E+00
 5.700E+01, 6.867E+00, 8.106E+00, 6.824E-03, 1.195E+00
 5.801E+01, 6.868E+00, 8.083E+00, 7.550E-03, 1.195E+00
 5.900E+01, 6.866E+00, 8.112E+00, 7.382E-03, 1.195E+00
 6.000E+01, 6.861E+00, 8.322E+00, 6.403E-03, 1.195E+00
 6.101E+01, 6.864E+00, 8.011E+00, 7.183E-03, 1.195E+00
 6.201E+01, 6.872E+00, 8.207E+00, 9.396E-03, 1.195E+00
 6.300E+01, 6.879E+00, 8.063E+00, 8.080E-03, 1.195E+00
 6.401E+01, 6.875E+00, 7.992E+00, 7.287E-03, 1.195E+00
 6.501E+01, 6.858E+00, 8.050E+00, 8.482E-03, 1.195E+00
 6.600E+01, 6.854E+00, 7.936E+00, 9.017E-03, 1.195E+00
 6.701E+01, 6.855E+00, 7.937E+00, 8.655E-03, 1.195E+00
 6.801E+01, 6.854E+00, 7.933E+00, 8.791E-03, 1.195E+00
 6.900E+01, 6.846E+00, 7.840E+00, 1.153E-02, 1.195E+00
 7.000E+01, 6.839E+00, 7.723E+00, 8.071E-03, 1.195E+00
 7.101E+01, 6.845E+00, 7.917E+00, 9.234E-03, 1.195E+00
 7.200E+01, 6.850E+00, 7.881E+00, 9.423E-03, 1.195E+00
 7.300E+01, 6.845E+00, 7.872E+00, 8.192E-03, 1.195E+00
 7.401E+01, 6.835E+00, 7.868E+00, 6.232E-03, 1.195E+00
 7.501E+01, 6.832E+00, 7.996E+00, 6.156E-03, 1.195E+00
 7.600E+01, 6.835E+00, 7.968E+00, 5.515E-03, 1.195E+00
 7.701E+01, 6.832E+00, 7.908E+00, 8.779E-03, 1.195E+00
 7.801E+01, 6.841E+00, 7.955E+00, 8.994E-03, 1.195E+00
 7.901E+01, 6.850E+00, 7.932E+00, 7.080E-03, 1.195E+00
 8.000E+01, 6.855E+00, 7.824E+00, 6.733E-03, 1.195E+00
 8.100E+01, 6.859E+00, 8.115E+00, 6.824E-03, 1.195E+00
 8.200E+01, 6.867E+00, 7.996E+00, 7.873E-03, 1.195E+00
 8.300E+01, 6.869E+00, 8.058E+00, 8.228E-03, 1.195E+00
 8.400E+01, 6.874E+00, 8.013E+00, 9.348E-03, 1.195E+00
 8.501E+01, 6.871E+00, 7.978E+00, 7.664E-03, 1.195E+00
 8.601E+01, 6.862E+00, 7.954E+00, 6.011E-03, 1.195E+00
 8.701E+01, 6.856E+00, 7.796E+00, 9.530E-03, 1.195E+00
 8.801E+01, 6.853E+00, 8.106E+00, 8.271E-03, 1.195E+00
 8.901E+01, 6.854E+00, 8.066E+00, 1.090E-02, 1.195E+00
 9.001E+01, 6.859E+00, 8.047E+00, 9.299E-03, 1.195E+00
 9.100E+01, 6.866E+00, 7.926E+00, 1.000E-02, 1.195E+00
 9.200E+01, 6.861E+00, 8.001E+00, 1.055E-02, 1.195E+00
 9.300E+01, 6.851E+00, 7.864E+00, 8.699E-03, 1.195E+00
 9.400E+01, 6.848E+00, 7.995E+00, 7.308E-03, 1.195E+00
 9.500E+01, 6.857E+00, 8.018E+00, 8.912E-03, 1.195E+00
 9.600E+01, 6.863E+00, 8.069E+00, 7.776E-03, 1.195E+00
 9.701E+01, 6.863E+00, 7.830E+00, 7.658E-03, 1.195E+00
 9.801E+01, 6.858E+00, 7.955E+00, 7.002E-03, 1.195E+00
 9.901E+01, 6.862E+00, 8.161E+00, 7.876E-03, 1.195E+00
 1.000E+02, 6.861E+00, 7.958E+00, 6.190E-03, 1.195E+00
