s,m/s,m/s,kg/m/s,kg/m3
 1.601E+02, 7.996E-01, 9.341E-01, 1.203E-03, 1.195E+00
 1.650E+02, 8.082E-01, 9.510E-01, 1.085E-03, 1.195E+00
 1.700E+02, 8.162E-01, 9.156E-01, 8.918E-04, 1.195E+00
 1.751E+02, 8.238E-01, 9.396E-01, 1.017E-03, 1.195E+00
 1.801E+02, 8.310E-01, 9.851E-01, 9.202E-04, 1.195E+00
 1.850E+02, 8.378E-01, 9.392E-01, 8.860E-04, 1.195E+00
 1.900E+02, 8.444E-01, 9.886E-01, 1.410E-03, 1.195E+00
 1.951E+02, 8.505E-01, 1.002E+00, 1.280E-03, 1.195E+00
 2.001E+02, 8.560E-01, 9.788E-01, 9.011E-04, 1.195E+00
 2.050E+02, 8.608E-01, 1.041E+00, 1.022E-03, 1.195E+00
 2.100E+02, 8.652E-01, 9.884E-01, 1.310E-03, 1.195E+00
 2.151E+02, 8.693E-01, 1.023E+00, 1.247E-03, 1.195E+00
 2.200E+02, 8.733E-01, 1.017E+00, 1.240E-03, 1.195E+00
 2.250E+02, 8.769E-01, 9.783E-01, 1.132E-03, 1.195E+00
 2.301E+02, 8.801E-01, 1.010E+00, 7.924E-04, 1.195E+00
 2.351E+02, 8.830E-01, 1.013E+00, 1.575E-03, 1.195E+00
 2.400E+02, 8.856E-01, 1.010E+00, 1.318E-03, 1.195E+00
 2.450E+02, 8.879E-01, 9.917E-01, 1.220E-03, 1.195E+00
 2.501E+02, 8.900E-01, 9.816E-01, 1.270E-03, 1.195E+00
 2.551E+02, 8.919E-01, 9.960E-01, 1.437E-03, 1.195E+00
 2.600E+02, 8.936E-01, 1.011E+00, 1.181E-03, 1.195E+00
 2.650E+02, 8.952E-01, 1.012E+00, 1.507E-03, 1.195E+00
 2.701E+02, 8.969E-01, 9.944E-01, 1.626E-03, 1.195E+00
 2.750E+02, 8.983E-01, 9.675E-01, 1.237E-03, 1.195E+00
 2.800E+02, 8.994E-01, 1.041E+00, 1.106E-03, 1.195E+00
 2.850E+02, 9.005E-01, 1.006E+00, 7.301E-04, 1.195E+00
 2.901E+02, 9.019E-01, 1.044E+00, 1.240E-03, 1.195E+00
 2.950E+02, 9.030E-01, 1.028E+00, 1.547E-03, 1.195E+00
 3.001E+02, 9.039E-01, 1.008E+00, 1.205E-03, 1.195E+00
 3.050E+02, 9.046E-01, 9.952E-01, 8.634E-04, 1.195E+00
 3.101E+02, 9.053E-01, 1.052E+00, 9.374E-04, 1.195E+00
 3.150E+02, 9.060E-01, 1.070E+00, 1.238E-03, 1.195E+00
 3.201E+02, 9.067E-01, 1.056E+00, 1.181E-03, 1.195E+00
 3.250E+02, 9.072E-01, 1.023E+00, 7.422E-04, 1.195E+00
 3.301E+02, 9.078E-01, 1.045E+00, 1.061E-03, 1.195E+00
 3.350E+02, 9.085E-01, 1.048E+00, 1.601E-03, 1.195E+00
 3.401E+02, 9.092E-01, 1.063E+00, 1.321E-03, 1.195E+00
 3.450E+02, 9.099E-01, 1.082E+00, 1.364E-03, 1.195E+00
 3.500E+02, 9.105E-01, 1.053E+00, 1.196E-03, 1.195E+00
 3.551E+02, 9.111E-01, 1.036E+00, 1.188E-03, 1.195E+00
 3.600E+02, 9.114E-01, 1.027E+00, 1.159E-03, 1.195E+00
 3.651E+02, 9.117E-01, 1.036E+00, 9.930E-04, 1.195E+00
 3.700E+02, 9.119E-01, 1.009E+00, 7.957E-04, 1.195E+00
 3.751E+02, 9.120E-01, 1.027E+00, 8.647E-04, 1.195E+00
 3.800E+02, 9.122E-01, 1.062E+00, 1.023E-03, 1.195E+00
 3.851E+02, 9.124E-01, 1.009E+00, 1.036E-03, 1.195E+00
 3.900E+02, 9.127E-01, 1.084E+00, 8.992E-04, 1.195E+00
 3.950E+02, 9.128E-01, 1.077E+00, 1.044E-03, 1.195E+00
 4.000E+02, 9.131E-01, 1.025E+00, 9.590E-04, 1.195E+00
 4.050E+02, 9.135E-01, 1.050E+00, 1.138E-03, 1.195E+00
 4.100E+02, 9.140E-01, 1.027E+00, 1.601E-03, 1.195E+00
 4.151E+02, 9.144E-01, 9.923E-01, 1.077E-03, 1.195E+00
 4.201E+02, 9.147E-01, 1.024E+00, 1.128E-03, 1.195E+00
 4.251E+02, 9.148E-01, 1.046E+00, 1.278E-03, 1.195E+00
 4.301E+02, 9.151E-01, 1.038E+00, 1.461E-03, 1.195E+00
 4.351E+02, 9.154E-01, 1.022E+00, 1.309E-03, 1.195E+00
 4.401E+02, 9.157E-01, 1.026E+00, 1.202E-03, 1.195E+00
 4.451E+02, 9.161E-01, 1.037E+00, 1.326E-03, 1.195E+00
 4.501E+02, 9.165E-01, 1.064E+00, 1.336E-03, 1.195E+00
 4.551E+02, 9.167E-01, 1.052E+00, 8.575E-04, 1.195E+00
 4.601E+02, 9.170E-01, 1.033E+00, 1.244E-03, 1.195E+00
 4.651E+02, 9.171E-01, 1.037E+00, 1.562E-03, 1.195E+00
 4.701E+02, 9.170E-01, 1.049E+00, 1.781E-03, 1.195E+00
 4.751E+02, 9.169E-01, 1.066E+00, 1.503E-03, 1.195E+00
 4.801E+02, 9.169E-01, 1.020E+00, 1.017E-03, 1.195E+00
 4.851E+02, 9.172E-01, 1.031E+00, 1.003E-03, 1.195E+00
 4.901E+02, 9.175E-01, 1.050E+00, 1.565E-03, 1.195E+00
 4.951E+02, 9.177E-01, 1.085E+00, 1.552E-03, 1.195E+00
 5.000E+02, 9.177E-01, 1.044E+00, 1.241E-03, 1.195E+00
