s,m/s,m/s,kg/m/s,kg/m3
 1.800E+03, 6.671E-02, 8.291E-02, 4.575E-05, 1.196E+00
 1.830E+03, 6.678E-02, 8.259E-02, 4.810E-05, 1.196E+00
 1.860E+03, 6.686E-02, 8.178E-02, 4.071E-05, 1.196E+00
 1.890E+03, 6.692E-02, 8.171E-02, 5.446E-05, 1.196E+00
 1.920E+03, 6.698E-02, 8.472E-02, 4.910E-05, 1.196E+00
 1.950E+03, 6.702E-02, 8.352E-02, 4.344E-05, 1.196E+00
 1.980E+03, 6.704E-02, 8.358E-02, 3.924E-05, 1.196E+00
 2.010E+03, 6.705E-02, 8.835E-02, 6.674E-05, 1.196E+00
 2.040E+03, 6.706E-02, 8.584E-02, 4.891E-05, 1.196E+00
 2.070E+03, 6.709E-02, 8.617E-02, 4.667E-05, 1.196E+00
 2.100E+03, 6.714E-02, 8.645E-02, 5.560E-05, 1.196E+00
 2.130E+03, 6.721E-02, 8.871E-02, 5.381E-05, 1.196E+00
 2.160E+03, 6.728E-02, 8.642E-02, 5.213E-05, 1.196E+00
 2.190E+03, 6.736E-02, 8.632E-02, 4.791E-05, 1.196E+00
 2.220E+03, 6.743E-02, 8.582E-02, 6.044E-05, 1.196E+00
 2.250E+03, 6.750E-02, 8.740E-02, 4.638E-05, 1.196E+00
 2.280E+03, 6.756E-02, 8.966E-02, 6.238E-05, 1.196E+00
 2.310E+03, 6.762E-02, 8.411E-02, 4.827E-05, 1.196E+00
 2.340E+03, 6.767E-02, 8.278E-02, 6.424E-05, 1.196E+00
 2.370E+03, 6.771E-02, 8.905E-02, 7.180E-05, 1.196E+00
 2.400E+03, 6.773E-02, 8.749E-02, 5.406E-05, 1.196E+00
 2.430E+03, 6.773E-02, 7.835E-02, 4.507E-05, 1.196E+00
 2.460E+03, 6.770E-02, 8.535E-02, 6.194E-05, 1.196E+00
 2.490E+03, 6.767E-02, 8.637E-02, 6.340E-05, 1.196E+00
 2.520E+03, 6.764E-02, 8.463E-02, 4.733E-05, 1.196E+00
 2.550E+03, 6.764E-02, 8.456E-02, 4.796E-05, 1.196E+00
 2.580E+03, 6.766E-02, 8.320E-02, 4.241E-05, 1.196E+00
 2.610E+03, 6.770E-02, 8.286E-02, 5.475E-05, 1.196E+00
 2.640E+03, 6.774E-02, 8.675E-02, 5.231E-05, 1.196E+00
 2.670E+03, 6.779E-02, 8.379E-02, 4.107E-05, 1.196E+00
 2.700E+03, 6.783E-02, 8.507E-02, 4.500E-05, 1.196E+00
 2.730E+03, 6.787E-02, 8.805E-02, 5.051E-05, 1.196E+00
 2.760E+03, 6.792E-02, 8.609E-02, 4.711E-05, 1.196E+00
 2.790E+03, 6.797E-02, 8.793E-02, 5.360E-05, 1.196E+00
 2.820E+03, 6.801E-02, 8.885E-02, 5.295E-05, 1.196E+00
 2.850E+03, 6.804E-02, 8.950E-02, 5.733E-05, 1.196E+00
 2.880E+03, 6.806E-02, 8.890E-02, 5.767E-05, 1.196E+00
 2.910E+03, 6.808E-02, 8.530E-02, 4.096E-05, 1.196E+00
 2.940E+03, 6.809E-02, 8.635E-02, 5.407E-05, 1.196E+00
 2.970E+03, 6.808E-02, 8.755E-02, 6.014E-05, 1.196E+00
 3.000E+03, 6.807E-02, 8.564E-02, 4.391E-05, 1.196E+00
