s,m/s,m/s,kg/m/s,kg/m3
 1.750E+02, 4.501E-01, 5.852E-01, 4.497E-04, 1.195E+00
 1.801E+02, 4.515E-01, 6.163E-01, 4.240E-04, 1.195E+00
 1.851E+02, 4.525E-01, 6.133E-01, 5.263E-04, 1.195E+00
 1.900E+02, 4.535E-01, 6.057E-01, 4.634E-04, 1.195E+00
 1.951E+02, 4.543E-01, 6.209E-01, 5.878E-04, 1.195E+00
 2.001E+02, 4.552E-01, 6.132E-01, 6.021E-04, 1.195E+00
 2.050E+02, 4.560E-01, 6.387E-01, 5.464E-04, 1.195E+00
 2.101E+02, 4.565E-01, 5.952E-01, 5.179E-04, 1.195E+00
 2.151E+02, 4.564E-01, 5.929E-01, 5.399E-04, 1.195E+00
 2.200E+02, 4.558E-01, 6.085E-01, 4.255E-04, 1.195E+00
 2.251E+02, 4.553E-01, 5.670E-01, 4.797E-04, 1.195E+00
 2.301E+02, 4.551E-01, 6.116E-01, 6.561E-04, 1.195E+00
 2.350E+02, 4.553E-01, 6.308E-01, 5.524E-04, 1.195E+00
 2.401E+02, 4.559E-01, 5.885E-01, 5.067E-04, 1.195E+00
 2.450E+02, 4.565E-01, 5.988E-01, 5.078E-04, 1.195E+00
 2.501E+02, 4.569E-01, 6.186E-01, 6.503E-04, 1.195E+00
 2.551E+02, 4.567E-01, 6.072E-01, 6.188E-04, 1.195E+00
 2.600E+02, 4.558E-01, 6.118E-01, 7.432E-04, 1.195E+00
 2.651E+02, 4.545E-01, 5.945E-01, 5.284E-04, 1.195E+00
 2.701E+02, 4.530E-01, 5.960E-01, 5.393E-04, 1.195E+00
 2.750E+02, 4.520E-01, 5.924E-01, 3.273E-04, 1.195E+00
 2.801E+02, 4.511E-01, 6.050E-01, 5.010E-04, 1.195E+00
 2.851E+02, 4.504E-01, 5.729E-01, 5.113E-04, 1.195E+00
 2.900E+02, 4.501E-01, 6.060E-01, 5.841E-04, 1.195E+00
 2.951E+02, 4.502E-01, 6.164E-01, 4.457E-04, 1.195E+00
 3.001E+02, 4.504E-01, 6.049E-01, 4.444E-04, 1.195E+00
 3.050E+02, 4.504E-01, 6.327E-01, 4.351E-04, 1.195E+00
 3.101E+02, 4.507E-01, 5.942E-01, 4.671E-04, 1.195E+00
 3.151E+02, 4.512E-01, 6.055E-01, 6.061E-04, 1.195E+00
 3.200E+02, 4.517E-01, 6.319E-01, 5.498E-04, 1.195E+00
 3.251E+02, 4.524E-01, 6.135E-01, 4.594E-04, 1.195E+00
 3.301E+02, 4.526E-01, 5.964E-01, 4.509E-04, 1.195E+00
 3.350E+02, 4.522E-01, 6.005E-01, 4.705E-04, 1.195E+00
 3.401E+02, 4.519E-01, 6.184E-01, 5.051E-04, 1.195E+00
 3.450E+02, 4.518E-01, 5.888E-01, 4.873E-04, 1.195E+00
 3.501E+02, 4.518E-01, 6.025E-01, 6.070E-04, 1.195E+00
 3.551E+02, 4.523E-01, 6.030E-01, 4.575E-04, 1.195E+00
 3.600E+02, 4.530E-01, 6.009E-01, 5.163E-04, 1.195E+00
 3.651E+02, 4.527E-01, 5.955E-01, 4.875E-04, 1.195E+00
 3.701E+02, 4.520E-01, 6.339E-01, 5.266E-04, 1.195E+00
 3.750E+02, 4.511E-01, 6.108E-01, 6.335E-04, 1.195E+00
 3.801E+02, 4.501E-01, 6.002E-01, 5.037E-04, 1.195E+00
 3.851E+02, 4.492E-01, 6.042E-01, 4.785E-04, 1.195E+00
 3.900E+02, 4.486E-01, 5.888E-01, 4.776E-04, 1.195E+00
 3.951E+02, 4.489E-01, 5.574E-01, 4.680E-04, 1.195E+00
 4.001E+02, 4.500E-01, 6.029E-01, 4.807E-04, 1.195E+00
 4.050E+02, 4.512E-01, 6.109E-01, 5.068E-04, 1.195E+00
 4.101E+02, 4.520E-01, 5.848E-01, 6.098E-04, 1.195E+00
 4.151E+02, 4.522E-01, 6.160E-01, 4.950E-04, 1.195E+00
 4.200E+02, 4.521E-01, 5.964E-01, 5.436E-04, 1.195E+00
 4.251E+02, 4.515E-01, 5.815E-01, 3.731E-04, 1.195E+00
 4.301E+02, 4.514E-01, 6.154E-01, 4.104E-04, 1.195E+00
 4.350E+02, 4.518E-01, 5.885E-01, 4.515E-04, 1.195E+00
 4.401E+02, 4.521E-01, 5.804E-01, 6.015E-04, 1.195E+00
 4.450E+02, 4.517E-01, 6.115E-01, 5.421E-04, 1.195E+00
 4.501E+02, 4.508E-01, 5.848E-01, 4.192E-04, 1.195E+00
 4.551E+02, 4.502E-01, 5.896E-01, 4.216E-04, 1.195E+00
 4.601E+02, 4.504E-01, 5.995E-01, 5.808E-04, 1.195E+00
 4.651E+02, 4.505E-01, 5.963E-01, 4.119E-04, 1.195E+00
 4.700E+02, 4.501E-01, 6.095E-01, 5.343E-04, 1.195E+00
 4.750E+02, 4.498E-01, 6.184E-01, 5.565E-04, 1.195E+00
 4.800E+02, 4.499E-01, 6.045E-01, 5.082E-04, 1.195E+00
 4.851E+02, 4.502E-01, 5.912E-01, 5.253E-04, 1.195E+00
 4.901E+02, 4.500E-01, 6.068E-01, 4.842E-04, 1.195E+00
 4.951E+02, 4.496E-01, 5.695E-01, 5.139E-04, 1.195E+00
 5.000E+02, 4.489E-01, 6.103E-01, 5.908E-04, 1.195E+00
