s,m/s,m/s,kg/m/s,kg/m3
 3.001E+02, 9.095E-01, 1.026E+00, 7.918E-04, 1.196E+00
 3.050E+02, 9.102E-01, 1.002E+00, 1.246E-03, 1.196E+00
 3.100E+02, 9.110E-01, 9.953E-01, 8.497E-04, 1.196E+00
 3.150E+02, 9.117E-01, 9.942E-01, 1.163E-03, 1.196E+00
 3.201E+02, 9.124E-01, 9.935E-01, 1.318E-03, 1.196E+00
 3.251E+02, 9.131E-01, 1.032E+00, 1.210E-03, 1.196E+00
 3.300E+02, 9.138E-01, 1.049E+00, 1.161E-03, 1.196E+00
 3.350E+02, 9.146E-01, 1.067E+00, 1.115E-03, 1.196E+00
 3.400E+02, 9.152E-01, 1.042E+00, 1.220E-03, 1.196E+00
 3.450E+02, 9.157E-01, 1.038E+00, 1.032E-03, 1.196E+00
 3.500E+02, 9.162E-01, 1.030E+00, 1.165E-03, 1.196E+00
 3.550E+02, 9.167E-01, 1.050E+00, 1.114E-03, 1.196E+00
 3.600E+02, 9.173E-01, 1.033E+00, 1.045E-03, 1.196E+00
 3.651E+02, 9.179E-01, 1.058E+00, 1.126E-03, 1.196E+00
 3.701E+02, 9.183E-01, 1.031E+00, 7.937E-04, 1.196E+00
 3.751E+02, 9.186E-01, 1.026E+00, 1.181E-03, 1.196E+00
 3.801E+02, 9.190E-01, 1.065E+00, 1.200E-03, 1.196E+00
 3.851E+02, 9.192E-01, 1.032E+00, 1.314E-03, 1.196E+00
 3.900E+02, 9.194E-01, 1.020E+00, 1.102E-03, 1.196E+00
 3.950E+02, 9.196E-01, 1.054E+00, 1.073E-03, 1.196E+00
 4.000E+02, 9.197E-01, 1.068E+00, 1.404E-03, 1.196E+00
 4.050E+02, 9.197E-01, 1.013E+00, 1.518E-03, 1.196E+00
 4.100E+02, 9.198E-01, 1.011E+00, 1.232E-03, 1.196E+00
 4.151E+02, 9.198E-01, 1.018E+00, 1.164E-03, 1.196E+00
 4.201E+02, 9.199E-01, 9.984E-01, 7.625E-04, 1.196E+00
 4.251E+02, 9.202E-01, 1.034E+00, 7.725E-04, 1.196E+00
 4.301E+02, 9.206E-01, 1.063E+00, 9.302E-04, 1.196E+00
 4.351E+02, 9.206E-01, 1.034E+00, 1.132E-03, 1.196E+00
 4.400E+02, 9.206E-01, 1.063E+00, 1.302E-03, 1.196E+00
 4.450E+02, 9.206E-01, 1.026E+00, 8.075E-04, 1.196E+00
 4.500E+02, 9.207E-01, 1.010E+00, 9.695E-04, 1.196E+00
 4.550E+02, 9.205E-01, 1.027E+00, 1.023E-03, 1.196E+00
 4.600E+02, 9.203E-01, 1.042E+00, 1.043E-03, 1.196E+00
 4.651E+02, 9.203E-01, 1.054E+00, 1.428E-03, 1.196E+00
 4.701E+02, 9.203E-01, 1.050E+00, 1.059E-03, 1.196E+00
 4.751E+02, 9.206E-01, 1.089E+00, 1.298E-03, 1.196E+00
 4.801E+02, 9.211E-01, 1.068E+00, 1.195E-03, 1.196E+00
 4.850E+02, 9.215E-01, 1.059E+00, 1.385E-03, 1.196E+00
 4.900E+02, 9.217E-01, 1.023E+00, 1.232E-03, 1.196E+00
 4.950E+02, 9.219E-01, 1.031E+00, 1.017E-03, 1.196E+00
 5.000E+02, 9.218E-01, 1.038E+00, 1.204E-03, 1.196E+00
