s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-8.618E-05,-2.681E-08, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-8.621E-05, 0.000E+00, 0.000E+00
 1.001E+01, 1.752E+02,-1.589E+01, 2.921E+00,-7.822E+00, 2.076E-01, 0.000E+00, 0.000E+00, 1.515E+02, 1.546E+02, 4.095E-03, 4.095E-03
 2.002E+01, 1.775E+02,-1.674E+01,-2.400E+01,-1.320E+01, 2.295E-01, 0.000E+00, 0.000E+00, 1.239E+02, 1.238E+02, 4.095E-03, 4.095E-03
 3.001E+01, 1.749E+02,-1.660E+01,-7.596E+01,-1.398E+01, 2.290E-01, 0.000E+00, 0.000E+00, 6.843E+01, 6.858E+01, 4.095E-03, 4.095E-03
 4.001E+01, 1.735E+02,-1.688E+01,-9.334E+01,-1.378E+01, 2.306E-01, 0.000E+00, 0.000E+00, 4.968E+01, 4.971E+01, 4.095E-03, 4.095E-03
 5.003E+01, 1.726E+02,-1.746E+01,-1.077E+02,-1.419E+01, 2.317E-01, 0.000E+00, 0.000E+00, 3.350E+01, 3.346E+01, 4.095E-03, 4.095E-03
 6.000E+01, 1.718E+02,-1.760E+01,-1.280E+02,-1.301E+01, 2.321E-01, 0.000E+00, 0.000E+00, 1.346E+01, 1.335E+01, 4.095E-03, 4.095E-03
 7.001E+01, 1.720E+02,-1.803E+01,-1.296E+02,-1.252E+01, 2.322E-01, 0.000E+00, 0.000E+00, 1.278E+01, 1.209E+01, 4.095E-03, 4.095E-03
 8.002E+01, 1.727E+02,-1.882E+01,-1.356E+02,-1.206E+01, 2.317E-01, 0.000E+00, 0.000E+00, 6.829E+00, 6.471E+00, 4.095E-03, 4.095E-03
 9.002E+01, 1.726E+02,-1.861E+01,-1.325E+02,-1.194E+01, 2.321E-01, 0.000E+00, 0.000E+00, 1.035E+01, 9.797E+00, 4.095E-03, 4.095E-03
 1.000E+02, 1.732E+02,-1.940E+01,-1.393E+02,-1.146E+01, 2.317E-01, 0.000E+00, 0.000E+00, 4.356E+00, 3.301E+00, 4.095E-03, 4.095E-03
 1.100E+02, 1.714E+02,-1.861E+01,-1.473E+02,-1.073E+01, 2.300E-01, 0.000E+00, 0.000E+00,-4.327E+00,-4.950E+00, 4.059E-03, 4.059E-03
 1.200E+02, 1.680E+02,-1.766E+01,-1.387E+02,-9.705E+00, 2.263E-01, 0.000E+00, 0.000E+00, 2.473E+00, 2.122E+00, 3.986E-03, 3.986E-03
 1.300E+02, 1.659E+02,-1.749E+01,-1.399E+02,-9.407E+00, 2.218E-01, 0.000E+00, 0.000E+00,-2.116E-01,-7.523E-01, 3.914E-03, 3.914E-03
 1.400E+02, 1.622E+02,-1.664E+01,-1.435E+02,-8.626E+00, 2.183E-01, 0.000E+00, 0.000E+00,-5.270E+00,-6.308E+00, 3.842E-03, 3.842E-03
 1.500E+02, 1.592E+02,-1.550E+01,-1.369E+02,-8.433E+00, 2.144E-01, 0.000E+00, 0.000E+00,-1.046E+00,-1.398E+00, 3.769E-03, 3.769E-03
 1.600E+02, 1.551E+02,-1.501E+01,-1.363E+02,-7.986E+00, 2.105E-01, 0.000E+00, 0.000E+00,-3.378E+00,-3.942E+00, 3.697E-03, 3.697E-03
 1.700E+02, 1.523E+02,-1.407E+01,-1.338E+02,-7.694E+00, 2.067E-01, 0.000E+00, 0.000E+00,-2.394E+00,-3.054E+00, 3.625E-03, 3.625E-03
 1.800E+02, 1.494E+02,-1.379E+01,-1.324E+02,-6.984E+00, 2.027E-01, 0.000E+00, 0.000E+00,-3.240E+00,-3.661E+00, 3.552E-03, 3.552E-03
 1.900E+02, 1.455E+02,-1.331E+01,-1.319E+02,-6.656E+00, 1.986E-01, 0.000E+00, 0.000E+00,-5.775E+00,-6.168E+00, 3.480E-03, 3.480E-03
 2.000E+02, 1.429E+02,-1.287E+01,-1.299E+02,-6.348E+00, 1.942E-01, 0.000E+00, 0.000E+00,-5.482E+00,-6.019E+00, 3.408E-03, 3.408E-03
 2.100E+02, 1.394E+02,-1.162E+01,-1.241E+02,-5.746E+00, 1.908E-01, 0.000E+00, 0.000E+00,-8.902E-01,-1.856E+00, 3.335E-03, 3.335E-03
 2.200E+02, 1.363E+02,-1.170E+01,-1.268E+02,-6.001E+00, 1.864E-01, 0.000E+00, 0.000E+00,-7.956E+00,-8.028E+00, 3.263E-03, 3.263E-03
 2.300E+02, 1.331E+02,-1.082E+01,-1.221E+02,-5.374E+00, 1.826E-01, 0.000E+00, 0.000E+00,-4.876E+00,-4.988E+00, 3.191E-03, 3.191E-03
 2.400E+02, 1.300E+02,-1.019E+01,-1.185E+02,-5.453E+00, 1.786E-01, 0.000E+00, 0.000E+00,-4.161E+00,-4.029E+00, 3.118E-03, 3.118E-03
 2.500E+02, 1.271E+02,-9.925E+00,-1.161E+02,-5.246E+00, 1.746E-01, 0.000E+00, 0.000E+00,-3.330E+00,-4.077E+00, 3.046E-03, 3.046E-03
 2.600E+02, 1.241E+02,-9.618E+00,-1.140E+02,-5.189E+00, 1.706E-01, 0.000E+00, 0.000E+00,-4.264E+00,-4.520E+00, 2.974E-03, 2.974E-03
