s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-6.005E-05,-4.619E-08, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.010E-05, 0.000E+00, 0.000E+00
 1.002E+01, 5.831E+01,-4.012E+00, 9.778E-01,-1.749E+00, 0.000E+00, 0.000E+00,-6.559E-01, 5.235E+01, 5.287E+01, 1.437E-03, 1.437E-03
 2.000E+01, 2.068E+02,-3.114E+01,-1.056E+00,-8.578E+00, 0.000E+00, 0.000E+00,-2.303E+00, 1.635E+02, 1.637E+02, 4.891E-03, 4.891E-03
 3.002E+01, 3.583E+02,-7.150E+01,-5.191E+01,-1.562E+01, 0.000E+00, 0.000E+00,-3.961E+00, 2.152E+02, 2.153E+02, 8.371E-03, 8.371E-03
 4.001E+01, 5.121E+02,-1.414E+02,-1.533E+02,-1.962E+01, 0.000E+00, 0.000E+00,-5.672E+00, 1.918E+02, 1.921E+02, 1.183E-02, 1.183E-02
 5.001E+01, 6.018E+02,-2.111E+02,-2.492E+02,-1.194E+01, 0.000E+00, 0.000E+00,-6.541E+00, 1.226E+02, 1.229E+02, 1.352E-02, 1.352E-02
 6.000E+01, 6.009E+02,-2.295E+02,-2.891E+02,-8.032E-01, 0.000E+00, 0.000E+00,-6.501E+00, 7.497E+01, 7.496E+01, 1.348E-02, 1.348E-02
 7.002E+01, 5.976E+02,-2.373E+02,-3.111E+02, 7.539E+00, 0.000E+00, 0.000E+00,-6.498E+00, 5.084E+01, 5.023E+01, 1.349E-02, 1.349E-02
 8.002E+01, 6.004E+02,-2.471E+02,-3.167E+02, 1.104E+01, 0.000E+00, 0.000E+00,-6.454E+00, 4.132E+01, 4.116E+01, 1.338E-02, 1.338E-02
 9.001E+01, 6.016E+02,-2.487E+02,-3.512E+02, 1.651E+01, 0.000E+00, 0.000E+00,-6.569E+00, 1.312E+01, 1.164E+01, 1.361E-02, 1.361E-02
 1.000E+02, 6.056E+02,-2.498E+02,-3.468E+02, 2.068E+01, 0.000E+00, 0.000E+00,-6.562E+00, 2.448E+01, 2.311E+01, 1.356E-02, 1.356E-02
 1.100E+02, 6.037E+02,-2.430E+02,-3.574E+02, 2.495E+01, 0.000E+00, 0.000E+00,-6.578E+00, 2.196E+01, 2.165E+01, 1.356E-02, 1.356E-02
 1.200E+02, 6.058E+02,-2.482E+02,-3.653E+02, 2.651E+01, 0.000E+00, 0.000E+00,-6.500E+00, 1.405E+01, 1.234E+01, 1.341E-02, 1.341E-02
 1.300E+02, 6.063E+02,-2.461E+02,-3.721E+02, 2.974E+01, 0.000E+00, 0.000E+00,-6.579E+00, 1.250E+01, 1.119E+01, 1.357E-02, 1.357E-02
 1.400E+02, 6.070E+02,-2.396E+02,-3.896E+02, 3.264E+01, 0.000E+00, 0.000E+00,-6.623E+00, 4.910E+00, 3.789E+00, 1.363E-02, 1.363E-02
 1.500E+02, 6.087E+02,-2.441E+02,-3.817E+02, 3.366E+01, 0.000E+00, 0.000E+00,-6.595E+00, 1.061E+01, 9.933E+00, 1.358E-02, 1.358E-02
 1.600E+02, 6.064E+02,-2.395E+02,-3.937E+02, 3.653E+01, 0.000E+00, 0.000E+00,-6.599E+00, 4.823E+00, 3.187E+00, 1.355E-02, 1.355E-02
 1.700E+02, 6.012E+02,-2.378E+02,-3.949E+02, 3.744E+01, 0.000E+00, 0.000E+00,-6.580E+00, 8.212E-01,-5.780E-01, 1.353E-02, 1.353E-02
 1.800E+02, 6.143E+02,-2.381E+02,-3.990E+02, 3.940E+01, 0.000E+00, 0.000E+00,-6.655E+00, 1.130E+01, 9.865E+00, 1.366E-02, 1.366E-02
