Time, Height, T_lower, T_upper
0.000000, 2.289063, 20.000000, 20.000000
20.010000, 2.033739, 20.705000, 32.802094
40.010000, 0.915918, 28.045000, 84.322574
60.010000, 0.491935, 47.450000, 197.679703
80.020000, 0.350278, 96.010000, 344.492418
100.000000, 0.281047, 210.350000, 502.141141
120.000000, 0.206668, 413.550000, 660.606542
140.000000, 0.176126, 581.750000, 841.104484
160.000000, 0.179570, 628.100000, 929.908059
180.000000, 0.171273, 690.250000, 990.274945
200.000000, 0.170060, 732.050000, 1024.183170
220.000000, 0.169662, 741.400000, 1040.601941
240.000000, 0.169069, 765.400000, 1062.663582
260.000000, 0.168754, 782.600000, 1076.175109
280.000000, 0.169602, 783.000000, 1086.770919
300.000000, 0.168836, 811.450000, 1098.916630
320.000000, 0.169639, 817.700000, 1109.935586
340.000000, 0.170015, 827.850000, 1118.215432
360.000000, 0.169170, 845.850000, 1127.420851
380.000000, 0.170141, 856.250000, 1134.008398
400.000000, 0.168736, 874.050000, 1143.880247
420.000000, 0.169186, 883.800000, 1150.226039
440.000000, 0.168715, 898.200000, 1158.753383
460.000000, 0.168619, 905.350000, 1164.811183
480.000000, 0.168441, 910.450000, 1170.139303
500.000000, 0.168815, 913.550000, 1175.065417
520.000000, 0.168630, 913.100000, 1180.672871
540.000000, 0.169629, 918.500000, 1181.290143
560.000000, 0.169433, 929.050000, 1181.959512
580.000000, 0.169639, 928.850000, 1180.821645
600.000000, 0.169570, 939.950000, 1182.089042
620.000000, 0.167834, 949.900000, 1189.074820
640.000000, 0.167066, 965.150000, 1209.306437
660.000000, 0.173919, 874.200000, 1151.123595
680.000000, 0.173571, 591.850000, 908.999327
700.000000, 0.179944, 447.400000, 765.655770
720.000000, 0.217473, 366.400000, 671.666823
740.000000, 0.270692, 313.850000, 601.257069
760.000000, 0.307731, 267.250000, 541.322253
780.000000, 0.334189, 241.550000, 493.293506
800.000000, 0.345451, 211.900000, 453.607444
820.000000, 0.366853, 194.350000, 421.040018
840.000000, 0.367374, 176.965000, 394.053956
860.000000, 0.412132, 171.920000, 371.670432
880.000000, 0.415447, 157.330000, 351.889064
900.000000, 0.429106, 148.660000, 333.480861
