Time, Height, T_lower, T_upper
0.000000, 2.289062, 20.000000, 20.000000
20.090000, 0.283624, 20.000000, 20.033267
40.010000, 2.078066, 20.020000, 21.320606
60.030000, 1.859369, 20.045000, 22.327774
80.020000, 1.379944, 20.085000, 23.834272
100.000000, 1.284396, 20.135000, 26.418594
120.000000, 1.072127, 20.190000, 28.547620
140.100000, 0.919178, 20.260000, 30.916303
160.100000, 0.808388, 20.380000, 33.679408
180.000000, 0.671807, 20.520000, 36.327615
200.000000, 0.516057, 20.745000, 38.316179
220.000000, 0.421424, 21.070000, 40.952942
240.000000, 0.360340, 21.625000, 43.980535
260.000000, 0.368255, 22.880000, 47.020971
280.000000, 0.368842, 23.035000, 51.419854
300.000000, 0.363330, 24.235000, 54.373993
320.100000, 0.376159, 25.380000, 58.137327
340.000000, 0.358507, 25.690000, 61.140738
360.000000, 0.333719, 25.985000, 62.913262
380.000000, 0.331214, 27.125000, 67.000018
400.000000, 0.337139, 27.745000, 72.718834
420.000000, 0.327526, 29.580000, 77.128297
440.000000, 0.310742, 30.475000, 84.293419
460.000000, 0.328411, 31.420000, 90.351098
480.000000, 0.313749, 32.375000, 97.679958
500.000000, 0.313881, 34.240000, 103.726708
520.000000, 0.303717, 35.080000, 110.257015
540.000000, 0.295742, 36.900000, 118.052682
560.000000, 0.298906, 39.360000, 126.520878
580.000000, 0.297194, 42.895000, 133.008434
600.000000, 0.288619, 44.295000, 139.217562
620.000000, 0.292048, 47.000000, 146.961360
640.000000, 0.288850, 47.735000, 152.969414
660.000000, 0.287453, 50.445000, 159.030077
680.000000, 0.278563, 53.505000, 164.358125
700.000000, 0.277041, 54.990000, 168.831597
720.000000, 0.271770, 56.550000, 173.492180
740.000000, 0.293471, 59.180000, 178.430528
760.000000, 0.274917, 60.055000, 181.619416
780.000000, 0.274728, 61.195000, 184.921390
800.000000, 0.286228, 62.975000, 189.993945
820.000000, 0.265571, 62.535000, 193.075376
840.000000, 0.272603, 65.740000, 197.740575
860.000000, 0.282897, 67.925000, 201.878687
880.000000, 0.284383, 69.920000, 202.795401
900.000000, 0.275076, 70.925000, 205.113004
920.000000, 0.278942, 69.020000, 206.884281
940.000000, 0.275270, 69.515000, 208.613350
960.000000, 0.272916, 70.800000, 208.226679
980.000000, 0.278106, 71.380000, 208.933391
1000.000000, 0.270644, 71.405000, 209.012076
1020.000000, 0.274375, 69.385000, 207.962044
1040.000000, 0.276922, 69.050000, 205.794729
1060.000000, 0.271308, 69.510000, 206.017399
1080.000000, 0.263345, 72.625000, 206.792960
1100.000000, 0.271376, 73.520000, 209.688301
1120.000000, 0.275269, 73.005000, 213.339102
1140.000000, 0.271263, 74.760000, 215.197652
1160.000000, 0.276854, 73.650000, 213.474328
1180.000000, 0.283658, 75.325000, 212.106972
1200.000000, 0.285317, 75.005000, 209.088224
1220.000000, 0.273407, 71.740000, 206.044414
1240.000000, 0.268625, 70.865000, 201.388086
1260.000000, 0.264985, 70.035000, 197.733914
1280.000000, 0.265811, 65.890000, 193.199401
1300.000000, 0.269890, 66.055000, 188.200401
1320.000000, 0.271732, 64.990000, 182.667628
1340.000000, 0.276074, 61.960000, 176.334845
1360.000000, 0.281739, 59.970000, 171.954516
1380.000000, 0.286042, 58.045000, 166.274062
1400.000000, 0.289173, 57.980000, 161.864535
1420.000000, 0.273709, 56.680000, 158.638617
1440.000000, 0.268051, 55.180000, 155.298509
1460.000000, 0.270399, 54.595000, 152.720405
1480.000000, 0.274516, 53.940000, 149.858309
1500.000000, 0.281456, 53.825000, 147.256793
1520.000000, 0.272690, 51.585000, 144.357354
1540.000000, 0.274240, 50.880000, 141.837206
1560.000000, 0.271480, 50.930000, 139.246366
1580.000000, 0.275378, 49.825000, 137.285012
1600.000000, 0.288031, 48.820000, 135.519067
1620.000000, 0.268926, 48.455000, 134.449963
1640.000000, 0.264286, 47.920000, 132.337826
1660.000000, 0.276157, 49.090000, 131.129148
1680.000000, 0.271985, 47.960000, 129.947803
