s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-2.942E-05,-5.854E-08, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-2.947E-05, 0.000E+00, 0.000E+00
 1.002E+01, 2.371E+01,-4.211E-01, 4.155E-01,-5.412E-01, 0.000E+00, 0.000E+00,-2.654E-01, 2.256E+01, 2.290E+01, 6.028E-04, 6.028E-04
 2.001E+01, 9.341E+01,-6.697E+00, 1.426E+00,-5.138E+00, 0.000E+00, 0.000E+00,-1.016E+00, 8.191E+01, 8.199E+01, 2.217E-03, 2.217E-03
 3.001E+01, 1.636E+02,-2.193E+01,-3.491E+00,-9.604E+00, 0.000E+00, 0.000E+00,-1.762E+00, 1.268E+02, 1.268E+02, 3.815E-03, 3.815E-03
 4.002E+01, 2.352E+02,-4.097E+01,-2.095E+01,-1.462E+01, 0.000E+00, 0.000E+00,-2.547E+00, 1.562E+02, 1.561E+02, 5.471E-03, 5.471E-03
 5.001E+01, 3.090E+02,-7.468E+01,-5.252E+01,-2.007E+01, 0.000E+00, 0.000E+00,-3.348E+00, 1.585E+02, 1.584E+02, 7.154E-03, 7.154E-03
 6.001E+01, 3.821E+02,-1.261E+02,-8.296E+01,-2.166E+01, 0.000E+00, 0.000E+00,-4.059E+00, 1.473E+02, 1.473E+02, 8.742E-03, 8.742E-03
 7.000E+01, 4.259E+02,-1.825E+02,-1.120E+02,-1.797E+01, 0.000E+00, 0.000E+00,-4.461E+00, 1.091E+02, 1.090E+02, 9.653E-03, 9.653E-03
 8.002E+01, 4.181E+02,-2.095E+02,-1.163E+02,-1.165E+01, 0.000E+00, 0.000E+00,-4.380E+00, 7.651E+01, 7.627E+01, 9.448E-03, 9.448E-03
 9.001E+01, 4.220E+02,-2.297E+02,-1.164E+02,-7.590E+00, 0.000E+00, 0.000E+00,-4.473E+00, 6.339E+01, 6.383E+01, 9.496E-03, 9.496E-03
 1.000E+02, 4.199E+02,-2.365E+02,-1.236E+02,-4.880E+00, 0.000E+00, 0.000E+00,-4.505E+00, 5.041E+01, 5.047E+01, 9.429E-03, 9.429E-03
 1.100E+02, 4.208E+02,-2.487E+02,-1.265E+02,-1.792E+00, 0.000E+00, 0.000E+00,-4.558E+00, 3.911E+01, 3.930E+01, 9.551E-03, 9.551E-03
 1.200E+02, 4.208E+02,-2.497E+02,-1.280E+02,-2.518E+00, 0.000E+00, 0.000E+00,-4.460E+00, 3.524E+01, 3.608E+01, 9.444E-03, 9.444E-03
 1.300E+02, 4.147E+02,-2.488E+02,-1.253E+02,-3.936E+00, 0.000E+00, 0.000E+00,-4.466E+00, 3.146E+01, 3.221E+01, 9.423E-03, 9.423E-03
 1.400E+02, 4.243E+02,-2.613E+02,-1.233E+02,-4.988E+00, 0.000E+00, 0.000E+00,-4.514E+00, 2.983E+01, 3.014E+01, 9.445E-03, 9.445E-03
 1.500E+02, 4.141E+02,-2.629E+02,-1.275E+02,-3.285E+00, 0.000E+00, 0.000E+00,-4.499E+00, 1.593E+01, 1.601E+01, 9.430E-03, 9.430E-03
 1.600E+02, 4.070E+02,-2.563E+02,-1.227E+02,-2.902E+00, 0.000E+00, 0.000E+00,-4.574E+00, 2.054E+01, 2.055E+01, 9.446E-03, 9.446E-03
 1.700E+02, 4.192E+02,-2.665E+02,-1.256E+02,-2.695E+00, 0.000E+00, 0.000E+00,-4.549E+00, 1.978E+01, 1.983E+01, 9.351E-03, 9.351E-03
 1.800E+02, 4.243E+02,-2.764E+02,-1.248E+02,-1.571E+00, 0.000E+00, 0.000E+00,-4.640E+00, 1.653E+01, 1.692E+01, 9.540E-03, 9.540E-03
 1.900E+02, 4.093E+02,-2.658E+02,-1.241E+02,-5.613E-01, 0.000E+00, 0.000E+00,-4.612E+00, 1.422E+01, 1.426E+01, 9.467E-03, 9.467E-03
 2.000E+02, 4.218E+02,-2.694E+02,-1.397E+02,-8.272E-02, 0.000E+00, 0.000E+00,-4.566E+00, 8.198E+00, 8.126E+00, 9.408E-03, 9.408E-03
 2.100E+02, 4.205E+02,-2.627E+02,-1.416E+02, 1.790E+00, 0.000E+00, 0.000E+00,-4.633E+00, 1.331E+01, 1.332E+01, 9.506E-03, 9.506E-03
 2.200E+02, 4.144E+02,-2.650E+02,-1.360E+02, 1.497E+00, 0.000E+00, 0.000E+00,-4.629E+00, 1.014E+01, 1.021E+01, 9.514E-03, 9.514E-03
 2.300E+02, 4.045E+02,-2.569E+02,-1.342E+02, 1.320E+00, 0.000E+00, 0.000E+00,-4.579E+00, 1.008E+01, 1.019E+01, 9.392E-03, 9.392E-03
 2.400E+02, 4.026E+02,-2.555E+02,-1.338E+02, 2.057E+00, 0.000E+00, 0.000E+00,-4.544E+00, 1.107E+01, 1.080E+01, 9.384E-03, 9.384E-03
 2.500E+02, 4.118E+02,-2.646E+02,-1.350E+02, 1.903E+00, 0.000E+00, 0.000E+00,-4.601E+00, 9.387E+00, 9.458E+00, 9.467E-03, 9.467E-03
 2.600E+02, 3.962E+02,-2.487E+02,-1.389E+02, 2.939E+00, 0.000E+00, 0.000E+00,-4.610E+00, 6.703E+00, 6.930E+00, 9.476E-03, 9.476E-03
 2.700E+02, 4.198E+02,-2.597E+02,-1.537E+02, 3.408E+00, 0.000E+00, 0.000E+00,-4.614E+00, 5.431E+00, 5.269E+00, 9.495E-03, 9.495E-03
