Time, Height, T_lower, T_upper
0.000000, 2.289062, 20.000000, 20.000000
20.020000, 1.973407, 20.795000, 33.647517
40.000000, 0.929976, 28.380000, 86.488793
60.010000, 0.525511, 46.020000, 202.467295
80.020000, 0.396522, 92.690000, 352.332418
100.000000, 0.334356, 169.990000, 461.100497
120.000000, 0.275536, 245.100000, 526.208392
140.000000, 0.219068, 320.250000, 580.409840
160.000000, 0.173293, 424.800000, 692.501099
180.000000, 0.165891, 480.550000, 740.271571
200.000000, 0.169500, 535.950000, 752.943566
220.000000, 0.169536, 560.400000, 774.906682
240.000000, 0.169107, 571.300000, 785.072441
260.000000, 0.170450, 581.550000, 800.212550
280.000000, 0.170553, 590.050000, 807.463982
300.000000, 0.174735, 598.550000, 814.201656
320.000000, 0.167926, 604.650000, 831.780803
340.000000, 0.174924, 615.700000, 845.320252
360.000000, 0.186985, 655.700000, 943.788438
380.000000, 0.186577, 761.100000, 1063.060778
400.000000, 0.178507, 833.700000, 1119.107839
420.000000, 0.174196, 858.600000, 1124.349611
440.000000, 0.172996, 868.750000, 1128.189662
460.000000, 0.171679, 878.500000, 1138.371519
480.000000, 0.173990, 891.400000, 1145.557138
500.000000, 0.172725, 911.100000, 1148.964762
520.000000, 0.174197, 902.000000, 1156.558090
540.000000, 0.172955, 908.650000, 1162.797122
560.000000, 0.174407, 908.400000, 1167.683154
580.000000, 0.173661, 919.600000, 1176.394516
600.000000, 0.173702, 924.800000, 1184.612688
620.000000, 0.173372, 938.000000, 1194.730715
640.000000, 0.174495, 937.650000, 1196.023737
660.000000, 0.174257, 941.400000, 1202.769621
680.000000, 0.172380, 955.950000, 1204.486630
700.000000, 0.174658, 963.300000, 1208.993812
720.000000, 0.175420, 961.300000, 1208.491808
740.000000, 0.171784, 964.900000, 1213.606242
760.000000, 0.174907, 953.000000, 1213.902992
780.000000, 0.171659, 955.050000, 1214.070954
800.000000, 0.173219, 965.650000, 1218.824694
820.000000, 0.174168, 977.350000, 1221.463324
840.000000, 0.172855, 978.300000, 1220.206680
860.000000, 0.173477, 979.850000, 1223.030786
880.000000, 0.174742, 976.100000, 1226.000551
900.000000, 0.175080, 983.450000, 1226.870824
920.000000, 0.172696, 976.900000, 1225.446007
940.000000, 0.173665, 976.500000, 1228.713260
960.000000, 0.170732, 994.150000, 1223.766938
980.000000, 0.173296, 984.850000, 1228.984907
1000.000000, 0.170570, 980.550000, 1229.367729
1020.000000, 0.173293, 983.000000, 1232.533134
1040.000000, 0.173075, 993.000000, 1236.361114
1060.000000, 0.172849, 1001.350000, 1239.421804
1080.000000, 0.172602, 1000.550000, 1238.348597
1100.000000, 0.174172, 950.100000, 1207.262510
1120.000000, 0.172858, 911.300000, 1166.061747
1140.000000, 0.170423, 893.650000, 1146.417990
1160.000000, 0.170251, 864.200000, 1122.150198
1180.000000, 0.169231, 857.100000, 1101.668449
1200.000000, 0.168591, 837.750000, 1089.173831
1220.000000, 0.166095, 791.400000, 1024.026395
1240.000000, 0.167159, 673.700000, 897.451619
1260.000000, 0.175394, 502.900000, 760.457922
1280.000000, 0.206373, 414.700000, 672.875415
1300.000000, 0.228335, 333.800000, 602.464913
1320.000000, 0.255523, 292.700000, 547.471096
1340.000000, 0.279138, 260.450000, 503.833275
1360.000000, 0.285989, 235.100000, 464.286297
1380.000000, 0.299229, 212.450000, 436.424142
1400.000000, 0.294002, 195.245000, 410.513469
1420.000000, 0.320831, 187.385000, 389.448972
1440.000000, 0.326539, 170.720000, 370.418999
1460.000000, 0.342763, 160.085000, 353.600811
1480.000000, 0.348361, 154.700000, 341.067238
1500.000000, 0.404982, 132.480000, 321.075164
