s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 2.000E+02, 3.907E+02,-1.800E+02,-1.746E+02,-1.692E+00,-3.693E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.428E+01, 3.408E+01, 8.949E-03, 8.949E-03
 2.100E+02, 3.836E+02,-1.869E+02,-1.812E+02, 1.205E+00,-3.765E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.686E+01, 1.629E+01, 9.063E-03, 9.063E-03
 2.200E+02, 3.994E+02,-1.953E+02,-1.807E+02, 2.667E+00,-3.685E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.657E+01, 2.568E+01, 9.128E-03, 9.128E-03
 2.300E+02, 3.981E+02,-1.951E+02,-1.891E+02, 3.364E+00,-3.714E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.774E+01, 1.690E+01, 9.193E-03, 9.193E-03
 2.400E+02, 3.969E+02,-1.928E+02,-1.966E+02, 4.166E+00,-3.692E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.166E+01, 1.137E+01, 9.259E-03, 9.259E-03
 2.500E+02, 4.098E+02,-2.004E+02,-1.973E+02, 5.759E+00,-3.804E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.779E+01, 1.754E+01, 9.324E-03, 9.324E-03
 2.600E+02, 4.006E+02,-1.959E+02,-2.016E+02, 6.580E+00,-3.802E-01, 0.000E+00, 0.000E+00, 0.000E+00, 9.829E+00, 9.227E+00, 9.389E-03, 9.389E-03
 2.700E+02, 4.083E+02,-1.993E+02,-2.032E+02, 6.532E+00,-3.762E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.243E+01, 1.203E+01, 9.454E-03, 9.454E-03
 2.800E+02, 4.165E+02,-2.005E+02,-2.158E+02, 8.096E+00,-3.833E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.993E+00, 7.998E+00, 9.520E-03, 9.520E-03
 2.900E+02, 4.103E+02,-2.001E+02,-2.165E+02, 9.259E+00,-3.822E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.673E+00, 2.531E+00, 9.585E-03, 9.585E-03
 3.000E+02, 4.209E+02,-2.065E+02,-2.126E+02, 1.040E+01,-3.800E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.206E+01, 1.185E+01, 9.650E-03, 9.650E-03
 3.100E+02, 4.209E+02,-2.078E+02,-2.162E+02, 1.093E+01,-3.953E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.735E+00, 7.354E+00, 9.715E-03, 9.715E-03
 3.200E+02, 4.091E+02,-2.050E+02,-2.194E+02, 1.313E+01,-4.053E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.372E+00,-2.633E+00, 9.780E-03, 9.780E-03
 3.300E+02, 4.284E+02,-2.102E+02,-2.206E+02, 1.252E+01,-4.047E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.029E+01, 9.690E+00, 9.846E-03, 9.846E-03
 3.400E+02, 4.285E+02,-2.132E+02,-2.171E+02, 1.294E+01,-4.079E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.111E+01, 1.073E+01, 9.911E-03, 9.911E-03
 3.500E+02, 4.253E+02,-2.111E+02,-2.215E+02, 1.394E+01,-4.065E-01, 0.000E+00, 0.000E+00, 0.000E+00, 7.505E+00, 6.271E+00, 9.976E-03, 9.976E-03
 3.600E+02, 4.471E+02,-2.211E+02,-2.325E+02, 1.470E+01,-4.154E-01, 0.000E+00, 0.000E+00, 0.000E+00, 9.161E+00, 7.705E+00, 1.004E-02, 1.004E-02
 3.700E+02, 4.332E+02,-2.144E+02,-2.297E+02, 1.515E+01,-4.168E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.595E+00, 3.857E+00, 1.011E-02, 1.011E-02
 3.800E+02, 4.405E+02,-2.186E+02,-2.314E+02, 1.589E+01,-4.168E-01, 0.000E+00, 0.000E+00, 0.000E+00, 6.364E+00, 5.939E+00, 1.017E-02, 1.017E-02
 3.900E+02, 4.291E+02,-2.121E+02,-2.373E+02, 1.649E+01,-4.162E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.073E+00,-4.242E+00, 1.024E-02, 1.024E-02
 4.000E+02, 4.566E+02,-2.206E+02,-2.390E+02, 1.675E+01,-4.174E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.410E+01, 1.332E+01, 1.030E-02, 1.030E-02
 4.100E+02, 4.519E+02,-2.207E+02,-2.428E+02, 1.684E+01,-4.250E-01, 0.000E+00, 0.000E+00, 0.000E+00, 5.454E+00, 4.867E+00, 1.037E-02, 1.037E-02
 4.200E+02, 4.558E+02,-2.228E+02,-2.398E+02, 1.766E+01,-4.260E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.092E+01, 1.043E+01, 1.043E-02, 1.043E-02
 4.300E+02, 4.468E+02,-2.185E+02,-2.462E+02, 1.729E+01,-4.242E-01, 0.000E+00, 0.000E+00, 0.000E+00,-4.155E-01,-9.638E-01, 1.050E-02, 1.050E-02
 4.400E+02, 4.583E+02,-2.202E+02,-2.506E+02, 1.826E+01,-4.325E-01, 0.000E+00, 0.000E+00, 0.000E+00, 5.751E+00, 5.297E+00, 1.056E-02, 1.056E-02
 4.500E+02, 4.580E+02,-2.192E+02,-2.542E+02, 1.789E+01,-4.334E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.633E+00, 2.081E+00, 1.063E-02, 1.063E-02
 4.600E+02, 4.665E+02,-2.274E+02,-2.519E+02, 1.821E+01,-4.367E-01, 0.000E+00, 0.000E+00, 0.000E+00, 5.454E+00, 4.940E+00, 1.069E-02, 1.069E-02
 4.700E+02, 4.680E+02,-2.235E+02,-2.539E+02, 1.992E+01,-4.326E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.046E+01, 1.008E+01, 1.076E-02, 1.076E-02
 4.800E+02, 4.668E+02,-2.249E+02,-2.595E+02, 1.947E+01,-4.368E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.239E+00, 1.408E+00, 1.082E-02, 1.082E-02
 4.900E+02, 4.691E+02,-2.270E+02,-2.577E+02, 2.019E+01,-4.339E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.750E+00, 4.127E+00, 1.089E-02, 1.089E-02
 5.000E+02, 4.779E+02,-2.309E+02,-2.579E+02, 1.928E+01,-4.434E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.185E+00, 7.865E+00, 1.095E-02, 1.095E-02
 5.100E+02, 4.670E+02,-2.241E+02,-2.643E+02, 2.033E+01,-4.410E-01, 0.000E+00, 0.000E+00, 0.000E+00,-6.852E-01,-1.631E+00, 1.102E-02, 1.102E-02
 5.200E+02, 4.817E+02,-2.319E+02,-2.701E+02, 2.115E+01,-4.450E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.138E+00, 4.127E-01, 1.108E-02, 1.108E-02
 5.300E+02, 4.788E+02,-2.294E+02,-2.645E+02, 1.988E+01,-4.453E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.808E+00, 4.371E+00, 1.115E-02, 1.115E-02
 5.400E+02, 4.942E+02,-2.398E+02,-2.679E+02, 2.097E+01,-4.482E-01, 0.000E+00, 0.000E+00, 0.000E+00, 7.446E+00, 6.987E+00, 1.121E-02, 1.121E-02
 5.500E+02, 4.857E+02,-2.328E+02,-2.664E+02, 2.096E+01,-4.504E-01, 0.000E+00, 0.000E+00, 0.000E+00, 7.478E+00, 7.032E+00, 1.128E-02, 1.128E-02
 5.600E+02, 5.015E+02,-2.434E+02,-2.761E+02, 2.032E+01,-4.542E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.631E+00, 1.874E+00, 1.135E-02, 1.135E-02
 5.700E+02, 4.867E+02,-2.360E+02,-2.667E+02, 1.999E+01,-4.565E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.001E+00, 3.583E+00, 1.141E-02, 1.141E-02
 5.800E+02, 4.976E+02,-2.369E+02,-2.829E+02, 2.146E+01,-4.646E-01, 0.000E+00, 0.000E+00, 0.000E+00,-6.572E-01,-1.189E+00, 1.148E-02, 1.148E-02
 5.900E+02, 5.082E+02,-2.421E+02,-2.849E+02, 2.154E+01,-4.602E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.108E+00, 2.321E+00, 1.154E-02, 1.154E-02
 6.000E+02, 4.966E+02,-2.389E+02,-2.746E+02, 2.211E+01,-4.680E-01, 0.000E+00, 0.000E+00, 0.000E+00, 5.548E+00, 4.818E+00, 1.161E-02, 1.161E-02
 6.100E+02, 5.048E+02,-2.403E+02,-2.823E+02, 2.252E+01,-4.643E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.945E+00, 4.235E+00, 1.167E-02, 1.167E-02
 6.200E+02, 5.085E+02,-2.441E+02,-2.844E+02, 2.197E+01,-4.665E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.037E+00, 1.584E+00, 1.174E-02, 1.174E-02
 6.300E+02, 5.029E+02,-2.396E+02,-2.847E+02, 2.111E+01,-4.698E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.401E-02,-7.394E-01, 1.180E-02, 1.180E-02
 6.400E+02, 5.254E+02,-2.528E+02,-2.920E+02, 2.275E+01,-4.728E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.764E+00, 2.838E+00, 1.187E-02, 1.187E-02
 6.500E+02, 5.061E+02,-2.403E+02,-2.818E+02, 2.306E+01,-4.684E-01, 0.000E+00, 0.000E+00, 0.000E+00, 6.941E+00, 6.590E+00, 1.193E-02, 1.193E-02
 6.600E+02, 5.247E+02,-2.471E+02,-2.982E+02, 2.287E+01,-4.715E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.505E+00, 1.819E+00, 1.200E-02, 1.200E-02
 6.700E+02, 5.200E+02,-2.482E+02,-2.927E+02, 2.297E+01,-4.729E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.273E+00, 1.647E+00, 1.206E-02, 1.206E-02
 6.800E+02, 5.254E+02,-2.531E+02,-2.918E+02, 2.249E+01,-4.746E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.143E+00, 2.501E+00, 1.213E-02, 1.213E-02
 6.900E+02, 5.277E+02,-2.536E+02,-2.988E+02, 2.345E+01,-4.839E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.317E+00,-1.838E+00, 1.219E-02, 1.219E-02
 7.000E+02, 5.281E+02,-2.488E+02,-3.011E+02, 2.409E+01,-4.847E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.379E+00, 1.764E+00, 1.226E-02, 1.226E-02
 7.100E+02, 5.366E+02,-2.558E+02,-2.957E+02, 2.390E+01,-4.886E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.995E+00, 8.480E+00, 1.232E-02, 1.232E-02
 7.200E+02, 5.386E+02,-2.569E+02,-3.001E+02, 2.313E+01,-4.846E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.769E+00, 4.118E+00, 1.239E-02, 1.239E-02
 7.300E+02, 5.382E+02,-2.576E+02,-3.004E+02, 2.465E+01,-4.924E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.993E+00, 4.436E+00, 1.245E-02, 1.245E-02
 7.400E+02, 5.369E+02,-2.538E+02,-3.012E+02, 2.422E+01,-4.920E-01, 0.000E+00, 0.000E+00, 0.000E+00, 6.099E+00, 5.682E+00, 1.252E-02, 1.252E-02
 7.500E+02, 5.567E+02,-2.674E+02,-3.111E+02, 2.439E+01,-4.926E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.649E+00, 2.057E+00, 1.258E-02, 1.258E-02
 7.600E+02, 5.399E+02,-2.580E+02,-3.092E+02, 2.496E+01,-4.898E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.090E+00,-2.863E+00, 1.265E-02, 1.265E-02
 7.700E+02, 5.543E+02,-2.654E+02,-3.116E+02, 2.629E+01,-4.959E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.976E+00, 3.041E+00, 1.271E-02, 1.271E-02
 7.800E+02, 5.604E+02,-2.659E+02,-3.161E+02, 2.507E+01,-5.042E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.558E+00, 3.027E+00, 1.278E-02, 1.278E-02
 7.900E+02, 5.432E+02,-2.600E+02,-3.090E+02, 2.513E+01,-4.987E-01, 0.000E+00, 0.000E+00, 0.000E+00,-4.574E-01,-1.231E+00, 1.285E-02, 1.285E-02
 8.000E+02, 5.493E+02,-2.636E+02,-3.088E+02, 2.482E+01,-4.941E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.954E+00, 1.291E+00, 1.291E-02, 1.291E-02
 8.100E+02, 5.723E+02,-2.755E+02,-3.104E+02, 2.533E+01,-5.115E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.188E+01, 1.123E+01, 1.308E-02, 1.308E-02
 8.200E+02, 5.783E+02,-2.741E+02,-3.300E+02, 2.642E+01,-5.227E-01, 0.000E+00, 0.000E+00, 0.000E+00, 5.414E-01, 5.512E-02, 1.384E-02, 1.384E-02
 8.300E+02, 6.225E+02,-3.067E+02,-3.239E+02, 2.524E+01,-5.500E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.715E+01, 1.663E+01, 1.471E-02, 1.471E-02
 8.400E+02, 6.542E+02,-3.302E+02,-3.404E+02, 2.393E+01,-5.709E-01, 0.000E+00, 0.000E+00, 0.000E+00, 7.896E+00, 6.958E+00, 1.557E-02, 1.557E-02
 8.500E+02, 6.829E+02,-3.505E+02,-3.470E+02, 2.496E+01,-5.932E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.051E+01, 9.818E+00, 1.644E-02, 1.644E-02
 8.600E+02, 7.229E+02,-3.795E+02,-3.496E+02, 2.361E+01,-6.033E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.748E+01, 1.676E+01, 1.731E-02, 1.731E-02
 8.700E+02, 7.631E+02,-4.045E+02,-3.627E+02, 2.536E+01,-6.325E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.140E+01, 2.070E+01, 1.817E-02, 1.817E-02
 8.800E+02, 7.878E+02,-4.227E+02,-3.812E+02, 2.429E+01,-6.529E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.661E+00, 7.634E+00, 1.904E-02, 1.904E-02
 8.900E+02, 8.101E+02,-4.408E+02,-3.828E+02, 2.456E+01,-6.725E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.185E+01, 1.044E+01, 1.990E-02, 1.990E-02
 9.000E+02, 8.740E+02,-4.801E+02,-4.034E+02, 2.414E+01,-6.790E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.529E+01, 1.397E+01, 2.065E-02, 2.065E-02
 9.100E+02, 9.205E+02,-5.010E+02,-4.180E+02, 2.521E+01,-6.975E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.728E+01, 2.596E+01, 2.069E-02, 2.069E-02
 9.200E+02, 8.367E+02,-4.624E+02,-4.051E+02, 2.622E+01,-6.926E-01, 0.000E+00, 0.000E+00, 0.000E+00,-4.581E+00,-5.294E+00, 2.062E-02, 2.062E-02
 9.300E+02, 9.227E+02,-4.928E+02,-4.357E+02, 2.623E+01,-6.170E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.094E+01, 1.983E+01, 2.054E-02, 2.054E-02
 9.400E+02, 9.319E+02,-5.263E+02,-4.245E+02, 2.739E+01,-5.814E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.972E+00, 7.900E+00, 2.047E-02, 2.047E-02
 9.500E+02, 8.814E+02,-4.824E+02,-4.251E+02, 2.826E+01,-5.702E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.199E+00, 1.604E+00, 2.039E-02, 2.039E-02
 9.600E+02, 8.018E+02,-4.215E+02,-4.236E+02, 2.981E+01,-6.777E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.364E+01,-1.425E+01, 2.032E-02, 2.032E-02
 9.700E+02, 8.310E+02,-4.256E+02,-4.314E+02, 2.782E+01,-6.697E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.148E+00, 1.142E+00, 2.024E-02, 2.024E-02
 9.800E+02, 9.518E+02,-5.003E+02,-4.578E+02, 2.721E+01,-5.482E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.215E+01, 2.031E+01, 2.017E-02, 2.017E-02
 9.900E+02, 8.775E+02,-4.808E+02,-4.235E+02, 2.841E+01,-5.611E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.807E+00, 1.113E+00, 2.010E-02, 2.010E-02
 1.000E+03, 7.607E+02,-3.935E+02,-4.149E+02, 2.984E+01,-6.097E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.749E+01,-1.845E+01, 2.002E-02, 2.002E-02
 1.010E+03, 8.892E+02,-4.377E+02,-4.742E+02, 2.899E+01,-6.456E-01, 0.000E+00, 0.000E+00, 0.000E+00, 6.909E+00, 5.647E+00, 1.995E-02, 1.995E-02
 1.020E+03, 9.440E+02,-4.986E+02,-4.648E+02, 2.863E+01,-5.272E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.001E+01, 8.755E+00, 1.987E-02, 1.987E-02
 1.030E+03, 8.689E+02,-4.627E+02,-4.309E+02, 2.903E+01,-5.563E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.760E+00, 3.727E+00, 1.980E-02, 1.980E-02
 1.040E+03, 8.077E+02,-4.170E+02,-4.300E+02, 3.055E+01,-6.289E-01, 0.000E+00, 0.000E+00, 0.000E+00,-8.396E+00,-9.367E+00, 1.972E-02, 1.972E-02
 1.050E+03, 8.291E+02,-3.965E+02,-4.715E+02, 2.959E+01,-6.532E-01, 0.000E+00, 0.000E+00, 0.000E+00,-8.583E+00,-9.873E+00, 1.965E-02, 1.965E-02
 1.060E+03, 8.835E+02,-4.298E+02,-4.806E+02, 2.913E+01,-6.640E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.965E+00, 1.506E+00, 1.957E-02, 1.957E-02
 1.070E+03, 8.327E+02,-4.209E+02,-4.450E+02, 2.935E+01,-6.459E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.166E+00,-4.523E+00, 1.950E-02, 1.950E-02
 1.080E+03, 8.371E+02,-4.181E+02,-4.458E+02, 2.962E+01,-6.403E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.903E+00, 2.177E+00, 1.942E-02, 1.942E-02
 1.090E+03, 9.420E+02,-4.966E+02,-4.512E+02, 2.926E+01,-5.034E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.423E+01, 2.289E+01, 1.935E-02, 1.935E-02
 1.100E+03, 7.653E+02,-3.849E+02,-4.278E+02, 3.194E+01,-6.274E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.491E+01,-1.612E+01, 1.928E-02, 1.928E-02
 1.110E+03, 8.270E+02,-4.033E+02,-4.644E+02, 3.064E+01,-6.453E-01, 0.000E+00, 0.000E+00, 0.000E+00,-9.603E+00,-1.068E+01, 1.920E-02, 1.920E-02
 1.120E+03, 8.327E+02,-4.008E+02,-4.616E+02, 3.226E+01,-6.523E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.165E+00, 1.982E+00, 1.913E-02, 1.913E-02
 1.130E+03, 8.054E+02,-3.833E+02,-4.556E+02, 3.030E+01,-6.486E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.702E+00,-3.839E+00, 1.905E-02, 1.905E-02
 1.140E+03, 8.508E+02,-4.236E+02,-4.485E+02, 3.094E+01,-6.132E-01, 0.000E+00, 0.000E+00, 0.000E+00, 9.875E+00, 9.060E+00, 1.898E-02, 1.898E-02
 1.150E+03, 8.576E+02,-4.441E+02,-4.487E+02, 3.179E+01,-5.642E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.711E+00,-3.951E+00, 1.890E-02, 1.890E-02
 1.160E+03, 7.607E+02,-3.737E+02,-4.237E+02, 3.249E+01,-6.033E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.858E+00,-4.747E+00, 1.883E-02, 1.883E-02
 1.170E+03, 7.905E+02,-3.745E+02,-4.483E+02, 3.160E+01,-6.194E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.680E-01,-1.334E+00, 1.875E-02, 1.875E-02
 1.180E+03, 8.557E+02,-4.156E+02,-4.670E+02, 3.135E+01,-6.326E-01, 0.000E+00, 0.000E+00, 0.000E+00, 5.359E+00, 3.850E+00, 1.868E-02, 1.868E-02
 1.190E+03, 8.117E+02,-3.995E+02,-4.510E+02, 3.106E+01,-6.388E-01, 0.000E+00, 0.000E+00, 0.000E+00,-7.343E+00,-8.421E+00, 1.860E-02, 1.860E-02
 1.200E+03, 8.421E+02,-4.140E+02,-4.628E+02, 3.299E+01,-6.121E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.269E-01,-2.289E+00, 1.853E-02, 1.853E-02
 1.210E+03, 7.799E+02,-3.772E+02,-4.337E+02, 3.275E+01,-6.313E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.195E+00, 1.131E+00, 1.846E-02, 1.846E-02
 1.220E+03, 8.108E+02,-3.903E+02,-4.516E+02, 3.264E+01,-6.465E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.732E+00, 9.549E-01, 1.838E-02, 1.838E-02
 1.230E+03, 8.064E+02,-3.891E+02,-4.506E+02, 3.297E+01,-6.298E-01, 0.000E+00, 0.000E+00, 0.000E+00, 9.482E-02,-8.516E-01, 1.831E-02, 1.831E-02
 1.240E+03, 7.472E+02,-3.528E+02,-4.416E+02, 3.365E+01,-6.186E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.308E+01,-1.426E+01, 1.823E-02, 1.823E-02
 1.250E+03, 7.981E+02,-3.812E+02,-4.421E+02, 3.249E+01,-6.187E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.154E+00, 6.658E+00, 1.816E-02, 1.816E-02
 1.260E+03, 8.023E+02,-3.941E+02,-4.349E+02, 3.212E+01,-6.183E-01, 0.000E+00, 0.000E+00, 0.000E+00, 5.573E+00, 4.700E+00, 1.808E-02, 1.808E-02
 1.270E+03, 7.739E+02,-3.739E+02,-4.384E+02, 3.325E+01,-6.013E-01, 0.000E+00, 0.000E+00, 0.000E+00,-4.859E+00,-5.725E+00, 1.801E-02, 1.801E-02
 1.280E+03, 8.349E+02,-3.947E+02,-4.754E+02, 3.367E+01,-6.145E-01, 0.000E+00, 0.000E+00, 0.000E+00,-8.348E-01,-2.239E+00, 1.793E-02, 1.793E-02
 1.290E+03, 7.332E+02,-3.440E+02,-4.180E+02, 3.237E+01,-6.036E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.252E+00, 3.005E+00, 1.786E-02, 1.786E-02
 1.300E+03, 7.954E+02,-3.928E+02,-4.430E+02, 3.352E+01,-5.264E-01, 0.000E+00, 0.000E+00, 0.000E+00,-6.243E+00,-7.447E+00, 1.778E-02, 1.778E-02
 1.310E+03, 7.609E+02,-3.591E+02,-4.314E+02, 3.347E+01,-6.155E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.132E+00, 3.233E+00, 1.771E-02, 1.771E-02
