s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-3.995E-05,-5.504E-08, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-4.000E-05, 0.000E+00, 0.000E+00
 1.001E+01, 2.089E+02,-3.408E+01, 3.078E+00,-5.525E+00, 0.000E+00, 0.000E+00,-2.314E+00, 1.685E+02, 1.701E+02, 4.957E-03, 4.957E-03
 2.002E+01, 2.386E+02,-3.979E+01,-1.645E+01,-1.211E+01, 0.000E+00, 0.000E+00,-2.557E+00, 1.680E+02, 1.677E+02, 5.511E-03, 5.511E-03
 3.000E+01, 2.469E+02,-5.305E+01,-5.127E+01,-1.643E+01, 0.000E+00, 0.000E+00,-2.613E+00, 1.239E+02, 1.235E+02, 5.638E-03, 5.638E-03
 4.000E+01, 2.454E+02,-6.560E+01,-7.532E+01,-1.772E+01, 0.000E+00, 0.000E+00,-2.591E+00, 8.437E+01, 8.416E+01, 5.613E-03, 5.613E-03
 5.001E+01, 2.488E+02,-7.729E+01,-9.492E+01,-1.702E+01, 0.000E+00, 0.000E+00,-2.582E+00, 5.718E+01, 5.695E+01, 5.651E-03, 5.651E-03
 6.001E+01, 2.507E+02,-8.580E+01,-1.025E+02,-1.458E+01, 0.000E+00, 0.000E+00,-2.605E+00, 4.540E+01, 4.522E+01, 5.706E-03, 5.706E-03
 7.001E+01, 2.504E+02,-9.042E+01,-1.086E+02,-1.215E+01, 0.000E+00, 0.000E+00,-2.604E+00, 3.699E+01, 3.670E+01, 5.699E-03, 5.699E-03
 8.001E+01, 2.532E+02,-9.783E+01,-1.133E+02,-9.149E+00, 0.000E+00, 0.000E+00,-2.608E+00, 3.067E+01, 3.039E+01, 5.711E-03, 5.711E-03
 9.002E+01, 2.520E+02,-9.995E+01,-1.202E+02,-6.592E+00, 0.000E+00, 0.000E+00,-2.595E+00, 2.284E+01, 2.273E+01, 5.719E-03, 5.719E-03
 1.000E+02, 2.477E+02,-1.012E+02,-1.220E+02,-4.669E+00, 0.000E+00, 0.000E+00,-2.559E+00, 1.739E+01, 1.721E+01, 5.630E-03, 5.630E-03
 1.100E+02, 2.512E+02,-1.031E+02,-1.264E+02,-2.814E+00, 0.000E+00, 0.000E+00,-2.584E+00, 1.647E+01, 1.635E+01, 5.669E-03, 5.669E-03
