s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-3.470E-05,-5.504E-08, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-3.476E-05, 0.000E+00, 0.000E+00
 5.009E+00, 8.600E+01,-7.648E+00, 1.462E+00,-1.129E+00, 1.121E-01, 0.000E+00, 0.000E+00, 7.607E+01, 7.880E+01, 2.228E-03, 2.228E-03
 1.001E+01, 2.517E+02,-4.252E+01, 3.852E+00,-8.345E+00, 3.197E-01, 0.000E+00, 0.000E+00, 2.043E+02, 2.050E+02, 6.581E-03, 6.581E-03
 1.500E+01, 4.576E+02,-8.966E+01,-9.685E+00,-1.068E+01, 4.820E-01, 0.000E+00, 0.000E+00, 3.469E+02, 3.481E+02, 1.095E-02, 1.095E-02
 2.000E+01, 6.166E+02,-1.409E+02,-7.195E+01,-1.716E+01, 6.088E-01, 0.000E+00, 0.000E+00, 3.870E+02, 3.872E+02, 1.532E-02, 1.532E-02
 2.500E+01, 7.646E+02,-2.153E+02,-1.600E+02,-1.846E+01, 6.876E-01, 0.000E+00, 0.000E+00, 3.708E+02, 3.716E+02, 1.970E-02, 1.970E-02
 3.002E+01, 1.036E+03,-3.702E+02,-2.800E+02,-2.001E+01, 8.059E-01, 0.000E+00, 0.000E+00, 3.684E+02, 3.672E+02, 2.408E-02, 2.408E-02
 3.501E+01, 1.027E+03,-4.546E+02,-3.309E+02,-1.138E+01, 7.585E-01, 0.000E+00, 0.000E+00, 2.346E+02, 2.312E+02, 2.846E-02, 2.846E-02
 4.001E+01, 1.264E+03,-6.157E+02,-3.963E+02,-6.080E+00, 6.534E-01, 0.000E+00, 0.000E+00, 2.490E+02, 2.469E+02, 3.283E-02, 3.283E-02
 4.501E+01, 1.331E+03,-7.064E+02,-3.849E+02, 2.846E+00, 4.062E-01, 0.000E+00, 0.000E+00, 2.444E+02, 2.430E+02, 3.720E-02, 3.720E-02
 5.001E+01, 1.489E+03,-8.377E+02,-4.548E+02,-4.175E-01, 3.248E-01, 0.000E+00, 0.000E+00, 1.979E+02, 1.967E+02, 3.939E-02, 3.939E-02
 5.500E+01, 1.518E+03,-9.168E+02,-4.652E+02, 1.800E+00, 3.985E-01, 0.000E+00, 0.000E+00, 1.397E+02, 1.384E+02, 3.942E-02, 3.942E-02
 6.000E+01, 1.331E+03,-8.496E+02,-4.459E+02, 7.280E+00, 6.040E-01, 0.000E+00, 0.000E+00, 4.524E+01, 4.370E+01, 3.945E-02, 3.945E-02
