Time, Height, T_lower, T_upper
0.000000, 2.289062, 20.000000, 20.000000
20.080000, 1.364589, 20.000000, 20.066753
40.060000, 2.147929, 20.030000, 24.037161
60.040000, 1.530691, 20.085000, 25.215959
80.040000, 1.301147, 20.180000, 29.996458
100.000000, 1.042783, 20.295000, 34.886003
120.000000, 0.897301, 20.470000, 40.986444
140.000000, 0.725904, 20.710000, 46.263380
160.000000, 0.550319, 21.175000, 51.532353
180.000000, 0.376753, 21.790000, 56.080590
200.000000, 0.340944, 22.845000, 63.250724
220.000000, 0.358420, 25.100000, 71.483846
240.000000, 0.348254, 27.955000, 80.331195
260.100000, 0.328127, 29.385000, 84.610585
280.000000, 0.317955, 30.730000, 88.859787
300.000000, 0.309435, 31.840000, 93.149363
320.000000, 0.316173, 34.195000, 97.562374
340.000000, 0.319619, 34.845000, 102.267938
360.000000, 0.309072, 35.625000, 107.290693
380.000000, 0.288996, 37.215000, 111.250302
400.000000, 0.309765, 39.095000, 116.036460
420.000000, 0.287712, 40.845000, 118.669188
440.000000, 0.279212, 41.790000, 124.320354
460.000000, 0.287799, 45.180000, 134.485370
480.000000, 0.299578, 47.030000, 147.834589
500.000000, 0.307068, 51.540000, 165.417171
520.000000, 0.306209, 56.395000, 181.064323
540.000000, 0.294731, 62.845000, 200.954652
560.000000, 0.284442, 69.995000, 220.137639
580.000000, 0.288751, 81.955000, 241.551163
600.000000, 0.280431, 90.740000, 262.284391
620.000000, 0.269689, 97.805000, 281.666132
640.000000, 0.258595, 109.420000, 303.654509
660.000000, 0.251116, 127.310000, 324.274984
680.000000, 0.245818, 142.070000, 346.310408
700.000000, 0.221175, 153.620000, 368.816134
720.000000, 0.227185, 176.465000, 387.915929
740.000000, 0.230015, 192.250000, 409.618672
760.000000, 0.223053, 208.550000, 433.584615
780.000000, 0.215816, 223.730000, 456.777924
800.000000, 0.201125, 239.225000, 476.814133
820.000000, 0.196535, 259.600000, 500.043353
840.000000, 0.196008, 279.850000, 522.299336
860.000000, 0.190573, 305.750000, 545.090927
880.000000, 0.185563, 328.000000, 570.640785
900.000000, 0.190173, 344.900000, 588.444961
920.000000, 0.185537, 351.250000, 601.898693
940.000000, 0.182762, 364.750000, 614.711699
960.000000, 0.180847, 365.950000, 621.798952
980.000000, 0.179592, 368.500000, 630.007195
1000.000000, 0.181577, 378.700000, 633.389857
1020.000000, 0.179578, 383.750000, 636.006046
1040.000000, 0.176890, 387.500000, 642.561794
1060.000000, 0.177269, 400.900000, 644.722517
1080.000000, 0.178365, 407.850000, 643.658772
1100.000000, 0.166651, 454.900000, 663.579665
1120.000000, 0.178400, 504.600000, 701.373561
1140.000000, 0.176475, 500.550000, 693.421568
1160.000000, 0.194250, 521.150000, 706.492275
1180.000000, 0.185901, 496.400000, 704.171484
1200.000000, 0.181289, 481.650000, 700.443556
1220.000000, 0.170214, 457.700000, 686.779756
1240.000000, 0.168331, 466.350000, 667.921292
1260.000000, 0.170780, 473.950000, 672.664584
1280.000000, 0.168501, 440.000000, 676.276071
1300.000000, 0.174325, 468.050000, 673.999520
1320.000000, 0.167115, 455.350000, 661.143739
1340.000000, 0.173605, 471.850000, 668.487376
1360.000000, 0.166619, 455.400000, 660.221409
1380.000000, 0.165767, 441.150000, 655.282367
1400.000000, 0.168654, 447.650000, 669.486674
1420.000000, 0.165816, 457.350000, 657.709904
1440.000000, 0.166992, 451.500000, 668.024433
1460.000000, 0.166244, 435.050000, 658.774682
1480.000000, 0.184118, 482.450000, 680.108443
1500.000000, 0.166513, 447.150000, 653.825811
1520.000000, 0.166335, 434.950000, 655.404977
1540.000000, 0.165679, 460.000000, 667.396759
1560.000000, 0.177093, 462.900000, 686.759268
1580.000000, 0.175404, 466.400000, 680.214007
1600.000000, 0.171526, 459.350000, 678.984460
1620.000000, 0.166573, 462.250000, 665.926883
1640.000000, 0.174214, 469.650000, 679.964404
1660.000000, 0.172085, 466.100000, 687.676038
1680.000000, 0.168319, 477.200000, 682.439784
1700.000000, 0.184339, 502.850000, 707.665552
1720.000000, 0.184455, 503.150000, 714.512669
1740.000000, 0.188161, 520.850000, 717.181066
1760.000000, 0.201367, 535.700000, 714.996386
1780.000000, 0.182389, 513.900000, 709.454193
1800.000000, 0.173246, 493.050000, 696.569365
1820.000000, 0.175289, 486.050000, 688.277814
1840.000000, 0.173751, 483.250000, 679.390811
1860.000000, 0.166081, 438.050000, 653.524768
1880.000000, 0.165567, 432.100000, 649.862363
1900.000000, 0.166618, 428.600000, 646.199878
1920.000000, 0.171450, 398.800000, 623.470239
1940.000000, 0.172565, 391.350000, 613.213143
1960.000000, 0.183290, 364.350000, 590.247774
1980.000000, 0.200970, 331.400000, 564.706975
2000.000000, 0.220056, 299.950000, 540.418909
2020.000000, 0.219081, 273.200000, 517.092447
