s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-3.470E-05,-5.504E-08, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-3.476E-05, 0.000E+00, 0.000E+00
 5.008E+00, 1.569E+02,-2.188E+01, 2.513E+00,-2.317E+00, 2.115E-01, 0.000E+00, 0.000E+00, 1.306E+02, 1.355E+02, 4.558E-03, 4.558E-03
 1.002E+01, 3.876E+02,-7.309E+01, 3.067E+00,-1.077E+01, 4.076E-01, 0.000E+00, 0.000E+00, 3.062E+02, 3.072E+02, 9.000E-03, 9.000E-03
 1.501E+01, 4.417E+02,-8.748E+01,-1.871E+01,-1.335E+01, 4.651E-01, 0.000E+00, 0.000E+00, 3.230E+02, 3.226E+02, 1.039E-02, 1.039E-02
 2.002E+01, 5.300E+02,-1.251E+02,-8.156E+01,-1.777E+01, 5.379E-01, 0.000E+00, 0.000E+00, 3.056E+02, 3.061E+02, 1.315E-02, 1.315E-02
 2.501E+01, 6.452E+02,-1.849E+02,-1.496E+02,-2.084E+01, 5.730E-01, 0.000E+00, 0.000E+00, 2.903E+02, 2.905E+02, 1.461E-02, 1.461E-02
 3.001E+01, 6.036E+02,-2.094E+02,-1.876E+02,-1.727E+01, 5.513E-01, 0.000E+00, 0.000E+00, 1.909E+02, 1.899E+02, 1.481E-02, 1.481E-02
 3.502E+01, 6.914E+02,-2.804E+02,-2.142E+02,-1.783E+01, 5.554E-01, 0.000E+00, 0.000E+00, 1.790E+02, 1.796E+02, 1.501E-02, 1.501E-02
 4.002E+01, 6.303E+02,-2.889E+02,-2.168E+02,-1.095E+01, 5.301E-01, 0.000E+00, 0.000E+00, 1.160E+02, 1.142E+02, 1.520E-02, 1.520E-02
 4.500E+01, 6.621E+02,-3.224E+02,-2.373E+02,-7.897E+00, 5.308E-01, 0.000E+00, 0.000E+00, 9.590E+01, 9.500E+01, 1.663E-02, 1.663E-02
 5.002E+01, 8.061E+02,-3.811E+02,-2.832E+02,-4.889E+00, 5.576E-01, 0.000E+00, 0.000E+00, 1.389E+02, 1.376E+02, 1.927E-02, 1.927E-02
 5.501E+01, 7.939E+02,-4.041E+02,-2.733E+02, 4.054E-01, 4.267E-01, 0.000E+00, 0.000E+00, 1.184E+02, 1.173E+02, 2.190E-02, 2.190E-02
 6.001E+01, 1.076E+03,-5.560E+02,-3.269E+02,-2.669E+00, 4.594E-01, 0.000E+00, 0.000E+00, 1.906E+02, 1.912E+02, 2.453E-02, 2.453E-02
