s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
 2.500E+02, 4.917E+02,-2.289E+02,-2.800E+02, 2.205E+01, 4.504E-01, 0.000E+00, 0.000E+00, 0.000E+00, 5.688E+00, 5.285E+00, 9.800E-03, 9.800E-03
 2.600E+02, 4.870E+02,-2.258E+02,-2.777E+02, 2.074E+01, 4.413E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.666E+00, 4.719E+00, 9.800E-03, 9.800E-03
 2.700E+02, 4.957E+02,-2.357E+02,-2.738E+02, 2.283E+01, 4.499E-01, 0.000E+00, 0.000E+00, 0.000E+00, 9.929E+00, 9.544E+00, 9.800E-03, 9.800E-03
 2.800E+02, 4.799E+02,-2.225E+02,-2.830E+02, 2.140E+01, 4.446E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.051E+00,-3.643E+00, 9.800E-03, 9.800E-03
 2.900E+02, 5.031E+02,-2.292E+02,-2.889E+02, 2.329E+01, 4.573E-01, 0.000E+00, 0.000E+00, 0.000E+00, 9.158E+00, 8.669E+00, 9.800E-03, 9.800E-03
 3.000E+02, 4.885E+02,-2.239E+02,-2.829E+02, 2.303E+01, 4.512E-01, 0.000E+00, 0.000E+00, 0.000E+00, 5.520E+00, 5.084E+00, 9.800E-03, 9.800E-03
 3.100E+02, 4.808E+02,-2.219E+02,-2.858E+02, 2.310E+01, 4.347E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.494E+00,-3.357E+00, 9.800E-03, 9.800E-03
 3.200E+02, 4.936E+02,-2.213E+02,-2.915E+02, 2.498E+01, 4.334E-01, 0.000E+00, 0.000E+00, 0.000E+00, 6.213E+00, 6.181E+00, 9.800E-03, 9.800E-03
 3.300E+02, 5.013E+02,-2.241E+02,-2.955E+02, 2.571E+01, 4.521E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.486E+00, 7.894E+00, 1.029E-02, 1.029E-02
 3.400E+02, 6.330E+02,-2.909E+02,-3.261E+02, 1.984E+01, 4.389E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.689E+01, 3.625E+01, 1.373E-02, 1.373E-02
 3.500E+02, 8.160E+02,-4.093E+02,-3.636E+02, 1.823E+01, 4.331E-01, 0.000E+00, 0.000E+00, 0.000E+00, 6.228E+01, 6.171E+01, 1.765E-02, 1.765E-02
 3.600E+02, 9.699E+02,-5.189E+02,-4.119E+02, 1.892E+01, 3.811E-01, 0.000E+00, 0.000E+00, 0.000E+00, 5.921E+01, 5.851E+01, 2.157E-02, 2.157E-02
 3.700E+02, 9.902E+02,-5.575E+02,-4.191E+02, 2.623E+01, 3.902E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.158E+01, 4.027E+01, 2.352E-02, 2.352E-02
 3.800E+02, 9.924E+02,-5.542E+02,-4.727E+02, 3.175E+01, 5.014E-01, 0.000E+00, 0.000E+00, 0.000E+00,-6.375E-01,-2.294E+00, 2.352E-02, 2.352E-02
 3.900E+02, 1.095E+03,-4.888E+02,-6.020E+02, 2.861E+01, 5.308E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.510E+01, 3.364E+01, 2.352E-02, 2.352E-02
 4.000E+02, 1.071E+03,-4.683E+02,-6.267E+02, 3.009E+01, 5.362E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.140E+00, 6.102E+00, 2.352E-02, 2.352E-02
 4.100E+02, 1.176E+03,-4.952E+02,-6.975E+02, 2.656E+01, 5.135E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.147E+01, 9.951E+00, 2.352E-02, 2.352E-02
 4.200E+02, 1.153E+03,-4.941E+02,-6.789E+02, 2.526E+01, 5.679E-01, 0.000E+00, 0.000E+00, 0.000E+00, 9.296E+00, 5.975E+00, 2.352E-02, 2.352E-02
 4.300E+02, 1.073E+03,-4.569E+02,-6.367E+02, 2.668E+01, 5.958E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.659E+00, 7.024E+00, 2.352E-02, 2.352E-02
 4.400E+02, 1.139E+03,-4.746E+02,-7.002E+02, 2.421E+01, 5.564E-01, 0.000E+00, 0.000E+00, 0.000E+00,-8.063E+00,-1.065E+01, 2.352E-02, 2.352E-02
 4.500E+02, 1.181E+03,-4.415E+02,-7.494E+02, 2.736E+01, 5.180E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.867E+01, 1.778E+01, 2.352E-02, 2.352E-02
 4.600E+02, 1.095E+03,-4.269E+02,-7.084E+02, 2.866E+01, 5.048E-01, 0.000E+00, 0.000E+00, 0.000E+00,-9.454E+00,-1.167E+01, 2.352E-02, 2.352E-02
 4.700E+02, 1.274E+03,-4.697E+02,-8.218E+02, 2.352E+01, 5.309E-01, 0.000E+00, 0.000E+00, 0.000E+00, 9.218E+00, 6.992E+00, 2.352E-02, 2.352E-02
 4.800E+02, 1.072E+03,-4.310E+02,-6.602E+02, 2.662E+01, 5.403E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.078E+01, 8.056E+00, 2.352E-02, 2.352E-02
 4.900E+02, 1.151E+03,-4.380E+02,-7.403E+02, 2.549E+01, 5.300E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.319E-01,-1.251E+00, 2.352E-02, 2.352E-02
 5.000E+02, 1.187E+03,-4.414E+02,-7.818E+02, 2.580E+01, 5.320E-01, 0.000E+00, 0.000E+00, 0.000E+00,-8.233E+00,-9.726E+00, 2.352E-02, 2.352E-02
 5.100E+02, 1.200E+03,-4.322E+02,-7.777E+02, 3.013E+01, 5.575E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.397E+01, 2.099E+01, 2.352E-02, 2.352E-02
 5.200E+02, 1.188E+03,-4.485E+02,-7.915E+02, 2.505E+01, 4.990E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.458E+01,-2.658E+01, 2.352E-02, 2.352E-02
 5.300E+02, 1.133E+03,-4.206E+02,-7.407E+02, 2.962E+01, 5.180E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.495E+00, 1.395E+00, 2.352E-02, 2.352E-02
 5.400E+02, 1.209E+03,-4.318E+02,-7.923E+02, 2.682E+01, 4.945E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.472E+01, 1.268E+01, 2.352E-02, 2.352E-02
 5.500E+02, 1.129E+03,-4.293E+02,-7.292E+02, 3.001E+01, 4.412E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.621E+00, 5.841E-01, 2.352E-02, 2.352E-02
 5.600E+02, 1.234E+03,-4.432E+02,-8.256E+02, 2.863E+01, 5.598E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.805E+00,-5.125E+00, 2.352E-02, 2.352E-02
 5.700E+02, 1.160E+03,-4.198E+02,-7.630E+02, 2.807E+01, 4.795E-01, 0.000E+00, 0.000E+00, 0.000E+00, 7.251E+00, 5.881E+00, 2.352E-02, 2.352E-02
 5.800E+02, 1.106E+03,-4.125E+02,-7.319E+02, 3.179E+01, 4.961E-01, 0.000E+00, 0.000E+00, 0.000E+00,-4.789E+00,-5.989E+00, 2.352E-02, 2.352E-02
 5.900E+02, 1.205E+03,-4.464E+02,-7.881E+02, 2.777E+01, 5.235E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.499E-01,-1.318E+00, 2.352E-02, 2.352E-02
 6.000E+02, 1.207E+03,-4.388E+02,-7.924E+02, 2.913E+01, 5.149E-01, 0.000E+00, 0.000E+00, 0.000E+00, 6.598E+00, 4.971E+00, 2.352E-02, 2.352E-02
 6.100E+02, 1.094E+03,-4.172E+02,-7.136E+02, 2.931E+01, 4.833E-01, 0.000E+00, 0.000E+00, 0.000E+00,-5.858E+00,-7.142E+00, 2.352E-02, 2.352E-02
 6.200E+02, 1.201E+03,-4.332E+02,-7.833E+02, 2.885E+01, 4.514E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.439E+01, 1.337E+01, 2.352E-02, 2.352E-02
 6.300E+02, 1.136E+03,-4.064E+02,-7.732E+02, 2.778E+01, 5.508E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.309E+01,-1.482E+01, 2.352E-02, 2.352E-02
 6.400E+02, 1.256E+03,-4.472E+02,-8.400E+02, 2.596E+01, 4.929E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.634E+00,-4.564E+00, 2.352E-02, 2.352E-02
 6.500E+02, 1.140E+03,-4.198E+02,-7.499E+02, 3.209E+01, 5.587E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.161E+00, 2.627E+00, 2.352E-02, 2.352E-02
 6.600E+02, 1.161E+03,-4.081E+02,-7.735E+02, 3.070E+01, 4.208E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.282E+01, 1.019E+01, 2.352E-02, 2.352E-02
 6.700E+02, 1.187E+03,-4.261E+02,-7.922E+02, 3.089E+01, 4.713E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.429E+00,-1.100E-01, 2.352E-02, 2.352E-02
 6.800E+02, 1.107E+03,-4.270E+02,-7.164E+02, 3.061E+01, 4.584E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.636E+00,-5.735E+00, 2.352E-02, 2.352E-02
 6.900E+02, 1.190E+03,-4.179E+02,-8.078E+02, 3.105E+01, 4.450E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.500E+00,-4.110E+00, 2.352E-02, 2.352E-02
 7.000E+02, 1.171E+03,-4.079E+02,-7.941E+02, 3.290E+01, 5.102E-01, 0.000E+00, 0.000E+00, 0.000E+00, 5.031E+00, 2.869E+00, 2.352E-02, 2.352E-02
 7.100E+02, 1.297E+03,-4.584E+02,-8.801E+02, 2.978E+01, 4.929E-01, 0.000E+00, 0.000E+00, 0.000E+00,-9.070E+00,-1.073E+01, 2.352E-02, 2.352E-02
 7.200E+02, 1.120E+03,-4.003E+02,-7.559E+02, 3.540E+01, 5.123E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.053E-01,-2.409E-01, 2.352E-02, 2.352E-02
 7.300E+02, 1.219E+03,-4.334E+02,-8.125E+02, 3.052E+01, 4.975E-01, 0.000E+00, 0.000E+00, 0.000E+00, 6.036E+00, 4.297E+00, 2.352E-02, 2.352E-02
 7.400E+02, 1.127E+03,-4.134E+02,-7.553E+02, 3.211E+01, 5.256E-01, 0.000E+00, 0.000E+00, 0.000E+00,-6.802E+00,-9.005E+00, 2.352E-02, 2.352E-02
 7.500E+02, 1.150E+03,-4.058E+02,-7.605E+02, 2.953E+01, 5.131E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.504E+01, 1.368E+01, 2.352E-02, 2.352E-02
 7.600E+02, 1.169E+03,-4.170E+02,-8.009E+02, 3.531E+01, 4.259E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.168E+01,-1.328E+01, 2.352E-02, 2.352E-02
 7.700E+02, 1.197E+03,-4.430E+02,-7.826E+02, 3.033E+01, 4.205E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.487E+00, 2.654E+00, 2.352E-02, 2.352E-02
 7.800E+02, 1.118E+03,-3.876E+02,-7.658E+02, 3.808E+01, 3.973E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.605E+00, 3.200E+00, 2.352E-02, 2.352E-02
 7.900E+02, 1.278E+03,-4.475E+02,-8.568E+02, 2.999E+01, 5.152E-01, 0.000E+00, 0.000E+00, 0.000E+00, 6.110E+00, 3.937E+00, 2.352E-02, 2.352E-02
 8.000E+02, 1.014E+03,-3.956E+02,-6.524E+02, 3.561E+01, 5.474E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.649E+00, 2.492E+00, 2.352E-02, 2.352E-02
 8.100E+02, 1.250E+03,-4.435E+02,-8.477E+02, 2.875E+01, 5.039E-01, 0.000E+00, 0.000E+00, 0.000E+00,-8.419E+00,-1.170E+01, 2.352E-02, 2.352E-02
 8.200E+02, 1.119E+03,-3.878E+02,-7.607E+02, 3.265E+01, 5.101E-01, 0.000E+00, 0.000E+00, 0.000E+00, 4.311E+00, 3.483E+00, 2.352E-02, 2.352E-02
 8.300E+02, 1.230E+03,-4.109E+02,-8.750E+02, 3.053E+01, 4.819E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.219E+01,-2.498E+01, 2.352E-02, 2.352E-02
 8.400E+02, 1.226E+03,-4.159E+02,-8.232E+02, 3.089E+01, 4.788E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.080E+01, 1.860E+01, 2.352E-02, 2.352E-02
 8.500E+02, 1.159E+03,-4.176E+02,-7.686E+02, 3.390E+01, 5.423E-01, 0.000E+00, 0.000E+00, 0.000E+00, 9.394E+00, 7.415E+00, 2.352E-02, 2.352E-02
 8.600E+02, 1.163E+03,-3.944E+02,-8.200E+02, 3.699E+01, 4.844E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.079E+01,-1.350E+01, 2.352E-02, 2.352E-02
 8.700E+02, 1.231E+03,-4.379E+02,-8.178E+02, 3.001E+01, 4.795E-01, 0.000E+00, 0.000E+00, 0.000E+00, 7.860E+00, 6.194E+00, 2.352E-02, 2.352E-02
 8.800E+02, 1.102E+03,-4.014E+02,-7.413E+02, 3.247E+01, 5.310E-01, 0.000E+00, 0.000E+00, 0.000E+00,-6.241E+00,-7.916E+00, 2.352E-02, 2.352E-02
 8.900E+02, 1.207E+03,-4.086E+02,-8.266E+02, 3.379E+01, 4.961E-01, 0.000E+00, 0.000E+00, 0.000E+00, 8.702E+00, 5.911E+00, 2.352E-02, 2.352E-02
 9.000E+02, 1.180E+03,-3.988E+02,-8.063E+02, 3.594E+01, 5.266E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.211E+01, 1.122E+01, 2.352E-02, 2.352E-02
 9.100E+02, 1.163E+03,-4.242E+02,-8.060E+02, 3.117E+01, 4.565E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.321E+01,-3.506E+01, 2.352E-02, 2.352E-02
 9.200E+02, 1.176E+03,-4.140E+02,-7.902E+02, 3.635E+01, 5.050E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.013E+01, 8.950E+00, 2.352E-02, 2.352E-02
 9.300E+02, 1.124E+03,-4.105E+02,-7.665E+02, 3.162E+01, 4.938E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.880E+01,-2.077E+01, 2.352E-02, 2.352E-02
 9.400E+02, 1.208E+03,-4.013E+02,-8.287E+02, 3.444E+01, 4.777E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.490E+01, 1.284E+01, 2.352E-02, 2.352E-02
 9.500E+02, 1.187E+03,-4.097E+02,-8.071E+02, 3.436E+01, 4.824E-01, 0.000E+00, 0.000E+00, 0.000E+00, 6.288E+00, 4.949E+00, 2.352E-02, 2.352E-02
 9.600E+02, 1.147E+03,-4.190E+02,-7.506E+02, 3.428E+01, 4.445E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.346E+01, 1.175E+01, 2.352E-02, 2.352E-02
 9.700E+02, 1.132E+03,-4.037E+02,-7.772E+02, 3.641E+01, 3.844E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.087E+01,-1.215E+01, 2.352E-02, 2.352E-02
 9.800E+02, 1.177E+03,-4.159E+02,-8.016E+02, 3.501E+01, 4.332E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.304E+00,-5.494E+00, 2.352E-02, 2.352E-02
 9.900E+02, 1.168E+03,-3.973E+02,-8.031E+02, 3.419E+01, 4.807E-01, 0.000E+00, 0.000E+00, 0.000E+00, 3.412E+00, 2.217E+00, 2.352E-02, 2.352E-02
 1.000E+03, 1.224E+03,-4.411E+02,-8.224E+02, 3.167E+01, 4.537E-01, 0.000E+00, 0.000E+00, 0.000E+00,-6.898E+00,-7.775E+00, 2.352E-02, 2.352E-02
 1.010E+03, 1.070E+03,-3.626E+02,-7.579E+02, 4.258E+01, 4.205E-01, 0.000E+00, 0.000E+00, 0.000E+00,-5.744E+00,-7.746E+00, 2.352E-02, 2.352E-02
 1.020E+03, 1.259E+03,-4.427E+02,-8.258E+02, 3.366E+01, 4.714E-01, 0.000E+00, 0.000E+00, 0.000E+00, 2.718E+01, 2.513E+01, 2.352E-02, 2.352E-02
 1.030E+03, 1.200E+03,-4.158E+02,-8.403E+02, 3.629E+01, 4.839E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.605E+01,-1.976E+01, 2.352E-02, 2.352E-02
 1.040E+03, 1.198E+03,-4.137E+02,-8.217E+02, 3.652E+01, 4.988E-01, 0.000E+00, 0.000E+00, 0.000E+00, 6.822E-01,-6.410E-01, 2.315E-02, 2.315E-02
 1.050E+03, 1.118E+03,-4.067E+02,-7.669E+02, 3.470E+01, 4.907E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.822E+01,-2.025E+01, 2.058E-02, 2.058E-02
 1.060E+03, 1.104E+03,-3.994E+02,-7.568E+02, 3.462E+01, 4.440E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.496E+01,-1.699E+01, 1.763E-02, 1.763E-02
 1.070E+03, 1.022E+03,-3.861E+02,-6.896E+02, 4.343E+01, 5.187E-01, 0.000E+00, 0.000E+00, 0.000E+00,-7.970E+00,-9.515E+00, 1.469E-02, 1.469E-02
 1.080E+03, 8.269E+02,-3.518E+02,-5.580E+02, 4.360E+01, 4.690E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.697E+01,-3.881E+01, 1.211E-02, 1.211E-02
 1.090E+03, 6.502E+02,-2.842E+02,-4.455E+02, 4.886E+01, 4.720E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.833E+01,-3.014E+01, 1.167E-02, 1.167E-02
 1.100E+03, 6.127E+02,-2.711E+02,-4.013E+02, 4.757E+01, 4.731E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.069E+01,-1.163E+01, 1.158E-02, 1.158E-02
 1.110E+03, 5.877E+02,-2.599E+02,-3.947E+02, 4.824E+01, 4.996E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.752E+01,-1.821E+01, 1.149E-02, 1.149E-02
 1.120E+03, 5.757E+02,-2.554E+02,-3.854E+02, 4.802E+01, 4.878E-01, 0.000E+00, 0.000E+00, 0.000E+00,-1.568E+01,-1.666E+01, 1.140E-02, 1.140E-02
 1.130E+03, 5.595E+02,-2.348E+02,-3.791E+02, 4.904E+01, 4.693E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.778E+00,-4.922E+00, 1.131E-02, 1.131E-02
 1.140E+03, 5.808E+02,-2.491E+02,-3.892E+02, 4.928E+01, 4.821E-01, 0.000E+00, 0.000E+00, 0.000E+00,-6.731E+00,-7.710E+00, 1.123E-02, 1.123E-02
 1.150E+03, 5.645E+02,-2.435E+02,-3.785E+02, 4.648E+01, 4.888E-01, 0.000E+00, 0.000E+00, 0.000E+00,-9.385E+00,-1.047E+01, 1.114E-02, 1.114E-02
 1.160E+03, 5.610E+02,-2.423E+02,-3.739E+02, 4.947E+01, 4.931E-01, 0.000E+00, 0.000E+00, 0.000E+00,-4.242E+00,-5.238E+00, 1.105E-02, 1.105E-02
 1.170E+03, 5.449E+02,-2.344E+02,-3.653E+02, 4.749E+01, 4.785E-01, 0.000E+00, 0.000E+00, 0.000E+00,-5.559E+00,-6.884E+00, 1.096E-02, 1.096E-02
 1.180E+03, 5.462E+02,-2.317E+02,-3.640E+02, 4.926E+01, 4.914E-01, 0.000E+00, 0.000E+00, 0.000E+00, 1.287E+00, 2.368E-01, 1.087E-02, 1.087E-02
 1.190E+03, 5.366E+02,-2.235E+02,-3.666E+02, 4.952E+01, 4.820E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.669E+00,-3.585E+00, 1.056E-02, 1.056E-02
 1.200E+03, 4.872E+02,-2.006E+02,-3.579E+02, 4.893E+01, 4.445E-01, 0.000E+00, 0.000E+00, 0.000E+00,-2.089E+01,-2.189E+01, 8.951E-03, 8.951E-03
 1.210E+03, 3.895E+02,-1.303E+02,-3.452E+02, 5.410E+01, 4.168E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.062E+01,-3.142E+01, 7.122E-03, 7.122E-03
 1.220E+03, 2.866E+02,-7.070E+01,-3.167E+02, 5.560E+01, 3.506E-01, 0.000E+00, 0.000E+00, 0.000E+00,-4.408E+01,-4.484E+01, 5.295E-03, 5.295E-03
 1.230E+03, 1.859E+02,-1.071E+01,-2.831E+02, 5.917E+01, 2.566E-01, 0.000E+00, 0.000E+00, 0.000E+00,-4.762E+01,-4.851E+01, 3.470E-03, 3.470E-03
 1.240E+03, 9.689E+01, 4.280E+01,-2.662E+02, 6.453E+01, 1.604E-01, 0.000E+00, 0.000E+00, 0.000E+00,-6.092E+01,-6.183E+01, 1.873E-03, 1.873E-03
 1.250E+03, 8.245E+01, 5.122E+01,-2.447E+02, 6.561E+01, 1.429E-01, 0.000E+00, 0.000E+00, 0.000E+00,-4.461E+01,-4.529E+01, 1.646E-03, 1.646E-03
 1.260E+03, 7.625E+01, 4.345E+01,-2.260E+02, 6.713E+01, 1.350E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.836E+01,-3.907E+01, 1.518E-03, 1.518E-03
 1.270E+03, 6.344E+01, 4.098E+01,-2.122E+02, 6.843E+01, 1.144E-01, 0.000E+00, 0.000E+00, 0.000E+00,-3.870E+01,-3.919E+01, 1.264E-03, 1.264E-03
 1.280E+03, 5.099E+01, 4.077E+01,-2.026E+02, 6.968E+01, 9.326E-02, 0.000E+00, 0.000E+00, 0.000E+00,-4.035E+01,-4.111E+01, 1.009E-03, 1.009E-03
 1.290E+03, 4.413E+01, 3.973E+01,-1.856E+02, 7.001E+01, 8.220E-02, 0.000E+00, 0.000E+00, 0.000E+00,-3.093E+01,-3.168E+01, 8.820E-04, 8.820E-04
 1.300E+03, 4.422E+01, 3.681E+01,-1.796E+02, 6.873E+01, 8.148E-02, 0.000E+00, 0.000E+00, 0.000E+00,-2.920E+01,-2.977E+01, 8.820E-04, 8.820E-04
 1.310E+03, 4.413E+01, 3.412E+01,-1.675E+02, 6.687E+01, 8.152E-02, 0.000E+00, 0.000E+00, 0.000E+00,-2.181E+01,-2.233E+01, 8.820E-04, 8.820E-04
