s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-3.995E-05,-5.504E-08, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-4.000E-05, 0.000E+00, 0.000E+00
 1.001E+01, 4.799E+02,-1.067E+02,-3.159E+00,-6.852E+00, 0.000E+00, 0.000E+00,-6.619E+00, 3.541E+02, 3.566E+02, 1.274E-02, 1.274E-02
 2.001E+01, 5.796E+02,-1.580E+02,-1.001E+02,-1.842E+01, 0.000E+00, 0.000E+00,-7.462E+00, 2.951E+02, 2.956E+02, 1.441E-02, 1.441E-02
 3.002E+01, 5.831E+02,-2.310E+02,-1.732E+02,-1.782E+01, 0.000E+00, 0.000E+00,-7.539E+00, 1.532E+02, 1.536E+02, 1.466E-02, 1.466E-02
 4.000E+01, 6.186E+02,-2.899E+02,-2.106E+02,-8.939E+00, 0.000E+00, 0.000E+00,-7.782E+00, 1.025E+02, 1.014E+02, 1.529E-02, 1.529E-02
 5.000E+01, 5.943E+02,-2.997E+02,-2.195E+02, 3.218E+00, 0.000E+00, 0.000E+00,-7.405E+00, 7.059E+01, 7.095E+01, 1.440E-02, 1.440E-02
 6.001E+01, 5.831E+02,-3.074E+02,-2.333E+02, 9.248E+00, 0.000E+00, 0.000E+00,-7.480E+00, 4.509E+01, 4.414E+01, 1.454E-02, 1.454E-02
 7.000E+01, 5.917E+02,-3.132E+02,-2.311E+02, 1.157E+01, 0.000E+00, 0.000E+00,-7.371E+00, 5.132E+01, 5.152E+01, 1.435E-02, 1.435E-02
 8.002E+01, 5.761E+02,-3.047E+02,-2.477E+02, 1.215E+01, 0.000E+00, 0.000E+00,-7.443E+00, 2.775E+01, 2.836E+01, 1.447E-02, 1.447E-02
 9.002E+01, 5.786E+02,-3.040E+02,-2.450E+02, 1.148E+01, 0.000E+00, 0.000E+00,-7.506E+00, 3.348E+01, 3.365E+01, 1.457E-02, 1.457E-02
 1.000E+02, 5.941E+02,-3.095E+02,-2.601E+02, 1.087E+01, 0.000E+00, 0.000E+00,-7.454E+00, 2.702E+01, 2.791E+01, 1.448E-02, 1.448E-02
 1.100E+02, 5.972E+02,-3.121E+02,-2.659E+02, 1.182E+01, 0.000E+00, 0.000E+00,-7.465E+00, 2.312E+01, 2.351E+01, 1.452E-02, 1.452E-02
