s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-3.636E-05,-5.504E-08, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-3.642E-05, 0.000E+00, 0.000E+00
 1.003E+01, 1.543E+01,-2.995E-02, 2.794E-01, 7.060E-02,-2.202E-02, 0.000E+00, 0.000E+00, 1.541E+01, 1.573E+01, 4.129E-04, 4.129E-04
 2.001E+01, 4.512E+01,-8.201E-01, 7.922E-01,-3.048E+00,-6.645E-02, 0.000E+00, 0.000E+00, 4.187E+01, 4.198E+01, 1.224E-03, 1.224E-03
 3.002E+01, 7.736E+01,-2.673E+00, 4.150E-01,-6.162E+00,-1.100E-01, 0.000E+00, 0.000E+00, 6.874E+01, 6.883E+01, 2.038E-03, 2.038E-03
 4.000E+01, 1.094E+02,-5.958E+00,-6.820E+00,-9.691E+00,-1.527E-01, 0.000E+00, 0.000E+00, 8.671E+01, 8.678E+01, 2.852E-03, 2.852E-03
 5.002E+01, 1.433E+02,-1.329E+01,-1.962E+01,-1.369E+01,-1.952E-01, 0.000E+00, 0.000E+00, 9.644E+01, 9.654E+01, 3.666E-03, 3.666E-03
 6.002E+01, 1.744E+02,-2.305E+01,-3.622E+01,-1.763E+01,-2.366E-01, 0.000E+00, 0.000E+00, 9.718E+01, 9.723E+01, 4.481E-03, 4.481E-03
 7.001E+01, 2.093E+02,-3.808E+01,-5.825E+01,-2.065E+01,-2.775E-01, 0.000E+00, 0.000E+00, 9.206E+01, 9.204E+01, 5.295E-03, 5.295E-03
 8.000E+01, 2.417E+02,-5.651E+01,-7.362E+01,-2.357E+01,-3.170E-01, 0.000E+00, 0.000E+00, 8.746E+01, 8.766E+01, 6.108E-03, 6.108E-03
 9.003E+01, 2.718E+02,-7.991E+01,-9.249E+01,-2.495E+01,-3.559E-01, 0.000E+00, 0.000E+00, 7.410E+01, 7.412E+01, 6.923E-03, 6.923E-03
 1.000E+02, 3.071E+02,-1.047E+02,-1.058E+02,-2.514E+01,-3.922E-01, 0.000E+00, 0.000E+00, 7.099E+01, 7.101E+01, 7.737E-03, 7.737E-03
 1.100E+02, 3.374E+02,-1.303E+02,-1.235E+02,-2.336E+01,-4.234E-01, 0.000E+00, 0.000E+00, 5.972E+01, 5.977E+01, 8.452E-03, 8.452E-03
