s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-3.995E-05,-5.504E-08, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-4.000E-05, 0.000E+00, 0.000E+00
 1.001E+01, 2.995E+01,-7.080E-01, 5.233E-01,-7.330E-01, 0.000E+00, 0.000E+00,-3.323E-01, 2.831E+01, 2.870E+01, 7.468E-04, 7.468E-04
 2.000E+01, 1.116E+02,-1.032E+01, 1.791E+00,-6.136E+00, 0.000E+00, 0.000E+00,-1.221E+00, 9.558E+01, 9.569E+01, 2.652E-03, 2.652E-03
 3.001E+01, 1.968E+02,-2.962E+01,-7.826E+00,-1.100E+01, 0.000E+00, 0.000E+00,-2.128E+00, 1.463E+02, 1.463E+02, 4.604E-03, 4.604E-03
 4.000E+01, 2.802E+02,-5.627E+01,-3.949E+01,-1.655E+01, 0.000E+00, 0.000E+00,-3.028E+00, 1.650E+02, 1.649E+02, 6.461E-03, 6.461E-03
 5.001E+01, 3.209E+02,-8.366E+01,-8.126E+01,-1.944E+01, 0.000E+00, 0.000E+00,-3.433E+00, 1.332E+02, 1.331E+02, 7.351E-03, 7.351E-03
 6.001E+01, 3.529E+02,-1.188E+02,-1.138E+02,-1.864E+01, 0.000E+00, 0.000E+00,-3.735E+00, 9.794E+01, 9.782E+01, 8.034E-03, 8.034E-03
 7.001E+01, 3.850E+02,-1.533E+02,-1.389E+02,-1.381E+01, 0.000E+00, 0.000E+00,-4.030E+00, 7.512E+01, 7.500E+01, 8.706E-03, 8.706E-03
 8.001E+01, 4.003E+02,-1.704E+02,-1.583E+02,-7.606E+00, 0.000E+00, 0.000E+00,-4.197E+00, 5.987E+01, 5.970E+01, 9.054E-03, 9.054E-03
 9.002E+01, 4.088E+02,-1.874E+02,-1.681E+02,-8.751E-01, 0.000E+00, 0.000E+00,-4.327E+00, 4.865E+01, 4.805E+01, 9.263E-03, 9.263E-03
 1.000E+02, 4.315E+02,-2.033E+02,-1.779E+02, 3.244E+00, 0.000E+00, 0.000E+00,-4.548E+00, 4.913E+01, 4.905E+01, 9.657E-03, 9.657E-03
 1.100E+02, 4.421E+02,-2.150E+02,-1.885E+02, 6.039E+00, 0.000E+00, 0.000E+00,-4.706E+00, 4.007E+01, 3.997E+01, 9.964E-03, 9.964E-03
