s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-2.942E-05,-5.854E-08, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-2.947E-05, 0.000E+00, 0.000E+00
 1.002E+01, 2.410E+02,-4.055E+01, 2.116E+00,-6.157E+00, 0.000E+00, 0.000E+00,-2.700E+00, 1.925E+02, 1.937E+02, 5.763E-03, 5.763E-03
 2.001E+01, 2.752E+02,-5.099E+01,-2.052E+01,-1.398E+01, 0.000E+00, 0.000E+00,-2.963E+00, 1.869E+02, 1.867E+02, 6.305E-03, 6.305E-03
 3.002E+01, 2.784E+02,-6.646E+01,-4.680E+01,-1.817E+01, 0.000E+00, 0.000E+00,-2.978E+00, 1.442E+02, 1.440E+02, 6.397E-03, 6.397E-03
 4.000E+01, 2.819E+02,-8.781E+01,-7.074E+01,-1.959E+01, 0.000E+00, 0.000E+00,-2.933E+00, 1.012E+02, 1.008E+02, 6.390E-03, 6.390E-03
 5.001E+01, 2.877E+02,-1.120E+02,-7.684E+01,-1.841E+01, 0.000E+00, 0.000E+00,-3.005E+00, 7.747E+01, 7.742E+01, 6.535E-03, 6.535E-03
 6.001E+01, 2.891E+02,-1.275E+02,-8.510E+01,-1.495E+01, 0.000E+00, 0.000E+00,-2.962E+00, 5.888E+01, 5.862E+01, 6.493E-03, 6.493E-03
 7.000E+01, 2.856E+02,-1.381E+02,-8.775E+01,-1.078E+01, 0.000E+00, 0.000E+00,-2.909E+00, 4.643E+01, 4.601E+01, 6.460E-03, 6.460E-03
 8.002E+01, 2.924E+02,-1.495E+02,-9.360E+01,-8.597E+00, 0.000E+00, 0.000E+00,-2.959E+00, 3.798E+01, 3.768E+01, 6.573E-03, 6.573E-03
 9.001E+01, 2.857E+02,-1.507E+02,-9.274E+01,-5.759E+00, 0.000E+00, 0.000E+00,-2.877E+00, 3.384E+01, 3.361E+01, 6.416E-03, 6.416E-03
 1.000E+02, 2.848E+02,-1.554E+02,-9.585E+01,-4.064E+00, 0.000E+00, 0.000E+00,-2.826E+00, 2.693E+01, 2.668E+01, 6.374E-03, 6.374E-03
 1.100E+02, 2.851E+02,-1.556E+02,-9.928E+01,-2.563E+00, 0.000E+00, 0.000E+00,-2.854E+00, 2.477E+01, 2.481E+01, 6.393E-03, 6.393E-03
 1.200E+02, 2.857E+02,-1.585E+02,-1.006E+02,-1.187E+00, 0.000E+00, 0.000E+00,-2.858E+00, 2.277E+01, 2.257E+01, 6.388E-03, 6.388E-03
 1.300E+02, 2.860E+02,-1.610E+02,-9.791E+01,-3.960E-01, 0.000E+00, 0.000E+00,-2.926E+00, 2.368E+01, 2.379E+01, 6.432E-03, 6.432E-03
 1.400E+02, 2.885E+02,-1.620E+02,-1.055E+02,-7.915E-01, 0.000E+00, 0.000E+00,-2.965E+00, 1.726E+01, 1.721E+01, 6.432E-03, 6.432E-03
 1.500E+02, 2.827E+02,-1.624E+02,-1.030E+02,-5.398E-01, 0.000E+00, 0.000E+00,-2.993E+00, 1.358E+01, 1.378E+01, 6.450E-03, 6.450E-03
 1.600E+02, 2.904E+02,-1.660E+02,-1.060E+02,-7.966E-02, 0.000E+00, 0.000E+00,-3.003E+00, 1.533E+01, 1.530E+01, 6.432E-03, 6.432E-03
 1.700E+02, 2.860E+02,-1.641E+02,-1.076E+02, 6.439E-01, 0.000E+00, 0.000E+00,-2.971E+00, 1.196E+01, 1.204E+01, 6.409E-03, 6.409E-03
 1.800E+02, 2.831E+02,-1.652E+02,-9.930E+01,-1.253E+00, 0.000E+00, 0.000E+00,-2.968E+00, 1.447E+01, 1.444E+01, 6.391E-03, 6.391E-03
 1.900E+02, 2.920E+02,-1.689E+02,-1.069E+02,-3.895E-02, 0.000E+00, 0.000E+00,-3.006E+00, 1.337E+01, 1.306E+01, 6.442E-03, 6.442E-03
 2.000E+02, 2.891E+02,-1.693E+02,-1.037E+02,-4.639E-01, 0.000E+00, 0.000E+00,-3.027E+00, 1.242E+01, 1.255E+01, 6.468E-03, 6.468E-03
 2.100E+02, 2.838E+02,-1.680E+02,-1.050E+02,-6.672E-01, 0.000E+00, 0.000E+00,-3.037E+00, 6.724E+00, 7.060E+00, 6.446E-03, 6.446E-03
 2.200E+02, 2.963E+02,-1.716E+02,-1.087E+02, 7.225E-01, 0.000E+00, 0.000E+00,-3.008E+00, 1.334E+01, 1.373E+01, 6.420E-03, 6.420E-03
 2.300E+02, 2.743E+02,-1.640E+02,-1.062E+02, 5.963E-01, 0.000E+00, 0.000E+00,-3.037E+00, 1.147E+00, 1.618E+00, 6.433E-03, 6.433E-03
 2.400E+02, 2.950E+02,-1.695E+02,-1.131E+02, 1.304E+00, 0.000E+00, 0.000E+00,-3.001E+00, 1.050E+01, 1.075E+01, 6.380E-03, 6.380E-03
 2.500E+02, 2.814E+02,-1.658E+02,-1.080E+02, 1.775E+00, 0.000E+00, 0.000E+00,-3.029E+00, 6.232E+00, 6.338E+00, 6.431E-03, 6.431E-03
 2.600E+02, 2.996E+02,-1.726E+02,-1.189E+02, 2.082E+00, 0.000E+00, 0.000E+00,-3.013E+00, 7.003E+00, 7.132E+00, 6.390E-03, 6.390E-03
 2.700E+02, 2.825E+02,-1.647E+02,-1.179E+02, 4.101E+00, 0.000E+00, 0.000E+00,-3.072E+00, 8.893E-01, 9.764E-01, 6.476E-03, 6.476E-03
