s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-6.005E-05,-4.619E-08, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-6.010E-05, 0.000E+00, 0.000E+00
 1.000E+01, 2.534E+02,-4.451E+01, 3.838E+00,-6.560E+00, 0.000E+00, 0.000E+00,-2.859E+00, 2.018E+02, 2.033E+02, 6.087E-03, 6.087E-03
 2.001E+01, 2.956E+02,-5.494E+01,-3.901E+01,-1.368E+01, 0.000E+00, 0.000E+00,-3.151E+00, 1.850E+02, 1.848E+02, 6.710E-03, 6.710E-03
 3.002E+01, 2.930E+02,-6.888E+01,-1.004E+02,-1.670E+01, 0.000E+00, 0.000E+00,-3.123E+00, 1.042E+02, 1.039E+02, 6.693E-03, 6.693E-03
 4.001E+01, 2.916E+02,-7.434E+01,-1.369E+02,-1.465E+01, 0.000E+00, 0.000E+00,-3.097E+00, 6.274E+01, 6.259E+01, 6.657E-03, 6.657E-03
 5.002E+01, 2.936E+02,-7.783E+01,-1.561E+02,-1.258E+01, 0.000E+00, 0.000E+00,-3.124E+00, 4.419E+01, 4.401E+01, 6.686E-03, 6.686E-03
 6.002E+01, 2.994E+02,-8.192E+01,-1.665E+02,-1.094E+01, 0.000E+00, 0.000E+00,-3.170E+00, 3.689E+01, 3.690E+01, 6.810E-03, 6.810E-03
 7.001E+01, 2.963E+02,-8.237E+01,-1.799E+02,-8.505E+00, 0.000E+00, 0.000E+00,-3.144E+00, 2.238E+01, 2.236E+01, 6.777E-03, 6.777E-03
 8.001E+01, 2.977E+02,-8.489E+01,-1.847E+02,-6.991E+00, 0.000E+00, 0.000E+00,-3.181E+00, 1.816E+01, 1.795E+01, 6.831E-03, 6.831E-03
 9.000E+01, 3.470E+02,-1.045E+02,-2.000E+02,-4.954E+00, 0.000E+00, 0.000E+00,-3.737E+00, 3.371E+01, 3.387E+01, 7.959E-03, 7.959E-03
 1.000E+02, 4.431E+02,-1.456E+02,-2.309E+02,-2.317E+00, 0.000E+00, 0.000E+00,-4.863E+00, 5.950E+01, 5.934E+01, 1.024E-02, 1.024E-02
 1.100E+02, 5.440E+02,-1.955E+02,-2.718E+02, 1.310E+00, 0.000E+00, 0.000E+00,-5.920E+00, 7.204E+01, 7.215E+01, 1.231E-02, 1.231E-02
 1.200E+02, 5.971E+02,-2.337E+02,-3.167E+02, 8.263E+00, 0.000E+00, 0.000E+00,-6.500E+00, 4.953E+01, 4.848E+01, 1.346E-02, 1.346E-02
 1.300E+02, 6.044E+02,-2.455E+02,-3.313E+02, 1.513E+01, 0.000E+00, 0.000E+00,-6.506E+00, 3.702E+01, 3.625E+01, 1.347E-02, 1.347E-02
 1.400E+02, 6.109E+02,-2.508E+02,-3.504E+02, 2.079E+01, 0.000E+00, 0.000E+00,-6.619E+00, 2.559E+01, 2.393E+01, 1.367E-02, 1.367E-02
 1.500E+02, 6.002E+02,-2.471E+02,-3.609E+02, 2.460E+01, 0.000E+00, 0.000E+00,-6.489E+00, 1.106E+01, 1.039E+01, 1.343E-02, 1.343E-02
 1.600E+02, 6.006E+02,-2.429E+02,-3.643E+02, 2.849E+01, 0.000E+00, 0.000E+00,-6.530E+00, 1.622E+01, 1.529E+01, 1.352E-02, 1.352E-02
 1.700E+02, 6.145E+02,-2.469E+02,-3.740E+02, 3.025E+01, 0.000E+00, 0.000E+00,-6.512E+00, 1.906E+01, 1.731E+01, 1.349E-02, 1.349E-02
 1.800E+02, 6.047E+02,-2.446E+02,-3.796E+02, 3.110E+01, 0.000E+00, 0.000E+00,-6.567E+00, 6.855E+00, 4.990E+00, 1.358E-02, 1.358E-02
