Time, Height, T_lower, T_upper
0.000000, 2.289063, 20.000000, 20.000000
10.010000, 1.679462, 21.075000, 28.035370
20.000000, 1.029569, 32.700000, 90.642730
30.020000, 0.417474, 68.550000, 241.767044
40.010000, 0.307703, 187.500000, 481.660211
50.010000, 0.242415, 457.050000, 762.754628
60.010000, 0.186587, 578.150000, 901.542247
70.000000, 0.173957, 591.550000, 953.698816
80.010000, 0.172030, 603.200000, 973.673548
90.010000, 0.169893, 564.750000, 962.097252
100.000000, 0.170069, 552.700000, 950.261449
110.000000, 0.168294, 573.450000, 946.705466
120.000000, 0.168795, 559.100000, 948.768198
130.000000, 0.167773, 568.650000, 950.079635
140.000000, 0.168789, 572.700000, 953.397662
150.000000, 0.167863, 584.950000, 960.695995
160.000000, 0.168113, 584.150000, 958.786993
170.000000, 0.168427, 610.050000, 966.111348
180.000000, 0.168558, 596.800000, 975.082153
190.000000, 0.167378, 617.600000, 978.085740
200.000000, 0.169360, 654.650000, 981.642756
210.000000, 0.167451, 631.300000, 987.694952
220.000000, 0.166965, 622.650000, 987.987881
230.000000, 0.167086, 630.850000, 991.296698
240.000000, 0.167349, 626.950000, 997.054808
250.000000, 0.169668, 633.300000, 1000.705800
260.000000, 0.170248, 648.650000, 1006.241890
270.000000, 0.169630, 662.500000, 1012.460310
280.000000, 0.169349, 653.950000, 1016.485146
290.000000, 0.169182, 658.350000, 1021.720165
300.000000, 0.170052, 663.200000, 1025.977371
310.000000, 0.168796, 686.750000, 1033.341084
320.000000, 0.168447, 700.600000, 1032.529936
330.000000, 0.168270, 677.350000, 1038.952165
340.000000, 0.170440, 680.100000, 1045.393793
350.000000, 0.170561, 703.250000, 1049.500255
360.000000, 0.170856, 702.150000, 1052.738672
370.000000, 0.170359, 688.000000, 1054.936777
380.000000, 0.171006, 703.050000, 1058.676538
390.000000, 0.171651, 717.950000, 1061.509914
400.000000, 0.171061, 736.300000, 1064.965208
410.000000, 0.170510, 729.550000, 1067.791182
420.000000, 0.170529, 731.600000, 1071.141897
430.000000, 0.172090, 760.300000, 1074.940657
440.000000, 0.171805, 748.550000, 1080.931891
450.000000, 0.171428, 760.200000, 1085.703362
460.000000, 0.171987, 768.150000, 1090.771367
470.000000, 0.171409, 786.550000, 1098.674810
480.000000, 0.171604, 795.150000, 1109.321523
490.000000, 0.173249, 803.200000, 1118.882936
500.000000, 0.172712, 813.000000, 1128.881006
510.000000, 0.172679, 826.350000, 1135.292606
520.000000, 0.172860, 833.300000, 1143.056184
530.000000, 0.173578, 856.600000, 1145.461625
540.000000, 0.170266, 874.100000, 1157.406385
550.000000, 0.174666, 849.900000, 1120.661696
560.000000, 0.179160, 705.400000, 980.066636
570.000000, 0.174648, 608.300000, 878.226496
580.000000, 0.174348, 554.100000, 808.598396
590.000000, 0.177070, 499.550000, 753.040851
600.000000, 0.185679, 452.300000, 705.910589
610.000000, 0.208195, 417.800000, 664.937009
620.000000, 0.234721, 384.000000, 627.845855
630.000000, 0.245307, 342.900000, 598.363534
640.000000, 0.272684, 320.250000, 566.733164
650.000000, 0.282700, 291.800000, 538.730261
660.000000, 0.292378, 270.100000, 515.736385
670.000000, 0.303030, 247.850000, 493.716690
680.000000, 0.330502, 240.100000, 474.488863
690.000000, 0.329685, 216.950000, 455.717559
700.000000, 0.356660, 207.800000, 434.918510
710.000000, 0.352323, 186.300000, 415.786833
720.000000, 0.370008, 179.215000, 400.052625
730.000000, 0.395898, 175.235000, 386.181895
740.000000, 0.417611, 168.390000, 371.835745
750.000000, 0.416630, 163.345000, 359.024751
760.000000, 0.453836, 162.245000, 347.513986
770.000000, 0.446494, 155.020000, 338.188327
780.000000, 0.440993, 149.970000, 329.470087
790.000000, 0.440133, 144.630000, 319.734009
800.000000, 0.470924, 142.210000, 312.097869
