Time, Height, T_lower, T_upper
0.000000, 2.289063, 20.000000, 20.000000
20.020000, 2.173224, 20.020000, 22.692345
40.010000, 1.551335, 20.250000, 30.778134
60.020000, 1.023513, 21.175000, 50.706178
80.020000, 0.691769, 23.055000, 76.027463
100.000000, 0.501510, 26.015000, 104.582688
120.000000, 0.355126, 32.200000, 133.219603
140.000000, 0.329854, 45.645000, 170.891574
160.000000, 0.338788, 61.470000, 209.744377
180.000000, 0.301851, 72.820000, 242.574076
200.000000, 0.292108, 92.530000, 280.421358
220.000000, 0.269455, 115.260000, 315.700476
240.000000, 0.242474, 141.090000, 352.159883
260.000000, 0.235043, 169.800000, 383.749804
280.000000, 0.227190, 187.075000, 409.950306
300.000000, 0.220198, 205.700000, 431.802719
320.000000, 0.206561, 220.810000, 451.713235
340.000000, 0.203640, 238.660000, 468.116680
360.000000, 0.193525, 250.360000, 489.271089
380.000000, 0.193303, 261.150000, 506.129878
400.000000, 0.195378, 284.500000, 521.698549
420.000000, 0.192801, 292.900000, 535.491614
440.000000, 0.189938, 311.150000, 553.236053
460.000000, 0.189718, 320.100000, 563.679003
480.000000, 0.185791, 330.700000, 578.950336
500.000000, 0.181844, 346.650000, 592.538021
520.000000, 0.182156, 361.400000, 605.843722
540.000000, 0.165767, 446.050000, 653.568648
560.000000, 0.193869, 516.850000, 699.352374
580.000000, 0.186672, 524.350000, 719.561598
600.000000, 0.185488, 541.600000, 721.707119
620.000000, 0.190344, 535.400000, 715.227006
640.000000, 0.197942, 541.800000, 714.532214
660.000000, 0.198805, 544.200000, 714.144993
680.000000, 0.203345, 556.600000, 715.024914
700.000000, 0.185966, 551.350000, 733.546020
720.000000, 0.197340, 549.200000, 727.042822
740.000000, 0.198158, 549.900000, 723.527387
760.000000, 0.191422, 549.400000, 730.721535
780.000000, 0.190361, 537.700000, 723.019965
800.000000, 0.193771, 540.500000, 727.711459
820.000000, 0.194231, 541.850000, 724.600841
840.000000, 0.192933, 535.600000, 719.456035
860.000000, 0.198251, 541.550000, 719.030888
880.000000, 0.194051, 529.300000, 713.778111
900.000000, 0.182926, 510.650000, 703.329375
920.000000, 0.195237, 523.450000, 713.811387
940.000000, 0.184620, 496.750000, 706.350454
960.000000, 0.183180, 507.600000, 698.254565
980.000000, 0.176541, 488.450000, 695.050728
1000.000000, 0.186833, 487.100000, 686.842325
1020.000000, 0.178258, 479.750000, 687.349335
1040.000000, 0.168540, 474.800000, 670.433534
1060.000000, 0.172285, 454.400000, 675.582885
1080.000000, 0.176907, 487.850000, 664.184874
1100.000000, 0.171743, 458.750000, 669.959406
1120.000000, 0.169368, 459.550000, 665.330029
1140.000000, 0.168335, 459.350000, 668.187041
1160.000000, 0.168930, 443.300000, 638.169941
1180.000000, 0.166524, 447.750000, 648.510222
1200.000000, 0.166377, 447.850000, 648.740290
1220.000000, 0.166842, 430.350000, 642.853523
1240.000000, 0.166295, 408.450000, 637.672012
1260.000000, 0.165702, 408.900000, 635.166204
1280.000000, 0.173201, 408.500000, 618.749281
1300.000000, 0.166053, 407.000000, 626.769556
1320.000000, 0.175547, 381.400000, 611.706247
1340.000000, 0.169900, 407.750000, 613.678650
1360.000000, 0.167042, 401.400000, 620.575814
1380.000000, 0.170371, 399.450000, 607.616845
1400.000000, 0.167032, 388.550000, 612.916694
1420.000000, 0.182442, 356.850000, 591.138886
1440.000000, 0.176151, 367.600000, 591.964098
1460.000000, 0.173636, 372.950000, 597.039906
1480.000000, 0.175055, 367.750000, 587.090857
1500.000000, 0.168881, 379.700000, 597.292073
1520.000000, 0.184197, 364.600000, 576.274829
1540.000000, 0.187565, 346.200000, 571.757539
1560.000000, 0.192214, 326.600000, 562.143984
1580.000000, 0.194645, 313.050000, 560.435557
1600.000000, 0.196618, 314.350000, 554.771780
1620.000000, 0.197080, 318.150000, 551.039395
1640.000000, 0.195673, 332.350000, 555.673021
1660.000000, 0.202043, 313.050000, 547.279438
1680.000000, 0.206933, 311.950000, 541.990552
1700.000000, 0.206127, 292.850000, 534.462488
1720.000000, 0.208360, 278.700000, 520.138881
1740.000000, 0.209283, 267.000000, 506.490079
1760.000000, 0.219280, 251.050000, 488.614526
1780.000000, 0.217631, 234.500000, 470.437564
1800.000000, 0.244273, 225.760000, 447.999927
1820.000000, 0.244998, 204.445000, 430.032131
1840.000000, 0.248046, 189.815000, 408.465176
1860.000000, 0.258321, 177.750000, 385.901896
1880.000000, 0.272360, 168.990000, 360.585671
1900.000000, 0.275016, 148.825000, 340.365618
1920.000000, 0.299155, 142.815000, 315.572893
1940.000000, 0.320146, 132.795000, 296.935553
1960.000000, 0.326679, 121.810000, 283.591467
1980.000000, 0.326662, 115.075000, 270.156993
2000.000000, 0.338499, 108.855000, 257.152974
2020.000000, 0.349096, 105.235000, 246.964304
2040.000000, 0.350453, 97.720000, 234.864451
2060.000000, 0.379583, 93.705000, 226.688312
2080.000000, 0.407069, 92.155000, 216.669831
2100.000000, 0.415806, 88.325000, 207.790434
2120.000000, 0.462603, 88.920000, 198.153383
2140.000000, 0.510000, 87.715000, 190.733194
2160.000000, 0.519960, 84.425000, 184.138798
2180.000000, 0.538484, 85.490000, 177.718343
2200.000000, 0.522019, 80.215000, 171.861960
2220.000000, 0.515586, 76.185000, 166.947997
2240.000000, 0.516290, 74.040000, 163.791038
2260.000000, 0.530890, 74.590000, 160.848067
2280.000000, 0.513399, 71.850000, 156.976370
2300.000000, 0.525252, 70.925000, 153.918422
2320.000000, 0.501167, 69.850000, 150.734919
2340.000000, 0.500330, 69.030000, 147.277360
2360.000000, 0.516084, 69.180000, 145.844538
2380.000000, 0.501662, 66.880000, 142.781615
2400.000000, 0.502060, 67.285000, 140.870069
2420.000000, 0.508830, 65.275000, 138.604050
2440.000000, 0.502743, 64.875000, 136.384364
2460.000000, 0.478436, 64.070000, 134.235743
2480.000000, 0.483848, 64.435000, 132.002598
2500.000000, 0.484235, 63.105000, 129.920281
2520.000000, 0.476597, 57.810000, 128.172454
2540.000000, 0.504525, 51.870000, 126.197753
2560.000000, 0.560705, 49.505000, 122.723193
2580.000000, 0.617452, 48.660000, 120.066096
2600.000000, 0.661711, 48.405000, 117.421725
