Time, Height, T_lower, T_upper
0.000000, 2.289062, 20.000000, 20.000000
20.010000, 1.225198, 28.910000, 82.845598
40.020000, 0.608680, 50.240000, 241.414277
60.020000, 0.441950, 84.800000, 347.422768
80.020000, 0.377828, 136.615000, 413.642066
100.000000, 0.323966, 188.135000, 470.981769
120.000000, 0.275879, 227.950000, 516.511995
140.000000, 0.238343, 248.150000, 532.611386
160.000000, 0.223867, 269.000000, 549.791385
180.000000, 0.224878, 284.350000, 567.310593
200.000000, 0.214933, 302.500000, 581.438296
220.000000, 0.214423, 317.850000, 594.959250
240.000000, 0.210314, 321.500000, 600.944271
260.000000, 0.206516, 331.950000, 613.173178
280.000000, 0.203178, 338.400000, 623.763034
300.000000, 0.187035, 479.850000, 746.334782
320.000000, 0.168026, 648.850000, 932.776419
340.000000, 0.181139, 682.850000, 995.472929
360.000000, 0.180509, 717.100000, 1026.544569
380.000000, 0.180684, 741.100000, 1053.832025
400.000000, 0.179298, 771.400000, 1073.514488
420.000000, 0.177619, 808.000000, 1098.666657
440.000000, 0.178463, 812.350000, 1108.259985
460.000000, 0.176841, 823.400000, 1120.879415
480.000000, 0.178425, 843.800000, 1136.607274
500.000000, 0.178400, 852.050000, 1143.279660
520.000000, 0.176786, 870.350000, 1158.287552
540.000000, 0.178910, 889.450000, 1171.123118
560.000000, 0.177234, 898.800000, 1183.462351
580.000000, 0.178452, 910.200000, 1187.396537
600.000000, 0.178307, 930.300000, 1202.484854
620.000000, 0.178802, 930.450000, 1205.375785
640.000000, 0.178039, 927.800000, 1207.869787
660.000000, 0.177804, 954.250000, 1226.080003
680.000000, 0.176903, 953.300000, 1226.485022
700.000000, 0.177345, 959.700000, 1232.607963
720.000000, 0.178283, 966.450000, 1240.922918
740.000000, 0.177520, 975.600000, 1250.745035
760.000000, 0.176192, 979.850000, 1247.380970
780.000000, 0.177357, 989.750000, 1252.636439
800.000000, 0.176775, 991.050000, 1258.480534
820.000000, 0.177179, 992.450000, 1261.227520
840.000000, 0.176003, 1008.350000, 1271.194975
860.000000, 0.173918, 1006.350000, 1262.637962
880.000000, 0.172332, 984.700000, 1249.689858
900.000000, 0.170442, 989.600000, 1238.353156
920.000000, 0.170034, 990.750000, 1224.544120
940.000000, 0.168780, 983.850000, 1216.363322
960.000000, 0.167375, 974.600000, 1208.385895
980.000000, 0.166170, 995.650000, 1218.738476
1000.000000, 0.168088, 1009.550000, 1249.058603
1020.000000, 0.169043, 934.500000, 1166.586671
1040.000000, 0.166040, 769.700000, 1012.850340
1060.000000, 0.166495, 662.950000, 925.813357
1080.000000, 0.171049, 593.550000, 854.075049
1100.000000, 0.182716, 548.350000, 802.721689
1120.000000, 0.188522, 499.100000, 764.744323
1140.000000, 0.197378, 462.550000, 733.773373
1160.000000, 0.207028, 435.050000, 706.364487
1180.000000, 0.216387, 405.550000, 681.074451
1200.000000, 0.221245, 385.550000, 661.415993
1220.000000, 0.202274, 491.850000, 757.523280
1240.000000, 0.172359, 834.050000, 1092.381782
1260.000000, 0.174490, 873.050000, 1158.386365
1280.000000, 0.172671, 879.500000, 1154.682791
1300.000000, 0.170151, 878.200000, 1144.346231
1320.000000, 0.168992, 896.450000, 1146.804704
1340.000000, 0.168198, 904.600000, 1143.319813
1360.000000, 0.168072, 897.050000, 1142.205014
1380.000000, 0.168492, 897.800000, 1142.919145
1400.000000, 0.167977, 897.550000, 1146.187276
1420.000000, 0.168395, 897.650000, 1147.865832
1440.000000, 0.167442, 905.450000, 1150.278332
1460.000000, 0.167974, 898.050000, 1151.632810
1480.000000, 0.169042, 909.150000, 1154.004954
1500.000000, 0.168650, 917.500000, 1156.403996
1520.000000, 0.168521, 921.650000, 1160.579195
1540.000000, 0.168926, 929.700000, 1160.270424
1560.000000, 0.168581, 933.000000, 1161.470641
1580.000000, 0.168571, 925.500000, 1163.018878
1600.000000, 0.169360, 923.400000, 1168.027426
1620.000000, 0.169782, 936.800000, 1167.645576
1640.000000, 0.170108, 927.600000, 1162.405942
1660.000000, 0.170031, 911.450000, 1152.594530
1680.000000, 0.170030, 907.550000, 1144.107940
1700.000000, 0.168925, 888.700000, 1138.457546
1720.000000, 0.169132, 879.150000, 1134.350585
1740.000000, 0.168953, 866.700000, 1126.718452
1760.000000, 0.169988, 878.450000, 1125.457261
1780.000000, 0.169255, 877.900000, 1123.294903
1800.000000, 0.169534, 860.600000, 1121.847528
1820.000000, 0.169713, 863.300000, 1121.756780
1840.000000, 0.169534, 869.800000, 1120.185210
1860.000000, 0.169935, 862.150000, 1117.866924
1880.000000, 0.167331, 888.650000, 1128.416896
1900.000000, 0.166763, 942.850000, 1171.120430
1920.000000, 0.169751, 955.350000, 1196.597026
1940.000000, 0.167874, 821.800000, 1066.441443
1960.000000, 0.165559, 692.100000, 945.416327
1980.000000, 0.167064, 610.750000, 873.796361
2000.000000, 0.175537, 558.550000, 811.798315
2020.000000, 0.187513, 505.700000, 769.310832
2040.000000, 0.196310, 478.550000, 738.601821
2060.000000, 0.211150, 436.550000, 706.121619
2080.000000, 0.253416, 335.000000, 626.643714
2100.000000, 0.293639, 287.100000, 564.033263
2120.000000, 0.333738, 264.350000, 516.791584
2140.000000, 0.350992, 243.700000, 480.346359
2160.000000, 0.356745, 224.900000, 451.725036
2180.000000, 0.372043, 210.600000, 430.454559
2200.000000, 0.381767, 202.200000, 411.034469
2220.000000, 0.389743, 192.750000, 394.090892
2240.000000, 0.405316, 184.720000, 378.353136
2260.000000, 0.413759, 175.585000, 364.633245
2280.000000, 0.424789, 166.865000, 348.878043
2300.000000, 0.430447, 158.965000, 337.056601
2320.000000, 0.432318, 152.125000, 327.878148
2340.000000, 0.451197, 149.350000, 318.187214
2360.000000, 0.451325, 144.050000, 308.332814
2380.000000, 0.467650, 141.180000, 299.756173
2400.000000, 0.486006, 136.745000, 291.898309
