s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.000E+00, 0.000E+00,-1.070E-15, 5.135E-19, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00, 0.000E+00,-1.070E-15, 0.000E+00, 0.000E+00
 5.001E+00, 3.909E+02,-7.266E+01,-2.010E+02,-1.106E+01,-1.956E-02, 0.000E+00, 0.000E+00, 1.059E+02, 1.061E+02, 1.926E-02, 1.926E-02
 1.000E+01, 4.487E+02,-8.062E+01,-3.612E+02,-1.264E+01,-2.513E-02, 0.000E+00, 0.000E+00,-4.676E+00,-5.785E+00, 2.170E-02, 2.170E-02
 1.500E+01, 4.580E+02,-8.192E+01,-3.627E+02,-1.163E+01,-2.358E-02, 0.000E+00, 0.000E+00, 2.386E+00, 1.692E+00, 2.185E-02, 2.185E-02
 2.000E+01, 4.645E+02,-8.205E+01,-3.666E+02,-1.172E+01,-2.400E-02, 0.000E+00, 0.000E+00, 4.990E+00, 4.113E+00, 2.208E-02, 2.208E-02
 2.500E+01, 4.621E+02,-8.024E+01,-3.692E+02,-1.335E+01,-2.343E-02, 0.000E+00, 0.000E+00, 8.546E-01,-7.481E-01, 2.217E-02, 2.217E-02
 3.000E+01, 4.790E+02,-8.501E+01,-3.867E+02,-1.271E+01,-2.117E-02, 0.000E+00, 0.000E+00,-4.306E+00,-5.440E+00, 2.280E-02, 2.280E-02
 3.500E+01, 4.730E+02,-8.550E+01,-3.724E+02,-1.348E+01,-2.003E-02, 0.000E+00, 0.000E+00, 3.147E+00, 1.581E+00, 2.272E-02, 2.272E-02
 4.000E+01, 4.855E+02,-8.513E+01,-3.914E+02,-1.387E+01,-2.088E-02, 0.000E+00, 0.000E+00,-2.918E+00,-4.857E+00, 2.311E-02, 2.311E-02
 4.500E+01, 4.864E+02,-8.846E+01,-3.857E+02,-1.275E+01,-1.837E-02, 0.000E+00, 0.000E+00, 4.671E-01,-5.881E-01, 2.318E-02, 2.318E-02
 5.000E+01, 4.890E+02,-9.037E+01,-3.825E+02,-1.258E+01,-1.792E-02, 0.000E+00, 0.000E+00, 4.722E+00, 3.514E+00, 2.346E-02, 2.346E-02
 5.500E+01, 4.853E+02,-8.601E+01,-3.885E+02,-1.327E+01,-1.924E-02, 0.000E+00, 0.000E+00,-8.980E-01,-2.515E+00, 2.322E-02, 2.322E-02
 6.000E+01, 4.876E+02,-8.725E+01,-3.902E+02,-1.266E+01,-1.796E-02, 0.000E+00, 0.000E+00,-1.382E+00,-2.517E+00, 2.329E-02, 2.329E-02
 6.500E+01, 4.876E+02,-8.897E+01,-3.849E+02,-1.231E+01,-1.704E-02, 0.000E+00, 0.000E+00, 2.415E+00, 1.320E+00, 2.328E-02, 2.328E-02
 7.000E+01, 5.007E+02,-9.219E+01,-3.995E+02,-1.272E+01,-1.616E-02, 0.000E+00, 0.000E+00,-2.571E+00,-3.768E+00, 2.392E-02, 2.392E-02
 7.500E+01, 5.091E+02,-9.432E+01,-4.004E+02,-1.283E+01,-1.523E-02, 0.000E+00, 0.000E+00, 2.445E+00, 1.467E+00, 2.437E-02, 2.437E-02
 8.000E+01, 5.153E+02,-9.463E+01,-4.038E+02,-1.326E+01,-1.469E-02, 0.000E+00, 0.000E+00, 4.831E+00, 3.534E+00, 2.454E-02, 2.454E-02
 8.500E+01, 5.139E+02,-9.330E+01,-4.153E+02,-1.313E+01,-1.558E-02, 0.000E+00, 0.000E+00,-6.472E+00,-7.931E+00, 2.458E-02, 2.458E-02
 9.000E+01, 5.105E+02,-9.419E+01,-4.028E+02,-1.357E+01,-1.483E-02, 0.000E+00, 0.000E+00, 1.395E+00,-6.365E-02, 2.463E-02, 2.463E-02
 9.500E+01, 5.263E+02,-9.782E+01,-4.213E+02,-1.242E+01,-1.333E-02, 0.000E+00, 0.000E+00,-4.484E+00,-5.322E+00, 2.495E-02, 2.495E-02
 1.000E+02, 5.143E+02,-9.528E+01,-4.022E+02,-1.203E+01,-1.415E-02, 0.000E+00, 0.000E+00, 5.636E+00, 4.759E+00, 2.454E-02, 2.454E-02
 1.050E+02, 5.176E+02,-9.431E+01,-4.173E+02,-1.187E+01,-1.630E-02, 0.000E+00, 0.000E+00,-5.115E+00,-5.936E+00, 2.472E-02, 2.472E-02
 1.100E+02, 5.271E+02,-9.883E+01,-4.109E+02,-1.298E+01,-1.440E-02, 0.000E+00, 0.000E+00, 5.545E+00, 4.372E+00, 2.510E-02, 2.510E-02
 1.150E+02, 5.371E+02,-9.997E+01,-4.239E+02,-1.319E+01,-1.088E-02, 0.000E+00, 0.000E+00, 1.169E+00,-5.592E-02, 2.570E-02, 2.570E-02
 1.200E+02, 5.346E+02,-9.944E+01,-4.219E+02,-1.324E+01,-1.192E-02, 0.000E+00, 0.000E+00, 1.273E+00,-2.062E-03, 2.553E-02, 2.553E-02
 1.250E+02, 5.353E+02,-1.030E+02,-4.128E+02,-1.336E+01,-1.000E-02, 0.000E+00, 0.000E+00, 7.611E+00, 6.192E+00, 2.552E-02, 2.552E-02
 1.300E+02, 5.381E+02,-1.048E+02,-4.336E+02,-1.284E+01,-1.036E-02, 0.000E+00, 0.000E+00,-1.204E+01,-1.314E+01, 2.569E-02, 2.569E-02
 1.350E+02, 5.342E+02,-9.750E+01,-4.262E+02,-1.304E+01,-1.282E-02, 0.000E+00, 0.000E+00,-1.429E+00,-2.594E+00, 2.567E-02, 2.567E-02
