s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 0.0000000E+000, 0.0000000E+000,-8.0328135E-015, 1.7610414E-008, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7610406E-008, 0.0000000E+000, 0.0000000E+000
 5.2297497E-001, 1.0542732E+002,-3.3733168E+001, 9.6241483E-001,-3.7309793E+000,-8.3556776E-003, 0.0000000E+000, 0.0000000E+000, 6.0872526E+001, 6.8917230E+001, 1.6064838E-002, 1.6064838E-002
 1.0053241E+000, 1.5711907E+002,-5.8753047E+001, 1.4883027E+000,-4.4599865E+000, 1.2072157E-002, 0.0000000E+000, 0.0000000E+000, 9.1188657E+001, 9.5406413E+001, 1.2314256E-002, 1.2314256E-002
 1.5002936E+000, 3.8420426E+002,-1.3105107E+002, 3.9416610E+000,-5.1281842E+000, 4.8244773E-002, 0.0000000E+000, 0.0000000E+000, 2.4717726E+002, 2.5201491E+002, 2.1537463E-002, 2.1537463E-002
 2.0010066E+000, 8.8087868E+002,-2.8731046E+002, 9.6267212E+000,-4.7563895E+000, 5.8005843E-002, 0.0000000E+000, 0.0000000E+000, 5.9555196E+002, 5.9849655E+002, 2.0683632E-002, 2.0683632E-002
 2.5024629E+000, 6.9016089E+002,-2.2561161E+002, 7.6300528E+000,-5.2882590E+000, 9.7691796E-002, 0.0000000E+000, 0.0000000E+000, 4.6680596E+002, 4.6698877E+002, 2.6896539E-002, 2.6896539E-002
 3.0015271E+000, 1.0135736E+003,-3.3022867E+002,-3.2244970E+002,-5.9166075E+000, 1.3083634E-001, 0.0000000E+000, 0.0000000E+000, 3.5565698E+002, 3.5510947E+002, 3.1214657E-002, 3.1214657E-002
 3.5000818E+000, 1.1217151E+003,-3.6546046E+002,-7.1596786E+002,-9.2070517E+000, 1.7784840E-001, 0.0000000E+000, 0.0000000E+000, 2.7925503E+001, 3.1257598E+001, 3.6671765E-002, 3.6671765E-002
 4.0001135E+000, 1.5011853E+003,-4.9392765E+002,-6.4837576E+002,-7.7550414E+000, 1.9777953E-001, 0.0000000E+000, 0.0000000E+000, 3.5238986E+002, 3.5132468E+002, 3.7779427E-002, 3.7779427E-002
