s,m3/s,m3/s,kg/s,kg/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,Pa
 9.0006077E+001,-1.4057569E-001, 2.0586621E-001,-1.5892800E-001, 2.0057798E-001, 3.4096141E+001, 3.5576771E+001, 3.5692371E+001, 3.6694642E+001, 3.6987479E+001, 3.9191714E+001, 4.1901279E+001, 4.7718529E+001, 5.5381220E+001, 6.1341116E+001, 6.5428187E+001, 7.2158714E+001, 7.6779319E+001, 8.0386072E+001, 8.1612674E+001, 9.3572832E+001, 9.3572832E+001, 1.0450862E+002, 3.0983058E+001, 3.1041792E+001, 3.1713771E+001, 3.1975011E+001, 3.1839177E+001, 3.0763391E+001, 3.1838906E+001, 3.1340976E+001, 6.7478077E+001, 3.2514810E+001, 3.7162699E-001, 4.1414381E-001, 6.5286539E-001, 7.1968092E-001, 3.6438886E-001, 3.8890839E-001, 3.9241086E-001, 3.5679905E-001, 7.4457257E-001, 3.0655579E-001, 7.5759146E-001, 5.8548313E-001, 4.8069162E-001, 1.3416846E+000, 9.7973563E-001, 4.3267932E-003, 1.2243146E-005, 1.9970334E-001, 4.2716640E-004, 1.3383610E-007, 2.0622691E-001, 3.9041891E-004, 1.9725090E-008, 2.0628854E-001, 3.4536351E+002
 1.0000358E+002,-1.7186643E-001, 2.1686520E-001,-1.9212046E-001, 2.0094331E-001, 3.4931813E+001, 3.7397099E+001, 3.8087919E+001, 3.9957535E+001, 4.1602526E+001, 4.5511854E+001, 5.1308671E+001, 6.0064760E+001, 6.7169556E+001, 7.4006932E+001, 8.0509125E+001, 9.0519977E+001, 9.4123749E+001, 9.5741545E+001, 9.7028843E+001, 1.1436294E+002, 1.1436294E+002, 1.2984107E+002, 3.1295878E+001, 3.1483016E+001, 3.2504662E+001, 3.2829379E+001, 3.2661729E+001, 3.1260620E+001, 3.2755906E+001, 3.2086387E+001, 8.0250474E+001, 3.3301402E+001, 4.5966153E-001, 5.6774444E-001, 9.1515015E-001, 9.8489293E-001, 4.4834780E-001, 5.0340745E-001, 5.2985448E-001, 4.9059794E-001, 9.9907596E-001, 4.7968009E-001, 1.0435840E+000, 8.1392281E-001, 6.5104921E-001, 1.7485067E+000, 1.1977688E+000, 5.7791432E-003, 1.6753053E-005, 1.9727369E-001, 4.6184196E-004, 2.4151257E-007, 2.0616886E-001, 4.5796465E-004, 2.2947140E-007, 2.0617554E-001, 4.0601465E+002
 1.1000725E+002,-1.9593113E-001, 2.2600091E-001,-2.1560124E-001, 2.0136476E-001, 3.6722771E+001, 4.0330798E+001, 4.2305561E+001, 4.5577859E+001, 4.9038746E+001, 5.6362898E+001, 6.3972152E+001, 7.9010399E+001, 8.4017635E+001, 9.0689176E+001, 9.4202693E+001, 1.0377514E+002, 1.1221969E+002, 1.1502668E+002, 1.1671990E+002, 1.3906058E+002, 1.3906058E+002, 1.5379160E+002, 3.1665395E+001, 3.2043749E+001, 3.3509870E+001, 3.3903615E+001, 3.3792675E+001, 3.1868508E+001, 3.3909491E+001, 3.3024533E+001, 9.3109381E+001, 3.4207059E+001, 5.6436139E-001, 7.4600044E-001, 1.2245717E+000, 1.3142636E+000, 5.4047063E-001, 6.1727156E-001, 6.9087530E-001, 6.7000907E-001, 1.3523858E+000, 6.6277081E-001, 1.3848653E+000, 1.1114090E+000, 8.5181613E-001, 2.1250397E+000, 1.4404532E+000, 7.1935208E-003, 2.1145047E-005, 1.9490757E-001, 5.1305414E-004, 4.0053946E-007, 2.0608313E-001, 4.1605664E-004, 9.9336607E-008, 2.0624565E-001, 4.5732233E+002
 1.2000037E+002,-1.6104294E-001, 2.2297365E-001,-1.7261521E-001, 1.9079772E-001, 3.8237679E+001, 4.3837651E+001, 4.6125201E+001, 5.0299380E+001, 5.7120196E+001, 7.1531144E+001, 8.1117986E+001, 9.5999901E+001, 1.0155584E+002, 1.1052729E+002, 1.1449578E+002, 1.1972247E+002, 1.2326429E+002, 1.2764182E+002, 1.3160923E+002, 1.5050820E+002, 1.5050820E+002, 1.6389727E+002, 3.2036624E+001, 3.2725587E+001, 3.4555732E+001, 3.5031528E+001, 3.5006100E+001, 3.2636662E+001, 3.5054307E+001, 3.4049815E+001, 1.0362866E+002, 3.5015881E+001, 6.2392601E-001, 9.4926658E-001, 1.4159527E+000, 1.5271015E+000, 5.8411652E-001, 6.8257422E-001, 8.0137789E-001, 7.9101584E-001, 1.6251000E+000, 8.7490625E-001, 1.6109490E+000, 1.3410172E+000, 1.0008560E+000, 2.3188665E+000, 1.5293241E+000, 9.0326100E-003, 2.6855877E-005, 1.9183094E-001, 5.7080141E-004, 5.7985945E-007, 2.0598645E-001, 4.7687143E-004, 2.8818165E-007, 2.0614391E-001, 3.7188652E+002
 1.3000791E+002,-1.0733953E-001, 2.1754152E-001,-1.1227666E-001, 1.8030162E-001, 3.9320583E+001, 4.6117096E+001, 5.0023105E+001, 5.7681694E+001, 6.7874655E+001, 8.8429614E+001, 9.9751444E+001, 1.0779159E+002, 1.1353038E+002, 1.1905847E+002, 1.2174873E+002, 1.3054877E+002, 1.3644339E+002, 1.4057523E+002, 1.4361247E+002, 1.6393891E+002, 1.6393891E+002, 1.7551745E+002, 3.2367343E+001, 3.3579729E+001, 3.5639928E+001, 3.6207249E+001, 3.6228188E+001, 3.3486334E+001, 3.6305537E+001, 3.5143819E+001, 1.1408168E+002, 3.5766979E+001, 6.6033051E-001, 1.0994410E+000, 1.6356095E+000, 1.7614432E+000, 6.1512131E-001, 7.4757846E-001, 9.2145142E-001, 9.2259388E-001, 1.8267478E+000, 1.0708428E+000, 1.8601699E+000, 1.5594525E+000, 1.1483710E+000, 2.6266345E+000, 1.6248620E+000, 1.0719124E-002, 3.2092921E-005, 1.8900955E-001, 5.9381865E-004, 6.5133379E-007, 2.0594793E-001, 8.6537829E-004, 1.4945920E-006, 2.0549398E-001, 2.7684425E+002
 1.4000686E+002,-5.5045896E-002, 2.1431885E-001,-5.5584220E-002, 1.7433012E-001, 4.1471946E+001, 5.0853156E+001, 5.5811579E+001, 6.9664043E+001, 8.2581790E+001, 9.9448022E+001, 1.1126872E+002, 1.2128528E+002, 1.2600380E+002, 1.2998462E+002, 1.3454956E+002, 1.4113768E+002, 1.4706659E+002, 1.4881622E+002, 1.5194766E+002, 1.7716198E+002, 1.7716198E+002, 1.8813979E+002, 3.2700188E+001, 3.4508639E+001, 3.6747402E+001, 3.7346100E+001, 3.7355036E+001, 3.4318161E+001, 3.7421768E+001, 3.6120286E+001, 1.2159385E+002, 3.6466023E+001, 7.0090772E-001, 1.3793995E+000, 1.8186497E+000, 1.9298264E+000, 6.3058089E-001, 8.2950924E-001, 1.0232713E+000, 1.0382904E+000, 1.9715433E+000, 1.2000556E+000, 1.9980444E+000, 1.6593077E+000, 1.2636550E+000, 2.6867935E+000, 1.6647763E+000, 1.1419369E-002, 3.4267358E-005, 1.8783811E-001, 6.6653338E-004, 8.7713088E-007, 2.0582633E-001, 1.4498891E-003, 3.3096434E-006, 2.0451614E-001, 2.2347120E+002
 1.5000088E+002,-1.4222502E-002, 2.1438878E-001,-1.1672824E-002, 1.7173323E-001, 4.3176032E+001, 5.4462029E+001, 6.1056941E+001, 7.9464020E+001, 9.3938957E+001, 1.1191053E+002, 1.1993896E+002, 1.2959812E+002, 1.3312619E+002, 1.3810159E+002, 1.4231300E+002, 1.5182483E+002, 1.5553971E+002, 1.5919597E+002, 1.6280845E+002, 1.8651134E+002, 1.8651134E+002, 2.0273068E+002, 3.3016157E+001, 3.5453479E+001, 3.7797302E+001, 3.8509490E+001, 3.8371798E+001, 3.5114860E+001, 3.8562117E+001, 3.7071527E+001, 1.3028259E+002, 3.7096943E+001, 7.2716773E-001, 1.4810100E+000, 1.9723923E+000, 2.1451584E+000, 6.4518307E-001, 8.8858127E-001, 1.1171357E+000, 1.1624482E+000, 2.0507218E+000, 1.3185198E+000, 2.1406898E+000, 1.8224768E+000, 1.3717331E+000, 2.9350911E+000, 1.7001239E+000, 1.2563975E-002, 3.7821643E-005, 1.8592328E-001, 6.7926098E-004, 9.1665337E-007, 2.0580501E-001, 2.4451099E-003, 6.4000515E-006, 2.0285123E-001, 2.0723811E+002
 1.6000471E+002, 2.4086023E-002, 2.1484030E-001, 2.9433441E-002, 1.6968924E-001, 4.4500986E+001, 5.7149009E+001, 6.5247716E+001, 9.1128887E+001, 1.0442505E+002, 1.1748732E+002, 1.2596551E+002, 1.3524601E+002, 1.3886625E+002, 1.4338196E+002, 1.4771068E+002, 1.5478714E+002, 1.5969026E+002, 1.6402477E+002, 1.6824061E+002, 1.8851783E+002, 1.8851783E+002, 1.9992632E+002, 3.3301784E+001, 3.6273220E+001, 3.8824376E+001, 3.9615965E+001, 3.9422432E+001, 3.5932423E+001, 3.9714286E+001, 3.8065705E+001, 1.3818601E+002, 3.7673990E+001, 7.4028768E-001, 1.5687982E+000, 2.0552434E+000, 2.2155547E+000, 6.4503657E-001, 9.3254784E-001, 1.1794983E+000, 1.2279505E+000, 2.2158490E+000, 1.4362625E+000, 2.2994689E+000, 1.9494679E+000, 1.4782829E+000, 3.1444565E+000, 1.7342865E+000, 1.3322349E-002, 4.0176581E-005, 1.8465460E-001, 8.2977725E-004, 1.3840435E-006, 2.0555327E-001, 3.8644781E-003, 1.0807542E-005, 2.0047676E-001, 1.9647815E+002
 1.7000990E+002, 5.5292571E-002, 2.1414578E-001, 6.4541085E-002, 1.6716881E-001, 4.6316857E+001, 5.9134202E+001, 7.0918474E+001, 1.0203776E+002, 1.1244012E+002, 1.2387134E+002, 1.3017268E+002, 1.3951424E+002, 1.4382386E+002, 1.4797744E+002, 1.5114618E+002, 1.5860248E+002, 1.6328600E+002, 1.6757003E+002, 1.6973040E+002, 1.9108691E+002, 1.9108691E+002, 2.0367647E+002, 3.3559523E+001, 3.7102598E+001, 3.9752335E+001, 4.0646656E+001, 4.0342488E+001, 3.6649595E+001, 4.0662234E+001, 3.9039617E+001, 1.4261987E+002, 3.8250220E+001, 7.4311930E-001, 1.6503760E+000, 2.1390410E+000, 2.3255689E+000, 6.3738305E-001, 9.7366987E-001, 1.2301575E+000, 1.2888587E+000, 2.2481103E+000, 1.4710201E+000, 2.3212668E+000, 2.0541190E+000, 1.5089646E+000, 3.1125680E+000, 1.7621721E+000, 1.4466400E-002, 4.3729146E-005, 1.8274070E-001, 1.1798437E-003, 2.4710875E-006, 2.0496754E-001, 5.2795425E-003, 1.5201669E-005, 1.9810948E-001, 1.7721222E+002
 1.8000030E+002, 8.0536893E-002, 2.1241008E-001, 9.2963841E-002, 1.6609185E-001, 5.0736657E+001, 6.1338828E+001, 7.9334952E+001, 1.0511070E+002, 1.1566799E+002, 1.2758790E+002, 1.3528788E+002, 1.4279563E+002, 1.4534002E+002, 1.4894801E+002, 1.5173615E+002, 1.5892796E+002, 1.6430305E+002, 1.6985590E+002, 1.7345228E+002, 2.0087005E+002, 2.0087005E+002, 2.1270485E+002, 3.3783458E+001, 3.7873589E+001, 4.0656643E+001, 4.1630569E+001, 4.1377450E+001, 3.7302527E+001, 4.1575697E+001, 3.9871386E+001, 1.4593910E+002, 3.8716102E+001, 7.3781110E-001, 1.7616925E+000, 2.2337310E+000, 2.4271958E+000, 6.2490193E-001, 1.0159773E+000, 1.2917410E+000, 1.3546783E+000, 2.4109614E+000, 1.5148668E+000, 2.3680319E+000, 2.0768711E+000, 1.5524777E+000, 3.0863124E+000, 1.7360077E+000, 1.5363940E-002, 4.6516229E-005, 1.8123920E-001, 1.8708700E-003, 4.6168956E-006, 2.0381157E-001, 7.5994309E-003, 2.2405499E-005, 1.9422852E-001, 1.6276555E+002
 1.9000522E+002, 8.7621388E-002, 2.1247556E-001, 1.0113857E-001, 1.6482375E-001, 5.3926101E+001, 6.5172066E+001, 8.1028617E+001, 1.1205857E+002, 1.1995062E+002, 1.3388428E+002, 1.3991600E+002, 1.4602891E+002, 1.4807712E+002, 1.5234488E+002, 1.5571272E+002, 1.6347577E+002, 1.6664775E+002, 1.6995957E+002, 1.7418497E+002, 1.9401513E+002, 1.9401513E+002, 2.0803413E+002, 3.3977256E+001, 3.8651404E+001, 4.1518352E+001, 4.2549297E+001, 4.2226902E+001, 3.7965105E+001, 4.2466568E+001, 4.0600036E+001, 1.4974778E+002, 3.9220533E+001, 7.2432232E-001, 1.8012392E+000, 2.2638013E+000, 2.4454293E+000, 6.2502758E-001, 1.0468713E+000, 1.3088592E+000, 1.3787030E+000, 2.3901117E+000, 1.5746534E+000, 2.4671709E+000, 2.1100650E+000, 1.6033863E+000, 3.2339266E+000, 1.7852155E+000, 1.6143365E-002, 4.8936539E-005, 1.7993529E-001, 2.5717784E-003, 6.7933904E-006, 2.0263899E-001, 8.8582821E-003, 2.6314545E-005, 1.9212257E-001, 1.5500910E+002
 2.0000219E+002, 9.5842474E-002, 2.1182802E-001, 1.1062221E-001, 1.6368852E-001, 5.5617521E+001, 6.6181813E+001, 8.4613000E+001, 1.1230525E+002, 1.2038869E+002, 1.3441178E+002, 1.3979771E+002, 1.4677234E+002, 1.5183414E+002, 1.5529768E+002, 1.5830649E+002, 1.6307254E+002, 1.6968422E+002, 1.7532922E+002, 1.7699210E+002, 2.0198114E+002, 2.0198114E+002, 2.1837655E+002, 3.4176351E+001, 3.9374758E+001, 4.2304061E+001, 4.3471070E+001, 4.3114623E+001, 3.8571272E+001, 4.3381122E+001, 4.1392169E+001, 1.5342463E+002, 3.9643879E+001, 7.4825771E-001, 1.8618538E+000, 2.3095939E+000, 2.5473729E+000, 6.2831652E-001, 1.0845148E+000, 1.3545191E+000, 1.4419527E+000, 2.4794901E+000, 1.6103314E+000, 2.5376627E+000, 2.1821193E+000, 1.6523031E+000, 3.3482557E+000, 1.7483384E+000, 1.6834077E-002, 5.1081372E-005, 1.7877979E-001, 3.1771545E-003, 8.6732339E-006, 2.0162619E-001, 1.1633631E-002, 3.4932694E-005, 1.8747967E-001, 1.4501592E+002
 2.1000631E+002, 1.0170052E-001, 2.1211319E-001, 1.1737823E-001, 1.6224403E-001, 5.8230812E+001, 6.9454018E+001, 8.6923815E+001, 1.1612363E+002, 1.2218046E+002, 1.3488004E+002, 1.4172188E+002, 1.4803140E+002, 1.5175995E+002, 1.5619550E+002, 1.6088043E+002, 1.6657058E+002, 1.7025232E+002, 1.7609626E+002, 1.8017743E+002, 2.0491135E+002, 2.0491135E+002, 2.1653927E+002, 3.4407711E+001, 4.0032752E+001, 4.3143562E+001, 4.4365491E+001, 4.3860646E+001, 3.9216276E+001, 4.4217355E+001, 4.2175404E+001, 1.5642516E+002, 4.0035023E+001, 7.5510887E-001, 1.8852238E+000, 2.3979007E+000, 2.6123192E+000, 6.3314031E-001, 1.0943094E+000, 1.3961013E+000, 1.4890880E+000, 2.4983355E+000, 1.6827469E+000, 2.5641866E+000, 2.2560659E+000, 1.6824046E+000, 3.3215489E+000, 1.7438709E+000, 1.7760962E-002, 5.3959578E-005, 1.7722920E-001, 3.8567931E-003, 1.0783681E-005, 2.0048923E-001, 1.1862450E-002, 3.5643232E-005, 1.8709687E-001, 1.3743658E+002
