s,m3/s,m3/s,kg/s,kg/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,Pa
 9.0004270E+001, 3.2354053E-002, 1.8437616E-001, 3.7355625E-002, 1.9502865E-001, 3.1481176E+001, 3.2158676E+001, 3.2452753E+001, 3.2746454E+001, 3.2887814E+001, 3.3400076E+001, 3.4082229E+001, 3.5639214E+001, 3.7287328E+001, 3.9718991E+001, 4.1352715E+001, 4.7044565E+001, 4.9018696E+001, 5.3490835E+001, 5.4385032E+001, 6.0987232E+001, 6.0987232E+001, 6.8840620E+001, 3.0441319E+001, 3.0417481E+001, 3.0684649E+001, 3.0806679E+001, 3.0594128E+001, 3.0386301E+001, 3.0617121E+001, 3.0395939E+001, 4.6745884E+001, 3.1180206E+001, 1.6089359E-001, 1.5347294E-001, 2.4350186E-001, 2.6425204E-001, 1.6061278E-001, 1.5066499E-001, 1.5010258E-001, 1.3439987E-001, 2.2459471E-001, 1.5071913E-001, 2.3591555E-001, 1.5745558E-001, 1.5865245E-001, 5.2204004E-001, 4.4310772E-001, 2.1266060E-003, 5.4110175E-006, 2.0338406E-001, 3.9019621E-004, 1.9033600E-008, 2.0628890E-001, 3.8560843E-004, 4.7873541E-009, 2.0629659E-001, 2.0142415E+002
 1.0001064E+002, 1.2950041E-002, 1.8703832E-001, 1.5202264E-002, 1.9345863E-001, 3.2635844E+001, 3.3720015E+001, 3.3796466E+001, 3.3872322E+001, 3.4041493E+001, 3.5054657E+001, 3.6097831E+001, 3.7339069E+001, 4.1158187E+001, 4.8123312E+001, 5.0420921E+001, 5.3989296E+001, 5.6686174E+001, 6.0076677E+001, 6.1990702E+001, 7.0520613E+001, 7.0520613E+001, 7.8543611E+001, 3.0579481E+001, 3.0566827E+001, 3.0961558E+001, 3.1098501E+001, 3.0850617E+001, 3.0634679E+001, 3.0934156E+001, 3.0625088E+001, 5.1601586E+001, 3.1516474E+001, 1.9620105E-001, 1.9830763E-001, 3.2724334E-001, 3.6266684E-001, 1.9406457E-001, 1.9085383E-001, 1.9525328E-001, 1.7867259E-001, 3.1256325E-001, 2.4867354E-001, 3.3624174E-001, 2.3308274E-001, 2.0942544E-001, 6.8963045E-001, 5.2805992E-001, 2.6856987E-003, 7.1471394E-006, 2.0244875E-001, 3.9789711E-004, 4.2946861E-008, 2.0627601E-001, 3.8682341E-004, 8.5601555E-009, 2.0629456E-001, 2.0608866E+002
 1.1000684E+002,-2.9695665E-003, 1.8900022E-001,-1.9603576E-003, 1.9148932E-001, 3.2977157E+001, 3.4523640E+001, 3.4580938E+001, 3.4865402E+001, 3.5653951E+001, 3.6717066E+001, 3.8178076E+001, 4.2024601E+001, 4.6474311E+001, 5.3882701E+001, 5.5993772E+001, 5.9262595E+001, 6.3564704E+001, 6.9233242E+001, 7.0485164E+001, 7.7418470E+001, 7.7418470E+001, 8.7511508E+001, 3.0728748E+001, 3.0744975E+001, 3.1313946E+001, 3.1482772E+001, 3.1220540E+001, 3.0922997E+001, 3.1274912E+001, 3.0876266E+001, 5.6390198E+001, 3.1895234E+001, 2.3119238E-001, 2.5151221E-001, 4.2650974E-001, 4.6056767E-001, 2.2671189E-001, 2.3346876E-001, 2.4549838E-001, 2.2683117E-001, 4.1531079E-001, 3.2720827E-001, 4.1656837E-001, 3.0146344E-001, 2.6519878E-001, 7.7618673E-001, 6.2459417E-001, 3.2807221E-003, 8.9948349E-006, 2.0145333E-001, 4.1244936E-004, 8.8135213E-008, 2.0625167E-001, 4.7981691E-004, 2.9732810E-007, 2.0613899E-001, 2.0480265E+002
 1.2000556E+002, 3.9292398E-003, 1.9097606E-001, 5.8250122E-003, 1.8923345E-001, 3.3687807E+001, 3.5409376E+001, 3.5851730E+001, 3.7176229E+001, 3.7813882E+001, 3.9247429E+001, 4.1521354E+001, 4.8560547E+001, 5.4937783E+001, 6.1360356E+001, 6.3737764E+001, 6.8890758E+001, 7.0382560E+001, 7.7526535E+001, 7.7771275E+001, 8.7893358E+001, 8.7893358E+001, 9.6709296E+001, 3.0882406E+001, 3.0953820E+001, 3.1713236E+001, 3.1907764E+001, 3.1624516E+001, 3.1280029E+001, 3.1660340E+001, 3.1229190E+001, 6.1143104E+001, 3.2269495E+001, 2.5947245E-001, 2.9915115E-001, 5.1863507E-001, 5.5537197E-001, 2.5152583E-001, 2.6482533E-001, 2.8997258E-001, 2.7281815E-001, 5.0880990E-001, 4.2354680E-001, 5.2559373E-001, 4.1500771E-001, 3.0387017E-001, 8.6405786E-001, 6.7774027E-001, 4.1434429E-003, 1.1673797E-005, 2.0001007E-001, 4.2995182E-004, 1.4248471E-007, 2.0622239E-001, 5.6129098E-004, 5.5032532E-007, 2.0600269E-001, 2.0177622E+002
 1.3000732E+002, 9.7183982E-003, 1.9251558E-001, 1.1978049E-002, 1.8802595E-001, 3.4237366E+001, 3.6702604E+001, 3.7998554E+001, 3.9554475E+001, 4.0266292E+001, 4.3279524E+001, 4.7330534E+001, 5.4987642E+001, 6.3074392E+001, 6.9418301E+001, 7.0687979E+001, 7.4797972E+001, 7.8576322E+001, 8.3714713E+001, 8.5714699E+001, 9.4676538E+001, 9.4676538E+001, 1.0049015E+002, 3.1032195E+001, 3.1172158E+001, 3.2077026E+001, 3.2296729E+001, 3.2044367E+001, 3.1679192E+001, 3.2114433E+001, 3.1617633E+001, 6.4866030E+001, 3.2585357E+001, 2.8077119E-001, 3.4624403E-001, 5.6489004E-001, 6.0708122E-001, 2.6852512E-001, 2.9002151E-001, 3.2423161E-001, 3.0877871E-001, 6.0319751E-001, 5.1208074E-001, 6.0310016E-001, 4.9357691E-001, 3.4620748E-001, 9.4846776E-001, 6.9998760E-001, 4.7278197E-003, 1.3488433E-005, 1.9903246E-001, 4.6351791E-004, 2.4671582E-007, 2.0616622E-001, 4.5986610E-004, 2.3537587E-007, 2.0617236E-001, 2.0219522E+002
 1.4000215E+002, 2.1168014E-002, 1.9386461E-001, 2.4823128E-002, 1.8654519E-001, 3.4941103E+001, 3.8222515E+001, 3.9441347E+001, 4.1282029E+001, 4.2816436E+001, 4.7311111E+001, 5.3220530E+001, 6.4054294E+001, 6.9269258E+001, 7.3644991E+001, 7.7038169E+001, 8.0540983E+001, 8.3934157E+001, 8.7443136E+001, 8.9320374E+001, 1.0439442E+002, 1.0439442E+002, 1.1135152E+002, 3.1182449E+001, 3.1410562E+001, 3.2512977E+001, 3.2773353E+001, 3.2470128E+001, 3.2078749E+001, 3.2555738E+001, 3.2008653E+001, 6.9233956E+001, 3.2889794E+001, 3.0323294E-001, 3.9245293E-001, 6.7716234E-001, 7.2195716E-001, 2.8493676E-001, 3.2073201E-001, 3.7110610E-001, 3.5720345E-001, 6.6486682E-001, 5.9594486E-001, 7.0317489E-001, 5.7523276E-001, 3.9317890E-001, 1.0946535E+000, 7.3184813E-001, 5.2474721E-003, 1.5102082E-005, 1.9816313E-001, 5.1190587E-004, 3.9697250E-007, 2.0608527E-001, 4.3955203E-004, 1.7229565E-007, 2.0620635E-001, 2.0017970E+002
 1.5000617E+002, 3.6388344E-002, 1.9502534E-001, 4.2012830E-002, 1.8488862E-001, 3.5654468E+001, 3.9981488E+001, 4.1652433E+001, 4.4556255E+001, 4.6687204E+001, 5.3143392E+001, 6.0264211E+001, 7.2133108E+001, 7.7211284E+001, 7.9986440E+001, 8.1894089E+001, 8.6366534E+001, 9.0409984E+001, 9.3421107E+001, 9.5159236E+001, 1.0371462E+002, 1.0371462E+002, 1.1481262E+002, 3.1327636E+001, 3.1707536E+001, 3.2944013E+001, 3.3250318E+001, 3.2895612E+001, 3.2490937E+001, 3.3012171E+001, 3.2394762E+001, 7.2502511E+001, 3.3203059E+001, 3.1862144E-001, 4.6692980E-001, 7.3145940E-001, 7.9845632E-001, 2.9656964E-001, 3.4338830E-001, 3.9799297E-001, 3.9019746E-001, 7.2826448E-001, 6.5230972E-001, 7.6237743E-001, 6.3025785E-001, 4.2496906E-001, 1.0480325E+000, 7.7570986E-001, 5.8470125E-003, 1.6963805E-005, 1.9716016E-001, 5.2584699E-004, 4.4026311E-007, 2.0606195E-001, 4.2268573E-004, 1.1992159E-007, 2.0623456E-001, 1.9615625E+002
 1.6000361E+002, 5.2929556E-002, 1.9477822E-001, 6.1107340E-002, 1.8322622E-001, 3.6356286E+001, 4.1670373E+001, 4.3255837E+001, 4.5984475E+001, 4.9056446E+001, 6.0736243E+001, 6.8630975E+001, 7.6780405E+001, 8.0200346E+001, 8.3085733E+001, 8.4373711E+001, 8.7858812E+001, 9.0441963E+001, 9.5815890E+001, 9.8325979E+001, 1.0878106E+002, 1.0878106E+002, 1.1846088E+002, 3.1474084E+001, 3.1997437E+001, 3.3396627E+001, 3.3738431E+001, 3.3320715E+001, 3.2847231E+001, 3.3453789E+001, 3.2819448E+001, 7.5966705E+001, 3.3523748E+001, 3.3515883E-001, 5.0530348E-001, 7.9177196E-001, 8.5415876E-001, 3.0615057E-001, 3.6302084E-001, 4.2763342E-001, 4.1841827E-001, 7.9736297E-001, 6.8389674E-001, 8.1960966E-001, 7.0538194E-001, 4.6029144E-001, 1.1769159E+000, 8.0838765E-001, 6.3605786E-003, 1.8558555E-005, 1.9630101E-001, 5.5753205E-004, 5.3865312E-007, 2.0600895E-001, 5.6601307E-004, 5.6498860E-007, 2.0599479E-001, 1.8505167E+002
 1.7001306E+002, 6.6458503E-002, 1.9484449E-001, 7.6721853E-002, 1.8122494E-001, 3.7066747E+001, 4.3038229E+001, 4.5009314E+001, 4.8708607E+001, 5.4882340E+001, 6.8779621E+001, 7.3356646E+001, 8.1056100E+001, 8.5111222E+001, 8.8311119E+001, 8.9698276E+001, 9.1807993E+001, 9.3977889E+001, 9.9545260E+001, 1.0295113E+002, 1.1569243E+002, 1.1569243E+002, 1.2411937E+002, 3.1613258E+001, 3.2314662E+001, 3.3769169E+001, 3.4114234E+001, 3.3795444E+001, 3.3222542E+001, 3.3877906E+001, 3.3205177E+001, 7.8694458E+001, 3.3786032E+001, 3.4834418E-001, 5.6263497E-001, 8.2812570E-001, 8.8112832E-001, 3.1490072E-001, 3.8086347E-001, 4.4960946E-001, 4.4608310E-001, 8.6321525E-001, 7.3569574E-001, 8.5921706E-001, 7.4216703E-001, 4.8280032E-001, 1.1868483E+000, 8.1049237E-001, 7.0082217E-003, 2.0569647E-005, 1.9521756E-001, 5.7751047E-004, 6.0069103E-007, 2.0597553E-001, 5.9901037E-004, 6.6745341E-007, 2.0593959E-001, 1.7367418E+002
 1.8000095E+002, 7.8808222E-002, 1.9436538E-001, 9.0972569E-002, 1.7947817E-001, 3.8630345E+001, 4.5286514E+001, 4.7268893E+001, 5.3653973E+001, 6.0738374E+001, 7.3111455E+001, 7.5615792E+001, 8.3151352E+001, 8.6933502E+001, 9.1343368E+001, 9.3417762E+001, 9.4866970E+001, 9.5892089E+001, 1.0180695E+002, 1.0469373E+002, 1.1450751E+002, 1.1450751E+002, 1.2406560E+002, 3.1757859E+001, 3.2601097E+001, 3.4165731E+001, 3.4548320E+001, 3.4177516E+001, 3.3597965E+001, 3.4270345E+001, 3.3578724E+001, 8.2980913E+001, 3.4029904E+001, 3.6698828E-001, 5.8761370E-001, 8.6119719E-001, 9.2365688E-001, 3.2430203E-001, 3.9472727E-001, 4.7078779E-001, 4.7156729E-001, 8.8160453E-001, 7.7983248E-001, 8.9372794E-001, 7.7649089E-001, 5.1216584E-001, 1.3423526E+000, 8.0573748E-001, 7.2678274E-003, 2.1375788E-005, 1.9478326E-001, 7.9313510E-004, 1.2702592E-006, 2.0561479E-001, 6.0223072E-004, 6.7745340E-007, 2.0593420E-001, 1.6126121E+002
 1.9000112E+002, 8.9186284E-002, 1.9385505E-001, 1.0294563E-001, 1.7780321E-001, 3.9307722E+001, 4.6633161E+001, 4.9407149E+001, 5.8796124E+001, 6.4178295E+001, 7.4235556E+001, 7.7802938E+001, 8.4680999E+001, 8.7802840E+001, 9.3121522E+001, 9.4783525E+001, 9.7351152E+001, 1.0001985E+002, 1.0525674E+002, 1.1153937E+002, 1.2307261E+002, 1.2307261E+002, 1.3051061E+002, 3.1909517E+001, 3.2922485E+001, 3.4561122E+001, 3.4967138E+001, 3.4594938E+001, 3.3945888E+001, 3.4699881E+001, 3.3952027E+001, 8.5396453E+001, 3.4264259E+001, 3.8224088E-001, 6.3874492E-001, 9.1659617E-001, 9.8361966E-001, 3.3354143E-001, 4.0978725E-001, 4.9418275E-001, 4.9679388E-001, 9.4541278E-001, 8.0081160E-001, 9.5815566E-001, 8.2965786E-001, 5.3499048E-001, 1.3413071E+000, 8.2830573E-001, 7.7111649E-003, 2.2752461E-005, 1.9404160E-001, 9.2748342E-004, 1.6874441E-006, 2.0539005E-001, 1.0156558E-003, 1.9612410E-006, 2.0524258E-001, 1.4911793E+002
 2.0001024E+002, 9.7906419E-002, 1.9359906E-001, 1.1300415E-001, 1.7604702E-001, 4.0117521E+001, 4.8740836E+001, 5.4100750E+001, 6.4029241E+001, 6.8503664E+001, 7.5602458E+001, 7.9847599E+001, 8.3886571E+001, 8.8440453E+001, 9.3799150E+001, 9.5688320E+001, 9.9067511E+001, 1.0231006E+002, 1.0608238E+002, 1.0909490E+002, 1.1915018E+002, 1.1915018E+002, 1.2863640E+002, 3.2048726E+001, 3.3156585E+001, 3.4946777E+001, 3.5367702E+001, 3.4988430E+001, 3.4290914E+001, 3.5052466E+001, 3.4299560E+001, 8.6826083E+001, 3.4487121E+001, 3.9471157E-001, 6.2823713E-001, 9.3854454E-001, 9.9552444E-001, 3.3932147E-001, 4.1523137E-001, 5.0650692E-001, 5.1219478E-001, 9.6307826E-001, 8.3598690E-001, 9.5594973E-001, 8.4278266E-001, 5.4570824E-001, 1.2918317E+000, 8.2338692E-001, 8.0382947E-003, 2.3768280E-005, 1.9349434E-001, 9.2903539E-004, 1.6922634E-006, 2.0538744E-001, 1.7558920E-003, 4.2598585E-006, 2.0400423E-001, 1.3781360E+002
 2.1001099E+002, 1.0073611E-001, 1.9349760E-001, 1.1626770E-001, 1.7545235E-001, 4.0812629E+001, 5.1038346E+001, 5.5929841E+001, 6.4751230E+001, 7.2019419E+001, 7.8755144E+001, 8.3043451E+001, 8.9055920E+001, 9.1245614E+001, 9.6197428E+001, 9.8627983E+001, 1.0246864E+002, 1.0444290E+002, 1.0913011E+002, 1.1073351E+002, 1.2325076E+002, 1.2325076E+002, 1.2935469E+002, 3.2208522E+001, 3.3458816E+001, 3.5284304E+001, 3.5737108E+001, 3.5386339E+001, 3.4558112E+001, 3.5431231E+001, 3.4611848E+001, 8.8996029E+001, 3.4718337E+001, 4.1209804E-001, 6.8245670E-001, 9.4804870E-001, 1.0208958E+000, 3.4340778E-001, 4.2550420E-001, 5.1701717E-001, 5.2175769E-001, 1.0123732E+000, 8.2191294E-001, 9.8697605E-001, 8.6177178E-001, 5.6805271E-001, 1.3961526E+000, 8.4111732E-001, 8.3742038E-003, 2.4811362E-005, 1.9293239E-001, 1.1294938E-003, 2.3147364E-006, 2.0505211E-001, 4.9193579E-003, 1.4083206E-005, 1.9871204E-001, 1.3386894E+002
