Time, Height, T_lower, T_upper
0.000000, 4.734375, 30.000000, 30.000000
10.064924, 0.453147, 30.066291, 30.072677
20.053701, 2.768017, 30.088891, 30.163286
30.058091, 3.223916, 30.085424, 30.347334
40.009392, 3.666993, 30.219957, 35.033369
50.000170, 3.206001, 30.602559, 40.520775
60.002318, 2.801718, 31.198206, 49.334752
70.009341, 2.224169, 31.893407, 57.598760
80.007742, 1.910739, 33.591246, 69.665718
90.003984, 1.697924, 35.368242, 83.837598
100.005350, 1.477671, 36.451643, 95.780727
110.007430, 1.323167, 38.079015, 107.092697
120.008660, 1.147973, 39.542547, 115.648946
130.009610, 1.006795, 40.652258, 122.071923
140.008520, 0.902399, 42.104761, 129.276454
150.002570, 0.779590, 43.270127, 133.582557
160.009640, 0.707963, 44.928932, 139.074773
170.006880, 0.666614, 45.805167, 144.323817
180.000680, 0.575613, 47.929779, 146.751423
190.005550, 0.549043, 49.202779, 151.209174
200.009040, 0.504637, 49.790232, 156.346640
210.007620, 0.466823, 50.453034, 163.172798
220.002940, 0.455148, 53.237066, 170.248626
230.011440, 0.457172, 54.611985, 180.988860
240.003480, 0.427902, 58.358834, 189.504565
250.006730, 0.444902, 61.141347, 200.897263
260.003710, 0.438944, 67.047526, 210.707500
270.008310, 0.445117, 69.892399, 221.752429
280.010010, 0.430404, 72.915856, 229.635921
290.008840, 0.438135, 79.895398, 239.002231
300.009700, 0.447086, 82.499321, 245.590504
310.007860, 0.402743, 89.094821, 244.529901
320.008480, 0.431179, 90.844141, 249.646007
330.000310, 0.461855, 98.817339, 250.376668
340.004360, 0.465181, 99.885775, 246.893394
350.006170, 0.504899, 103.598700, 248.001443
360.001010, 0.529588, 96.582621, 241.479078
370.006420, 0.506303, 99.636115, 231.154127
380.013910, 0.492535, 93.904978, 218.750397
390.006630, 0.519189, 90.716656, 202.753874
400.005250, 0.473210, 84.414960, 186.383388
410.005280, 0.928043, 115.455490, 175.398372
420.006990, 1.165242, 118.105890, 162.348528
430.004170, 1.190628, 109.645820, 148.443831
440.027480, 1.188192, 103.813070, 137.909263
450.026650, 1.273291, 96.810689, 128.985853
460.012320, 1.182655, 89.930303, 121.055200
470.017740, 1.444936, 87.945005, 117.048755
480.022440, 0.859028, 77.155539, 107.752120
490.022740, 0.798746, 69.774848, 102.856418
500.003110, 1.013166, 72.861524, 100.408756
510.020550, 1.025132, 70.808495, 97.279832
520.032200, 1.284733, 72.528539, 95.822692
