s,C,C,C
 3.4001325E+002, 2.5197695E+002, 7.5654825E+001, 7.3963476E+001
 3.5002237E+002, 2.5790605E+002, 7.8573019E+001, 7.6652474E+001
 3.6003776E+002, 2.6385125E+002, 8.1609500E+001, 7.9445180E+001
 3.7004285E+002, 2.6978159E+002, 8.4766310E+001, 8.2349655E+001
 3.8004094E+002, 2.7571650E+002, 8.8042047E+001, 8.5358930E+001
 3.9004434E+002, 2.8164833E+002, 9.1440582E+001, 8.8478719E+001
 4.0004923E+002, 2.8757972E+002, 9.4957393E+001, 9.1701369E+001
 4.1004762E+002, 2.9212283E+002, 9.8598311E+001, 9.5040598E+001
 4.2003280E+002, 2.9531308E+002, 1.0235145E+002, 9.8473268E+001
 4.3005365E+002, 2.9850613E+002, 1.0617685E+002, 1.0193706E+002
 4.4000291E+002, 3.0169590E+002, 1.1003001E+002, 1.0540030E+002
 4.5005024E+002, 3.0488894E+002, 1.1392708E+002, 1.0889416E+002
 4.6000732E+002, 3.0808444E+002, 1.1786214E+002, 1.1240387E+002
 4.7004352E+002, 3.1127584E+002, 1.2181081E+002, 1.1590770E+002
 4.8003878E+002, 3.1447569E+002, 1.2578246E+002, 1.1942614E+002
 4.9004712E+002, 3.1767018E+002, 1.2977623E+002, 1.2297130E+002
 5.0004084E+002, 3.2086197E+002, 1.3380558E+002, 1.2654405E+002
 5.1002952E+002, 3.2405302E+002, 1.3786086E+002, 1.3013921E+002
 5.2005217E+002, 3.2724937E+002, 1.4194362E+002, 1.3376081E+002
 5.3002893E+002, 3.3044393E+002, 1.4604376E+002, 1.3740026E+002
 5.4004893E+002, 3.3363739E+002, 1.5016432E+002, 1.4106767E+002
 5.5004422E+002, 3.3683254E+002, 1.5431319E+002, 1.4477118E+002
 5.6004478E+002, 3.4002581E+002, 1.5848336E+002, 1.4850116E+002
 5.7000233E+002, 3.4321298E+002, 1.6267322E+002, 1.5226285E+002
 5.8005002E+002, 3.4640686E+002, 1.6688934E+002, 1.5605338E+002
 5.9000763E+002, 3.4960281E+002, 1.7112928E+002, 1.5987879E+002
 6.0004663E+002, 3.5279490E+002, 1.7538108E+002, 1.6371652E+002
 6.1002718E+002, 3.5497591E+002, 1.7962663E+002, 1.6755865E+002
 6.2002775E+002, 3.5616098E+002, 1.8385728E+002, 1.7139260E+002
 6.3001613E+002, 3.5734666E+002, 1.8805517E+002, 1.7518340E+002
 6.4000949E+002, 3.5853098E+002, 1.9218484E+002, 1.7889471E+002
 6.5000359E+002, 3.5971624E+002, 1.9624727E+002, 1.8253889E+002
 6.6002676E+002, 3.6090426E+002, 2.0023673E+002, 1.8611484E+002
 6.7000572E+002, 3.6209071E+002, 2.0415741E+002, 1.8964215E+002
 6.8000754E+002, 3.6327576E+002, 2.0804344E+002, 1.9315261E+002
 6.9000483E+002, 3.6446153E+002, 2.1189487E+002, 1.9663359E+002
 7.0001281E+002, 3.6564806E+002, 2.1567820E+002, 2.0005105E+002
 7.1002518E+002, 3.6683484E+002, 2.1938409E+002, 2.0340305E+002
 7.2001708E+002, 3.6802277E+002, 2.2300093E+002, 2.0668850E+002
 7.3004198E+002, 3.6920954E+002, 2.2657384E+002, 2.0995694E+002
 7.4001694E+002, 3.7039578E+002, 2.3011425E+002, 2.1321683E+002
 7.5000727E+002, 3.7158019E+002, 2.3359791E+002, 2.1642469E+002
 7.6002770E+002, 3.7276703E+002, 2.3699916E+002, 2.1956020E+002
 7.7002853E+002, 3.7395350E+002, 2.4032961E+002, 2.2265377E+002
 7.8000220E+002, 3.7513973E+002, 2.4358133E+002, 2.2569030E+002
 7.9001215E+002, 3.7632417E+002, 2.4672657E+002, 2.2863863E+002
 8.0002314E+002, 3.7751166E+002, 2.4978851E+002, 2.3153561E+002
 8.1002992E+002, 3.7978865E+002, 2.5281425E+002, 2.3443343E+002
 8.2002540E+002, 3.8313674E+002, 2.5585408E+002, 2.3738743E+002
 8.3001192E+002, 3.8647790E+002, 2.5892772E+002, 2.4040743E+002
 8.4002528E+002, 3.8982462E+002, 2.6198581E+002, 2.4342681E+002
 8.5004726E+002, 3.9317586E+002, 2.6506276E+002, 2.4651447E+002
 8.6000502E+002, 3.9651804E+002, 2.6819804E+002, 2.4969523E+002
 8.7000278E+002, 3.9985850E+002, 2.7141928E+002, 2.5298950E+002
 8.8001135E+002, 4.0320297E+002, 2.7476596E+002, 2.5641685E+002
 8.9001703E+002, 4.0655210E+002, 2.7816745E+002, 2.5987439E+002
 9.0000656E+002, 4.0989738E+002, 2.8150687E+002, 2.6325947E+002
 9.1000437E+002, 4.1324068E+002, 2.8487568E+002, 2.6671128E+002
 9.2004616E+002, 4.1659414E+002, 2.8830093E+002, 2.7023059E+002
 9.3003876E+002, 4.1461852E+002, 2.9177538E+002, 2.7380676E+002
 9.4004752E+002, 4.0744542E+002, 2.9519399E+002, 2.7724631E+002
 9.5001174E+002, 4.0028828E+002, 2.9830777E+002, 2.8022756E+002
 9.6002863E+002, 3.9312448E+002, 3.0098818E+002, 2.8265882E+002
 9.7000381E+002, 3.8595895E+002, 3.0318706E+002, 2.8455124E+002
 9.8004677E+002, 3.7877906E+002, 3.0498139E+002, 2.8604240E+002
 9.9000380E+002, 3.7161133E+002, 3.0639154E+002, 2.8714748E+002
 1.0000404E+003, 3.6444929E+002, 3.0740379E+002, 2.8787289E+002
 1.0100141E+003, 3.5726949E+002, 3.0806937E+002, 2.8829758E+002
 1.0200327E+003, 3.5010727E+002, 3.0841050E+002, 2.8843636E+002
 1.0300065E+003, 3.4293876E+002, 3.0845057E+002, 2.8832989E+002
 1.0400249E+003, 3.3577066E+002, 3.0826996E+002, 2.8806845E+002
 1.0500543E+003, 3.2858180E+002, 3.0785673E+002, 2.8761865E+002
 1.0600380E+003, 3.2140810E+002, 3.0721798E+002, 2.8698304E+002
 1.0700419E+003, 3.1423828E+002, 3.0633578E+002, 2.8614865E+002
 1.0800349E+003, 3.0706899E+002, 3.0527159E+002, 2.8519802E+002
 1.0900560E+003, 2.9989696E+002, 3.0402555E+002, 2.8410341E+002
 1.1000541E+003, 2.9272078E+002, 3.0258633E+002, 2.8286348E+002
 1.1100010E+003, 2.8556898E+002, 3.0101997E+002, 2.8155088E+002
 1.1200376E+003, 2.7840607E+002, 2.9929282E+002, 2.8010534E+002
 1.1300390E+003, 2.7123023E+002, 2.9742479E+002, 2.7856661E+002
 1.1400424E+003, 2.6405104E+002, 2.9539253E+002, 2.7688254E+002
 1.1500094E+003, 2.5689155E+002, 2.9323894E+002, 2.7513467E+002
 1.1600380E+003, 2.4972293E+002, 2.9104460E+002, 2.7339442E+002
 1.1700582E+003, 2.4254066E+002, 2.8874436E+002, 2.7155275E+002
 1.1800420E+003, 2.3535566E+002, 2.8630323E+002, 2.6958201E+002
 1.1900005E+003, 2.2821183E+002, 2.8375617E+002, 2.6753589E+002
 1.2000556E+003, 2.2104882E+002, 2.8112214E+002, 2.6544025E+002
 1.2100099E+003, 2.1657541E+002, 2.7844846E+002, 2.6334510E+002
 1.2200289E+003, 2.1475223E+002, 2.7582402E+002, 2.6134217E+002
 1.2300035E+003, 2.1292941E+002, 2.7323122E+002, 2.5939198E+002
 1.2400306E+003, 2.1110345E+002, 2.7064818E+002, 2.5746060E+002
 1.2500359E+003, 2.0927527E+002, 2.6808032E+002, 2.5556624E+002
 1.2600565E+003, 2.0744870E+002, 2.6550415E+002, 2.5366099E+002
 1.2700580E+003, 2.0562092E+002, 2.6296693E+002, 2.5182239E+002
 1.2800645E+003, 2.0379566E+002, 2.6049931E+002, 2.5006777E+002
 1.2900546E+003, 2.0196950E+002, 2.5813776E+002, 2.4843045E+002
 1.3000450E+003, 2.0014655E+002, 2.5582724E+002, 2.4680771E+002
 1.3100575E+003, 1.9832215E+002, 2.5357206E+002, 2.4524406E+002
 1.3200159E+003, 1.9649941E+002, 2.5137451E+002, 2.4370554E+002
 1.3300331E+003, 1.9467732E+002, 2.4913233E+002, 2.4208163E+002
 1.3400413E+003, 1.9284848E+002, 2.4688908E+002, 2.4046400E+002
 1.3500570E+003, 1.9102090E+002, 2.4465961E+002, 2.3884101E+002
 1.3600724E+003, 1.8919400E+002, 2.4241020E+002, 2.3718562E+002
 1.3700259E+003, 1.8737314E+002, 2.4022033E+002, 2.3559869E+002
 1.3800417E+003, 1.8554807E+002, 2.3806035E+002, 2.3401755E+002
 1.3900435E+003, 1.8372287E+002, 2.3587764E+002, 2.3238984E+002
 1.4000128E+003, 1.8190134E+002, 2.3374931E+002, 2.3082565E+002
 1.4100392E+003, 1.8007727E+002, 2.3163536E+002, 2.2925019E+002
 1.4200091E+003, 1.7825102E+002, 2.2952680E+002, 2.2766413E+002
 1.4300676E+003, 1.7642261E+002, 2.2743715E+002, 2.2609225E+002
 1.4400618E+003, 1.7459464E+002, 2.2540550E+002, 2.2458559E+002
 1.4500533E+003, 1.7276906E+002, 2.2342630E+002, 2.2310212E+002
 1.4600559E+003, 1.7094479E+002, 2.2150373E+002, 2.2168267E+002
 1.4700767E+003, 1.6911931E+002, 2.1963889E+002, 2.2029613E+002
 1.4800295E+003, 1.6729612E+002, 2.1780375E+002, 2.1891245E+002
 1.4900564E+003, 1.6547210E+002, 2.1598035E+002, 2.1752046E+002
 1.5000153E+003, 1.6364841E+002, 2.1416790E+002, 2.1612193E+002
 1.5100362E+003, 1.6182577E+002, 2.1236326E+002, 2.1471420E+002
 1.5200367E+003, 1.5999851E+002, 2.1057013E+002, 2.1331232E+002
 1.5300804E+003, 1.5816969E+002, 2.0877283E+002, 2.1187591E+002
 1.5400457E+003, 1.5634413E+002, 2.0695035E+002, 2.1040143E+002
 1.5500667E+003, 1.5451915E+002, 2.0515759E+002, 2.0896543E+002
 1.5600213E+003, 1.5269784E+002, 2.0338385E+002, 2.0753972E+002
 1.5700108E+003, 1.5087667E+002, 2.0165672E+002, 2.0616447E+002
 1.5800345E+003, 1.4905082E+002, 1.9995823E+002, 2.0480733E+002
 1.5900780E+003, 1.4722205E+002, 1.9828347E+002, 2.0345887E+002
 1.6000633E+003, 1.4539024E+002, 1.9662026E+002, 2.0211038E+002
 1.6100588E+003, 1.4394132E+002, 1.9501463E+002, 2.0082434E+002
 1.6200777E+003, 1.4284560E+002, 1.9341066E+002, 1.9950843E+002
 1.6300626E+003, 1.4174987E+002, 1.9179984E+002, 1.9816858E+002
 1.6400607E+003, 1.4065610E+002, 1.9018102E+002, 1.9681217E+002
 1.6500898E+003, 1.3955912E+002, 1.8857395E+002, 1.9546619E+002
 1.6600129E+003, 1.3846721E+002, 1.8699291E+002, 1.9414503E+002
 1.6700778E+003, 1.3737306E+002, 1.8542038E+002, 1.9282376E+002
 1.6800381E+003, 1.3627581E+002, 1.8389547E+002, 1.9156635E+002
 1.6900632E+003, 1.3518157E+002, 1.8240964E+002, 1.9033051E+002
 1.7000495E+003, 1.3408636E+002, 1.8093518E+002, 1.8909319E+002
 1.7100817E+003, 1.3298924E+002, 1.7949042E+002, 1.8788091E+002
 1.7200646E+003, 1.3189494E+002, 1.7806416E+002, 1.8667934E+002
 1.7300522E+003, 1.3080073E+002, 1.7668707E+002, 1.8553223E+002
 1.7400091E+003, 1.2970884E+002, 1.7533208E+002, 1.8438536E+002
 1.7500121E+003, 1.2861646E+002, 1.7395695E+002, 1.8318953E+002
 1.7600397E+003, 1.2751956E+002, 1.7255687E+002, 1.8195698E+002
 1.7700110E+003, 1.2642592E+002, 1.7117174E+002, 1.8075080E+002
 1.7800161E+003, 1.2533057E+002, 1.6982314E+002, 1.7958361E+002
 1.7900943E+003, 1.2423176E+002, 1.6846677E+002, 1.7839056E+002
 1.8000454E+003, 1.2313482E+002, 1.6712200E+002, 1.7720688E+002
 1.8100116E+003, 1.2204410E+002, 1.6579848E+002, 1.7604068E+002
 1.8200024E+003, 1.2095167E+002, 1.6448733E+002, 1.7488530E+002
 1.8300287E+003, 1.1985577E+002, 1.6320078E+002, 1.7375995E+002
 1.8400750E+003, 1.1875745E+002, 1.6194916E+002, 1.7267173E+002
 1.8500821E+003, 1.1765880E+002, 1.6071629E+002, 1.7158438E+002
 1.8600820E+003, 1.1656298E+002, 1.5946462E+002, 1.7045140E+002
 1.8700873E+003, 1.1546786E+002, 1.5822235E+002, 1.6934036E+002
 1.8800665E+003, 1.1437400E+002, 1.5701579E+002, 1.6826919E+002
 1.8900502E+003, 1.1328016E+002, 1.5581312E+002, 1.6718414E+002
 1.9000686E+003, 1.1218511E+002, 1.5461602E+002, 1.6610378E+002
 1.9100468E+003, 1.1108964E+002, 1.5344118E+002, 1.6505060E+002
 1.9200582E+003, 1.0999617E+002, 1.5230205E+002, 1.6403545E+002
 1.9300750E+003, 1.0890136E+002, 1.5116385E+002, 1.6299959E+002
 1.9400110E+003, 1.0780736E+002, 1.5002879E+002, 1.6196304E+002
 1.9500381E+003, 1.0671410E+002, 1.4892885E+002, 1.6097604E+002
 1.9600110E+003, 1.0562006E+002, 1.4783686E+002, 1.5998156E+002
 1.9700944E+003, 1.0452292E+002, 1.4675145E+002, 1.5898984E+002
 1.9800348E+003, 1.0342617E+002, 1.4567966E+002, 1.5800553E+002
 1.9900709E+003, 1.0233028E+002, 1.4459889E+002, 1.5699555E+002
 2.0000000E+003, 1.0123796E+002, 1.4353722E+002, 1.5601888E+002
