s,m3/s,m3/s,kg/s,kg/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,Pa
 9.0003953E+001,-2.1460661E-001, 1.1751740E-001,-2.4488025E-001, 1.1347815E-001, 3.5638204E+001, 3.7184537E+001, 3.7407080E+001, 3.8552476E+001, 3.9993608E+001, 4.2800186E+001, 4.5771930E+001, 5.2447387E+001, 6.0859077E+001, 6.8971841E+001, 7.0053314E+001, 7.9318716E+001, 8.4885154E+001, 8.9849353E+001, 9.0602615E+001, 1.0596591E+002, 1.0596591E+002, 1.2018379E+002, 3.1153004E+001, 3.1244229E+001, 3.2120095E+001, 3.2349475E+001, 3.2257792E+001, 3.0996737E+001, 3.2135369E+001, 3.1639877E+001, 7.3583007E+001, 3.2880964E+001, 4.3970824E-001, 5.0336658E-001, 8.3973034E-001, 8.9555963E-001, 4.2619810E-001, 4.6620752E-001, 4.8369922E-001, 4.4454599E-001, 9.4043323E-001, 4.2993852E-001, 8.9179413E-001, 6.9233271E-001, 5.8044338E-001, 1.5333245E+000, 1.1266494E+000, 4.8655087E-003, 1.3915991E-005, 1.9880212E-001, 4.3513744E-004, 1.5858826E-007, 2.0621355E-001, 4.0730353E-004, 7.2156041E-008, 2.0626030E-001, 2.0041798E+003
 1.0000735E+002,-2.3377956E-001, 1.2693300E-001,-2.6349537E-001, 1.1721559E-001, 3.6767388E+001, 3.9733982E+001, 4.1432012E+001, 4.3274104E+001, 4.4425496E+001, 5.0313584E+001, 5.8959909E+001, 7.0431251E+001, 7.8200225E+001, 8.4021854E+001, 8.9357226E+001, 9.5282032E+001, 1.0145471E+002, 1.0764960E+002, 1.0921431E+002, 1.2469635E+002, 1.2469635E+002, 1.4116610E+002, 3.1493966E+001, 3.1781764E+001, 3.3013095E+001, 3.3297141E+001, 3.3353703E+001, 3.1619539E+001, 3.3202826E+001, 3.2503633E+001, 8.6455684E+001, 3.3747606E+001, 5.1731375E-001, 6.7802316E-001, 1.0713859E+000, 1.1299193E+000, 4.9756000E-001, 5.6548710E-001, 6.0982149E-001, 5.7433592E-001, 1.2375029E+000, 6.2005643E-001, 1.1944010E+000, 9.6133576E-001, 7.4698413E-001, 1.9322969E+000, 1.3372879E+000, 6.4579905E-003, 1.8861043E-005, 1.9613804E-001, 4.7356486E-004, 2.7791528E-007, 2.0614921E-001, 4.2766120E-004, 1.3537165E-007, 2.0622624E-001, 2.3015445E+003
 1.1000801E+002,-2.3680280E-001, 1.2945638E-001,-2.6130623E-001, 1.1530734E-001, 3.7662802E+001, 4.2184949E+001, 4.4953343E+001, 4.7700583E+001, 5.2241633E+001, 6.2838397E+001, 7.6326345E+001, 9.1116599E+001, 9.4654073E+001, 1.0045711E+002, 1.0351664E+002, 1.1431022E+002, 1.1878586E+002, 1.2233674E+002, 1.2859102E+002, 1.4580278E+002, 1.4580278E+002, 1.5878430E+002, 3.1852628E+001, 3.2392748E+001, 3.4044189E+001, 3.4432028E+001, 3.4359532E+001, 3.2305881E+001, 3.4281979E+001, 3.3436330E+001, 9.7172813E+001, 3.4528979E+001, 5.9144762E-001, 8.3316245E-001, 1.3293665E+000, 1.4338701E+000, 5.5982738E-001, 6.4383718E-001, 7.4318796E-001, 7.2298426E-001, 1.4299208E+000, 7.7518758E-001, 1.4273979E+000, 1.1906712E+000, 8.8961439E-001, 2.2065397E+000, 1.4307358E+000, 7.8846238E-003, 2.3291094E-005, 1.9375142E-001, 5.1728468E-004, 4.1367673E-007, 2.0607598E-001, 3.9451177E-004, 3.2434437E-008, 2.0628170E-001, 2.3080652E+003
 1.2001073E+002,-2.2339627E-001, 1.2523900E-001,-2.3986078E-001, 1.0792921E-001, 3.9230150E+001, 4.5933549E+001, 4.9341914E+001, 5.5473788E+001, 6.4892102E+001, 8.1025633E+001, 9.4694850E+001, 1.0554952E+002, 1.0912891E+002, 1.1310149E+002, 1.1799444E+002, 1.2173502E+002, 1.2933356E+002, 1.3422124E+002, 1.3528634E+002, 1.5987457E+002, 1.5987457E+002, 1.7165422E+002, 3.2205486E+001, 3.3144322E+001, 3.5113324E+001, 3.5585819E+001, 3.5521648E+001, 3.3084380E+001, 3.5486143E+001, 3.4443365E+001, 1.0798389E+002, 3.5280691E+001, 6.4491038E-001, 1.0387422E+000, 1.5258196E+000, 1.6414930E+000, 5.9874326E-001, 7.0954685E-001, 8.5561215E-001, 8.5330451E-001, 1.6676636E+000, 9.7320990E-001, 1.7097193E+000, 1.4007732E+000, 1.0497955E+000, 2.4124263E+000, 1.5357039E+000, 9.4901586E-003, 2.8276679E-005, 1.9106550E-001, 5.6885738E-004, 5.7382211E-007, 2.0598982E-001, 6.3352993E-004, 7.7464522E-007, 2.0588184E-001, 2.0294180E+003
 1.3000294E+002,-1.9540061E-001, 1.1560050E-001,-2.0139930E-001, 9.5968587E-002, 4.0394358E+001, 4.8197229E+001, 5.1738754E+001, 6.4072949E+001, 8.0433775E+001, 9.7687619E+001, 1.0536783E+002, 1.1746067E+002, 1.2002503E+002, 1.2435240E+002, 1.2947120E+002, 1.3663773E+002, 1.4104821E+002, 1.4457800E+002, 1.4904936E+002, 1.6839529E+002, 1.6839529E+002, 1.8192102E+002, 3.2525888E+001, 3.4121304E+001, 3.6109051E+001, 3.6652592E+001, 3.6643746E+001, 3.3842368E+001, 3.6662843E+001, 3.5442933E+001, 1.1632865E+002, 3.5989084E+001, 6.7539635E-001, 1.2746453E+000, 1.6749803E+000, 1.7990604E+000, 6.2151215E-001, 7.8020870E-001, 9.4716930E-001, 9.5892927E-001, 1.8821047E+000, 1.0959658E+000, 1.9050204E+000, 1.5687975E+000, 1.1810821E+000, 2.5883268E+000, 1.6279276E+000, 1.0400977E-002, 3.1104997E-005, 1.8954178E-001, 6.1932755E-004, 7.3054482E-007, 2.0590534E-001, 1.4392344E-003, 3.2765578E-006, 2.0453397E-001, 1.5520447E+003
 1.4000984E+002,-1.6289055E-001, 1.0499802E-001,-1.6121947E-001, 8.4439954E-002, 4.2422805E+001, 5.2115704E+001, 5.8655188E+001, 7.9934072E+001, 9.5560744E+001, 1.0708900E+002, 1.1441424E+002, 1.2427386E+002, 1.2664218E+002, 1.3299472E+002, 1.3798235E+002, 1.4585261E+002, 1.4988348E+002, 1.5299205E+002, 1.5922486E+002, 1.8032668E+002, 1.8032668E+002, 1.9217855E+002, 3.2838451E+001, 3.4995844E+001, 3.7098573E+001, 3.7775918E+001, 3.7795861E+001, 3.4642586E+001, 3.7857597E+001, 3.6492590E+001, 1.2384889E+002, 3.6632676E+001, 7.0659025E-001, 1.4017206E+000, 1.8280961E+000, 1.9972311E+000, 6.3504657E-001, 8.5074499E-001, 1.0425471E+000, 1.0790292E+000, 2.0223104E+000, 1.2159954E+000, 2.0617011E+000, 1.7737644E+000, 1.2874442E+000, 2.6986679E+000, 1.6306356E+000, 1.1967298E-002, 3.5968811E-005, 1.8692147E-001, 6.8306364E-004, 9.2846129E-007, 2.0579870E-001, 2.3615565E-003, 6.1405971E-006, 2.0299101E-001, 1.1124641E+003
 1.5000740E+002,-1.3003523E-001, 9.5010522E-002,-1.2467280E-001, 7.5248299E-002, 4.3615836E+001, 5.4468101E+001, 6.3096529E+001, 9.1268403E+001, 1.0404408E+002, 1.2138640E+002, 1.2747640E+002, 1.3243487E+002, 1.3487710E+002, 1.4087185E+002, 1.4287388E+002, 1.4773445E+002, 1.5071628E+002, 1.6069716E+002, 1.6403302E+002, 1.8702186E+002, 1.8702186E+002, 1.9816669E+002, 3.3154730E+001, 3.5812376E+001, 3.8192863E+001, 3.8945628E+001, 3.8955999E+001, 3.5405350E+001, 3.8938381E+001, 3.7461428E+001, 1.3215396E+002, 3.7260304E+001, 7.4377965E-001, 1.5016770E+000, 2.0002510E+000, 2.1549988E+000, 6.5605745E-001, 9.1131477E-001, 1.1390364E+000, 1.1765511E+000, 2.2125066E+000, 1.3497901E+000, 2.2029282E+000, 1.8678291E+000, 1.4103336E+000, 2.9929993E+000, 1.7233926E+000, 1.3534416E-002, 4.0835103E-005, 1.8429983E-001, 8.5298242E-004, 1.4561016E-006, 2.0551439E-001, 4.3611733E-003, 1.2349905E-005, 1.9964583E-001, 7.7307728E+002
 1.6000980E+002,-1.0078901E-001, 8.7801550E-002,-9.3759059E-002, 6.8267310E-002, 4.5034805E+001, 5.7931018E+001, 7.1562938E+001, 1.0383525E+002, 1.1187104E+002, 1.2568666E+002, 1.3270622E+002, 1.4008259E+002, 1.4398114E+002, 1.4630089E+002, 1.4755692E+002, 1.5197705E+002, 1.5866030E+002, 1.6374098E+002, 1.6789434E+002, 1.9057805E+002, 1.9057805E+002, 2.0716695E+002, 3.3426547E+001, 3.6722362E+001, 3.9200157E+001, 4.0056808E+001, 4.0087671E+001, 3.6180705E+001, 3.9965583E+001, 3.8481575E+001, 1.3752582E+002, 3.7862275E+001, 7.4626387E-001, 1.6691308E+000, 2.1182109E+000, 2.3149709E+000, 6.5012508E-001, 9.8511525E-001, 1.2182125E+000, 1.2684610E+000, 2.3585053E+000, 1.4358824E+000, 2.2727033E+000, 2.0247501E+000, 1.4685790E+000, 2.9482397E+000, 1.7465384E+000, 1.4765570E-002, 4.4658142E-005, 1.8224022E-001, 1.0962254E-003, 2.2114316E-006, 2.0510747E-001, 5.8133073E-003, 1.6859141E-005, 1.9721654E-001, 5.4437443E+002
 1.7000455E+002,-7.8143364E-002, 8.3127507E-002,-7.1081095E-002, 6.4024811E-002, 4.7022440E+001, 6.4441341E+001, 8.2311477E+001, 1.0837383E+002, 1.1797002E+002, 1.3227767E+002, 1.3835594E+002, 1.4455319E+002, 1.4777150E+002, 1.5258866E+002, 1.5493901E+002, 1.5975199E+002, 1.6534796E+002, 1.6881531E+002, 1.7285214E+002, 1.9386390E+002, 1.9386390E+002, 2.0946974E+002, 3.3712553E+001, 3.7592049E+001, 4.0217077E+001, 4.1172820E+001, 4.1174205E+001, 3.6977822E+001, 4.1080618E+001, 3.9402818E+001, 1.4528485E+002, 3.8430179E+001, 7.7069806E-001, 1.7270499E+000, 2.2297416E+000, 2.4373774E+000, 6.4149997E-001, 1.0358016E+000, 1.2880682E+000, 1.3567443E+000, 2.4364197E+000, 1.5706395E+000, 2.4576156E+000, 2.1001648E+000, 1.6125921E+000, 3.2950682E+000, 1.7825582E+000, 1.5840153E-002, 4.7994991E-005, 1.8044254E-001, 1.2412382E-003, 2.6617324E-006, 2.0486487E-001, 9.1419572E-003, 2.7195427E-005, 1.9164801E-001, 4.1126322E+002
 1.8000469E+002,-6.2041241E-002, 8.0805291E-002,-5.5330765E-002, 6.1380969E-002, 4.7767838E+001, 6.9979185E+001, 9.1855797E+001, 1.1600843E+002, 1.2474666E+002, 1.3851523E+002, 1.4355918E+002, 1.4844505E+002, 1.5183811E+002, 1.5456745E+002, 1.5740879E+002, 1.6274885E+002, 1.6527482E+002, 1.7304912E+002, 1.7996624E+002, 2.0416096E+002, 2.0416096E+002, 2.1815882E+002, 3.4027902E+001, 3.8359511E+001, 4.1144356E+001, 4.2251818E+001, 4.2084682E+001, 3.7743540E+001, 4.2114124E+001, 4.0340151E+001, 1.5104661E+002, 3.9002966E+001, 8.1526298E-001, 1.8471818E+000, 2.3147491E+000, 2.5516887E+000, 6.5115144E-001, 1.0988210E+000, 1.3577856E+000, 1.4399648E+000, 2.5020789E+000, 1.6245397E+000, 2.5202560E+000, 2.2123016E+000, 1.6985540E+000, 3.3751227E+000, 1.8293630E+000, 1.6619388E-002, 5.0414709E-005, 1.7913895E-001, 1.4814472E-003, 3.4076411E-006, 2.0446302E-001, 1.2120471E-002, 3.6444452E-005, 1.8666523E-001, 3.3907805E+002
 1.9000733E+002,-3.8682696E-002, 7.8355817E-002,-3.3769304E-002, 5.8940538E-002, 4.8273697E+001, 7.1640894E+001, 1.0017162E+002, 1.1939602E+002, 1.2841416E+002, 1.4180159E+002, 1.4658777E+002, 1.5371654E+002, 1.5520894E+002, 1.5784005E+002, 1.6058184E+002, 1.7113674E+002, 1.7283841E+002, 1.7452464E+002, 1.7890700E+002, 2.0565571E+002, 2.0565571E+002, 2.1929538E+002, 3.4343687E+001, 3.9176888E+001, 4.2107630E+001, 4.3386288E+001, 4.3173015E+001, 3.8527865E+001, 4.3045371E+001, 4.1333026E+001, 1.5447474E+002, 3.9488088E+001, 8.4306581E-001, 1.8986136E+000, 2.4163987E+000, 2.7006353E+000, 6.5624369E-001, 1.1396837E+000, 1.4190592E+000, 1.5177806E+000, 2.6657673E+000, 1.7188587E+000, 2.5939061E+000, 2.3622577E+000, 1.7399946E+000, 3.3173320E+000, 1.8150415E+000, 1.7970974E-002, 5.4611719E-005, 1.7687787E-001, 2.1380124E-003, 5.4464387E-006, 2.0336472E-001, 1.2882935E-002, 3.8812092E-005, 1.8538969E-001, 2.7133032E+002
 2.0000221E+002,-1.1019705E-002, 7.7070392E-002,-7.5880056E-003, 5.7907409E-002, 4.9604168E+001, 8.2410544E+001, 1.0699031E+002, 1.2343095E+002, 1.3083090E+002, 1.4228358E+002, 1.4748089E+002, 1.5322406E+002, 1.5674504E+002, 1.6177835E+002, 1.6564389E+002, 1.7147245E+002, 1.7622204E+002, 1.8164019E+002, 1.8328085E+002, 2.1386223E+002, 2.1386223E+002, 2.2977692E+002, 3.4720537E+001, 3.9930915E+001, 4.3092217E+001, 4.4480597E+001, 4.4211691E+001, 3.9190894E+001, 4.4069580E+001, 4.2256274E+001, 1.5967725E+002, 3.9953738E+001, 9.3496152E-001, 1.9629206E+000, 2.5380778E+000, 2.8181510E+000, 6.7353586E-001, 1.1789378E+000, 1.4995833E+000, 1.6097439E+000, 2.7246007E+000, 1.7499979E+000, 2.7196864E+000, 2.3964938E+000, 1.8355929E+000, 3.5730788E+000, 1.8270505E+000, 1.8867798E-002, 5.7396578E-005, 1.7537756E-001, 2.8372737E-003, 7.6178188E-006, 2.0219493E-001, 1.3154742E-002, 3.9656122E-005, 1.8493499E-001, 2.4042307E+002
 2.1000998E+002, 8.0752903E-003, 7.6753517E-002, 1.1562146E-002, 5.7281542E-002, 5.1542180E+001, 8.7416241E+001, 1.0854887E+002, 1.2551101E+002, 1.3537999E+002, 1.4493873E+002, 1.5025089E+002, 1.5765970E+002, 1.6093911E+002, 1.6537169E+002, 1.6647155E+002, 1.7136157E+002, 1.7670239E+002, 1.8373456E+002, 1.9137696E+002, 2.1055790E+002, 2.1055790E+002, 2.2301000E+002, 3.5189131E+001, 4.0677776E+001, 4.3936487E+001, 4.5410235E+001, 4.5050886E+001, 3.9894745E+001, 4.5034653E+001, 4.3046937E+001, 1.6286756E+002, 4.0405697E+001, 9.7801100E-001, 2.0438208E+000, 2.5255889E+000, 2.7916632E+000, 6.8350439E-001, 1.2161270E+000, 1.5164239E+000, 1.6214282E+000, 2.7308954E+000, 1.8163826E+000, 2.7694727E+000, 2.4085108E+000, 1.8449555E+000, 3.5636739E+000, 1.8287655E+000, 1.9904296E-002, 6.0615163E-005, 1.7364359E-001, 3.9712924E-003, 1.1139229E-005, 2.0029778E-001, 1.4324753E-002, 4.3289295E-005, 1.8297766E-001, 2.2703842E+002
