s,m3/s,m3/s,kg/s,kg/s,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,kW/m2,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,mol/mol,Pa
 9.0003729E+001,-1.9161035E-001, 2.1468785E-001,-1.8147941E-001, 2.0226885E-001, 3.3339899E+001, 3.4317559E+001, 3.4520180E+001, 3.5492474E+001, 3.6240114E+001, 3.7947723E+001, 4.0044225E+001, 4.9633420E+001, 5.9354798E+001, 6.8562248E+001, 7.0428600E+001, 7.9873990E+001, 8.8377952E+001, 9.4237877E+001, 9.6210448E+001, 1.1048901E+002, 1.1048901E+002, 1.2305772E+002, 3.1467247E+001, 3.1570816E+001, 3.2384779E+001, 3.2518150E+001, 3.2488592E+001, 3.1820797E+001, 3.2670444E+001, 3.1801295E+001, 7.9654193E+001, 3.3435706E+001, 5.5739628E-001, 6.1674406E-001, 9.0316785E-001, 9.3975592E-001, 5.5451327E-001, 5.8949758E-001, 5.5753215E-001, 4.8411525E-001, 1.0383977E+000, 7.8054035E-001, 1.0497866E+000, 7.5016121E-001, 6.9601605E-001, 1.7458439E+000, 1.3239973E+000, 5.2149121E-003, 1.5000975E-005, 1.9821760E-001, 4.2256181E-004, 1.1953837E-007, 2.0623449E-001, 3.8518261E-004, 3.4650790E-009, 2.0629730E-001, 4.0105565E+002
 1.0000910E+002,-1.9492770E-001, 2.1883071E-001,-1.7621757E-001, 1.9777756E-001, 3.3847453E+001, 3.5558689E+001, 3.6057158E+001, 3.7468353E+001, 3.8811561E+001, 4.4695065E+001, 5.0798991E+001, 6.7916752E+001, 7.6882246E+001, 8.5217389E+001, 8.8318534E+001, 9.2479489E+001, 9.7904565E+001, 1.0947826E+002, 1.1213005E+002, 1.2935292E+002, 1.2935292E+002, 1.4279009E+002, 3.1851633E+001, 3.2091273E+001, 3.3306677E+001, 3.3470926E+001, 3.3549653E+001, 3.2697389E+001, 3.3621490E+001, 3.2690888E+001, 8.8689546E+001, 3.4315331E+001, 6.2190536E-001, 7.4072491E-001, 1.1392584E+000, 1.1613056E+000, 6.1569042E-001, 6.6610569E-001, 6.6114099E-001, 5.8921522E-001, 1.2827095E+000, 9.9537539E-001, 1.2684020E+000, 1.0049548E+000, 8.2885284E-001, 1.8848171E+000, 1.4682346E+000, 6.5238341E-003, 1.9065504E-005, 1.9602789E-001, 4.4504272E-004, 1.8934727E-007, 2.0619687E-001, 3.8612400E-004, 6.3883322E-009, 2.0629573E-001, 3.9403659E+002
 1.1000033E+002,-1.6622354E-001, 2.1703544E-001,-1.4377025E-001, 1.8908932E-001, 3.4821231E+001, 3.7141579E+001, 3.8206108E+001, 4.0583868E+001, 4.2274907E+001, 5.2503594E+001, 6.8249123E+001, 8.6182886E+001, 9.4693596E+001, 1.0021787E+002, 1.0341525E+002, 1.0976693E+002, 1.1905856E+002, 1.2391877E+002, 1.2583187E+002, 1.4255951E+002, 1.4255951E+002, 1.5586843E+002, 3.2190859E+001, 3.2651193E+001, 3.4286348E+001, 3.4539549E+001, 3.4553635E+001, 3.3614714E+001, 3.4685172E+001, 3.3612163E+001, 9.8027712E+001, 3.5067015E+001, 6.5842179E-001, 8.6887755E-001, 1.3433988E+000, 1.4135993E+000, 6.4727693E-001, 7.1883707E-001, 7.4879681E-001, 6.9185074E-001, 1.4722919E+000, 1.2050912E+000, 1.4860377E+000, 1.2042912E+000, 9.0709231E-001, 2.0949358E+000, 1.5270788E+000, 8.0815574E-003, 2.3902622E-005, 1.9342196E-001, 4.6011121E-004, 2.3613884E-007, 2.0617163E-001, 4.0327826E-004, 5.9656561E-008, 2.0626703E-001, 3.2947990E+002
 1.2000176E+002,-1.3477524E-001, 2.1479913E-001,-1.1326413E-001, 1.8247417E-001, 3.5980883E+001, 3.9082443E+001, 4.0793990E+001, 4.3705193E+001, 4.9211223E+001, 7.0726314E+001, 8.5649068E+001, 1.0151629E+002, 1.0752175E+002, 1.1138017E+002, 1.1404562E+002, 1.2250531E+002, 1.2515952E+002, 1.3227020E+002, 1.3628091E+002, 1.5336940E+002, 1.5336940E+002, 1.6360648E+002, 3.2514624E+001, 3.3372080E+001, 3.5198748E+001, 3.5480005E+001, 3.5680352E+001, 3.4485070E+001, 3.5730866E+001, 3.4544639E+001, 1.0570521E+002, 3.5711848E+001, 6.9310802E-001, 1.0557543E+000, 1.4664093E+000, 1.5032964E+000, 6.7397109E-001, 7.6814698E-001, 8.1890169E-001, 7.6506355E-001, 1.6437931E+000, 1.3503110E+000, 1.6378264E+000, 1.3942939E+000, 9.7719695E-001, 2.2383180E+000, 1.5396947E+000, 9.3960769E-003, 2.7984531E-005, 1.9122289E-001, 4.8812849E-004, 3.2313984E-007, 2.0612470E-001, 3.9640400E-004, 3.8310290E-008, 2.0627853E-001, 2.7546029E+002
 1.3000593E+002,-9.8470079E-002, 2.1283094E-001,-8.1241825E-002, 1.7699154E-001, 3.7245191E+001, 4.1879222E+001, 4.3462819E+001, 4.8270222E+001, 5.9004114E+001, 8.4239525E+001, 9.9691890E+001, 1.1408530E+002, 1.1747023E+002, 1.2163815E+002, 1.2524496E+002, 1.3522078E+002, 1.3895564E+002, 1.4327025E+002, 1.4517177E+002, 1.6211701E+002, 1.6211701E+002, 1.7674598E+002, 3.2825161E+001, 3.4182153E+001, 3.6143718E+001, 3.6452013E+001, 3.6766617E+001, 3.5401634E+001, 3.6801904E+001, 3.5515568E+001, 1.1384979E+002, 3.6340723E+001, 7.2431424E-001, 1.2436466E+000, 1.6225525E+000, 1.6886299E+000, 6.9819800E-001, 8.2492087E-001, 9.0024447E-001, 8.5411667E-001, 1.8719916E+000, 1.4820058E+000, 1.8508902E+000, 1.5370876E+000, 1.0811826E+000, 2.4622670E+000, 1.6218914E+000, 1.0559997E-002, 3.1598794E-005, 1.8927576E-001, 5.1292749E-004, 4.0014739E-007, 2.0608313E-001, 4.6662600E-004, 2.5636705E-007, 2.0616105E-001, 2.3127857E+002
 1.4000479E+002,-6.5462316E-002, 2.1325027E-001,-5.1971364E-002, 1.7245470E-001, 3.8308699E+001, 4.4100072E+001, 4.6708220E+001, 5.9297703E+001, 7.6111870E+001, 9.7609544E+001, 1.0961306E+002, 1.2260315E+002, 1.2664780E+002, 1.3196560E+002, 1.3257526E+002, 1.4117319E+002, 1.4525121E+002, 1.4947886E+002, 1.5184424E+002, 1.7229023E+002, 1.7229023E+002, 1.8453227E+002, 3.3130065E+001, 3.4969606E+001, 3.7103055E+001, 3.7504022E+001, 3.7819135E+001, 3.6329685E+001, 3.7847686E+001, 3.6410141E+001, 1.2017179E+002, 3.6966060E+001, 7.5480261E-001, 1.3355660E+000, 1.7539287E+000, 1.8354039E+000, 7.1902658E-001, 8.6721370E-001, 9.7206850E-001, 9.3518320E-001, 1.9690741E+000, 1.6441456E+000, 1.9701694E+000, 1.6512402E+000, 1.1558464E+000, 2.6030677E+000, 1.6645685E+000, 1.1394003E-002, 3.4188588E-005, 1.8788054E-001, 5.3116527E-004, 4.5678009E-007, 2.0605264E-001, 9.4763472E-004, 1.7500187E-006, 2.0535637E-001, 2.0546883E+002
 1.5000256E+002,-2.9204301E-002, 2.1283791E-001,-2.0679089E-002, 1.7075975E-001, 3.9633877E+001, 4.5884180E+001, 4.8159910E+001, 6.9854496E+001, 9.1621048E+001, 1.0847632E+002, 1.2139718E+002, 1.2978910E+002, 1.3253932E+002, 1.3850290E+002, 1.4290319E+002, 1.4849523E+002, 1.5412117E+002, 1.5979825E+002, 1.6324976E+002, 1.8377691E+002, 1.8377691E+002, 1.9709525E+002, 3.3432695E+001, 3.5916628E+001, 3.8060708E+001, 3.8508314E+001, 3.8889018E+001, 3.7256724E+001, 3.8926156E+001, 3.7333900E+001, 1.2639047E+002, 3.7543623E+001, 7.8789003E-001, 1.5221807E+000, 1.8989380E+000, 1.9926049E+000, 7.4727181E-001, 9.2959260E-001, 1.0461581E+000, 1.0200173E+000, 2.1243017E+000, 1.7818662E+000, 2.1209926E+000, 1.7790061E+000, 1.2317098E+000, 2.6655529E+000, 1.7028209E+000, 1.2708283E-002, 3.8269755E-005, 1.8568187E-001, 5.6264986E-004, 5.5454802E-007, 2.0599989E-001, 2.0924687E-003, 5.3050128E-006, 2.0344117E-001, 1.9323308E+002
 1.6000910E+002,-7.5360720E-003, 2.1459097E-001, 5.7254804E-004, 1.6861023E-001, 4.0489732E+001, 4.7485375E+001, 5.5144563E+001, 8.4051227E+001, 1.0372178E+002, 1.1775995E+002, 1.2651753E+002, 1.3518091E+002, 1.3925223E+002, 1.4411240E+002, 1.4908302E+002, 1.5834619E+002, 1.5920415E+002, 1.6410320E+002, 1.6631208E+002, 1.8566921E+002, 1.8566921E+002, 1.9798219E+002, 3.3729678E+001, 3.6738635E+001, 3.9015591E+001, 3.9508079E+001, 3.9888668E+001, 3.8186530E+001, 3.9943690E+001, 3.8203171E+001, 1.3172039E+002, 3.8150101E+001, 8.0937598E-001, 1.6383900E+000, 1.9909417E+000, 2.0816262E+000, 7.6131481E-001, 9.7596242E-001, 1.1055018E+000, 1.0798501E+000, 2.2310936E+000, 1.8805249E+000, 2.2344289E+000, 1.8638183E+000, 1.3194595E+000, 2.7547289E+000, 1.7597328E+000, 1.3681313E-002, 4.1291256E-005, 1.8405408E-001, 6.2849538E-004, 7.5901466E-007, 2.0588975E-001, 3.6242830E-003, 1.0061677E-005, 2.0087858E-001, 1.8797147E+002
 1.7000156E+002, 2.0456040E-002, 2.1502528E-001, 2.8420120E-002, 1.6752689E-001, 4.1491349E+001, 4.9181111E+001, 6.1328351E+001, 9.4967163E+001, 1.0954173E+002, 1.2464614E+002, 1.3342141E+002, 1.4109825E+002, 1.4361394E+002, 1.4944123E+002, 1.5407878E+002, 1.6073861E+002, 1.6435128E+002, 1.6847773E+002, 1.7091503E+002, 1.9196634E+002, 1.9196634E+002, 2.0601881E+002, 3.4013788E+001, 3.7562545E+001, 3.9900676E+001, 4.0531790E+001, 4.0885676E+001, 3.9008548E+001, 4.0962923E+001, 3.9015234E+001, 1.3709550E+002, 3.8702529E+001, 8.3110079E-001, 1.7042375E+000, 2.0978244E+000, 2.2350000E+000, 7.7121471E-001, 1.0218421E+000, 1.1678852E+000, 1.1597936E+000, 2.2994704E+000, 1.9414106E+000, 2.3424491E+000, 1.9450680E+000, 1.3843345E+000, 2.8803194E+000, 1.7887696E+000, 1.4514360E-002, 4.3878071E-005, 1.8266047E-001, 7.7664831E-004, 1.2190664E-006, 2.0564190E-001, 6.8764893E-003, 2.0160586E-005, 1.9543793E-001, 1.8260834E+002
 1.8000483E+002, 4.2739007E-002, 2.1652355E-001, 4.9793004E-002, 1.6679490E-001, 4.2483688E+001, 5.5177173E+001, 7.4441396E+001, 1.0568520E+002, 1.1644938E+002, 1.3012532E+002, 1.3935993E+002, 1.4735135E+002, 1.5044712E+002, 1.5482138E+002, 1.5626505E+002, 1.6105652E+002, 1.6758803E+002, 1.7272189E+002, 1.7737543E+002, 1.9190601E+002, 1.9190601E+002, 2.0467570E+002, 3.4303688E+001, 3.8364040E+001, 4.0807296E+001, 4.1468645E+001, 4.1826816E+001, 3.9836460E+001, 4.1960323E+001, 3.9896624E+001, 1.4183122E+002, 3.9224949E+001, 8.6454625E-001, 1.8006073E+000, 2.1685773E+000, 2.2955279E+000, 7.7942466E-001, 1.0619261E+000, 1.2154033E+000, 1.2036077E+000, 2.4066643E+000, 2.0372822E+000, 2.4570563E+000, 2.0680079E+000, 1.4302646E+000, 2.9955556E+000, 1.8304869E+000, 1.5454737E-002, 4.6798177E-005, 1.8108730E-001, 9.0685613E-004, 1.6233941E-006, 2.0542405E-001, 8.0100485E-003, 2.3680569E-005, 1.9354159E-001, 1.8460882E+002
 1.9000385E+002, 5.8800929E-002, 2.1564739E-001, 6.7882498E-002, 1.6586304E-001, 4.3238628E+001, 5.8162618E+001, 7.9419659E+001, 1.1481963E+002, 1.2502997E+002, 1.3331946E+002, 1.3925440E+002, 1.4703153E+002, 1.4926185E+002, 1.5596915E+002, 1.6305323E+002, 1.7338520E+002, 1.7539285E+002, 1.7699699E+002, 1.7944148E+002, 1.9917594E+002, 1.9917594E+002, 2.1387247E+002, 3.4591465E+001, 3.9169688E+001, 4.1624523E+001, 4.2408884E+001, 4.2657713E+001, 4.0632430E+001, 4.2834364E+001, 4.0810193E+001, 1.4505117E+002, 3.9718578E+001, 8.7596082E-001, 1.9123748E+000, 2.2395134E+000, 2.4024529E+000, 7.8829734E-001, 1.1100673E+000, 1.2636855E+000, 1.2620293E+000, 2.4543662E+000, 2.0929164E+000, 2.4647822E+000, 2.1577598E+000, 1.4665796E+000, 3.0060128E+000, 1.8126515E+000, 1.6613867E-002, 5.0397565E-005, 1.7914818E-001, 9.5024460E-004, 1.7581264E-006, 2.0535142E-001, 8.9645978E-003, 2.6644682E-005, 1.9194472E-001, 1.7484858E+002
 2.0000954E+002, 7.3573096E-002, 2.1460071E-001, 8.4930100E-002, 1.6446724E-001, 4.4088896E+001, 6.3317475E+001, 9.3251957E+001, 1.1708889E+002, 1.2924454E+002, 1.3567415E+002, 1.4131926E+002, 1.4753458E+002, 1.5072217E+002, 1.5559420E+002, 1.5862306E+002, 1.6440066E+002, 1.7229051E+002, 1.7995507E+002, 1.8755051E+002, 2.0178028E+002, 2.0178028E+002, 2.1441455E+002, 3.4945946E+001, 3.9940191E+001, 4.2476485E+001, 4.3302064E+001, 4.3629041E+001, 4.1423655E+001, 4.3787167E+001, 4.1586725E+001, 1.4913192E+002, 4.0183555E+001, 9.5083572E-001, 1.9372533E+000, 2.3128816E+000, 2.4513093E+000, 7.9602367E-001, 1.1267724E+000, 1.3015227E+000, 1.3116152E+000, 2.5404431E+000, 2.1572143E+000, 2.5950675E+000, 2.2001616E+000, 1.5180291E+000, 3.1707138E+000, 1.8438686E+000, 1.7346718E-002, 5.2673247E-005, 1.7792219E-001, 1.3762639E-003, 3.0810221E-006, 2.0463872E-001, 1.1080785E-002, 3.3215970E-005, 1.8840453E-001, 1.6148918E+002
 2.1000590E+002, 8.2949857E-002, 2.1458740E-001, 9.5749406E-002, 1.6299971E-001, 4.4535565E+001, 6.7883630E+001, 9.8798444E+001, 1.1982935E+002, 1.2846617E+002, 1.3581341E+002, 1.4476608E+002, 1.5162795E+002, 1.5810430E+002, 1.6115450E+002, 1.6459384E+002, 1.6698343E+002, 1.7330762E+002, 1.8017438E+002, 1.8370054E+002, 2.0416781E+002, 2.0416781E+002, 2.1937193E+002, 3.5243434E+001, 4.0621792E+001, 4.3302384E+001, 4.4186509E+001, 4.4383500E+001, 4.2186221E+001, 4.4673918E+001, 4.2372506E+001, 1.5378248E+002, 4.0692145E+001, 9.5139457E-001, 1.9744686E+000, 2.3893076E+000, 2.5275520E+000, 8.1336554E-001, 1.1624214E+000, 1.3472982E+000, 1.3602091E+000, 2.5547394E+000, 2.2228809E+000, 2.6306280E+000, 2.2542733E+000, 1.5726205E+000, 3.2928261E+000, 1.8956205E+000, 1.8353384E-002, 5.5799195E-005, 1.7623813E-001, 1.9650765E-003, 4.9094309E-006, 2.0365383E-001, 1.4064733E-002, 4.2481869E-005, 1.8341265E-001, 1.5196958E+002
