s,%,%,%,%,%,%,%,m/s,m/s
 9.599E+02, 4.608E-02, 1.575E-01, 4.973E-01, 1.076E+00, 2.606E+00, 5.351E+00, 9.299E+00, 7.331E-02, 5.016E-02
 1.020E+03, 6.262E-02, 1.989E-01, 5.938E-01, 1.239E+00, 2.877E+00, 5.720E+00, 9.710E+00, 7.454E-02, 4.893E-02
 1.080E+03, 8.266E-02, 2.460E-01, 6.983E-01, 1.408E+00, 3.148E+00, 6.081E+00, 1.011E+01, 7.580E-02, 4.767E-02
 1.140E+03, 1.064E-01, 2.986E-01, 8.088E-01, 1.582E+00, 3.420E+00, 6.435E+00, 1.051E+01, 7.711E-02, 4.636E-02
 1.200E+03, 1.343E-01, 3.567E-01, 9.252E-01, 1.761E+00, 3.691E+00, 6.781E+00, 1.087E+01, 7.845E-02, 4.503E-02
 1.260E+03, 1.662E-01, 4.198E-01, 1.047E+00, 1.943E+00, 3.962E+00, 7.118E+00, 1.124E+01, 7.981E-02, 4.366E-02
 1.320E+03, 2.023E-01, 4.880E-01, 1.174E+00, 2.129E+00, 4.231E+00, 7.453E+00, 1.160E+01, 8.120E-02, 4.228E-02
 1.380E+03, 2.428E-01, 5.615E-01, 1.305E+00, 2.317E+00, 4.499E+00, 7.776E+00, 1.194E+01, 8.260E-02, 4.087E-02
 1.440E+03, 2.877E-01, 6.392E-01, 1.440E+00, 2.509E+00, 4.764E+00, 8.096E+00, 1.227E+01, 8.403E-02, 3.944E-02
 1.500E+03, 3.370E-01, 7.217E-01, 1.580E+00, 2.700E+00, 5.030E+00, 8.408E+00, 1.259E+01, 8.547E-02, 3.800E-02
 1.560E+03, 3.905E-01, 8.083E-01, 1.722E+00, 2.896E+00, 5.289E+00, 8.717E+00, 1.290E+01, 8.693E-02, 3.654E-02
 1.620E+03, 4.486E-01, 9.001E-01, 1.868E+00, 3.090E+00, 5.553E+00, 9.015E+00, 1.321E+01, 8.840E-02, 3.507E-02
 1.680E+03, 5.109E-01, 9.953E-01, 2.017E+00, 3.289E+00, 5.808E+00, 9.313E+00, 1.351E+01, 8.988E-02, 3.359E-02
 1.740E+03, 5.779E-01, 1.095E+00, 2.168E+00, 3.485E+00, 6.065E+00, 9.600E+00, 1.381E+01, 9.137E-02, 3.210E-02
 1.800E+03, 6.490E-01, 1.198E+00, 2.323E+00, 3.684E+00, 6.315E+00, 9.888E+00, 1.410E+01, 9.286E-02, 3.061E-02
 1.860E+03, 7.245E-01, 1.305E+00, 2.478E+00, 3.882E+00, 6.566E+00, 1.017E+01, 1.439E+01, 9.436E-02, 2.911E-02
 1.920E+03, 8.041E-01, 1.415E+00, 2.637E+00, 4.081E+00, 6.813E+00, 1.044E+01, 1.466E+01, 9.587E-02, 2.760E-02
 1.980E+03, 8.877E-01, 1.529E+00, 2.796E+00, 4.279E+00, 7.059E+00, 1.071E+01, 1.494E+01, 9.737E-02, 2.610E-02
 2.040E+03, 9.756E-01, 1.646E+00, 2.958E+00, 4.478E+00, 7.300E+00, 1.098E+01, 1.520E+01, 9.888E-02, 2.459E-02
 2.100E+03, 1.067E+00, 1.765E+00, 3.120E+00, 4.676E+00, 7.541E+00, 1.124E+01, 1.547E+01, 1.004E-01, 2.308E-02
 2.160E+03, 1.163E+00, 1.889E+00, 3.285E+00, 4.874E+00, 7.777E+00, 1.150E+01, 1.573E+01, 1.019E-01, 2.157E-02
 2.220E+03, 1.262E+00, 2.014E+00, 3.451E+00, 5.072E+00, 8.013E+00, 1.176E+01, 1.598E+01, 1.034E-01, 2.005E-02
 2.280E+03, 1.364E+00, 2.143E+00, 3.616E+00, 5.269E+00, 8.244E+00, 1.201E+01, 1.623E+01, 1.049E-01, 1.854E-02
 2.340E+03, 1.470E+00, 2.274E+00, 3.785E+00, 5.466E+00, 8.476E+00, 1.226E+01, 1.648E+01, 1.065E-01, 1.702E-02
 2.400E+03, 1.580E+00, 2.407E+00, 3.953E+00, 5.664E+00, 8.704E+00, 1.250E+01, 1.671E+01, 1.080E-01, 1.551E-02
 2.460E+03, 1.693E+00, 2.544E+00, 4.123E+00, 5.859E+00, 8.930E+00, 1.274E+01, 1.695E+01, 1.095E-01, 1.399E-02
 2.520E+03, 1.809E+00, 2.682E+00, 4.293E+00, 6.055E+00, 9.154E+00, 1.298E+01, 1.719E+01, 1.110E-01, 1.247E-02
 2.580E+03, 1.928E+00, 2.823E+00, 4.465E+00, 6.251E+00, 9.376E+00, 1.321E+01, 1.742E+01, 1.125E-01, 1.095E-02
 2.640E+03, 2.050E+00, 2.965E+00, 4.636E+00, 6.446E+00, 9.597E+00, 1.344E+01, 1.765E+01, 1.140E-01, 9.428E-03
 2.700E+03, 2.175E+00, 3.109E+00, 4.808E+00, 6.642E+00, 9.816E+00, 1.368E+01, 1.789E+01, 1.156E-01, 7.902E-03
 2.760E+03, 2.302E+00, 3.255E+00, 4.982E+00, 6.838E+00, 1.004E+01, 1.391E+01, 1.812E+01, 1.171E-01, 6.362E-03
 2.820E+03, 2.432E+00, 3.403E+00, 5.155E+00, 7.031E+00, 1.025E+01, 1.414E+01, 1.835E+01, 1.186E-01, 4.838E-03
 2.880E+03, 2.565E+00, 3.552E+00, 5.330E+00, 7.227E+00, 1.047E+01, 1.436E+01, 1.856E+01, 1.202E-01, 3.299E-03
 2.940E+03, 2.699E+00, 3.704E+00, 5.505E+00, 7.421E+00, 1.068E+01, 1.458E+01, 1.877E+01, 1.217E-01, 1.764E-03
 3.000E+03, 2.837E+00, 3.857E+00, 5.682E+00, 7.615E+00, 1.089E+01, 1.480E+01, 1.899E+01, 1.232E-01, 2.410E-04
 3.060E+03, 2.976E+00, 4.012E+00, 5.858E+00, 7.805E+00, 1.110E+01, 1.502E+01, 1.921E+01, 1.247E-01,-1.212E-03
 3.120E+03, 3.118E+00, 4.169E+00, 6.036E+00, 7.995E+00, 1.131E+01, 1.523E+01, 1.942E+01, 1.261E-01,-2.619E-03
 3.180E+03, 3.262E+00, 4.326E+00, 6.213E+00, 8.184E+00, 1.151E+01, 1.544E+01, 1.962E+01, 1.274E-01,-3.912E-03
 3.240E+03, 3.408E+00, 4.485E+00, 6.389E+00, 8.372E+00, 1.172E+01, 1.565E+01, 1.982E+01, 1.286E-01,-5.147E-03
 3.300E+03, 3.556E+00, 4.647E+00, 6.567E+00, 8.557E+00, 1.192E+01, 1.586E+01, 2.003E+01, 1.299E-01,-6.448E-03
 3.360E+03, 3.706E+00, 4.808E+00, 6.744E+00, 8.744E+00, 1.212E+01, 1.606E+01, 2.022E+01, 1.313E-01,-7.808E-03
 3.420E+03, 3.858E+00, 4.972E+00, 6.921E+00, 8.928E+00, 1.232E+01, 1.627E+01, 2.042E+01, 1.327E-01,-9.184E-03
 3.480E+03, 4.011E+00, 5.136E+00, 7.098E+00, 9.110E+00, 1.252E+01, 1.647E+01, 2.062E+01, 1.339E-01,-1.046E-02
 3.540E+03, 4.167E+00, 5.301E+00, 7.272E+00, 9.292E+00, 1.271E+01, 1.667E+01, 2.081E+01, 1.351E-01,-1.166E-02
 3.600E+03, 4.323E+00, 5.467E+00, 7.447E+00, 9.475E+00, 1.291E+01, 1.686E+01, 2.100E+01, 1.363E-01,-1.281E-02
 3.660E+03, 4.481E+00, 5.633E+00, 7.622E+00, 9.658E+00, 1.310E+01, 1.706E+01, 2.118E+01, 1.374E-01,-1.393E-02
 3.720E+03, 4.641E+00, 5.799E+00, 7.796E+00, 9.840E+00, 1.329E+01, 1.725E+01, 2.137E+01, 1.385E-01,-1.505E-02
 3.780E+03, 4.802E+00, 5.967E+00, 7.971E+00, 1.002E+01, 1.348E+01, 1.744E+01, 2.156E+01, 1.396E-01,-1.616E-02
 3.840E+03, 4.964E+00, 6.135E+00, 8.145E+00, 1.020E+01, 1.367E+01, 1.763E+01, 2.174E+01, 1.407E-01,-1.724E-02
 3.900E+03, 5.127E+00, 6.304E+00, 8.318E+00, 1.038E+01, 1.386E+01, 1.782E+01, 2.191E+01, 1.418E-01,-1.833E-02
 3.960E+03, 5.290E+00, 6.473E+00, 8.491E+00, 1.056E+01, 1.404E+01, 1.800E+01, 2.209E+01, 1.429E-01,-1.941E-02
 4.020E+03, 5.455E+00, 6.643E+00, 8.663E+00, 1.074E+01, 1.423E+01, 1.819E+01, 2.226E+01, 1.440E-01,-2.052E-02
 4.080E+03, 5.621E+00, 6.814E+00, 8.835E+00, 1.091E+01, 1.441E+01, 1.837E+01, 2.243E+01, 1.451E-01,-2.165E-02
 4.140E+03, 5.788E+00, 6.985E+00, 9.006E+00, 1.109E+01, 1.459E+01, 1.855E+01, 2.260E+01, 1.462E-01,-2.277E-02
 4.200E+03, 5.956E+00, 7.156E+00, 9.176E+00, 1.126E+01, 1.477E+01, 1.872E+01, 2.277E+01, 1.474E-01,-2.391E-02
 4.260E+03, 6.124E+00, 7.328E+00, 9.348E+00, 1.144E+01, 1.495E+01, 1.890E+01, 2.294E+01, 1.483E-01,-2.485E-02
 4.320E+03, 6.293E+00, 7.499E+00, 9.521E+00, 1.161E+01, 1.513E+01, 1.907E+01, 2.310E+01, 1.492E-01,-2.569E-02
 4.380E+03, 6.463E+00, 7.670E+00, 9.692E+00, 1.178E+01, 1.530E+01, 1.925E+01, 2.327E+01, 1.501E-01,-2.665E-02
 4.440E+03, 6.633E+00, 7.842E+00, 9.862E+00, 1.196E+01, 1.548E+01, 1.942E+01, 2.343E+01, 1.511E-01,-2.759E-02
 4.500E+03, 6.804E+00, 8.014E+00, 1.003E+01, 1.213E+01, 1.565E+01, 1.959E+01, 2.360E+01, 1.520E-01,-2.851E-02
 4.560E+03, 6.975E+00, 8.186E+00, 1.020E+01, 1.230E+01, 1.582E+01, 1.976E+01, 2.376E+01, 1.529E-01,-2.939E-02
 4.620E+03, 7.147E+00, 8.358E+00, 1.037E+01, 1.247E+01, 1.600E+01, 1.993E+01, 2.392E+01, 1.537E-01,-3.028E-02
 4.680E+03, 7.318E+00, 8.530E+00, 1.053E+01, 1.264E+01, 1.617E+01, 2.010E+01, 2.407E+01, 1.547E-01,-3.119E-02
 4.740E+03, 7.491E+00, 8.702E+00, 1.070E+01, 1.281E+01, 1.634E+01, 2.026E+01, 2.423E+01, 1.555E-01,-3.207E-02
 4.800E+03, 7.663E+00, 8.874E+00, 1.087E+01, 1.298E+01, 1.651E+01, 2.042E+01, 2.439E+01, 1.565E-01,-3.299E-02
 4.860E+03, 7.836E+00, 9.046E+00, 1.103E+01, 1.315E+01, 1.668E+01, 2.059E+01, 2.454E+01, 1.574E-01,-3.391E-02
 4.920E+03, 8.009E+00, 9.218E+00, 1.120E+01, 1.331E+01, 1.684E+01, 2.075E+01, 2.469E+01, 1.583E-01,-3.481E-02
 4.980E+03, 8.182E+00, 9.391E+00, 1.136E+01, 1.348E+01, 1.701E+01, 2.091E+01, 2.484E+01, 1.591E-01,-3.568E-02
 5.040E+03, 8.356E+00, 9.562E+00, 1.153E+01, 1.364E+01, 1.717E+01, 2.107E+01, 2.499E+01, 1.600E-01,-3.651E-02
 5.100E+03, 8.529E+00, 9.735E+00, 1.169E+01, 1.381E+01, 1.734E+01, 2.123E+01, 2.514E+01, 1.612E-01,-3.776E-02
 5.160E+03, 8.703E+00, 9.906E+00, 1.185E+01, 1.397E+01, 1.750E+01, 2.138E+01, 2.529E+01, 1.621E-01,-3.860E-02
 5.220E+03, 8.877E+00, 1.008E+01, 1.202E+01, 1.413E+01, 1.766E+01, 2.154E+01, 2.544E+01, 1.629E-01,-3.944E-02
 5.280E+03, 9.051E+00, 1.025E+01, 1.218E+01, 1.430E+01, 1.782E+01, 2.170E+01, 2.558E+01, 1.637E-01,-4.021E-02
 5.340E+03, 9.224E+00, 1.042E+01, 1.234E+01, 1.446E+01, 1.798E+01, 2.185E+01, 2.573E+01, 1.645E-01,-4.101E-02
 5.400E+03, 9.397E+00, 1.059E+01, 1.250E+01, 1.462E+01, 1.814E+01, 2.200E+01, 2.587E+01, 1.653E-01,-4.181E-02
 5.460E+03, 9.571E+00, 1.075E+01, 1.266E+01, 1.478E+01, 1.830E+01, 2.215E+01, 2.601E+01, 1.660E-01,-4.256E-02
 5.520E+03, 9.744E+00, 1.092E+01, 1.282E+01, 1.494E+01, 1.846E+01, 2.230E+01, 2.615E+01, 1.669E-01,-4.339E-02
 5.580E+03, 9.917E+00, 1.109E+01, 1.298E+01, 1.510E+01, 1.861E+01, 2.245E+01, 2.629E+01, 1.676E-01,-4.417E-02
 5.640E+03, 1.009E+01, 1.126E+01, 1.314E+01, 1.526E+01, 1.877E+01, 2.260E+01, 2.643E+01, 1.685E-01,-4.499E-02
 5.700E+03, 1.026E+01, 1.142E+01, 1.330E+01, 1.542E+01, 1.893E+01, 2.275E+01, 2.657E+01, 1.693E-01,-4.583E-02
 5.760E+03, 1.044E+01, 1.159E+01, 1.346E+01, 1.557E+01, 1.908E+01, 2.289E+01, 2.670E+01, 1.701E-01,-4.659E-02
 5.820E+03, 1.061E+01, 1.176E+01, 1.362E+01, 1.573E+01, 1.923E+01, 2.304E+01, 2.684E+01, 1.709E-01,-4.739E-02
 5.880E+03, 1.078E+01, 1.192E+01, 1.377E+01, 1.589E+01, 1.938E+01, 2.319E+01, 2.698E+01, 1.717E-01,-4.819E-02
 5.940E+03, 1.095E+01, 1.209E+01, 1.393E+01, 1.604E+01, 1.954E+01, 2.333E+01, 2.711E+01, 1.724E-01,-4.896E-02
 6.000E+03, 1.112E+01, 1.225E+01, 1.409E+01, 1.620E+01, 1.969E+01, 2.347E+01, 2.724E+01, 1.731E-01,-4.964E-02
 6.060E+03, 1.129E+01, 1.241E+01, 1.424E+01, 1.635E+01, 1.984E+01, 2.361E+01, 2.738E+01, 1.739E-01,-5.043E-02
 6.120E+03, 1.146E+01, 1.258E+01, 1.440E+01, 1.651E+01, 1.999E+01, 2.376E+01, 2.751E+01, 1.746E-01,-5.117E-02
 6.180E+03, 1.163E+01, 1.274E+01, 1.455E+01, 1.666E+01, 2.013E+01, 2.390E+01, 2.764E+01, 1.753E-01,-5.182E-02
 6.240E+03, 1.180E+01, 1.290E+01, 1.471E+01, 1.681E+01, 2.028E+01, 2.403E+01, 2.777E+01, 1.761E-01,-5.259E-02
 6.300E+03, 1.197E+01, 1.306E+01, 1.486E+01, 1.696E+01, 2.043E+01, 2.417E+01, 2.790E+01, 1.767E-01,-5.324E-02
 6.360E+03, 1.214E+01, 1.322E+01, 1.501E+01, 1.711E+01, 2.057E+01, 2.431E+01, 2.802E+01, 1.774E-01,-5.389E-02
 6.420E+03, 1.231E+01, 1.338E+01, 1.517E+01, 1.726E+01, 2.072E+01, 2.445E+01, 2.815E+01, 1.781E-01,-5.461E-02
 6.480E+03, 1.248E+01, 1.354E+01, 1.532E+01, 1.741E+01, 2.086E+01, 2.458E+01, 2.827E+01, 1.789E-01,-5.542E-02
 6.540E+03, 1.264E+01, 1.370E+01, 1.547E+01, 1.756E+01, 2.101E+01, 2.472E+01, 2.840E+01, 1.795E-01,-5.608E-02
 6.600E+03, 1.281E+01, 1.385E+01, 1.562E+01, 1.771E+01, 2.115E+01, 2.485E+01, 2.852E+01, 1.803E-01,-5.680E-02
 6.660E+03, 1.298E+01, 1.401E+01, 1.577E+01, 1.786E+01, 2.129E+01, 2.499E+01, 2.865E+01, 1.810E-01,-5.758E-02
 6.720E+03, 1.314E+01, 1.416E+01, 1.592E+01, 1.801E+01, 2.143E+01, 2.512E+01, 2.877E+01, 1.817E-01,-5.818E-02
 6.780E+03, 1.331E+01, 1.431E+01, 1.607E+01, 1.815E+01, 2.157E+01, 2.525E+01, 2.889E+01, 1.823E-01,-5.884E-02
 6.840E+03, 1.347E+01, 1.447E+01, 1.622E+01, 1.830E+01, 2.171E+01, 2.538E+01, 2.901E+01, 1.830E-01,-5.950E-02
 6.900E+03, 1.363E+01, 1.462E+01, 1.636E+01, 1.844E+01, 2.185E+01, 2.551E+01, 2.913E+01, 1.836E-01,-6.016E-02
 6.960E+03, 1.380E+01, 1.477E+01, 1.651E+01, 1.859E+01, 2.199E+01, 2.564E+01, 2.925E+01, 1.843E-01,-6.078E-02
 7.020E+03, 1.396E+01, 1.492E+01, 1.666E+01, 1.873E+01, 2.213E+01, 2.577E+01, 2.937E+01, 1.849E-01,-6.148E-02
 7.080E+03, 1.412E+01, 1.507E+01, 1.680E+01, 1.888E+01, 2.227E+01, 2.590E+01, 2.949E+01, 1.856E-01,-6.212E-02
 7.140E+03, 1.428E+01, 1.522E+01, 1.695E+01, 1.902E+01, 2.240E+01, 2.603E+01, 2.961E+01, 1.863E-01,-6.281E-02
 7.200E+03, 1.444E+01, 1.537E+01, 1.709E+01, 1.916E+01, 2.254E+01, 2.615E+01, 2.972E+01, 1.869E-01,-6.343E-02
 7.260E+03, 1.460E+01, 1.552E+01, 1.724E+01, 1.930E+01, 2.267E+01, 2.628E+01, 2.984E+01, 1.875E-01,-6.407E-02
 7.320E+03, 1.476E+01, 1.567E+01, 1.738E+01, 1.944E+01, 2.281E+01, 2.640E+01, 2.996E+01, 1.881E-01,-6.467E-02
 7.380E+03, 1.492E+01, 1.582E+01, 1.752E+01, 1.958E+01, 2.294E+01, 2.653E+01, 3.007E+01, 1.887E-01,-6.526E-02
 7.440E+03, 1.507E+01, 1.596E+01, 1.767E+01, 1.972E+01, 2.308E+01, 2.666E+01, 3.019E+01, 1.894E-01,-6.589E-02
 7.500E+03, 1.523E+01, 1.611E+01, 1.781E+01, 1.986E+01, 2.321E+01, 2.678E+01, 3.030E+01, 1.900E-01,-6.652E-02
 7.560E+03, 1.538E+01, 1.625E+01, 1.795E+01, 2.000E+01, 2.334E+01, 2.690E+01, 3.042E+01, 1.906E-01,-6.713E-02
 7.620E+03, 1.554E+01, 1.640E+01, 1.809E+01, 2.013E+01, 2.347E+01, 2.703E+01, 3.053E+01, 1.912E-01,-6.773E-02
 7.680E+03, 1.569E+01, 1.654E+01, 1.823E+01, 2.027E+01, 2.360E+01, 2.715E+01, 3.065E+01, 1.919E-01,-6.847E-02
 7.740E+03, 1.584E+01, 1.668E+01, 1.837E+01, 2.041E+01, 2.373E+01, 2.727E+01, 3.076E+01, 1.924E-01,-6.897E-02
 7.800E+03, 1.599E+01, 1.682E+01, 1.850E+01, 2.054E+01, 2.386E+01, 2.739E+01, 3.087E+01, 1.931E-01,-6.961E-02
 7.860E+03, 1.615E+01, 1.697E+01, 1.864E+01, 2.067E+01, 2.399E+01, 2.751E+01, 3.098E+01, 1.937E-01,-7.027E-02
 7.920E+03, 1.630E+01, 1.711E+01, 1.878E+01, 2.081E+01, 2.412E+01, 2.763E+01, 3.109E+01, 1.943E-01,-7.080E-02
 7.980E+03, 1.644E+01, 1.724E+01, 1.892E+01, 2.094E+01, 2.424E+01, 2.775E+01, 3.120E+01, 1.949E-01,-7.141E-02
 8.040E+03, 1.659E+01, 1.739E+01, 1.905E+01, 2.108E+01, 2.437E+01, 2.787E+01, 3.131E+01, 1.954E-01,-7.189E-02
 8.100E+03, 1.674E+01, 1.752E+01, 1.919E+01, 2.121E+01, 2.450E+01, 2.799E+01, 3.142E+01, 1.960E-01,-7.249E-02
 8.160E+03, 1.688E+01, 1.766E+01, 1.932E+01, 2.134E+01, 2.462E+01, 2.811E+01, 3.153E+01, 1.966E-01,-7.315E-02
 8.220E+03, 1.703E+01, 1.780E+01, 1.946E+01, 2.147E+01, 2.475E+01, 2.822E+01, 3.164E+01, 1.972E-01,-7.374E-02
 8.280E+03, 1.717E+01, 1.794E+01, 1.959E+01, 2.160E+01, 2.487E+01, 2.834E+01, 3.175E+01, 1.978E-01,-7.429E-02
 8.340E+03, 1.732E+01, 1.808E+01, 1.972E+01, 2.173E+01, 2.500E+01, 2.846E+01, 3.186E+01, 1.983E-01,-7.487E-02
 8.400E+03, 1.746E+01, 1.821E+01, 1.986E+01, 2.186E+01, 2.512E+01, 2.857E+01, 3.197E+01, 1.988E-01,-7.534E-02
 8.460E+03, 1.760E+01, 1.835E+01, 1.999E+01, 2.199E+01, 2.524E+01, 2.869E+01, 3.207E+01, 1.994E-01,-7.596E-02
 8.520E+03, 1.774E+01, 1.848E+01, 2.012E+01, 2.212E+01, 2.536E+01, 2.880E+01, 3.218E+01, 1.999E-01,-7.639E-02
 8.580E+03, 1.788E+01, 1.862E+01, 2.025E+01, 2.224E+01, 2.549E+01, 2.892E+01, 3.229E+01, 2.004E-01,-7.695E-02
 8.640E+03, 1.802E+01, 1.875E+01, 2.038E+01, 2.237E+01, 2.561E+01, 2.903E+01, 3.239E+01, 2.009E-01,-7.747E-02
 8.700E+03, 1.816E+01, 1.888E+01, 2.051E+01, 2.250E+01, 2.573E+01, 2.914E+01, 3.250E+01, 2.015E-01,-7.801E-02
 8.760E+03, 1.829E+01, 1.901E+01, 2.064E+01, 2.262E+01, 2.585E+01, 2.926E+01, 3.260E+01, 2.020E-01,-7.855E-02
 8.820E+03, 1.843E+01, 1.915E+01, 2.077E+01, 2.275E+01, 2.597E+01, 2.937E+01, 3.271E+01, 2.025E-01,-7.901E-02
 8.880E+03, 1.857E+01, 1.928E+01, 2.090E+01, 2.287E+01, 2.609E+01, 2.948E+01, 3.281E+01, 2.030E-01,-7.950E-02
 8.940E+03, 1.870E+01, 1.941E+01, 2.102E+01, 2.299E+01, 2.621E+01, 2.959E+01, 3.292E+01, 2.036E-01,-8.008E-02
 9.000E+03, 1.883E+01, 1.953E+01, 2.115E+01, 2.312E+01, 2.632E+01, 2.970E+01, 3.302E+01, 2.040E-01,-8.055E-02
 9.060E+03, 1.897E+01, 1.966E+01, 2.127E+01, 2.324E+01, 2.644E+01, 2.981E+01, 3.312E+01, 2.046E-01,-8.116E-02
 9.120E+03, 1.910E+01, 1.979E+01, 2.140E+01, 2.336E+01, 2.656E+01, 2.992E+01, 3.322E+01, 2.051E-01,-8.165E-02
 9.180E+03, 1.923E+01, 1.992E+01, 2.152E+01, 2.348E+01, 2.667E+01, 3.003E+01, 3.333E+01, 2.057E-01,-8.220E-02
 9.240E+03, 1.936E+01, 2.005E+01, 2.164E+01, 2.360E+01, 2.679E+01, 3.014E+01, 3.343E+01, 2.062E-01,-8.272E-02
 9.300E+03, 1.949E+01, 2.017E+01, 2.177E+01, 2.372E+01, 2.690E+01, 3.025E+01, 3.353E+01, 2.067E-01,-8.319E-02
 9.360E+03, 1.962E+01, 2.030E+01, 2.189E+01, 2.384E+01, 2.702E+01, 3.036E+01, 3.363E+01, 2.071E-01,-8.367E-02
 9.420E+03, 1.975E+01, 2.042E+01, 2.201E+01, 2.396E+01, 2.713E+01, 3.047E+01, 3.373E+01, 2.076E-01,-8.412E-02
 9.480E+03, 1.988E+01, 2.055E+01, 2.213E+01, 2.408E+01, 2.725E+01, 3.057E+01, 3.383E+01, 2.081E-01,-8.461E-02
 9.540E+03, 2.000E+01, 2.067E+01, 2.225E+01, 2.420E+01, 2.736E+01, 3.068E+01, 3.393E+01, 2.087E-01,-8.520E-02
 9.600E+03, 2.013E+01, 2.079E+01, 2.237E+01, 2.431E+01, 2.747E+01, 3.078E+01, 3.403E+01, 2.092E-01,-8.573E-02
 9.660E+03, 2.026E+01, 2.091E+01, 2.249E+01, 2.443E+01, 2.758E+01, 3.089E+01, 3.412E+01, 2.096E-01,-8.613E-02
 9.720E+03, 2.038E+01, 2.103E+01, 2.261E+01, 2.454E+01, 2.769E+01, 3.100E+01, 3.422E+01, 2.101E-01,-8.665E-02
 9.780E+03, 2.051E+01, 2.116E+01, 2.272E+01, 2.466E+01, 2.780E+01, 3.110E+01, 3.432E+01, 2.107E-01,-8.721E-02
 9.840E+03, 2.063E+01, 2.127E+01, 2.284E+01, 2.477E+01, 2.791E+01, 3.120E+01, 3.442E+01, 2.111E-01,-8.762E-02
 9.900E+03, 2.075E+01, 2.139E+01, 2.296E+01, 2.489E+01, 2.802E+01, 3.131E+01, 3.451E+01, 2.116E-01,-8.810E-02
 9.960E+03, 2.088E+01, 2.151E+01, 2.307E+01, 2.500E+01, 2.813E+01, 3.141E+01, 3.461E+01, 2.120E-01,-8.853E-02
 1.002E+04, 2.100E+01, 2.163E+01, 2.319E+01, 2.511E+01, 2.824E+01, 3.151E+01, 3.470E+01, 2.125E-01,-8.906E-02
 1.008E+04, 2.112E+01, 2.175E+01, 2.330E+01, 2.522E+01, 2.835E+01, 3.161E+01, 3.480E+01, 2.129E-01,-8.940E-02
 1.014E+04, 2.124E+01, 2.186E+01, 2.342E+01, 2.534E+01, 2.846E+01, 3.171E+01, 3.489E+01, 2.134E-01,-8.995E-02
 1.020E+04, 2.136E+01, 2.198E+01, 2.353E+01, 2.545E+01, 2.856E+01, 3.182E+01, 3.499E+01, 2.140E-01,-9.051E-02
 1.026E+04, 2.148E+01, 2.209E+01, 2.364E+01, 2.556E+01, 2.867E+01, 3.192E+01, 3.508E+01, 2.145E-01,-9.099E-02
 1.032E+04, 2.159E+01, 2.221E+01, 2.375E+01, 2.566E+01, 2.877E+01, 3.201E+01, 3.517E+01, 2.148E-01,-9.138E-02
