s,%,%,%,%,%,%,%,m/s,m/s
 9.599E+02, 4.600E-02, 1.574E-01, 4.971E-01, 1.076E+00, 2.605E+00, 5.353E+00, 9.299E+00, 1.076E-01, 9.183E-02
 1.020E+03, 6.255E-02, 1.990E-01, 5.943E-01, 1.240E+00, 2.875E+00, 5.720E+00, 9.719E+00, 1.084E-01, 9.099E-02
 1.080E+03, 8.264E-02, 2.462E-01, 6.987E-01, 1.409E+00, 3.148E+00, 6.082E+00, 1.011E+01, 1.093E-01, 9.013E-02
 1.140E+03, 1.064E-01, 2.988E-01, 8.092E-01, 1.583E+00, 3.420E+00, 6.434E+00, 1.050E+01, 1.102E-01, 8.925E-02
 1.200E+03, 1.342E-01, 3.568E-01, 9.255E-01, 1.762E+00, 3.692E+00, 6.782E+00, 1.087E+01, 1.111E-01, 8.834E-02
 1.260E+03, 1.661E-01, 4.197E-01, 1.047E+00, 1.944E+00, 3.965E+00, 7.121E+00, 1.124E+01, 1.120E-01, 8.741E-02
 1.320E+03, 2.022E-01, 4.883E-01, 1.174E+00, 2.130E+00, 4.232E+00, 7.456E+00, 1.160E+01, 1.129E-01, 8.646E-02
 1.380E+03, 2.428E-01, 5.616E-01, 1.306E+00, 2.319E+00, 4.502E+00, 7.781E+00, 1.195E+01, 1.139E-01, 8.551E-02
 1.440E+03, 2.877E-01, 6.394E-01, 1.441E+00, 2.510E+00, 4.768E+00, 8.103E+00, 1.229E+01, 1.149E-01, 8.453E-02
 1.500E+03, 3.371E-01, 7.222E-01, 1.581E+00, 2.702E+00, 5.032E+00, 8.418E+00, 1.262E+01, 1.159E-01, 8.355E-02
 1.560E+03, 3.909E-01, 8.091E-01, 1.723E+00, 2.897E+00, 5.295E+00, 8.729E+00, 1.293E+01, 1.168E-01, 8.256E-02
 1.620E+03, 4.491E-01, 9.006E-01, 1.869E+00, 3.093E+00, 5.557E+00, 9.031E+00, 1.324E+01, 1.178E-01, 8.156E-02
 1.680E+03, 5.116E-01, 9.957E-01, 2.017E+00, 3.290E+00, 5.816E+00, 9.328E+00, 1.354E+01, 1.189E-01, 8.055E-02
 1.740E+03, 5.785E-01, 1.095E+00, 2.169E+00, 3.490E+00, 6.071E+00, 9.620E+00, 1.383E+01, 1.199E-01, 7.954E-02
 1.800E+03, 6.497E-01, 1.198E+00, 2.323E+00, 3.688E+00, 6.327E+00, 9.901E+00, 1.412E+01, 1.209E-01, 7.852E-02
 1.860E+03, 7.251E-01, 1.306E+00, 2.481E+00, 3.889E+00, 6.575E+00, 1.018E+01, 1.440E+01, 1.219E-01, 7.750E-02
 1.920E+03, 8.047E-01, 1.416E+00, 2.639E+00, 4.088E+00, 6.825E+00, 1.046E+01, 1.468E+01, 1.229E-01, 7.647E-02
 1.980E+03, 8.886E-01, 1.530E+00, 2.800E+00, 4.288E+00, 7.068E+00, 1.073E+01, 1.495E+01, 1.240E-01, 7.544E-02
 2.040E+03, 9.762E-01, 1.647E+00, 2.962E+00, 4.487E+00, 7.312E+00, 1.099E+01, 1.522E+01, 1.250E-01, 7.442E-02
 2.100E+03, 1.068E+00, 1.768E+00, 3.126E+00, 4.686E+00, 7.551E+00, 1.126E+01, 1.548E+01, 1.260E-01, 7.339E-02
 2.160E+03, 1.163E+00, 1.891E+00, 3.291E+00, 4.885E+00, 7.790E+00, 1.152E+01, 1.574E+01, 1.271E-01, 7.235E-02
 2.220E+03, 1.263E+00, 2.017E+00, 3.456E+00, 5.084E+00, 8.024E+00, 1.177E+01, 1.599E+01, 1.281E-01, 7.132E-02
 2.280E+03, 1.366E+00, 2.146E+00, 3.624E+00, 5.281E+00, 8.258E+00, 1.202E+01, 1.624E+01, 1.291E-01, 7.029E-02
 2.340E+03, 1.472E+00, 2.277E+00, 3.792E+00, 5.480E+00, 8.489E+00, 1.227E+01, 1.649E+01, 1.301E-01, 6.926E-02
 2.400E+03, 1.582E+00, 2.412E+00, 3.962E+00, 5.676E+00, 8.718E+00, 1.251E+01, 1.673E+01, 1.312E-01, 6.823E-02
 2.460E+03, 1.695E+00, 2.548E+00, 4.132E+00, 5.874E+00, 8.944E+00, 1.275E+01, 1.697E+01, 1.322E-01, 6.720E-02
 2.520E+03, 1.812E+00, 2.687E+00, 4.303E+00, 6.070E+00, 9.169E+00, 1.299E+01, 1.720E+01, 1.333E-01, 6.616E-02
 2.580E+03, 1.931E+00, 2.828E+00, 4.474E+00, 6.266E+00, 9.391E+00, 1.323E+01, 1.743E+01, 1.343E-01, 6.512E-02
 2.640E+03, 2.053E+00, 2.971E+00, 4.646E+00, 6.462E+00, 9.613E+00, 1.346E+01, 1.767E+01, 1.353E-01, 6.409E-02
 2.700E+03, 2.178E+00, 3.115E+00, 4.820E+00, 6.660E+00, 9.832E+00, 1.370E+01, 1.791E+01, 1.364E-01, 6.304E-02
 2.760E+03, 2.306E+00, 3.261E+00, 4.993E+00, 6.855E+00, 1.005E+01, 1.392E+01, 1.814E+01, 1.374E-01, 6.201E-02
 2.820E+03, 2.437E+00, 3.410E+00, 5.168E+00, 7.050E+00, 1.027E+01, 1.415E+01, 1.836E+01, 1.384E-01, 6.096E-02
 2.880E+03, 2.569E+00, 3.559E+00, 5.343E+00, 7.246E+00, 1.049E+01, 1.438E+01, 1.857E+01, 1.395E-01, 5.990E-02
 2.940E+03, 2.704E+00, 3.711E+00, 5.518E+00, 7.440E+00, 1.070E+01, 1.460E+01, 1.879E+01, 1.405E-01, 5.887E-02
 3.000E+03, 2.842E+00, 3.865E+00, 5.697E+00, 7.637E+00, 1.091E+01, 1.482E+01, 1.901E+01, 1.416E-01, 5.781E-02
 3.060E+03, 2.982E+00, 4.020E+00, 5.873E+00, 7.831E+00, 1.113E+01, 1.503E+01, 1.922E+01, 1.426E-01, 5.677E-02
 3.120E+03, 3.124E+00, 4.178E+00, 6.051E+00, 8.023E+00, 1.133E+01, 1.525E+01, 1.943E+01, 1.437E-01, 5.573E-02
 3.180E+03, 3.268E+00, 4.336E+00, 6.231E+00, 8.216E+00, 1.154E+01, 1.546E+01, 1.963E+01, 1.447E-01, 5.468E-02
 3.240E+03, 3.414E+00, 4.496E+00, 6.408E+00, 8.410E+00, 1.175E+01, 1.567E+01, 1.983E+01, 1.458E-01, 5.363E-02
 3.300E+03, 3.563E+00, 4.657E+00, 6.588E+00, 8.603E+00, 1.195E+01, 1.588E+01, 2.003E+01, 1.468E-01, 5.258E-02
 3.360E+03, 3.713E+00, 4.819E+00, 6.768E+00, 8.793E+00, 1.216E+01, 1.608E+01, 2.023E+01, 1.479E-01, 5.153E-02
 3.420E+03, 3.865E+00, 4.984E+00, 6.947E+00, 8.984E+00, 1.236E+01, 1.629E+01, 2.043E+01, 1.489E-01, 5.048E-02
 3.480E+03, 4.019E+00, 5.148E+00, 7.127E+00, 9.175E+00, 1.256E+01, 1.649E+01, 2.062E+01, 1.500E-01, 4.944E-02
 3.540E+03, 4.175E+00, 5.315E+00, 7.307E+00, 9.364E+00, 1.276E+01, 1.669E+01, 2.081E+01, 1.510E-01, 4.839E-02
 3.600E+03, 4.332E+00, 5.482E+00, 7.488E+00, 9.555E+00, 1.295E+01, 1.689E+01, 2.101E+01, 1.521E-01, 4.734E-02
 3.660E+03, 4.491E+00, 5.650E+00, 7.669E+00, 9.743E+00, 1.315E+01, 1.708E+01, 2.119E+01, 1.531E-01, 4.629E-02
 3.720E+03, 4.652E+00, 5.820E+00, 7.849E+00, 9.932E+00, 1.335E+01, 1.727E+01, 2.138E+01, 1.542E-01, 4.524E-02
 3.780E+03, 4.814E+00, 5.990E+00, 8.030E+00, 1.012E+01, 1.354E+01, 1.747E+01, 2.156E+01, 1.552E-01, 4.419E-02
 3.840E+03, 4.977E+00, 6.161E+00, 8.210E+00, 1.031E+01, 1.373E+01, 1.766E+01, 2.175E+01, 1.563E-01, 4.315E-02
 3.900E+03, 5.142E+00, 6.332E+00, 8.390E+00, 1.049E+01, 1.392E+01, 1.785E+01, 2.194E+01, 1.573E-01, 4.211E-02
 3.960E+03, 5.308E+00, 6.504E+00, 8.571E+00, 1.068E+01, 1.411E+01, 1.804E+01, 2.212E+01, 1.584E-01, 4.106E-02
 4.020E+03, 5.475E+00, 6.678E+00, 8.751E+00, 1.086E+01, 1.430E+01, 1.823E+01, 2.230E+01, 1.594E-01, 4.001E-02
 4.080E+03, 5.643E+00, 6.851E+00, 8.932E+00, 1.105E+01, 1.449E+01, 1.842E+01, 2.248E+01, 1.604E-01, 3.897E-02
 4.140E+03, 5.812E+00, 7.025E+00, 9.112E+00, 1.123E+01, 1.468E+01, 1.860E+01, 2.266E+01, 1.615E-01, 3.791E-02
 4.200E+03, 5.983E+00, 7.201E+00, 9.293E+00, 1.142E+01, 1.486E+01, 1.879E+01, 2.284E+01, 1.626E-01, 3.686E-02
 4.260E+03, 6.154E+00, 7.376E+00, 9.474E+00, 1.160E+01, 1.505E+01, 1.897E+01, 2.301E+01, 1.636E-01, 3.580E-02
 4.320E+03, 6.326E+00, 7.552E+00, 9.655E+00, 1.178E+01, 1.523E+01, 1.915E+01, 2.317E+01, 1.647E-01, 3.475E-02
 4.380E+03, 6.499E+00, 7.728E+00, 9.836E+00, 1.197E+01, 1.542E+01, 1.933E+01, 2.334E+01, 1.657E-01, 3.369E-02
 4.440E+03, 6.672E+00, 7.905E+00, 1.002E+01, 1.215E+01, 1.560E+01, 1.951E+01, 2.351E+01, 1.668E-01, 3.263E-02
 4.500E+03, 6.847E+00, 8.083E+00, 1.020E+01, 1.233E+01, 1.578E+01, 1.969E+01, 2.368E+01, 1.678E-01, 3.157E-02
 4.560E+03, 7.022E+00, 8.261E+00, 1.038E+01, 1.252E+01, 1.597E+01, 1.986E+01, 2.384E+01, 1.689E-01, 3.051E-02
 4.620E+03, 7.197E+00, 8.439E+00, 1.056E+01, 1.270E+01, 1.615E+01, 2.003E+01, 2.400E+01, 1.700E-01, 2.944E-02
 4.680E+03, 7.374E+00, 8.618E+00, 1.074E+01, 1.288E+01, 1.633E+01, 2.020E+01, 2.416E+01, 1.710E-01, 2.837E-02
 4.740E+03, 7.551E+00, 8.798E+00, 1.092E+01, 1.306E+01, 1.651E+01, 2.038E+01, 2.432E+01, 1.721E-01, 2.730E-02
 4.800E+03, 7.728E+00, 8.977E+00, 1.111E+01, 1.325E+01, 1.668E+01, 2.055E+01, 2.448E+01, 1.732E-01, 2.623E-02
 4.860E+03, 7.906E+00, 9.157E+00, 1.129E+01, 1.343E+01, 1.686E+01, 2.071E+01, 2.464E+01, 1.743E-01, 2.516E-02
 4.920E+03, 8.085E+00, 9.338E+00, 1.147E+01, 1.361E+01, 1.704E+01, 2.088E+01, 2.479E+01, 1.753E-01, 2.409E-02
 4.980E+03, 8.264E+00, 9.518E+00, 1.165E+01, 1.379E+01, 1.721E+01, 2.105E+01, 2.495E+01, 1.764E-01, 2.302E-02
 5.040E+03, 8.444E+00, 9.699E+00, 1.183E+01, 1.396E+01, 1.739E+01, 2.121E+01, 2.510E+01, 1.775E-01, 2.195E-02
 5.100E+03, 8.624E+00, 9.880E+00, 1.201E+01, 1.414E+01, 1.756E+01, 2.138E+01, 2.525E+01, 1.785E-01, 2.088E-02
 5.160E+03, 8.805E+00, 1.006E+01, 1.219E+01, 1.432E+01, 1.773E+01, 2.154E+01, 2.541E+01, 1.796E-01, 1.981E-02
 5.220E+03, 8.986E+00, 1.024E+01, 1.237E+01, 1.450E+01, 1.790E+01, 2.170E+01, 2.556E+01, 1.807E-01, 1.874E-02
 5.280E+03, 9.167E+00, 1.042E+01, 1.255E+01, 1.468E+01, 1.807E+01, 2.186E+01, 2.571E+01, 1.817E-01, 1.767E-02
 5.340E+03, 9.349E+00, 1.060E+01, 1.273E+01, 1.485E+01, 1.824E+01, 2.202E+01, 2.586E+01, 1.828E-01, 1.660E-02
 5.400E+03, 9.530E+00, 1.079E+01, 1.291E+01, 1.503E+01, 1.841E+01, 2.218E+01, 2.600E+01, 1.839E-01, 1.552E-02
 5.460E+03, 9.712E+00, 1.097E+01, 1.309E+01, 1.521E+01, 1.858E+01, 2.234E+01, 2.615E+01, 1.850E-01, 1.445E-02
 5.520E+03, 9.895E+00, 1.115E+01, 1.327E+01, 1.538E+01, 1.875E+01, 2.250E+01, 2.630E+01, 1.860E-01, 1.337E-02
 5.580E+03, 1.008E+01, 1.133E+01, 1.345E+01, 1.556E+01, 1.892E+01, 2.266E+01, 2.644E+01, 1.871E-01, 1.230E-02
 5.640E+03, 1.026E+01, 1.151E+01, 1.363E+01, 1.573E+01, 1.909E+01, 2.282E+01, 2.659E+01, 1.882E-01, 1.122E-02
 5.700E+03, 1.044E+01, 1.169E+01, 1.380E+01, 1.591E+01, 1.925E+01, 2.297E+01, 2.673E+01, 1.893E-01, 1.014E-02
 5.760E+03, 1.063E+01, 1.187E+01, 1.398E+01, 1.608E+01, 1.942E+01, 2.313E+01, 2.688E+01, 1.904E-01, 9.062E-03
 5.820E+03, 1.081E+01, 1.206E+01, 1.416E+01, 1.625E+01, 1.958E+01, 2.328E+01, 2.702E+01, 1.914E-01, 7.982E-03
 5.880E+03, 1.099E+01, 1.224E+01, 1.434E+01, 1.643E+01, 1.975E+01, 2.344E+01, 2.716E+01, 1.925E-01, 6.902E-03
 5.940E+03, 1.117E+01, 1.242E+01, 1.451E+01, 1.660E+01, 1.991E+01, 2.359E+01, 2.730E+01, 1.936E-01, 5.819E-03
 6.000E+03, 1.136E+01, 1.260E+01, 1.469E+01, 1.677E+01, 2.007E+01, 2.374E+01, 2.745E+01, 1.947E-01, 4.736E-03
 6.060E+03, 1.154E+01, 1.278E+01, 1.487E+01, 1.694E+01, 2.024E+01, 2.389E+01, 2.759E+01, 1.958E-01, 3.653E-03
 6.120E+03, 1.172E+01, 1.296E+01, 1.504E+01, 1.711E+01, 2.040E+01, 2.404E+01, 2.772E+01, 1.968E-01, 2.568E-03
 6.180E+03, 1.191E+01, 1.314E+01, 1.522E+01, 1.728E+01, 2.056E+01, 2.419E+01, 2.786E+01, 1.979E-01, 1.482E-03
 6.240E+03, 1.209E+01, 1.332E+01, 1.540E+01, 1.745E+01, 2.072E+01, 2.434E+01, 2.800E+01, 1.990E-01, 3.957E-04
 6.300E+03, 1.227E+01, 1.350E+01, 1.557E+01, 1.762E+01, 2.088E+01, 2.449E+01, 2.814E+01, 2.001E-01,-6.560E-04
 6.360E+03, 1.246E+01, 1.368E+01, 1.575E+01, 1.779E+01, 2.104E+01, 2.464E+01, 2.827E+01, 2.011E-01,-1.695E-03
 6.420E+03, 1.264E+01, 1.386E+01, 1.592E+01, 1.796E+01, 2.120E+01, 2.479E+01, 2.841E+01, 2.021E-01,-2.684E-03
 6.480E+03, 1.282E+01, 1.404E+01, 1.610E+01, 1.812E+01, 2.136E+01, 2.493E+01, 2.854E+01, 2.030E-01,-3.609E-03
 6.540E+03, 1.300E+01, 1.422E+01, 1.627E+01, 1.829E+01, 2.151E+01, 2.508E+01, 2.868E+01, 2.040E-01,-4.547E-03
 6.600E+03, 1.319E+01, 1.440E+01, 1.644E+01, 1.845E+01, 2.167E+01, 2.522E+01, 2.881E+01, 2.050E-01,-5.546E-03
 6.660E+03, 1.337E+01, 1.458E+01, 1.661E+01, 1.861E+01, 2.182E+01, 2.537E+01, 2.894E+01, 2.060E-01,-6.567E-03
 6.720E+03, 1.355E+01, 1.476E+01, 1.678E+01, 1.877E+01, 2.198E+01, 2.551E+01, 2.907E+01, 2.070E-01,-7.604E-03
 6.780E+03, 1.373E+01, 1.494E+01, 1.695E+01, 1.893E+01, 2.213E+01, 2.566E+01, 2.921E+01, 2.080E-01,-8.565E-03
 6.840E+03, 1.392E+01, 1.512E+01, 1.712E+01, 1.909E+01, 2.228E+01, 2.580E+01, 2.934E+01, 2.089E-01,-9.486E-03
 6.900E+03, 1.410E+01, 1.529E+01, 1.729E+01, 1.925E+01, 2.243E+01, 2.594E+01, 2.947E+01, 2.098E-01,-1.038E-02
 6.960E+03, 1.428E+01, 1.547E+01, 1.746E+01, 1.941E+01, 2.259E+01, 2.608E+01, 2.960E+01, 2.107E-01,-1.126E-02
 7.020E+03, 1.446E+01, 1.565E+01, 1.762E+01, 1.957E+01, 2.274E+01, 2.622E+01, 2.973E+01, 2.115E-01,-1.212E-02
 7.080E+03, 1.464E+01, 1.582E+01, 1.779E+01, 1.973E+01, 2.289E+01, 2.636E+01, 2.985E+01, 2.124E-01,-1.300E-02
 7.140E+03, 1.482E+01, 1.600E+01, 1.795E+01, 1.989E+01, 2.304E+01, 2.650E+01, 2.998E+01, 2.133E-01,-1.388E-02
 7.200E+03, 1.500E+01, 1.617E+01, 1.812E+01, 2.004E+01, 2.318E+01, 2.664E+01, 3.011E+01, 2.142E-01,-1.476E-02
 7.260E+03, 1.518E+01, 1.634E+01, 1.828E+01, 2.020E+01, 2.333E+01, 2.677E+01, 3.024E+01, 2.150E-01,-1.563E-02
 7.320E+03, 1.536E+01, 1.652E+01, 1.844E+01, 2.036E+01, 2.348E+01, 2.691E+01, 3.036E+01, 2.159E-01,-1.653E-02
 7.380E+03, 1.553E+01, 1.669E+01, 1.860E+01, 2.051E+01, 2.363E+01, 2.705E+01, 3.049E+01, 2.169E-01,-1.744E-02
 7.440E+03, 1.571E+01, 1.686E+01, 1.876E+01, 2.066E+01, 2.377E+01, 2.719E+01, 3.062E+01, 2.178E-01,-1.836E-02
 7.500E+03, 1.589E+01, 1.704E+01, 1.892E+01, 2.082E+01, 2.392E+01, 2.732E+01, 3.074E+01, 2.187E-01,-1.929E-02
 7.560E+03, 1.607E+01, 1.721E+01, 1.908E+01, 2.097E+01, 2.406E+01, 2.746E+01, 3.087E+01, 2.194E-01,-2.003E-02
 7.620E+03, 1.624E+01, 1.738E+01, 1.924E+01, 2.112E+01, 2.421E+01, 2.759E+01, 3.099E+01, 2.202E-01,-2.079E-02
 7.680E+03, 1.642E+01, 1.755E+01, 1.940E+01, 2.128E+01, 2.435E+01, 2.773E+01, 3.112E+01, 2.210E-01,-2.161E-02
 7.740E+03, 1.659E+01, 1.772E+01, 1.956E+01, 2.143E+01, 2.450E+01, 2.786E+01, 3.124E+01, 2.218E-01,-2.240E-02
 7.800E+03, 1.677E+01, 1.788E+01, 1.972E+01, 2.158E+01, 2.464E+01, 2.799E+01, 3.136E+01, 2.226E-01,-2.318E-02
 7.860E+03, 1.694E+01, 1.805E+01, 1.987E+01, 2.173E+01, 2.478E+01, 2.812E+01, 3.148E+01, 2.234E-01,-2.397E-02
 7.920E+03, 1.711E+01, 1.822E+01, 2.003E+01, 2.189E+01, 2.493E+01, 2.826E+01, 3.161E+01, 2.242E-01,-2.474E-02
 7.980E+03, 1.729E+01, 1.839E+01, 2.018E+01, 2.204E+01, 2.507E+01, 2.839E+01, 3.173E+01, 2.249E-01,-2.552E-02
 8.040E+03, 1.746E+01, 1.855E+01, 2.034E+01, 2.219E+01, 2.521E+01, 2.852E+01, 3.185E+01, 2.257E-01,-2.630E-02
 8.100E+03, 1.763E+01, 1.872E+01, 2.049E+01, 2.234E+01, 2.535E+01, 2.865E+01, 3.197E+01, 2.265E-01,-2.710E-02
 8.160E+03, 1.780E+01, 1.889E+01, 2.065E+01, 2.248E+01, 2.549E+01, 2.878E+01, 3.209E+01, 2.273E-01,-2.788E-02
 8.220E+03, 1.797E+01, 1.905E+01, 2.080E+01, 2.263E+01, 2.563E+01, 2.891E+01, 3.221E+01, 2.281E-01,-2.867E-02
 8.280E+03, 1.814E+01, 1.922E+01, 2.095E+01, 2.278E+01, 2.577E+01, 2.904E+01, 3.233E+01, 2.289E-01,-2.945E-02
 8.340E+03, 1.831E+01, 1.938E+01, 2.110E+01, 2.292E+01, 2.591E+01, 2.917E+01, 3.245E+01, 2.297E-01,-3.028E-02
 8.400E+03, 1.848E+01, 1.954E+01, 2.125E+01, 2.307E+01, 2.605E+01, 2.930E+01, 3.257E+01, 2.305E-01,-3.105E-02
 8.460E+03, 1.865E+01, 1.970E+01, 2.140E+01, 2.322E+01, 2.619E+01, 2.943E+01, 3.269E+01, 2.314E-01,-3.197E-02
 8.520E+03, 1.882E+01, 1.987E+01, 2.155E+01, 2.336E+01, 2.632E+01, 2.956E+01, 3.281E+01, 2.321E-01,-3.273E-02
 8.580E+03, 1.898E+01, 2.003E+01, 2.170E+01, 2.351E+01, 2.646E+01, 2.969E+01, 3.293E+01, 2.328E-01,-3.341E-02
 8.640E+03, 1.915E+01, 2.019E+01, 2.185E+01, 2.365E+01, 2.660E+01, 2.981E+01, 3.305E+01, 2.336E-01,-3.415E-02
 8.700E+03, 1.932E+01, 2.034E+01, 2.200E+01, 2.379E+01, 2.673E+01, 2.994E+01, 3.316E+01, 2.343E-01,-3.484E-02
 8.760E+03, 1.948E+01, 2.050E+01, 2.215E+01, 2.394E+01, 2.687E+01, 3.007E+01, 3.328E+01, 2.350E-01,-3.560E-02
 8.820E+03, 1.965E+01, 2.066E+01, 2.229E+01, 2.408E+01, 2.700E+01, 3.019E+01, 3.340E+01, 2.357E-01,-3.629E-02
 8.880E+03, 1.981E+01, 2.082E+01, 2.244E+01, 2.422E+01, 2.714E+01, 3.032E+01, 3.351E+01, 2.364E-01,-3.703E-02
 8.940E+03, 1.997E+01, 2.097E+01, 2.259E+01, 2.436E+01, 2.727E+01, 3.044E+01, 3.363E+01, 2.372E-01,-3.778E-02
 9.000E+03, 2.014E+01, 2.113E+01, 2.273E+01, 2.451E+01, 2.741E+01, 3.057E+01, 3.375E+01, 2.379E-01,-3.847E-02
 9.060E+03, 2.030E+01, 2.128E+01, 2.288E+01, 2.465E+01, 2.754E+01, 3.069E+01, 3.386E+01, 2.386E-01,-3.921E-02
 9.120E+03, 2.046E+01, 2.144E+01, 2.302E+01, 2.479E+01, 2.767E+01, 3.082E+01, 3.398E+01, 2.393E-01,-3.990E-02
 9.180E+03, 2.062E+01, 2.159E+01, 2.317E+01, 2.493E+01, 2.781E+01, 3.094E+01, 3.409E+01, 2.400E-01,-4.061E-02
 9.240E+03, 2.078E+01, 2.174E+01, 2.331E+01, 2.507E+01, 2.794E+01, 3.106E+01, 3.420E+01, 2.408E-01,-4.136E-02
 9.300E+03, 2.094E+01, 2.190E+01, 2.345E+01, 2.520E+01, 2.807E+01, 3.119E+01, 3.432E+01, 2.414E-01,-4.202E-02
 9.360E+03, 2.110E+01, 2.205E+01, 2.359E+01, 2.534E+01, 2.820E+01, 3.131E+01, 3.443E+01, 2.421E-01,-4.270E-02
 9.420E+03, 2.126E+01, 2.220E+01, 2.374E+01, 2.548E+01, 2.833E+01, 3.143E+01, 3.454E+01, 2.428E-01,-4.339E-02
 9.480E+03, 2.142E+01, 2.235E+01, 2.388E+01, 2.562E+01, 2.846E+01, 3.155E+01, 3.466E+01, 2.435E-01,-4.407E-02
 9.540E+03, 2.157E+01, 2.249E+01, 2.402E+01, 2.576E+01, 2.859E+01, 3.167E+01, 3.477E+01, 2.442E-01,-4.475E-02
 9.600E+03, 2.173E+01, 2.264E+01, 2.416E+01, 2.589E+01, 2.872E+01, 3.179E+01, 3.488E+01, 2.448E-01,-4.535E-02
 9.660E+03, 2.188E+01, 2.279E+01, 2.430E+01, 2.603E+01, 2.885E+01, 3.191E+01, 3.499E+01, 2.454E-01,-4.597E-02
 9.720E+03, 2.204E+01, 2.294E+01, 2.444E+01, 2.616E+01, 2.898E+01, 3.203E+01, 3.510E+01, 2.461E-01,-4.673E-02
 9.780E+03, 2.219E+01, 2.308E+01, 2.458E+01, 2.630E+01, 2.910E+01, 3.215E+01, 3.521E+01, 2.468E-01,-4.738E-02
 9.840E+03, 2.235E+01, 2.323E+01, 2.472E+01, 2.643E+01, 2.923E+01, 3.227E+01, 3.532E+01, 2.475E-01,-4.807E-02
 9.900E+03, 2.250E+01, 2.337E+01, 2.485E+01, 2.657E+01, 2.936E+01, 3.239E+01, 3.543E+01, 2.481E-01,-4.870E-02
 9.960E+03, 2.265E+01, 2.352E+01, 2.499E+01, 2.670E+01, 2.949E+01, 3.251E+01, 3.554E+01, 2.488E-01,-4.940E-02
 1.002E+04, 2.280E+01, 2.366E+01, 2.513E+01, 2.683E+01, 2.961E+01, 3.263E+01, 3.565E+01, 2.494E-01,-5.004E-02
 1.008E+04, 2.295E+01, 2.380E+01, 2.526E+01, 2.696E+01, 2.974E+01, 3.274E+01, 3.576E+01, 2.501E-01,-5.065E-02
 1.014E+04, 2.310E+01, 2.394E+01, 2.540E+01, 2.710E+01, 2.986E+01, 3.286E+01, 3.587E+01, 2.507E-01,-5.129E-02
 1.020E+04, 2.325E+01, 2.408E+01, 2.554E+01, 2.723E+01, 2.999E+01, 3.297E+01, 3.597E+01, 2.513E-01,-5.193E-02
 1.026E+04, 2.340E+01, 2.422E+01, 2.567E+01, 2.736E+01, 3.011E+01, 3.309E+01, 3.608E+01, 2.520E-01,-5.256E-02
 1.032E+04, 2.355E+01, 2.436E+01, 2.581E+01, 2.749E+01, 3.024E+01, 3.321E+01, 3.619E+01, 2.526E-01,-5.318E-02
