s,%,%,%,%,%,%,%,m/s,m/s
 9.599E+02, 6.375E-01, 1.486E+00, 2.723E+00, 3.536E+00, 4.177E+00, 4.701E+00, 4.850E+00, 1.191E-01, 8.033E-02
 1.020E+03, 7.581E-01, 1.662E+00, 2.951E+00, 3.761E+00, 4.408E+00, 4.910E+00, 5.071E+00, 1.202E-01, 7.922E-02
 1.080E+03, 8.874E-01, 1.842E+00, 3.164E+00, 3.990E+00, 4.629E+00, 5.137E+00, 5.290E+00, 1.213E-01, 7.809E-02
 1.140E+03, 1.020E+00, 2.014E+00, 3.383E+00, 4.219E+00, 4.849E+00, 5.358E+00, 5.499E+00, 1.224E-01, 7.699E-02
 1.200E+03, 1.158E+00, 2.197E+00, 3.599E+00, 4.434E+00, 5.068E+00, 5.569E+00, 5.718E+00, 1.235E-01, 7.587E-02
 1.260E+03, 1.304E+00, 2.376E+00, 3.808E+00, 4.654E+00, 5.286E+00, 5.772E+00, 5.928E+00, 1.246E-01, 7.478E-02
 1.320E+03, 1.454E+00, 2.554E+00, 4.022E+00, 4.875E+00, 5.499E+00, 5.981E+00, 6.134E+00, 1.257E-01, 7.371E-02
 1.380E+03, 1.608E+00, 2.745E+00, 4.230E+00, 5.090E+00, 5.707E+00, 6.189E+00, 6.340E+00, 1.268E-01, 7.261E-02
 1.440E+03, 1.766E+00, 2.923E+00, 4.444E+00, 5.299E+00, 5.918E+00, 6.395E+00, 6.541E+00, 1.279E-01, 7.156E-02
 1.500E+03, 1.928E+00, 3.113E+00, 4.645E+00, 5.505E+00, 6.128E+00, 6.600E+00, 6.747E+00, 1.290E-01, 7.046E-02
 1.560E+03, 2.092E+00, 3.297E+00, 4.847E+00, 5.718E+00, 6.332E+00, 6.805E+00, 6.946E+00, 1.300E-01, 6.945E-02
 1.620E+03, 2.259E+00, 3.481E+00, 5.058E+00, 5.922E+00, 6.537E+00, 6.999E+00, 7.143E+00, 1.310E-01, 6.839E-02
 1.680E+03, 2.428E+00, 3.672E+00, 5.253E+00, 6.126E+00, 6.738E+00, 7.208E+00, 7.351E+00, 1.321E-01, 6.732E-02
 1.740E+03, 2.606E+00, 3.856E+00, 5.450E+00, 6.323E+00, 6.940E+00, 7.403E+00, 7.549E+00, 1.331E-01, 6.631E-02
 1.800E+03, 2.777E+00, 4.043E+00, 5.650E+00, 6.521E+00, 7.138E+00, 7.613E+00, 7.748E+00, 1.341E-01, 6.528E-02
 1.860E+03, 2.953E+00, 4.234E+00, 5.845E+00, 6.724E+00, 7.339E+00, 7.806E+00, 7.949E+00, 1.352E-01, 6.425E-02
 1.920E+03, 3.133E+00, 4.421E+00, 6.044E+00, 6.920E+00, 7.545E+00, 7.997E+00, 8.151E+00, 1.362E-01, 6.321E-02
 1.980E+03, 3.311E+00, 4.611E+00, 6.241E+00, 7.121E+00, 7.739E+00, 8.195E+00, 8.337E+00, 1.372E-01, 6.216E-02
 2.040E+03, 3.493E+00, 4.798E+00, 6.438E+00, 7.322E+00, 7.936E+00, 8.391E+00, 8.542E+00, 1.383E-01, 6.113E-02
 2.100E+03, 3.676E+00, 4.990E+00, 6.636E+00, 7.514E+00, 8.138E+00, 8.581E+00, 8.730E+00, 1.393E-01, 6.008E-02
 2.160E+03, 3.861E+00, 5.177E+00, 6.833E+00, 7.718E+00, 8.326E+00, 8.774E+00, 8.923E+00, 1.404E-01, 5.905E-02
 2.220E+03, 4.046E+00, 5.371E+00, 7.027E+00, 7.906E+00, 8.521E+00, 8.969E+00, 9.117E+00, 1.414E-01, 5.801E-02
 2.280E+03, 4.229E+00, 5.558E+00, 7.222E+00, 8.107E+00, 8.713E+00, 9.163E+00, 9.304E+00, 1.424E-01, 5.701E-02
 2.340E+03, 4.419E+00, 5.754E+00, 7.409E+00, 8.297E+00, 8.908E+00, 9.354E+00, 9.498E+00, 1.435E-01, 5.594E-02
 2.400E+03, 4.604E+00, 5.936E+00, 7.610E+00, 8.492E+00, 9.103E+00, 9.549E+00, 9.678E+00, 1.445E-01, 5.492E-02
 2.460E+03, 4.795E+00, 6.136E+00, 7.795E+00, 8.685E+00, 9.290E+00, 9.739E+00, 9.880E+00, 1.455E-01, 5.388E-02
 2.520E+03, 4.982E+00, 6.323E+00, 7.992E+00, 8.875E+00, 9.484E+00, 9.926E+00, 1.007E+01, 1.466E-01, 5.286E-02
 2.580E+03, 5.174E+00, 6.516E+00, 8.183E+00, 9.069E+00, 9.664E+00, 1.012E+01, 1.025E+01, 1.476E-01, 5.184E-02
 2.640E+03, 5.364E+00, 6.703E+00, 8.375E+00, 9.254E+00, 9.860E+00, 1.030E+01, 1.045E+01, 1.486E-01, 5.080E-02
 2.700E+03, 5.554E+00, 6.897E+00, 8.561E+00, 9.442E+00, 1.005E+01, 1.050E+01, 1.064E+01, 1.496E-01, 4.978E-02
 2.760E+03, 5.744E+00, 7.083E+00, 8.749E+00, 9.631E+00, 1.024E+01, 1.068E+01, 1.083E+01, 1.507E-01, 4.876E-02
 2.820E+03, 5.936E+00, 7.275E+00, 8.939E+00, 9.819E+00, 1.043E+01, 1.087E+01, 1.101E+01, 1.517E-01, 4.771E-02
 2.880E+03, 6.128E+00, 7.467E+00, 9.129E+00, 1.001E+01, 1.061E+01, 1.106E+01, 1.119E+01, 1.527E-01, 4.668E-02
 2.940E+03, 6.316E+00, 7.659E+00, 9.320E+00, 1.020E+01, 1.080E+01, 1.124E+01, 1.138E+01, 1.538E-01, 4.561E-02
 3.000E+03, 6.510E+00, 7.849E+00, 9.508E+00, 1.039E+01, 1.099E+01, 1.142E+01, 1.157E+01, 1.548E-01, 4.459E-02
 3.060E+03, 6.703E+00, 8.039E+00, 9.695E+00, 1.057E+01, 1.118E+01, 1.161E+01, 1.175E+01, 1.559E-01, 4.354E-02
 3.120E+03, 6.893E+00, 8.229E+00, 9.887E+00, 1.076E+01, 1.136E+01, 1.179E+01, 1.192E+01, 1.569E-01, 4.249E-02
 3.180E+03, 7.085E+00, 8.421E+00, 1.007E+01, 1.095E+01, 1.154E+01, 1.198E+01, 1.212E+01, 1.579E-01, 4.146E-02
 3.240E+03, 7.278E+00, 8.606E+00, 1.026E+01, 1.113E+01, 1.173E+01, 1.216E+01, 1.230E+01, 1.590E-01, 4.044E-02
 3.300E+03, 7.470E+00, 8.796E+00, 1.044E+01, 1.131E+01, 1.191E+01, 1.234E+01, 1.249E+01, 1.600E-01, 3.940E-02
 3.360E+03, 7.660E+00, 8.989E+00, 1.063E+01, 1.149E+01, 1.210E+01, 1.253E+01, 1.267E+01, 1.611E-01, 3.836E-02
 3.420E+03, 7.853E+00, 9.173E+00, 1.081E+01, 1.168E+01, 1.228E+01, 1.271E+01, 1.285E+01, 1.621E-01, 3.731E-02
 3.480E+03, 8.044E+00, 9.362E+00, 1.100E+01, 1.187E+01, 1.246E+01, 1.289E+01, 1.303E+01, 1.632E-01, 3.625E-02
 3.540E+03, 8.238E+00, 9.554E+00, 1.118E+01, 1.205E+01, 1.264E+01, 1.307E+01, 1.321E+01, 1.642E-01, 3.523E-02
 3.600E+03, 8.426E+00, 9.737E+00, 1.137E+01, 1.223E+01, 1.282E+01, 1.326E+01, 1.339E+01, 1.653E-01, 3.411E-02
 3.660E+03, 8.619E+00, 9.928E+00, 1.155E+01, 1.241E+01, 1.300E+01, 1.344E+01, 1.357E+01, 1.663E-01, 3.312E-02
 3.720E+03, 8.808E+00, 1.011E+01, 1.174E+01, 1.260E+01, 1.319E+01, 1.361E+01, 1.376E+01, 1.674E-01, 3.205E-02
 3.780E+03, 8.998E+00, 1.030E+01, 1.192E+01, 1.278E+01, 1.337E+01, 1.379E+01, 1.393E+01, 1.684E-01, 3.100E-02
 3.840E+03, 9.192E+00, 1.049E+01, 1.210E+01, 1.296E+01, 1.355E+01, 1.398E+01, 1.411E+01, 1.694E-01, 2.997E-02
 3.900E+03, 9.381E+00, 1.067E+01, 1.228E+01, 1.314E+01, 1.373E+01, 1.416E+01, 1.430E+01, 1.705E-01, 2.893E-02
 3.960E+03, 9.569E+00, 1.086E+01, 1.246E+01, 1.331E+01, 1.391E+01, 1.434E+01, 1.447E+01, 1.716E-01, 2.784E-02
 4.020E+03, 9.759E+00, 1.105E+01, 1.264E+01, 1.350E+01, 1.409E+01, 1.452E+01, 1.465E+01, 1.726E-01, 2.677E-02
 4.080E+03, 9.949E+00, 1.123E+01, 1.283E+01, 1.368E+01, 1.427E+01, 1.469E+01, 1.483E+01, 1.737E-01, 2.573E-02
 4.140E+03, 1.014E+01, 1.142E+01, 1.300E+01, 1.385E+01, 1.445E+01, 1.487E+01, 1.500E+01, 1.747E-01, 2.468E-02
 4.200E+03, 1.033E+01, 1.160E+01, 1.319E+01, 1.404E+01, 1.462E+01, 1.505E+01, 1.519E+01, 1.758E-01, 2.360E-02
 4.260E+03, 1.052E+01, 1.179E+01, 1.337E+01, 1.421E+01, 1.480E+01, 1.522E+01, 1.536E+01, 1.769E-01, 2.255E-02
 4.320E+03, 1.071E+01, 1.197E+01, 1.355E+01, 1.439E+01, 1.498E+01, 1.540E+01, 1.553E+01, 1.779E-01, 2.147E-02
 4.380E+03, 1.089E+01, 1.215E+01, 1.372E+01, 1.457E+01, 1.515E+01, 1.558E+01, 1.571E+01, 1.790E-01, 2.041E-02
 4.440E+03, 1.108E+01, 1.233E+01, 1.390E+01, 1.475E+01, 1.532E+01, 1.575E+01, 1.589E+01, 1.801E-01, 1.935E-02
 4.500E+03, 1.127E+01, 1.252E+01, 1.408E+01, 1.492E+01, 1.550E+01, 1.593E+01, 1.606E+01, 1.811E-01, 1.831E-02
 4.560E+03, 1.146E+01, 1.270E+01, 1.426E+01, 1.509E+01, 1.568E+01, 1.610E+01, 1.624E+01, 1.822E-01, 1.722E-02
 4.620E+03, 1.164E+01, 1.288E+01, 1.443E+01, 1.527E+01, 1.586E+01, 1.627E+01, 1.641E+01, 1.833E-01, 1.616E-02
 4.680E+03, 1.183E+01, 1.306E+01, 1.461E+01, 1.545E+01, 1.603E+01, 1.644E+01, 1.658E+01, 1.843E-01, 1.506E-02
 4.740E+03, 1.201E+01, 1.324E+01, 1.479E+01, 1.562E+01, 1.620E+01, 1.662E+01, 1.676E+01, 1.854E-01, 1.401E-02
 4.800E+03, 1.220E+01, 1.343E+01, 1.496E+01, 1.580E+01, 1.637E+01, 1.679E+01, 1.693E+01, 1.865E-01, 1.296E-02
 4.860E+03, 1.238E+01, 1.361E+01, 1.514E+01, 1.597E+01, 1.654E+01, 1.696E+01, 1.710E+01, 1.875E-01, 1.188E-02
 4.920E+03, 1.257E+01, 1.379E+01, 1.531E+01, 1.615E+01, 1.672E+01, 1.714E+01, 1.727E+01, 1.886E-01, 1.078E-02
 4.980E+03, 1.276E+01, 1.397E+01, 1.549E+01, 1.631E+01, 1.690E+01, 1.731E+01, 1.744E+01, 1.897E-01, 9.710E-03
 5.040E+03, 1.294E+01, 1.415E+01, 1.567E+01, 1.649E+01, 1.706E+01, 1.748E+01, 1.761E+01, 1.908E-01, 8.627E-03
 5.100E+03, 1.312E+01, 1.433E+01, 1.584E+01, 1.666E+01, 1.723E+01, 1.765E+01, 1.779E+01, 1.918E-01, 7.581E-03
 5.160E+03, 1.331E+01, 1.450E+01, 1.602E+01, 1.683E+01, 1.740E+01, 1.782E+01, 1.796E+01, 1.929E-01, 6.500E-03
 5.220E+03, 1.349E+01, 1.469E+01, 1.618E+01, 1.700E+01, 1.758E+01, 1.799E+01, 1.813E+01, 1.940E-01, 5.406E-03
 5.280E+03, 1.367E+01, 1.486E+01, 1.636E+01, 1.717E+01, 1.775E+01, 1.816E+01, 1.829E+01, 1.951E-01, 4.315E-03
 5.340E+03, 1.386E+01, 1.504E+01, 1.653E+01, 1.735E+01, 1.792E+01, 1.833E+01, 1.846E+01, 1.962E-01, 3.242E-03
 5.400E+03, 1.404E+01, 1.522E+01, 1.671E+01, 1.751E+01, 1.809E+01, 1.850E+01, 1.863E+01, 1.973E-01, 2.154E-03
 5.460E+03, 1.422E+01, 1.540E+01, 1.688E+01, 1.769E+01, 1.825E+01, 1.866E+01, 1.880E+01, 1.983E-01, 1.066E-03
 5.520E+03, 1.440E+01, 1.557E+01, 1.705E+01, 1.785E+01, 1.842E+01, 1.883E+01, 1.897E+01, 1.994E-01,-1.025E-05
 5.580E+03, 1.458E+01, 1.575E+01, 1.722E+01, 1.802E+01, 1.858E+01, 1.900E+01, 1.913E+01, 2.003E-01,-9.290E-04
 5.640E+03, 1.476E+01, 1.593E+01, 1.739E+01, 1.818E+01, 1.875E+01, 1.917E+01, 1.930E+01, 2.014E-01,-1.978E-03
 5.700E+03, 1.494E+01, 1.610E+01, 1.756E+01, 1.835E+01, 1.893E+01, 1.933E+01, 1.947E+01, 2.024E-01,-2.965E-03
 5.760E+03, 1.512E+01, 1.628E+01, 1.772E+01, 1.852E+01, 1.909E+01, 1.950E+01, 1.962E+01, 2.034E-01,-3.990E-03
 5.820E+03, 1.530E+01, 1.645E+01, 1.789E+01, 1.869E+01, 1.925E+01, 1.967E+01, 1.979E+01, 2.044E-01,-5.013E-03
 5.880E+03, 1.548E+01, 1.662E+01, 1.805E+01, 1.885E+01, 1.942E+01, 1.982E+01, 1.997E+01, 2.054E-01,-6.023E-03
 5.940E+03, 1.566E+01, 1.680E+01, 1.822E+01, 1.901E+01, 1.958E+01, 1.999E+01, 2.013E+01, 2.064E-01,-6.950E-03
 6.000E+03, 1.584E+01, 1.697E+01, 1.838E+01, 1.917E+01, 1.975E+01, 2.015E+01, 2.029E+01, 2.073E-01,-7.922E-03
 6.060E+03, 1.601E+01, 1.714E+01, 1.854E+01, 1.933E+01, 1.992E+01, 2.032E+01, 2.046E+01, 2.083E-01,-8.860E-03
 6.120E+03, 1.619E+01, 1.731E+01, 1.870E+01, 1.950E+01, 2.008E+01, 2.049E+01, 2.061E+01, 2.092E-01,-9.805E-03
 6.180E+03, 1.637E+01, 1.748E+01, 1.886E+01, 1.967E+01, 2.024E+01, 2.064E+01, 2.078E+01, 2.102E-01,-1.076E-02
 6.240E+03, 1.654E+01, 1.765E+01, 1.903E+01, 1.983E+01, 2.040E+01, 2.081E+01, 2.094E+01, 2.111E-01,-1.171E-02
 6.300E+03, 1.672E+01, 1.782E+01, 1.919E+01, 1.999E+01, 2.057E+01, 2.097E+01, 2.110E+01, 2.121E-01,-1.265E-02
 6.360E+03, 1.689E+01, 1.799E+01, 1.935E+01, 2.015E+01, 2.072E+01, 2.113E+01, 2.126E+01, 2.130E-01,-1.357E-02
 6.420E+03, 1.706E+01, 1.816E+01, 1.951E+01, 2.031E+01, 2.088E+01, 2.129E+01, 2.142E+01, 2.139E-01,-1.448E-02
 6.480E+03, 1.724E+01, 1.832E+01, 1.967E+01, 2.047E+01, 2.104E+01, 2.145E+01, 2.158E+01, 2.148E-01,-1.536E-02
 6.540E+03, 1.741E+01, 1.849E+01, 1.983E+01, 2.063E+01, 2.120E+01, 2.160E+01, 2.174E+01, 2.157E-01,-1.627E-02
 6.600E+03, 1.758E+01, 1.866E+01, 1.999E+01, 2.079E+01, 2.136E+01, 2.176E+01, 2.190E+01, 2.166E-01,-1.716E-02
 6.660E+03, 1.775E+01, 1.882E+01, 2.015E+01, 2.094E+01, 2.152E+01, 2.192E+01, 2.205E+01, 2.175E-01,-1.804E-02
 6.720E+03, 1.793E+01, 1.899E+01, 2.030E+01, 2.110E+01, 2.168E+01, 2.207E+01, 2.220E+01, 2.183E-01,-1.888E-02
 6.780E+03, 1.809E+01, 1.915E+01, 2.046E+01, 2.126E+01, 2.183E+01, 2.223E+01, 2.236E+01, 2.191E-01,-1.970E-02
 6.840E+03, 1.826E+01, 1.931E+01, 2.062E+01, 2.142E+01, 2.200E+01, 2.238E+01, 2.251E+01, 2.200E-01,-2.062E-02
 6.900E+03, 1.844E+01, 1.948E+01, 2.078E+01, 2.157E+01, 2.214E+01, 2.254E+01, 2.267E+01, 2.209E-01,-2.151E-02
 6.960E+03, 1.860E+01, 1.964E+01, 2.093E+01, 2.173E+01, 2.230E+01, 2.269E+01, 2.282E+01, 2.217E-01,-2.231E-02
 7.020E+03, 1.877E+01, 1.980E+01, 2.109E+01, 2.188E+01, 2.245E+01, 2.284E+01, 2.297E+01, 2.225E-01,-2.312E-02
 7.080E+03, 1.894E+01, 1.996E+01, 2.124E+01, 2.203E+01, 2.261E+01, 2.300E+01, 2.312E+01, 2.234E-01,-2.400E-02
 7.140E+03, 1.911E+01, 2.012E+01, 2.139E+01, 2.219E+01, 2.276E+01, 2.315E+01, 2.328E+01, 2.242E-01,-2.482E-02
 7.200E+03, 1.927E+01, 2.028E+01, 2.155E+01, 2.234E+01, 2.291E+01, 2.330E+01, 2.343E+01, 2.251E-01,-2.565E-02
 7.260E+03, 1.944E+01, 2.044E+01, 2.170E+01, 2.249E+01, 2.306E+01, 2.345E+01, 2.359E+01, 2.259E-01,-2.651E-02
 7.320E+03, 1.961E+01, 2.059E+01, 2.185E+01, 2.264E+01, 2.322E+01, 2.361E+01, 2.373E+01, 2.267E-01,-2.725E-02
 7.380E+03, 1.977E+01, 2.075E+01, 2.200E+01, 2.280E+01, 2.337E+01, 2.375E+01, 2.388E+01, 2.275E-01,-2.808E-02
 7.440E+03, 1.994E+01, 2.090E+01, 2.215E+01, 2.294E+01, 2.352E+01, 2.390E+01, 2.403E+01, 2.283E-01,-2.885E-02
 7.500E+03, 2.010E+01, 2.106E+01, 2.230E+01, 2.310E+01, 2.366E+01, 2.406E+01, 2.418E+01, 2.291E-01,-2.965E-02
 7.560E+03, 2.027E+01, 2.121E+01, 2.246E+01, 2.325E+01, 2.381E+01, 2.421E+01, 2.433E+01, 2.299E-01,-3.045E-02
 7.620E+03, 2.043E+01, 2.137E+01, 2.261E+01, 2.340E+01, 2.397E+01, 2.435E+01, 2.448E+01, 2.306E-01,-3.122E-02
 7.680E+03, 2.059E+01, 2.152E+01, 2.275E+01, 2.354E+01, 2.411E+01, 2.450E+01, 2.462E+01, 2.314E-01,-3.202E-02
 7.740E+03, 2.075E+01, 2.167E+01, 2.291E+01, 2.369E+01, 2.426E+01, 2.464E+01, 2.477E+01, 2.322E-01,-3.278E-02
 7.800E+03, 2.091E+01, 2.183E+01, 2.305E+01, 2.384E+01, 2.441E+01, 2.479E+01, 2.491E+01, 2.330E-01,-3.354E-02
 7.860E+03, 2.107E+01, 2.198E+01, 2.320E+01, 2.399E+01, 2.455E+01, 2.494E+01, 2.506E+01, 2.337E-01,-3.428E-02
 7.920E+03, 2.123E+01, 2.213E+01, 2.335E+01, 2.414E+01, 2.470E+01, 2.508E+01, 2.521E+01, 2.345E-01,-3.507E-02
 7.980E+03, 2.139E+01, 2.228E+01, 2.350E+01, 2.428E+01, 2.485E+01, 2.522E+01, 2.536E+01, 2.352E-01,-3.577E-02
 8.040E+03, 2.155E+01, 2.243E+01, 2.364E+01, 2.443E+01, 2.499E+01, 2.537E+01, 2.550E+01, 2.360E-01,-3.654E-02
 8.100E+03, 2.170E+01, 2.258E+01, 2.379E+01, 2.457E+01, 2.513E+01, 2.552E+01, 2.564E+01, 2.367E-01,-3.726E-02
 8.160E+03, 2.186E+01, 2.272E+01, 2.393E+01, 2.471E+01, 2.528E+01, 2.565E+01, 2.579E+01, 2.374E-01,-3.797E-02
 8.220E+03, 2.202E+01, 2.287E+01, 2.408E+01, 2.485E+01, 2.542E+01, 2.580E+01, 2.592E+01, 2.381E-01,-3.871E-02
 8.280E+03, 2.217E+01, 2.302E+01, 2.422E+01, 2.500E+01, 2.557E+01, 2.594E+01, 2.607E+01, 2.389E-01,-3.945E-02
 8.340E+03, 2.233E+01, 2.317E+01, 2.436E+01, 2.514E+01, 2.571E+01, 2.608E+01, 2.621E+01, 2.396E-01,-4.019E-02
 8.400E+03, 2.248E+01, 2.331E+01, 2.450E+01, 2.529E+01, 2.584E+01, 2.623E+01, 2.635E+01, 2.403E-01,-4.092E-02
 8.460E+03, 2.263E+01, 2.345E+01, 2.465E+01, 2.542E+01, 2.599E+01, 2.637E+01, 2.650E+01, 2.410E-01,-4.160E-02
 8.520E+03, 2.278E+01, 2.360E+01, 2.479E+01, 2.557E+01, 2.613E+01, 2.651E+01, 2.664E+01, 2.417E-01,-4.230E-02
 8.580E+03, 2.294E+01, 2.374E+01, 2.493E+01, 2.571E+01, 2.627E+01, 2.665E+01, 2.677E+01, 2.424E-01,-4.301E-02
 8.640E+03, 2.309E+01, 2.388E+01, 2.507E+01, 2.585E+01, 2.640E+01, 2.679E+01, 2.692E+01, 2.431E-01,-4.370E-02
 8.700E+03, 2.324E+01, 2.403E+01, 2.521E+01, 2.599E+01, 2.655E+01, 2.693E+01, 2.706E+01, 2.439E-01,-4.449E-02
 8.760E+03, 2.339E+01, 2.417E+01, 2.535E+01, 2.612E+01, 2.669E+01, 2.706E+01, 2.719E+01, 2.446E-01,-4.515E-02
 8.820E+03, 2.354E+01, 2.431E+01, 2.549E+01, 2.627E+01, 2.683E+01, 2.720E+01, 2.733E+01, 2.453E-01,-4.585E-02
 8.880E+03, 2.368E+01, 2.445E+01, 2.563E+01, 2.640E+01, 2.697E+01, 2.734E+01, 2.746E+01, 2.460E-01,-4.656E-02
 8.940E+03, 2.383E+01, 2.459E+01, 2.577E+01, 2.654E+01, 2.710E+01, 2.748E+01, 2.760E+01, 2.467E-01,-4.726E-02
 9.000E+03, 2.398E+01, 2.474E+01, 2.591E+01, 2.668E+01, 2.724E+01, 2.761E+01, 2.774E+01, 2.473E-01,-4.786E-02
 9.060E+03, 2.412E+01, 2.487E+01, 2.605E+01, 2.682E+01, 2.738E+01, 2.774E+01, 2.787E+01, 2.480E-01,-4.855E-02
 9.120E+03, 2.427E+01, 2.501E+01, 2.618E+01, 2.695E+01, 2.751E+01, 2.788E+01, 2.801E+01, 2.487E-01,-4.926E-02
 9.180E+03, 2.441E+01, 2.515E+01, 2.632E+01, 2.709E+01, 2.765E+01, 2.802E+01, 2.814E+01, 2.493E-01,-4.990E-02
 9.240E+03, 2.456E+01, 2.529E+01, 2.645E+01, 2.722E+01, 2.778E+01, 2.815E+01, 2.827E+01, 2.500E-01,-5.054E-02
 9.300E+03, 2.470E+01, 2.543E+01, 2.659E+01, 2.736E+01, 2.792E+01, 2.829E+01, 2.840E+01, 2.507E-01,-5.125E-02
 9.360E+03, 2.484E+01, 2.557E+01, 2.673E+01, 2.749E+01, 2.805E+01, 2.842E+01, 2.854E+01, 2.513E-01,-5.185E-02
 9.420E+03, 2.498E+01, 2.570E+01, 2.686E+01, 2.763E+01, 2.818E+01, 2.855E+01, 2.868E+01, 2.518E-01,-5.243E-02
 9.480E+03, 2.513E+01, 2.584E+01, 2.700E+01, 2.776E+01, 2.832E+01, 2.868E+01, 2.881E+01, 2.525E-01,-5.312E-02
 9.540E+03, 2.526E+01, 2.598E+01, 2.713E+01, 2.789E+01, 2.845E+01, 2.881E+01, 2.894E+01, 2.532E-01,-5.377E-02
 9.600E+03, 2.540E+01, 2.611E+01, 2.726E+01, 2.802E+01, 2.858E+01, 2.895E+01, 2.907E+01, 2.538E-01,-5.441E-02
 9.660E+03, 2.554E+01, 2.625E+01, 2.739E+01, 2.815E+01, 2.871E+01, 2.908E+01, 2.921E+01, 2.543E-01,-5.493E-02
 9.720E+03, 2.568E+01, 2.638E+01, 2.752E+01, 2.828E+01, 2.884E+01, 2.921E+01, 2.934E+01, 2.551E-01,-5.565E-02
 9.780E+03, 2.582E+01, 2.651E+01, 2.765E+01, 2.842E+01, 2.897E+01, 2.934E+01, 2.946E+01, 2.557E-01,-5.626E-02
 9.840E+03, 2.596E+01, 2.664E+01, 2.778E+01, 2.854E+01, 2.910E+01, 2.947E+01, 2.959E+01, 2.562E-01,-5.680E-02
 9.900E+03, 2.609E+01, 2.678E+01, 2.791E+01, 2.867E+01, 2.923E+01, 2.960E+01, 2.972E+01, 2.569E-01,-5.750E-02
 9.960E+03, 2.623E+01, 2.691E+01, 2.804E+01, 2.881E+01, 2.937E+01, 2.973E+01, 2.985E+01, 2.575E-01,-5.812E-02
 1.002E+04, 2.636E+01, 2.704E+01, 2.817E+01, 2.893E+01, 2.949E+01, 2.985E+01, 2.998E+01, 2.581E-01,-5.872E-02
 1.008E+04, 2.649E+01, 2.717E+01, 2.830E+01, 2.906E+01, 2.962E+01, 2.998E+01, 3.010E+01, 2.588E-01,-5.936E-02
 1.014E+04, 2.663E+01, 2.730E+01, 2.843E+01, 2.919E+01, 2.975E+01, 3.011E+01, 3.023E+01, 2.594E-01,-5.997E-02
 1.020E+04, 2.676E+01, 2.743E+01, 2.856E+01, 2.932E+01, 2.987E+01, 3.024E+01, 3.035E+01, 2.599E-01,-6.050E-02
 1.026E+04, 2.690E+01, 2.756E+01, 2.869E+01, 2.944E+01, 3.000E+01, 3.036E+01, 3.049E+01, 2.605E-01,-6.112E-02
 1.032E+04, 2.703E+01, 2.769E+01, 2.881E+01, 2.957E+01, 3.013E+01, 3.048E+01, 3.061E+01, 2.612E-01,-6.176E-02
