s,%,%,%,%,%,%,%,m/s,m/s,m/s,m/s
 8.399E+02, 1.599E-02, 6.679E-02, 2.471E-01, 5.958E-01, 1.673E+00, 3.979E+00, 7.776E+00, 3.025E-01, 2.690E-01,-1.621E-01,-1.608E-01
 8.999E+02, 2.299E-02, 8.810E-02, 3.039E-01, 7.008E-01, 1.872E+00, 4.275E+00, 8.131E+00, 3.116E-01, 2.777E-01,-1.710E-01,-1.698E-01
 9.599E+02, 3.175E-02, 1.128E-01, 3.659E-01, 8.105E-01, 2.069E+00, 4.561E+00, 8.475E+00, 3.202E-01, 2.860E-01,-1.794E-01,-1.783E-01
 1.020E+03, 4.239E-02, 1.404E-01, 4.313E-01, 9.228E-01, 2.264E+00, 4.838E+00, 8.793E+00, 3.285E-01, 2.939E-01,-1.874E-01,-1.865E-01
 1.080E+03, 5.501E-02, 1.712E-01, 5.008E-01, 1.038E+00, 2.456E+00, 5.105E+00, 9.099E+00, 3.363E-01, 3.015E-01,-1.951E-01,-1.942E-01
 1.140E+03, 6.969E-02, 2.047E-01, 5.729E-01, 1.155E+00, 2.646E+00, 5.366E+00, 9.400E+00, 3.439E-01, 3.088E-01,-2.025E-01,-2.017E-01
 1.200E+03, 8.644E-02, 2.408E-01, 6.479E-01, 1.273E+00, 2.832E+00, 5.615E+00, 9.688E+00, 3.512E-01, 3.158E-01,-2.096E-01,-2.089E-01
 1.260E+03, 1.053E-01, 2.797E-01, 7.255E-01, 1.391E+00, 3.015E+00, 5.857E+00, 9.967E+00, 3.582E-01, 3.225E-01,-2.164E-01,-2.157E-01
 1.320E+03, 1.264E-01, 3.210E-01, 8.046E-01, 1.510E+00, 3.194E+00, 6.092E+00, 1.022E+01, 3.648E-01, 3.289E-01,-2.228E-01,-2.223E-01
 1.380E+03, 1.495E-01, 3.641E-01, 8.845E-01, 1.628E+00, 3.371E+00, 6.316E+00, 1.047E+01, 3.711E-01, 3.351E-01,-2.290E-01,-2.286E-01
 1.440E+03, 1.746E-01, 4.094E-01, 9.663E-01, 1.746E+00, 3.542E+00, 6.535E+00, 1.071E+01, 3.773E-01, 3.410E-01,-2.350E-01,-2.347E-01
 1.500E+03, 2.016E-01, 4.566E-01, 1.049E+00, 1.863E+00, 3.711E+00, 6.745E+00, 1.094E+01, 3.832E-01, 3.467E-01,-2.408E-01,-2.406E-01
 1.560E+03, 2.305E-01, 5.053E-01, 1.132E+00, 1.981E+00, 3.875E+00, 6.949E+00, 1.117E+01, 3.889E-01, 3.522E-01,-2.464E-01,-2.462E-01
 1.620E+03, 2.613E-01, 5.557E-01, 1.216E+00, 2.095E+00, 4.035E+00, 7.147E+00, 1.137E+01, 3.944E-01, 3.575E-01,-2.517E-01,-2.517E-01
 1.680E+03, 2.935E-01, 6.068E-01, 1.299E+00, 2.210E+00, 4.193E+00, 7.334E+00, 1.157E+01, 3.996E-01, 3.626E-01,-2.568E-01,-2.568E-01
 1.740E+03, 3.273E-01, 6.596E-01, 1.384E+00, 2.324E+00, 4.346E+00, 7.518E+00, 1.176E+01, 4.046E-01, 3.675E-01,-2.617E-01,-2.619E-01
 1.800E+03, 3.626E-01, 7.136E-01, 1.468E+00, 2.434E+00, 4.496E+00, 7.695E+00, 1.195E+01, 4.095E-01, 3.723E-01,-2.665E-01,-2.667E-01
 1.860E+03, 3.992E-01, 7.683E-01, 1.552E+00, 2.545E+00, 4.641E+00, 7.867E+00, 1.214E+01, 4.142E-01, 3.770E-01,-2.711E-01,-2.715E-01
 1.920E+03, 4.371E-01, 8.238E-01, 1.635E+00, 2.654E+00, 4.782E+00, 8.033E+00, 1.232E+01, 4.188E-01, 3.815E-01,-2.756E-01,-2.761E-01
 1.980E+03, 4.760E-01, 8.800E-01, 1.718E+00, 2.761E+00, 4.921E+00, 8.196E+00, 1.248E+01, 4.233E-01, 3.858E-01,-2.800E-01,-2.806E-01
 2.040E+03, 5.159E-01, 9.368E-01, 1.801E+00, 2.867E+00, 5.056E+00, 8.352E+00, 1.265E+01, 4.276E-01, 3.900E-01,-2.842E-01,-2.849E-01
 2.100E+03, 5.567E-01, 9.939E-01, 1.883E+00, 2.971E+00, 5.188E+00, 8.502E+00, 1.280E+01, 4.318E-01, 3.941E-01,-2.883E-01,-2.891E-01
 2.160E+03, 5.983E-01, 1.052E+00, 1.965E+00, 3.074E+00, 5.316E+00, 8.648E+00, 1.296E+01, 4.358E-01, 3.980E-01,-2.922E-01,-2.931E-01
 2.220E+03, 6.407E-01, 1.110E+00, 2.046E+00, 3.174E+00, 5.442E+00, 8.790E+00, 1.310E+01, 4.399E-01, 4.019E-01,-2.961E-01,-2.971E-01
 2.280E+03, 6.837E-01, 1.168E+00, 2.126E+00, 3.273E+00, 5.564E+00, 8.929E+00, 1.325E+01, 4.438E-01, 4.056E-01,-2.998E-01,-3.010E-01
 2.340E+03, 7.272E-01, 1.226E+00, 2.206E+00, 3.370E+00, 5.683E+00, 9.062E+00, 1.338E+01, 4.475E-01, 4.092E-01,-3.034E-01,-3.047E-01
 2.400E+03, 7.713E-01, 1.285E+00, 2.285E+00, 3.466E+00, 5.799E+00, 9.193E+00, 1.352E+01, 4.510E-01, 4.128E-01,-3.069E-01,-3.083E-01
 2.460E+03, 8.157E-01, 1.343E+00, 2.363E+00, 3.560E+00, 5.913E+00, 9.319E+00, 1.365E+01, 4.546E-01, 4.162E-01,-3.103E-01,-3.118E-01
 2.520E+03, 8.604E-01, 1.402E+00, 2.440E+00, 3.652E+00, 6.024E+00, 9.441E+00, 1.378E+01, 4.580E-01, 4.195E-01,-3.136E-01,-3.152E-01
 2.580E+03, 9.053E-01, 1.460E+00, 2.517E+00, 3.743E+00, 6.132E+00, 9.561E+00, 1.390E+01, 4.616E-01, 4.226E-01,-3.169E-01,-3.186E-01
 2.640E+03, 9.504E-01, 1.518E+00, 2.592E+00, 3.833E+00, 6.238E+00, 9.677E+00, 1.401E+01, 4.644E-01, 4.259E-01,-3.200E-01,-3.218E-01
 2.700E+03, 9.956E-01, 1.576E+00, 2.667E+00, 3.920E+00, 6.341E+00, 9.790E+00, 1.413E+01, 4.676E-01, 4.289E-01,-3.230E-01,-3.250E-01
 2.760E+03, 1.041E+00, 1.633E+00, 2.741E+00, 4.007E+00, 6.443E+00, 9.901E+00, 1.424E+01, 4.708E-01, 4.318E-01,-3.260E-01,-3.280E-01
 2.820E+03, 1.086E+00, 1.691E+00, 2.813E+00, 4.092E+00, 6.540E+00, 1.001E+01, 1.435E+01, 4.736E-01, 4.347E-01,-3.287E-01,-3.310E-01
 2.880E+03, 1.131E+00, 1.748E+00, 2.886E+00, 4.175E+00, 6.638E+00, 1.011E+01, 1.445E+01, 4.765E-01, 4.375E-01,-3.315E-01,-3.339E-01
 2.940E+03, 1.176E+00, 1.804E+00, 2.956E+00, 4.257E+00, 6.732E+00, 1.021E+01, 1.455E+01, 4.793E-01, 4.403E-01,-3.343E-01,-3.367E-01
 3.000E+03, 1.221E+00, 1.860E+00, 3.027E+00, 4.338E+00, 6.823E+00, 1.031E+01, 1.466E+01, 4.819E-01, 4.430E-01,-3.370E-01,-3.394E-01
 3.060E+03, 1.266E+00, 1.916E+00, 3.096E+00, 4.417E+00, 6.914E+00, 1.041E+01, 1.475E+01, 4.848E-01, 4.456E-01,-3.397E-01,-3.422E-01
 3.120E+03, 1.310E+00, 1.971E+00, 3.164E+00, 4.495E+00, 7.002E+00, 1.050E+01, 1.484E+01, 4.871E-01, 4.483E-01,-3.421E-01,-3.447E-01
 3.180E+03, 1.354E+00, 2.026E+00, 3.231E+00, 4.571E+00, 7.088E+00, 1.059E+01, 1.494E+01, 4.901E-01, 4.506E-01,-3.447E-01,-3.474E-01
 3.240E+03, 1.398E+00, 2.080E+00, 3.298E+00, 4.646E+00, 7.172E+00, 1.068E+01, 1.502E+01, 4.927E-01, 4.530E-01,-3.472E-01,-3.499E-01
 3.300E+03, 1.441E+00, 2.133E+00, 3.363E+00, 4.719E+00, 7.255E+00, 1.077E+01, 1.511E+01, 4.950E-01, 4.555E-01,-3.496E-01,-3.524E-01
 3.360E+03, 1.485E+00, 2.186E+00, 3.427E+00, 4.791E+00, 7.335E+00, 1.085E+01, 1.520E+01, 4.975E-01, 4.578E-01,-3.520E-01,-3.548E-01
 3.420E+03, 1.527E+00, 2.239E+00, 3.491E+00, 4.862E+00, 7.414E+00, 1.094E+01, 1.528E+01, 4.997E-01, 4.602E-01,-3.542E-01,-3.571E-01
 3.480E+03, 1.570E+00, 2.291E+00, 3.553E+00, 4.933E+00, 7.492E+00, 1.102E+01, 1.536E+01, 5.019E-01, 4.623E-01,-3.564E-01,-3.593E-01
 3.540E+03, 1.612E+00, 2.342E+00, 3.615E+00, 5.001E+00, 7.567E+00, 1.110E+01, 1.544E+01, 5.042E-01, 4.645E-01,-3.586E-01,-3.616E-01
 3.600E+03, 1.653E+00, 2.392E+00, 3.675E+00, 5.068E+00, 7.641E+00, 1.117E+01, 1.551E+01, 5.062E-01, 4.667E-01,-3.606E-01,-3.637E-01
 3.660E+03, 1.695E+00, 2.442E+00, 3.735E+00, 5.134E+00, 7.714E+00, 1.125E+01, 1.559E+01, 5.084E-01, 4.686E-01,-3.627E-01,-3.658E-01
 3.720E+03, 1.735E+00, 2.492E+00, 3.793E+00, 5.199E+00, 7.785E+00, 1.132E+01, 1.566E+01, 5.105E-01, 4.707E-01,-3.647E-01,-3.679E-01
 3.780E+03, 1.775E+00, 2.540E+00, 3.851E+00, 5.263E+00, 7.855E+00, 1.140E+01, 1.573E+01, 5.124E-01, 4.727E-01,-3.666E-01,-3.699E-01
 3.840E+03, 1.815E+00, 2.588E+00, 3.908E+00, 5.326E+00, 7.923E+00, 1.147E+01, 1.580E+01, 5.143E-01, 4.746E-01,-3.685E-01,-3.718E-01
 3.900E+03, 1.853E+00, 2.635E+00, 3.964E+00, 5.387E+00, 7.989E+00, 1.154E+01, 1.587E+01, 5.164E-01, 4.762E-01,-3.703E-01,-3.737E-01
 3.960E+03, 1.892E+00, 2.682E+00, 4.019E+00, 5.447E+00, 8.055E+00, 1.160E+01, 1.594E+01, 5.181E-01, 4.783E-01,-3.722E-01,-3.756E-01
 4.020E+03, 1.930E+00, 2.728E+00, 4.073E+00, 5.507E+00, 8.120E+00, 1.167E+01, 1.600E+01, 5.200E-01, 4.801E-01,-3.740E-01,-3.775E-01
 4.080E+03, 1.968E+00, 2.773E+00, 4.127E+00, 5.565E+00, 8.182E+00, 1.173E+01, 1.606E+01, 5.218E-01, 4.818E-01,-3.757E-01,-3.793E-01
 4.140E+03, 2.004E+00, 2.817E+00, 4.179E+00, 5.622E+00, 8.244E+00, 1.180E+01, 1.613E+01, 5.235E-01, 4.835E-01,-3.774E-01,-3.811E-01
 4.200E+03, 2.041E+00, 2.861E+00, 4.230E+00, 5.679E+00, 8.305E+00, 1.186E+01, 1.619E+01, 5.251E-01, 4.852E-01,-3.790E-01,-3.827E-01
 4.260E+03, 2.077E+00, 2.905E+00, 4.281E+00, 5.734E+00, 8.364E+00, 1.192E+01, 1.625E+01, 5.266E-01, 4.869E-01,-3.805E-01,-3.844E-01
 4.320E+03, 2.112E+00, 2.947E+00, 4.331E+00, 5.788E+00, 8.422E+00, 1.198E+01, 1.630E+01, 5.286E-01, 4.883E-01,-3.822E-01,-3.861E-01
 4.380E+03, 2.146E+00, 2.989E+00, 4.380E+00, 5.841E+00, 8.480E+00, 1.204E+01, 1.636E+01, 5.302E-01, 4.899E-01,-3.838E-01,-3.877E-01
 4.440E+03, 2.181E+00, 3.030E+00, 4.428E+00, 5.894E+00, 8.536E+00, 1.210E+01, 1.642E+01, 5.319E-01, 4.915E-01,-3.854E-01,-3.894E-01
 4.500E+03, 2.214E+00, 3.071E+00, 4.475E+00, 5.945E+00, 8.591E+00, 1.215E+01, 1.648E+01, 5.333E-01, 4.930E-01,-3.869E-01,-3.909E-01
 4.560E+03, 2.247E+00, 3.110E+00, 4.522E+00, 5.995E+00, 8.644E+00, 1.221E+01, 1.653E+01, 5.346E-01, 4.946E-01,-3.882E-01,-3.923E-01
 4.620E+03, 2.280E+00, 3.150E+00, 4.568E+00, 6.045E+00, 8.698E+00, 1.226E+01, 1.659E+01, 5.363E-01, 4.959E-01,-3.897E-01,-3.939E-01
 4.680E+03, 2.312E+00, 3.188E+00, 4.612E+00, 6.093E+00, 8.749E+00, 1.231E+01, 1.664E+01, 5.376E-01, 4.974E-01,-3.911E-01,-3.953E-01
 4.740E+03, 2.343E+00, 3.226E+00, 4.657E+00, 6.142E+00, 8.800E+00, 1.237E+01, 1.669E+01, 5.391E-01, 4.987E-01,-3.925E-01,-3.968E-01
 4.800E+03, 2.374E+00, 3.263E+00, 4.700E+00, 6.188E+00, 8.851E+00, 1.242E+01, 1.674E+01, 5.404E-01, 5.000E-01,-3.937E-01,-3.981E-01
 4.860E+03, 2.404E+00, 3.300E+00, 4.742E+00, 6.234E+00, 8.901E+00, 1.247E+01, 1.679E+01, 5.419E-01, 5.013E-01,-3.951E-01,-3.995E-01
 4.920E+03, 2.434E+00, 3.335E+00, 4.784E+00, 6.280E+00, 8.948E+00, 1.252E+01, 1.684E+01, 5.430E-01, 5.028E-01,-3.964E-01,-4.008E-01
 4.980E+03, 2.463E+00, 3.370E+00, 4.825E+00, 6.324E+00, 8.998E+00, 1.257E+01, 1.690E+01, 5.445E-01, 5.042E-01,-3.978E-01,-4.024E-01
 5.040E+03, 2.492E+00, 3.404E+00, 4.864E+00, 6.368E+00, 9.048E+00, 1.263E+01, 1.695E+01, 5.461E-01, 5.055E-01,-3.992E-01,-4.038E-01
 5.100E+03, 2.520E+00, 3.438E+00, 4.904E+00, 6.411E+00, 9.095E+00, 1.268E+01, 1.701E+01, 5.474E-01, 5.068E-01,-4.005E-01,-4.051E-01
 5.160E+03, 2.547E+00, 3.471E+00, 4.942E+00, 6.454E+00, 9.143E+00, 1.273E+01, 1.706E+01, 5.488E-01, 5.080E-01,-4.018E-01,-4.065E-01
 5.220E+03, 2.574E+00, 3.503E+00, 4.980E+00, 6.495E+00, 9.190E+00, 1.278E+01, 1.712E+01, 5.502E-01, 5.092E-01,-4.030E-01,-4.078E-01
 5.280E+03, 2.600E+00, 3.535E+00, 5.018E+00, 6.537E+00, 9.235E+00, 1.283E+01, 1.717E+01, 5.514E-01, 5.104E-01,-4.042E-01,-4.090E-01
 5.340E+03, 2.626E+00, 3.567E+00, 5.055E+00, 6.578E+00, 9.280E+00, 1.288E+01, 1.721E+01, 5.527E-01, 5.115E-01,-4.054E-01,-4.103E-01
 5.400E+03, 2.651E+00, 3.597E+00, 5.091E+00, 6.618E+00, 9.327E+00, 1.292E+01, 1.726E+01, 5.537E-01, 5.128E-01,-4.065E-01,-4.114E-01
 5.460E+03, 2.676E+00, 3.627E+00, 5.127E+00, 6.657E+00, 9.370E+00, 1.297E+01, 1.731E+01, 5.549E-01, 5.139E-01,-4.076E-01,-4.126E-01
 5.520E+03, 2.701E+00, 3.657E+00, 5.162E+00, 6.696E+00, 9.413E+00, 1.302E+01, 1.735E+01, 5.559E-01, 5.150E-01,-4.087E-01,-4.137E-01
 5.580E+03, 2.725E+00, 3.687E+00, 5.197E+00, 6.735E+00, 9.453E+00, 1.306E+01, 1.739E+01, 5.572E-01, 5.160E-01,-4.098E-01,-4.149E-01
 5.640E+03, 2.748E+00, 3.716E+00, 5.231E+00, 6.772E+00, 9.495E+00, 1.310E+01, 1.744E+01, 5.582E-01, 5.171E-01,-4.108E-01,-4.159E-01
 5.700E+03, 2.771E+00, 3.744E+00, 5.265E+00, 6.809E+00, 9.535E+00, 1.314E+01, 1.747E+01, 5.591E-01, 5.180E-01,-4.117E-01,-4.168E-01
 5.760E+03, 2.794E+00, 3.772E+00, 5.298E+00, 6.845E+00, 9.572E+00, 1.318E+01, 1.750E+01, 5.602E-01, 5.191E-01,-4.127E-01,-4.179E-01
 5.820E+03, 2.817E+00, 3.800E+00, 5.331E+00, 6.881E+00, 9.609E+00, 1.322E+01, 1.754E+01, 5.611E-01, 5.199E-01,-4.136E-01,-4.189E-01
 5.880E+03, 2.838E+00, 3.827E+00, 5.363E+00, 6.916E+00, 9.646E+00, 1.325E+01, 1.758E+01, 5.622E-01, 5.210E-01,-4.146E-01,-4.200E-01
 5.940E+03, 2.860E+00, 3.853E+00, 5.394E+00, 6.950E+00, 9.682E+00, 1.329E+01, 1.762E+01, 5.632E-01, 5.219E-01,-4.156E-01,-4.209E-01
 6.000E+03, 2.881E+00, 3.879E+00, 5.425E+00, 6.983E+00, 9.719E+00, 1.333E+01, 1.766E+01, 5.640E-01, 5.228E-01,-4.164E-01,-4.218E-01
 6.060E+03, 2.902E+00, 3.904E+00, 5.455E+00, 7.017E+00, 9.754E+00, 1.336E+01, 1.769E+01, 5.649E-01, 5.237E-01,-4.173E-01,-4.228E-01
 6.120E+03, 2.922E+00, 3.929E+00, 5.484E+00, 7.048E+00, 9.788E+00, 1.340E+01, 1.773E+01, 5.659E-01, 5.247E-01,-4.183E-01,-4.238E-01
 6.180E+03, 2.942E+00, 3.953E+00, 5.512E+00, 7.078E+00, 9.823E+00, 1.344E+01, 1.776E+01, 5.668E-01, 5.256E-01,-4.191E-01,-4.247E-01
 6.240E+03, 2.962E+00, 3.977E+00, 5.541E+00, 7.111E+00, 9.858E+00, 1.347E+01, 1.779E+01, 5.677E-01, 5.264E-01,-4.199E-01,-4.255E-01
 6.300E+03, 2.980E+00, 4.001E+00, 5.569E+00, 7.141E+00, 9.890E+00, 1.350E+01, 1.782E+01, 5.684E-01, 5.273E-01,-4.207E-01,-4.264E-01
 6.360E+03, 2.999E+00, 4.024E+00, 5.596E+00, 7.170E+00, 9.922E+00, 1.354E+01, 1.786E+01, 5.694E-01, 5.280E-01,-4.215E-01,-4.272E-01
 6.420E+03, 3.018E+00, 4.047E+00, 5.623E+00, 7.200E+00, 9.952E+00, 1.357E+01, 1.788E+01, 5.701E-01, 5.288E-01,-4.223E-01,-4.280E-01
 6.480E+03, 3.036E+00, 4.069E+00, 5.650E+00, 7.229E+00, 9.984E+00, 1.360E+01, 1.792E+01, 5.710E-01, 5.296E-01,-4.231E-01,-4.289E-01
 6.540E+03, 3.053E+00, 4.091E+00, 5.675E+00, 7.257E+00, 1.001E+01, 1.363E+01, 1.794E+01, 5.718E-01, 5.303E-01,-4.238E-01,-4.296E-01
 6.600E+03, 3.071E+00, 4.113E+00, 5.701E+00, 7.285E+00, 1.004E+01, 1.366E+01, 1.797E+01, 5.726E-01, 5.310E-01,-4.246E-01,-4.304E-01
 6.660E+03, 3.088E+00, 4.134E+00, 5.727E+00, 7.313E+00, 1.007E+01, 1.368E+01, 1.800E+01, 5.733E-01, 5.318E-01,-4.254E-01,-4.312E-01
 6.720E+03, 3.104E+00, 4.154E+00, 5.750E+00, 7.338E+00, 1.010E+01, 1.372E+01, 1.803E+01, 5.741E-01, 5.325E-01,-4.260E-01,-4.319E-01
 6.780E+03, 3.121E+00, 4.174E+00, 5.774E+00, 7.364E+00, 1.013E+01, 1.374E+01, 1.805E+01, 5.747E-01, 5.333E-01,-4.267E-01,-4.326E-01
 6.840E+03, 3.137E+00, 4.194E+00, 5.797E+00, 7.390E+00, 1.015E+01, 1.377E+01, 1.807E+01, 5.755E-01, 5.339E-01,-4.275E-01,-4.334E-01
 6.900E+03, 3.153E+00, 4.213E+00, 5.820E+00, 7.415E+00, 1.018E+01, 1.380E+01, 1.810E+01, 5.760E-01, 5.346E-01,-4.281E-01,-4.340E-01
 6.960E+03, 3.168E+00, 4.233E+00, 5.843E+00, 7.439E+00, 1.021E+01, 1.382E+01, 1.812E+01, 5.768E-01, 5.352E-01,-4.287E-01,-4.347E-01
 7.020E+03, 3.183E+00, 4.252E+00, 5.865E+00, 7.463E+00, 1.023E+01, 1.385E+01, 1.816E+01, 5.774E-01, 5.359E-01,-4.293E-01,-4.353E-01
 7.080E+03, 3.198E+00, 4.270E+00, 5.887E+00, 7.487E+00, 1.026E+01, 1.387E+01, 1.818E+01, 5.780E-01, 5.366E-01,-4.300E-01,-4.360E-01
 7.140E+03, 3.212E+00, 4.288E+00, 5.908E+00, 7.510E+00, 1.028E+01, 1.390E+01, 1.821E+01, 5.788E-01, 5.371E-01,-4.306E-01,-4.367E-01
 7.200E+03, 3.227E+00, 4.306E+00, 5.929E+00, 7.532E+00, 1.030E+01, 1.392E+01, 1.823E+01, 5.792E-01, 5.377E-01,-4.311E-01,-4.372E-01
 7.260E+03, 3.241E+00, 4.323E+00, 5.949E+00, 7.554E+00, 1.033E+01, 1.395E+01, 1.825E+01, 5.797E-01, 5.383E-01,-4.317E-01,-4.377E-01
 7.320E+03, 3.254E+00, 4.340E+00, 5.969E+00, 7.576E+00, 1.035E+01, 1.397E+01, 1.827E+01, 5.803E-01, 5.388E-01,-4.322E-01,-4.383E-01
 7.380E+03, 3.268E+00, 4.355E+00, 5.988E+00, 7.597E+00, 1.038E+01, 1.399E+01, 1.830E+01, 5.812E-01, 5.392E-01,-4.328E-01,-4.389E-01
 7.440E+03, 3.281E+00, 4.372E+00, 6.007E+00, 7.619E+00, 1.040E+01, 1.401E+01, 1.832E+01, 5.817E-01, 5.399E-01,-4.334E-01,-4.396E-01
 7.500E+03, 3.294E+00, 4.387E+00, 6.025E+00, 7.638E+00, 1.042E+01, 1.404E+01, 1.834E+01, 5.825E-01, 5.403E-01,-4.341E-01,-4.402E-01
 7.560E+03, 3.306E+00, 4.403E+00, 6.044E+00, 7.658E+00, 1.044E+01, 1.406E+01, 1.837E+01, 5.827E-01, 5.411E-01,-4.345E-01,-4.407E-01
 7.620E+03, 3.318E+00, 4.418E+00, 6.062E+00, 7.680E+00, 1.046E+01, 1.408E+01, 1.839E+01, 5.832E-01, 5.416E-01,-4.350E-01,-4.412E-01
 7.680E+03, 3.330E+00, 4.433E+00, 6.081E+00, 7.698E+00, 1.048E+01, 1.410E+01, 1.840E+01, 5.836E-01, 5.421E-01,-4.355E-01,-4.417E-01
 7.740E+03, 3.342E+00, 4.448E+00, 6.098E+00, 7.717E+00, 1.050E+01, 1.412E+01, 1.842E+01, 5.843E-01, 5.425E-01,-4.360E-01,-4.422E-01
 7.800E+03, 3.353E+00, 4.462E+00, 6.115E+00, 7.736E+00, 1.052E+01, 1.414E+01, 1.844E+01, 5.847E-01, 5.431E-01,-4.365E-01,-4.427E-01
 7.860E+03, 3.365E+00, 4.476E+00, 6.131E+00, 7.753E+00, 1.054E+01, 1.416E+01, 1.846E+01, 5.852E-01, 5.436E-01,-4.370E-01,-4.432E-01
 7.920E+03, 3.376E+00, 4.490E+00, 6.148E+00, 7.772E+00, 1.056E+01, 1.418E+01, 1.848E+01, 5.859E-01, 5.438E-01,-4.374E-01,-4.437E-01
 7.980E+03, 3.387E+00, 4.503E+00, 6.164E+00, 7.789E+00, 1.058E+01, 1.420E+01, 1.850E+01, 5.862E-01, 5.444E-01,-4.379E-01,-4.441E-01
 8.040E+03, 3.397E+00, 4.517E+00, 6.179E+00, 7.806E+00, 1.060E+01, 1.422E+01, 1.851E+01, 5.866E-01, 5.449E-01,-4.383E-01,-4.446E-01
 8.100E+03, 3.408E+00, 4.530E+00, 6.195E+00, 7.823E+00, 1.061E+01, 1.423E+01, 1.853E+01, 5.871E-01, 5.453E-01,-4.388E-01,-4.451E-01
 8.160E+03, 3.418E+00, 4.543E+00, 6.210E+00, 7.839E+00, 1.063E+01, 1.425E+01, 1.855E+01, 5.873E-01, 5.458E-01,-4.391E-01,-4.454E-01
 8.220E+03, 3.428E+00, 4.555E+00, 6.225E+00, 7.855E+00, 1.065E+01, 1.427E+01, 1.856E+01, 5.881E-01, 5.461E-01,-4.396E-01,-4.460E-01
 8.280E+03, 3.438E+00, 4.567E+00, 6.239E+00, 7.872E+00, 1.067E+01, 1.429E+01, 1.858E+01, 5.885E-01, 5.464E-01,-4.400E-01,-4.463E-01
 8.340E+03, 3.447E+00, 4.579E+00, 6.253E+00, 7.887E+00, 1.068E+01, 1.431E+01, 1.859E+01, 5.890E-01, 5.468E-01,-4.404E-01,-4.468E-01
 8.400E+03, 3.457E+00, 4.590E+00, 6.267E+00, 7.902E+00, 1.070E+01, 1.432E+01, 1.861E+01, 5.891E-01, 5.473E-01,-4.408E-01,-4.471E-01
 8.460E+03, 3.466E+00, 4.602E+00, 6.281E+00, 7.916E+00, 1.071E+01, 1.433E+01, 1.863E+01, 5.895E-01, 5.477E-01,-4.412E-01,-4.475E-01
 8.520E+03, 3.475E+00, 4.614E+00, 6.294E+00, 7.931E+00, 1.073E+01, 1.435E+01, 1.864E+01, 5.900E-01, 5.481E-01,-4.416E-01,-4.480E-01
 8.580E+03, 3.484E+00, 4.624E+00, 6.307E+00, 7.945E+00, 1.074E+01, 1.437E+01, 1.866E+01, 5.902E-01, 5.485E-01,-4.419E-01,-4.483E-01
