s,%,%,%,%,%,%,%,m/s,m/s
 9.599E+02, 6.379E-01, 1.486E+00, 2.724E+00, 3.532E+00, 4.176E+00, 4.696E+00, 4.851E+00, 9.019E-02, 3.329E-02
 1.020E+03, 7.600E-01, 1.666E+00, 2.950E+00, 3.759E+00, 4.403E+00, 4.919E+00, 5.071E+00, 9.196E-02, 3.151E-02
 1.080E+03, 8.893E-01, 1.843E+00, 3.164E+00, 3.994E+00, 4.623E+00, 5.129E+00, 5.290E+00, 9.361E-02, 2.987E-02
 1.140E+03, 1.023E+00, 2.017E+00, 3.381E+00, 4.212E+00, 4.847E+00, 5.354E+00, 5.506E+00, 9.523E-02, 2.824E-02
 1.200E+03, 1.159E+00, 2.194E+00, 3.598E+00, 4.429E+00, 5.071E+00, 5.562E+00, 5.717E+00, 9.685E-02, 2.662E-02
 1.260E+03, 1.307E+00, 2.378E+00, 3.807E+00, 4.655E+00, 5.284E+00, 5.776E+00, 5.914E+00, 9.849E-02, 2.498E-02
 1.320E+03, 1.455E+00, 2.561E+00, 4.019E+00, 4.873E+00, 5.490E+00, 5.979E+00, 6.138E+00, 1.000E-01, 2.345E-02
 1.380E+03, 1.611E+00, 2.740E+00, 4.227E+00, 5.075E+00, 5.709E+00, 6.190E+00, 6.338E+00, 1.016E-01, 2.183E-02
 1.440E+03, 1.766E+00, 2.922E+00, 4.436E+00, 5.289E+00, 5.920E+00, 6.401E+00, 6.544E+00, 1.032E-01, 2.024E-02
 1.500E+03, 1.928E+00, 3.109E+00, 4.640E+00, 5.499E+00, 6.131E+00, 6.602E+00, 6.741E+00, 1.048E-01, 1.870E-02
 1.560E+03, 2.089E+00, 3.295E+00, 4.840E+00, 5.712E+00, 6.333E+00, 6.803E+00, 6.955E+00, 1.064E-01, 1.707E-02
 1.620E+03, 2.258E+00, 3.476E+00, 5.048E+00, 5.913E+00, 6.539E+00, 7.000E+00, 7.155E+00, 1.079E-01, 1.560E-02
 1.680E+03, 2.429E+00, 3.669E+00, 5.243E+00, 6.117E+00, 6.738E+00, 7.204E+00, 7.352E+00, 1.095E-01, 1.401E-02
 1.740E+03, 2.599E+00, 3.848E+00, 5.446E+00, 6.321E+00, 6.941E+00, 7.408E+00, 7.553E+00, 1.110E-01, 1.248E-02
 1.800E+03, 2.776E+00, 4.042E+00, 5.645E+00, 6.527E+00, 7.143E+00, 7.605E+00, 7.745E+00, 1.126E-01, 1.092E-02
 1.860E+03, 2.952E+00, 4.232E+00, 5.851E+00, 6.729E+00, 7.342E+00, 7.794E+00, 7.945E+00, 1.141E-01, 9.358E-03
 1.920E+03, 3.131E+00, 4.422E+00, 6.048E+00, 6.928E+00, 7.542E+00, 7.990E+00, 8.139E+00, 1.156E-01, 7.850E-03
 1.980E+03, 3.311E+00, 4.609E+00, 6.248E+00, 7.122E+00, 7.735E+00, 8.188E+00, 8.333E+00, 1.172E-01, 6.312E-03
 2.040E+03, 3.492E+00, 4.802E+00, 6.439E+00, 7.323E+00, 7.930E+00, 8.388E+00, 8.532E+00, 1.187E-01, 4.788E-03
 2.100E+03, 3.676E+00, 4.989E+00, 6.638E+00, 7.514E+00, 8.130E+00, 8.577E+00, 8.718E+00, 1.202E-01, 3.278E-03
 2.160E+03, 3.858E+00, 5.178E+00, 6.834E+00, 7.715E+00, 8.323E+00, 8.771E+00, 8.916E+00, 1.217E-01, 1.737E-03
 2.220E+03, 4.045E+00, 5.370E+00, 7.026E+00, 7.905E+00, 8.516E+00, 8.965E+00, 9.112E+00, 1.232E-01, 2.562E-04
 2.280E+03, 4.229E+00, 5.560E+00, 7.218E+00, 8.102E+00, 8.708E+00, 9.162E+00, 9.301E+00, 1.246E-01,-1.103E-03
 2.340E+03, 4.418E+00, 5.749E+00, 7.412E+00, 8.291E+00, 8.905E+00, 9.351E+00, 9.496E+00, 1.260E-01,-2.500E-03
 2.400E+03, 4.606E+00, 5.937E+00, 7.603E+00, 8.479E+00, 9.098E+00, 9.540E+00, 9.689E+00, 1.273E-01,-3.851E-03
 2.460E+03, 4.794E+00, 6.129E+00, 7.789E+00, 8.669E+00, 9.285E+00, 9.732E+00, 9.880E+00, 1.287E-01,-5.199E-03
 2.520E+03, 4.983E+00, 6.320E+00, 7.973E+00, 8.858E+00, 9.480E+00, 9.919E+00, 1.007E+01, 1.300E-01,-6.524E-03
 2.580E+03, 5.171E+00, 6.506E+00, 8.165E+00, 9.042E+00, 9.670E+00, 1.011E+01, 1.025E+01, 1.313E-01,-7.857E-03
 2.640E+03, 5.362E+00, 6.697E+00, 8.342E+00, 9.238E+00, 9.854E+00, 1.031E+01, 1.044E+01, 1.327E-01,-9.187E-03
 2.700E+03, 5.551E+00, 6.886E+00, 8.532E+00, 9.423E+00, 1.005E+01, 1.049E+01, 1.062E+01, 1.339E-01,-1.041E-02
 2.760E+03, 5.741E+00, 7.071E+00, 8.719E+00, 9.616E+00, 1.023E+01, 1.068E+01, 1.082E+01, 1.351E-01,-1.165E-02
 2.820E+03, 5.931E+00, 7.264E+00, 8.907E+00, 9.796E+00, 1.042E+01, 1.086E+01, 1.100E+01, 1.362E-01,-1.274E-02
 2.880E+03, 6.121E+00, 7.455E+00, 9.086E+00, 9.984E+00, 1.060E+01, 1.104E+01, 1.118E+01, 1.374E-01,-1.397E-02
 2.940E+03, 6.310E+00, 7.645E+00, 9.270E+00, 1.017E+01, 1.080E+01, 1.123E+01, 1.137E+01, 1.386E-01,-1.517E-02
 3.000E+03, 6.502E+00, 7.833E+00, 9.453E+00, 1.035E+01, 1.098E+01, 1.141E+01, 1.154E+01, 1.398E-01,-1.632E-02
 3.060E+03, 6.693E+00, 8.021E+00, 9.635E+00, 1.054E+01, 1.116E+01, 1.160E+01, 1.173E+01, 1.410E-01,-1.748E-02
 3.120E+03, 6.884E+00, 8.206E+00, 9.818E+00, 1.072E+01, 1.134E+01, 1.178E+01, 1.191E+01, 1.421E-01,-1.862E-02
 3.180E+03, 7.074E+00, 8.396E+00, 9.994E+00, 1.090E+01, 1.152E+01, 1.196E+01, 1.209E+01, 1.431E-01,-1.964E-02
 3.240E+03, 7.266E+00, 8.579E+00, 1.018E+01, 1.108E+01, 1.171E+01, 1.213E+01, 1.228E+01, 1.443E-01,-2.078E-02
 3.300E+03, 7.454E+00, 8.769E+00, 1.036E+01, 1.126E+01, 1.189E+01, 1.231E+01, 1.245E+01, 1.453E-01,-2.182E-02
 3.360E+03, 7.646E+00, 8.954E+00, 1.053E+01, 1.144E+01, 1.207E+01, 1.249E+01, 1.262E+01, 1.463E-01,-2.286E-02
 3.420E+03, 7.837E+00, 9.138E+00, 1.071E+01, 1.162E+01, 1.225E+01, 1.267E+01, 1.281E+01, 1.473E-01,-2.386E-02
 3.480E+03, 8.025E+00, 9.324E+00, 1.089E+01, 1.180E+01, 1.242E+01, 1.285E+01, 1.298E+01, 1.484E-01,-2.491E-02
 3.540E+03, 8.214E+00, 9.504E+00, 1.106E+01, 1.198E+01, 1.260E+01, 1.303E+01, 1.316E+01, 1.493E-01,-2.586E-02
 3.600E+03, 8.403E+00, 9.690E+00, 1.124E+01, 1.215E+01, 1.277E+01, 1.320E+01, 1.335E+01, 1.504E-01,-2.688E-02
 3.660E+03, 8.594E+00, 9.869E+00, 1.141E+01, 1.232E+01, 1.295E+01, 1.338E+01, 1.352E+01, 1.515E-01,-2.800E-02
 3.720E+03, 8.782E+00, 1.005E+01, 1.159E+01, 1.250E+01, 1.312E+01, 1.356E+01, 1.368E+01, 1.523E-01,-2.887E-02
 3.780E+03, 8.970E+00, 1.023E+01, 1.176E+01, 1.268E+01, 1.330E+01, 1.373E+01, 1.386E+01, 1.534E-01,-2.992E-02
 3.840E+03, 9.158E+00, 1.041E+01, 1.194E+01, 1.285E+01, 1.348E+01, 1.390E+01, 1.402E+01, 1.543E-01,-3.082E-02
 3.900E+03, 9.343E+00, 1.058E+01, 1.211E+01, 1.303E+01, 1.364E+01, 1.407E+01, 1.420E+01, 1.553E-01,-3.178E-02
 3.960E+03, 9.533E+00, 1.076E+01, 1.228E+01, 1.320E+01, 1.382E+01, 1.424E+01, 1.437E+01, 1.562E-01,-3.277E-02
 4.020E+03, 9.716E+00, 1.094E+01, 1.245E+01, 1.337E+01, 1.399E+01, 1.442E+01, 1.454E+01, 1.571E-01,-3.359E-02
 4.080E+03, 9.901E+00, 1.111E+01, 1.262E+01, 1.354E+01, 1.416E+01, 1.458E+01, 1.471E+01, 1.580E-01,-3.452E-02
 4.140E+03, 1.009E+01, 1.129E+01, 1.280E+01, 1.371E+01, 1.434E+01, 1.475E+01, 1.488E+01, 1.589E-01,-3.542E-02
 4.200E+03, 1.027E+01, 1.146E+01, 1.297E+01, 1.388E+01, 1.451E+01, 1.493E+01, 1.504E+01, 1.598E-01,-3.630E-02
 4.260E+03, 1.046E+01, 1.164E+01, 1.314E+01, 1.405E+01, 1.468E+01, 1.509E+01, 1.522E+01, 1.607E-01,-3.720E-02
 4.320E+03, 1.064E+01, 1.181E+01, 1.331E+01, 1.422E+01, 1.484E+01, 1.525E+01, 1.539E+01, 1.616E-01,-3.812E-02
 4.380E+03, 1.082E+01, 1.198E+01, 1.347E+01, 1.439E+01, 1.501E+01, 1.542E+01, 1.555E+01, 1.624E-01,-3.889E-02
 4.440E+03, 1.101E+01, 1.215E+01, 1.364E+01, 1.455E+01, 1.518E+01, 1.559E+01, 1.571E+01, 1.633E-01,-3.981E-02
 4.500E+03, 1.119E+01, 1.232E+01, 1.380E+01, 1.472E+01, 1.534E+01, 1.575E+01, 1.588E+01, 1.641E-01,-4.060E-02
 4.560E+03, 1.137E+01, 1.249E+01, 1.397E+01, 1.488E+01, 1.550E+01, 1.592E+01, 1.605E+01, 1.649E-01,-4.144E-02
 4.620E+03, 1.155E+01, 1.266E+01, 1.413E+01, 1.505E+01, 1.567E+01, 1.609E+01, 1.621E+01, 1.658E-01,-4.229E-02
 4.680E+03, 1.173E+01, 1.283E+01, 1.430E+01, 1.521E+01, 1.583E+01, 1.624E+01, 1.638E+01, 1.666E-01,-4.311E-02
 4.740E+03, 1.190E+01, 1.299E+01, 1.446E+01, 1.537E+01, 1.600E+01, 1.640E+01, 1.653E+01, 1.674E-01,-4.391E-02
 4.800E+03, 1.208E+01, 1.316E+01, 1.462E+01, 1.554E+01, 1.616E+01, 1.657E+01, 1.670E+01, 1.682E-01,-4.475E-02
 4.860E+03, 1.226E+01, 1.332E+01, 1.479E+01, 1.570E+01, 1.633E+01, 1.673E+01, 1.686E+01, 1.690E-01,-4.553E-02
 4.920E+03, 1.244E+01, 1.349E+01, 1.495E+01, 1.586E+01, 1.648E+01, 1.689E+01, 1.702E+01, 1.698E-01,-4.637E-02
 4.980E+03, 1.261E+01, 1.365E+01, 1.511E+01, 1.602E+01, 1.664E+01, 1.705E+01, 1.718E+01, 1.706E-01,-4.711E-02
 5.040E+03, 1.279E+01, 1.382E+01, 1.527E+01, 1.618E+01, 1.680E+01, 1.721E+01, 1.734E+01, 1.714E-01,-4.788E-02
 5.100E+03, 1.296E+01, 1.398E+01, 1.543E+01, 1.634E+01, 1.697E+01, 1.736E+01, 1.749E+01, 1.722E-01,-4.868E-02
 5.160E+03, 1.313E+01, 1.414E+01, 1.559E+01, 1.650E+01, 1.712E+01, 1.752E+01, 1.765E+01, 1.729E-01,-4.943E-02
 5.220E+03, 1.331E+01, 1.430E+01, 1.575E+01, 1.666E+01, 1.728E+01, 1.768E+01, 1.781E+01, 1.737E-01,-5.020E-02
 5.280E+03, 1.347E+01, 1.446E+01, 1.591E+01, 1.681E+01, 1.744E+01, 1.784E+01, 1.796E+01, 1.745E-01,-5.099E-02
 5.340E+03, 1.364E+01, 1.462E+01, 1.606E+01, 1.697E+01, 1.760E+01, 1.799E+01, 1.812E+01, 1.753E-01,-5.180E-02
 5.400E+03, 1.382E+01, 1.478E+01, 1.622E+01, 1.713E+01, 1.775E+01, 1.815E+01, 1.827E+01, 1.760E-01,-5.256E-02
 5.460E+03, 1.398E+01, 1.494E+01, 1.638E+01, 1.729E+01, 1.790E+01, 1.831E+01, 1.843E+01, 1.768E-01,-5.333E-02
 5.520E+03, 1.415E+01, 1.510E+01, 1.653E+01, 1.744E+01, 1.806E+01, 1.845E+01, 1.858E+01, 1.775E-01,-5.400E-02
 5.580E+03, 1.432E+01, 1.525E+01, 1.669E+01, 1.759E+01, 1.822E+01, 1.861E+01, 1.874E+01, 1.782E-01,-5.476E-02
 5.640E+03, 1.448E+01, 1.541E+01, 1.684E+01, 1.775E+01, 1.837E+01, 1.876E+01, 1.889E+01, 1.789E-01,-5.546E-02
 5.700E+03, 1.465E+01, 1.556E+01, 1.699E+01, 1.790E+01, 1.852E+01, 1.892E+01, 1.904E+01, 1.797E-01,-5.619E-02
 5.760E+03, 1.481E+01, 1.572E+01, 1.715E+01, 1.806E+01, 1.867E+01, 1.907E+01, 1.919E+01, 1.804E-01,-5.697E-02
 5.820E+03, 1.497E+01, 1.587E+01, 1.730E+01, 1.820E+01, 1.883E+01, 1.921E+01, 1.934E+01, 1.810E-01,-5.755E-02
 5.880E+03, 1.513E+01, 1.603E+01, 1.745E+01, 1.836E+01, 1.897E+01, 1.936E+01, 1.949E+01, 1.818E-01,-5.834E-02
 5.940E+03, 1.530E+01, 1.618E+01, 1.760E+01, 1.851E+01, 1.912E+01, 1.952E+01, 1.964E+01, 1.825E-01,-5.899E-02
 6.000E+03, 1.546E+01, 1.634E+01, 1.775E+01, 1.865E+01, 1.927E+01, 1.967E+01, 1.979E+01, 1.831E-01,-5.963E-02
 6.060E+03, 1.561E+01, 1.649E+01, 1.790E+01, 1.880E+01, 1.942E+01, 1.981E+01, 1.994E+01, 1.838E-01,-6.037E-02
 6.120E+03, 1.577E+01, 1.664E+01, 1.805E+01, 1.895E+01, 1.957E+01, 1.996E+01, 2.009E+01, 1.845E-01,-6.103E-02
 6.180E+03, 1.593E+01, 1.679E+01, 1.820E+01, 1.910E+01, 1.972E+01, 2.010E+01, 2.023E+01, 1.852E-01,-6.169E-02
 6.240E+03, 1.609E+01, 1.694E+01, 1.835E+01, 1.925E+01, 1.986E+01, 2.026E+01, 2.037E+01, 1.858E-01,-6.232E-02
 6.300E+03, 1.624E+01, 1.709E+01, 1.849E+01, 1.939E+01, 2.001E+01, 2.040E+01, 2.052E+01, 1.865E-01,-6.300E-02
 6.360E+03, 1.640E+01, 1.724E+01, 1.864E+01, 1.954E+01, 2.016E+01, 2.054E+01, 2.066E+01, 1.871E-01,-6.367E-02
 6.420E+03, 1.655E+01, 1.739E+01, 1.878E+01, 1.969E+01, 2.030E+01, 2.068E+01, 2.081E+01, 1.877E-01,-6.425E-02
 6.480E+03, 1.670E+01, 1.753E+01, 1.893E+01, 1.983E+01, 2.045E+01, 2.083E+01, 2.094E+01, 1.884E-01,-6.494E-02
 6.540E+03, 1.686E+01, 1.768E+01, 1.907E+01, 1.997E+01, 2.059E+01, 2.097E+01, 2.110E+01, 1.890E-01,-6.557E-02
 6.600E+03, 1.701E+01, 1.783E+01, 1.922E+01, 2.012E+01, 2.073E+01, 2.112E+01, 2.123E+01, 1.897E-01,-6.622E-02
 6.660E+03, 1.716E+01, 1.797E+01, 1.936E+01, 2.026E+01, 2.087E+01, 2.126E+01, 2.137E+01, 1.903E-01,-6.684E-02
 6.720E+03, 1.731E+01, 1.812E+01, 1.950E+01, 2.040E+01, 2.102E+01, 2.140E+01, 2.151E+01, 1.909E-01,-6.746E-02
 6.780E+03, 1.745E+01, 1.826E+01, 1.964E+01, 2.054E+01, 2.115E+01, 2.154E+01, 2.165E+01, 1.915E-01,-6.804E-02
 6.840E+03, 1.760E+01, 1.840E+01, 1.978E+01, 2.068E+01, 2.129E+01, 2.168E+01, 2.179E+01, 1.921E-01,-6.866E-02
 6.900E+03, 1.775E+01, 1.855E+01, 1.992E+01, 2.082E+01, 2.143E+01, 2.181E+01, 2.194E+01, 1.928E-01,-6.936E-02
 6.960E+03, 1.790E+01, 1.869E+01, 2.006E+01, 2.096E+01, 2.157E+01, 2.195E+01, 2.207E+01, 1.933E-01,-6.987E-02
 7.020E+03, 1.804E+01, 1.883E+01, 2.020E+01, 2.110E+01, 2.171E+01, 2.209E+01, 2.221E+01, 1.942E-01,-7.075E-02
 7.080E+03, 1.819E+01, 1.897E+01, 2.034E+01, 2.123E+01, 2.185E+01, 2.223E+01, 2.235E+01, 1.947E-01,-7.122E-02
 7.140E+03, 1.833E+01, 1.911E+01, 2.047E+01, 2.137E+01, 2.199E+01, 2.237E+01, 2.248E+01, 1.952E-01,-7.172E-02
 7.200E+03, 1.847E+01, 1.925E+01, 2.061E+01, 2.151E+01, 2.212E+01, 2.251E+01, 2.262E+01, 1.957E-01,-7.221E-02
 7.260E+03, 1.862E+01, 1.939E+01, 2.075E+01, 2.164E+01, 2.226E+01, 2.264E+01, 2.276E+01, 1.964E-01,-7.291E-02
 7.320E+03, 1.876E+01, 1.952E+01, 2.088E+01, 2.178E+01, 2.240E+01, 2.276E+01, 2.289E+01, 1.970E-01,-7.349E-02
 7.380E+03, 1.889E+01, 1.966E+01, 2.102E+01, 2.191E+01, 2.253E+01, 2.290E+01, 2.302E+01, 1.975E-01,-7.401E-02
 7.440E+03, 1.904E+01, 1.980E+01, 2.116E+01, 2.205E+01, 2.266E+01, 2.304E+01, 2.315E+01, 1.980E-01,-7.456E-02
 7.500E+03, 1.918E+01, 1.993E+01, 2.129E+01, 2.219E+01, 2.280E+01, 2.317E+01, 2.329E+01, 1.986E-01,-7.516E-02
 7.560E+03, 1.931E+01, 2.007E+01, 2.142E+01, 2.232E+01, 2.293E+01, 2.330E+01, 2.342E+01, 1.992E-01,-7.573E-02
 7.620E+03, 1.945E+01, 2.020E+01, 2.155E+01, 2.245E+01, 2.307E+01, 2.343E+01, 2.355E+01, 1.996E-01,-7.616E-02
 7.680E+03, 1.959E+01, 2.033E+01, 2.169E+01, 2.258E+01, 2.320E+01, 2.356E+01, 2.368E+01, 2.003E-01,-7.680E-02
 7.740E+03, 1.973E+01, 2.046E+01, 2.182E+01, 2.271E+01, 2.332E+01, 2.370E+01, 2.381E+01, 2.008E-01,-7.734E-02
 7.800E+03, 1.986E+01, 2.060E+01, 2.195E+01, 2.284E+01, 2.346E+01, 2.382E+01, 2.394E+01, 2.013E-01,-7.785E-02
 7.860E+03, 2.000E+01, 2.073E+01, 2.207E+01, 2.297E+01, 2.358E+01, 2.395E+01, 2.407E+01, 2.019E-01,-7.843E-02
 7.920E+03, 2.013E+01, 2.086E+01, 2.221E+01, 2.310E+01, 2.371E+01, 2.408E+01, 2.420E+01, 2.025E-01,-7.905E-02
 7.980E+03, 2.026E+01, 2.098E+01, 2.233E+01, 2.323E+01, 2.385E+01, 2.421E+01, 2.432E+01, 2.029E-01,-7.945E-02
 8.040E+03, 2.040E+01, 2.112E+01, 2.246E+01, 2.336E+01, 2.397E+01, 2.434E+01, 2.445E+01, 2.038E-01,-8.034E-02
 8.100E+03, 2.053E+01, 2.125E+01, 2.259E+01, 2.348E+01, 2.410E+01, 2.446E+01, 2.457E+01, 2.042E-01,-8.072E-02
 8.160E+03, 2.066E+01, 2.137E+01, 2.272E+01, 2.361E+01, 2.422E+01, 2.459E+01, 2.470E+01, 2.047E-01,-8.122E-02
 8.220E+03, 2.079E+01, 2.150E+01, 2.284E+01, 2.374E+01, 2.435E+01, 2.471E+01, 2.483E+01, 2.051E-01,-8.166E-02
 8.280E+03, 2.092E+01, 2.163E+01, 2.297E+01, 2.386E+01, 2.448E+01, 2.484E+01, 2.496E+01, 2.057E-01,-8.226E-02
 8.340E+03, 2.104E+01, 2.175E+01, 2.309E+01, 2.399E+01, 2.460E+01, 2.496E+01, 2.508E+01, 2.061E-01,-8.260E-02
 8.400E+03, 2.117E+01, 2.188E+01, 2.322E+01, 2.411E+01, 2.473E+01, 2.509E+01, 2.520E+01, 2.068E-01,-8.335E-02
 8.460E+03, 2.129E+01, 2.200E+01, 2.334E+01, 2.423E+01, 2.485E+01, 2.521E+01, 2.532E+01, 2.072E-01,-8.368E-02
 8.520E+03, 2.142E+01, 2.212E+01, 2.346E+01, 2.435E+01, 2.497E+01, 2.533E+01, 2.545E+01, 2.077E-01,-8.427E-02
 8.580E+03, 2.155E+01, 2.224E+01, 2.358E+01, 2.448E+01, 2.509E+01, 2.546E+01, 2.557E+01, 2.083E-01,-8.485E-02
 8.640E+03, 2.168E+01, 2.236E+01, 2.370E+01, 2.460E+01, 2.522E+01, 2.558E+01, 2.568E+01, 2.090E-01,-8.553E-02
 8.700E+03, 2.180E+01, 2.249E+01, 2.382E+01, 2.473E+01, 2.534E+01, 2.569E+01, 2.581E+01, 2.092E-01,-8.568E-02
 8.760E+03, 2.192E+01, 2.261E+01, 2.395E+01, 2.484E+01, 2.546E+01, 2.581E+01, 2.592E+01, 2.099E-01,-8.644E-02
 8.820E+03, 2.204E+01, 2.273E+01, 2.406E+01, 2.496E+01, 2.557E+01, 2.593E+01, 2.605E+01, 2.103E-01,-8.680E-02
 8.880E+03, 2.216E+01, 2.285E+01, 2.418E+01, 2.508E+01, 2.570E+01, 2.605E+01, 2.617E+01, 2.109E-01,-8.744E-02
 8.940E+03, 2.229E+01, 2.297E+01, 2.430E+01, 2.520E+01, 2.581E+01, 2.617E+01, 2.628E+01, 2.113E-01,-8.780E-02
 9.000E+03, 2.240E+01, 2.309E+01, 2.442E+01, 2.532E+01, 2.594E+01, 2.629E+01, 2.640E+01, 2.117E-01,-8.819E-02
 9.060E+03, 2.252E+01, 2.320E+01, 2.454E+01, 2.544E+01, 2.605E+01, 2.640E+01, 2.651E+01, 2.123E-01,-8.879E-02
 9.120E+03, 2.264E+01, 2.332E+01, 2.465E+01, 2.555E+01, 2.617E+01, 2.652E+01, 2.663E+01, 2.128E-01,-8.931E-02
 9.180E+03, 2.276E+01, 2.344E+01, 2.477E+01, 2.567E+01, 2.629E+01, 2.664E+01, 2.675E+01, 2.131E-01,-8.963E-02
 9.240E+03, 2.288E+01, 2.355E+01, 2.489E+01, 2.578E+01, 2.640E+01, 2.675E+01, 2.685E+01, 2.140E-01,-9.051E-02
 9.300E+03, 2.299E+01, 2.367E+01, 2.500E+01, 2.590E+01, 2.651E+01, 2.687E+01, 2.697E+01, 2.139E-01,-9.047E-02
 9.360E+03, 2.311E+01, 2.378E+01, 2.512E+01, 2.601E+01, 2.663E+01, 2.698E+01, 2.709E+01, 2.147E-01,-9.123E-02
 9.420E+03, 2.323E+01, 2.390E+01, 2.523E+01, 2.613E+01, 2.674E+01, 2.709E+01, 2.720E+01, 2.152E-01,-9.173E-02
 9.480E+03, 2.334E+01, 2.401E+01, 2.534E+01, 2.624E+01, 2.686E+01, 2.720E+01, 2.731E+01, 2.156E-01,-9.211E-02
 9.540E+03, 2.345E+01, 2.412E+01, 2.545E+01, 2.635E+01, 2.697E+01, 2.732E+01, 2.742E+01, 2.161E-01,-9.265E-02
 9.600E+03, 2.356E+01, 2.423E+01, 2.556E+01, 2.646E+01, 2.708E+01, 2.743E+01, 2.754E+01, 2.167E-01,-9.320E-02
 9.660E+03, 2.367E+01, 2.434E+01, 2.567E+01, 2.658E+01, 2.719E+01, 2.754E+01, 2.765E+01, 2.170E-01,-9.352E-02
 9.720E+03, 2.378E+01, 2.446E+01, 2.578E+01, 2.669E+01, 2.731E+01, 2.765E+01, 2.775E+01, 2.173E-01,-9.382E-02
 9.780E+03, 2.389E+01, 2.456E+01, 2.590E+01, 2.680E+01, 2.742E+01, 2.776E+01, 2.786E+01, 2.180E-01,-9.453E-02
 9.840E+03, 2.400E+01, 2.468E+01, 2.600E+01, 2.691E+01, 2.752E+01, 2.787E+01, 2.797E+01, 2.184E-01,-9.491E-02
 9.900E+03, 2.410E+01, 2.478E+01, 2.611E+01, 2.702E+01, 2.764E+01, 2.797E+01, 2.808E+01, 2.187E-01,-9.524E-02
 9.960E+03, 2.421E+01, 2.489E+01, 2.622E+01, 2.713E+01, 2.774E+01, 2.808E+01, 2.819E+01, 2.191E-01,-9.562E-02
 1.002E+04, 2.431E+01, 2.500E+01, 2.633E+01, 2.723E+01, 2.785E+01, 2.819E+01, 2.830E+01, 2.198E-01,-9.629E-02
 1.008E+04, 2.442E+01, 2.511E+01, 2.644E+01, 2.734E+01, 2.796E+01, 2.830E+01, 2.840E+01, 2.201E-01,-9.662E-02
 1.014E+04, 2.453E+01, 2.521E+01, 2.654E+01, 2.745E+01, 2.807E+01, 2.840E+01, 2.850E+01, 2.205E-01,-9.708E-02
 1.020E+04, 2.464E+01, 2.532E+01, 2.665E+01, 2.755E+01, 2.817E+01, 2.851E+01, 2.861E+01, 2.210E-01,-9.752E-02
 1.026E+04, 2.474E+01, 2.543E+01, 2.675E+01, 2.766E+01, 2.828E+01, 2.861E+01, 2.872E+01, 2.215E-01,-9.802E-02
 1.032E+04, 2.486E+01, 2.553E+01, 2.686E+01, 2.776E+01, 2.839E+01, 2.872E+01, 2.882E+01, 2.218E-01,-9.836E-02
