s,%,%,%,%,%,%,%,m/s,m/s
 9.599E+02, 6.723E-01, 1.575E+00, 2.871E+00, 3.584E+00, 4.157E+00, 4.533E+00, 4.696E+00, 1.193E-01, 8.012E-02
 1.020E+03, 8.024E-01, 1.774E+00, 3.108E+00, 3.820E+00, 4.382E+00, 4.736E+00, 4.880E+00, 1.204E-01, 7.898E-02
 1.080E+03, 9.389E-01, 1.971E+00, 3.334E+00, 4.043E+00, 4.601E+00, 4.947E+00, 5.084E+00, 1.215E-01, 7.787E-02
 1.140E+03, 1.084E+00, 2.170E+00, 3.546E+00, 4.267E+00, 4.820E+00, 5.152E+00, 5.281E+00, 1.226E-01, 7.677E-02
 1.200E+03, 1.235E+00, 2.360E+00, 3.756E+00, 4.482E+00, 5.031E+00, 5.355E+00, 5.490E+00, 1.237E-01, 7.569E-02
 1.260E+03, 1.392E+00, 2.548E+00, 3.956E+00, 4.701E+00, 5.241E+00, 5.561E+00, 5.696E+00, 1.248E-01, 7.463E-02
 1.320E+03, 1.550E+00, 2.728E+00, 4.166E+00, 4.904E+00, 5.447E+00, 5.766E+00, 5.911E+00, 1.258E-01, 7.358E-02
 1.380E+03, 1.714E+00, 2.915E+00, 4.360E+00, 5.112E+00, 5.652E+00, 5.975E+00, 6.116E+00, 1.269E-01, 7.256E-02
 1.440E+03, 1.880E+00, 3.095E+00, 4.562E+00, 5.313E+00, 5.859E+00, 6.187E+00, 6.323E+00, 1.279E-01, 7.152E-02
 1.500E+03, 2.047E+00, 3.273E+00, 4.758E+00, 5.517E+00, 6.059E+00, 6.397E+00, 6.539E+00, 1.289E-01, 7.049E-02
 1.560E+03, 2.214E+00, 3.457E+00, 4.955E+00, 5.721E+00, 6.264E+00, 6.604E+00, 6.740E+00, 1.300E-01, 6.946E-02
 1.620E+03, 2.385E+00, 3.638E+00, 5.155E+00, 5.923E+00, 6.478E+00, 6.808E+00, 6.936E+00, 1.310E-01, 6.844E-02
 1.680E+03, 2.556E+00, 3.824E+00, 5.356E+00, 6.129E+00, 6.682E+00, 7.003E+00, 7.141E+00, 1.320E-01, 6.740E-02
 1.740E+03, 2.732E+00, 4.018E+00, 5.555E+00, 6.333E+00, 6.883E+00, 7.199E+00, 7.329E+00, 1.331E-01, 6.630E-02
 1.800E+03, 2.911E+00, 4.210E+00, 5.756E+00, 6.539E+00, 7.077E+00, 7.394E+00, 7.521E+00, 1.342E-01, 6.523E-02
 1.860E+03, 3.090E+00, 4.397E+00, 5.955E+00, 6.737E+00, 7.277E+00, 7.590E+00, 7.717E+00, 1.352E-01, 6.423E-02
 1.920E+03, 3.269E+00, 4.581E+00, 6.149E+00, 6.935E+00, 7.466E+00, 7.788E+00, 7.920E+00, 1.362E-01, 6.324E-02
 1.980E+03, 3.453E+00, 4.771E+00, 6.349E+00, 7.125E+00, 7.666E+00, 7.990E+00, 8.108E+00, 1.372E-01, 6.221E-02
 2.040E+03, 3.637E+00, 4.967E+00, 6.536E+00, 7.319E+00, 7.861E+00, 8.180E+00, 8.311E+00, 1.383E-01, 6.115E-02
 2.100E+03, 3.820E+00, 5.153E+00, 6.731E+00, 7.516E+00, 8.057E+00, 8.371E+00, 8.504E+00, 1.393E-01, 6.013E-02
 2.160E+03, 4.003E+00, 5.336E+00, 6.927E+00, 7.714E+00, 8.250E+00, 8.568E+00, 8.702E+00, 1.403E-01, 5.915E-02
 2.220E+03, 4.190E+00, 5.529E+00, 7.120E+00, 7.905E+00, 8.441E+00, 8.760E+00, 8.896E+00, 1.413E-01, 5.810E-02
 2.280E+03, 4.378E+00, 5.722E+00, 7.304E+00, 8.091E+00, 8.629E+00, 8.955E+00, 9.095E+00, 1.423E-01, 5.708E-02
 2.340E+03, 4.564E+00, 5.901E+00, 7.493E+00, 8.282E+00, 8.822E+00, 9.154E+00, 9.293E+00, 1.433E-01, 5.609E-02
 2.400E+03, 4.750E+00, 6.090E+00, 7.684E+00, 8.471E+00, 9.019E+00, 9.347E+00, 9.482E+00, 1.443E-01, 5.508E-02
 2.460E+03, 4.940E+00, 6.284E+00, 7.873E+00, 8.665E+00, 9.211E+00, 9.536E+00, 9.666E+00, 1.454E-01, 5.402E-02
 2.520E+03, 5.129E+00, 6.472E+00, 8.066E+00, 8.859E+00, 9.405E+00, 9.725E+00, 9.854E+00, 1.465E-01, 5.295E-02
 2.580E+03, 5.313E+00, 6.658E+00, 8.261E+00, 9.061E+00, 9.601E+00, 9.907E+00, 1.004E+01, 1.475E-01, 5.192E-02
 2.640E+03, 5.505E+00, 6.854E+00, 8.457E+00, 9.250E+00, 9.785E+00, 1.009E+01, 1.022E+01, 1.485E-01, 5.087E-02
 2.700E+03, 5.697E+00, 7.049E+00, 8.646E+00, 9.438E+00, 9.972E+00, 1.028E+01, 1.040E+01, 1.496E-01, 4.982E-02
 2.760E+03, 5.885E+00, 7.237E+00, 8.838E+00, 9.629E+00, 1.016E+01, 1.047E+01, 1.060E+01, 1.506E-01, 4.881E-02
 2.820E+03, 6.075E+00, 7.425E+00, 9.030E+00, 9.821E+00, 1.035E+01, 1.065E+01, 1.078E+01, 1.516E-01, 4.779E-02
 2.880E+03, 6.269E+00, 7.621E+00, 9.217E+00, 1.000E+01, 1.053E+01, 1.084E+01, 1.097E+01, 1.527E-01, 4.675E-02
 2.940E+03, 6.460E+00, 7.812E+00, 9.404E+00, 1.019E+01, 1.072E+01, 1.103E+01, 1.116E+01, 1.537E-01, 4.571E-02
 3.000E+03, 6.649E+00, 7.996E+00, 9.592E+00, 1.038E+01, 1.091E+01, 1.122E+01, 1.134E+01, 1.547E-01, 4.472E-02
 3.060E+03, 6.845E+00, 8.194E+00, 9.779E+00, 1.056E+01, 1.109E+01, 1.139E+01, 1.152E+01, 1.558E-01, 4.363E-02
 3.120E+03, 7.038E+00, 8.388E+00, 9.970E+00, 1.075E+01, 1.128E+01, 1.157E+01, 1.170E+01, 1.568E-01, 4.260E-02
 3.180E+03, 7.227E+00, 8.571E+00, 1.016E+01, 1.094E+01, 1.146E+01, 1.176E+01, 1.188E+01, 1.579E-01, 4.155E-02
 3.240E+03, 7.420E+00, 8.759E+00, 1.034E+01, 1.112E+01, 1.164E+01, 1.194E+01, 1.207E+01, 1.589E-01, 4.053E-02
 3.300E+03, 7.614E+00, 8.950E+00, 1.053E+01, 1.130E+01, 1.182E+01, 1.213E+01, 1.226E+01, 1.600E-01, 3.946E-02
 3.360E+03, 7.803E+00, 9.130E+00, 1.071E+01, 1.149E+01, 1.200E+01, 1.231E+01, 1.245E+01, 1.609E-01, 3.849E-02
 3.420E+03, 7.994E+00, 9.315E+00, 1.089E+01, 1.166E+01, 1.219E+01, 1.250E+01, 1.264E+01, 1.619E-01, 3.747E-02
 3.480E+03, 8.187E+00, 9.505E+00, 1.107E+01, 1.184E+01, 1.237E+01, 1.269E+01, 1.283E+01, 1.630E-01, 3.641E-02
 3.540E+03, 8.376E+00, 9.691E+00, 1.126E+01, 1.203E+01, 1.256E+01, 1.287E+01, 1.300E+01, 1.641E-01, 3.535E-02
 3.600E+03, 8.564E+00, 9.876E+00, 1.144E+01, 1.222E+01, 1.274E+01, 1.305E+01, 1.318E+01, 1.651E-01, 3.432E-02
 3.660E+03, 8.756E+00, 1.007E+01, 1.163E+01, 1.240E+01, 1.293E+01, 1.323E+01, 1.335E+01, 1.662E-01, 3.320E-02
 3.720E+03, 8.947E+00, 1.026E+01, 1.182E+01, 1.259E+01, 1.311E+01, 1.341E+01, 1.353E+01, 1.673E-01, 3.211E-02
 3.780E+03, 9.137E+00, 1.045E+01, 1.201E+01, 1.278E+01, 1.329E+01, 1.358E+01, 1.370E+01, 1.683E-01, 3.107E-02
 3.840E+03, 9.327E+00, 1.064E+01, 1.220E+01, 1.296E+01, 1.347E+01, 1.376E+01, 1.387E+01, 1.694E-01, 3.000E-02
 3.900E+03, 9.520E+00, 1.083E+01, 1.238E+01, 1.314E+01, 1.364E+01, 1.393E+01, 1.405E+01, 1.705E-01, 2.891E-02
 3.960E+03, 9.712E+00, 1.102E+01, 1.256E+01, 1.332E+01, 1.382E+01, 1.410E+01, 1.423E+01, 1.715E-01, 2.790E-02
 4.020E+03, 9.903E+00, 1.120E+01, 1.274E+01, 1.350E+01, 1.400E+01, 1.429E+01, 1.441E+01, 1.725E-01, 2.688E-02
 4.080E+03, 1.009E+01, 1.139E+01, 1.292E+01, 1.368E+01, 1.418E+01, 1.446E+01, 1.458E+01, 1.736E-01, 2.580E-02
 4.140E+03, 1.029E+01, 1.158E+01, 1.310E+01, 1.385E+01, 1.435E+01, 1.463E+01, 1.476E+01, 1.747E-01, 2.473E-02
 4.200E+03, 1.048E+01, 1.176E+01, 1.328E+01, 1.403E+01, 1.452E+01, 1.482E+01, 1.494E+01, 1.757E-01, 2.371E-02
 4.260E+03, 1.066E+01, 1.194E+01, 1.346E+01, 1.420E+01, 1.470E+01, 1.499E+01, 1.512E+01, 1.767E-01, 2.267E-02
 4.320E+03, 1.085E+01, 1.213E+01, 1.363E+01, 1.438E+01, 1.488E+01, 1.517E+01, 1.530E+01, 1.778E-01, 2.160E-02
 4.380E+03, 1.104E+01, 1.231E+01, 1.381E+01, 1.455E+01, 1.505E+01, 1.535E+01, 1.547E+01, 1.789E-01, 2.054E-02
 4.440E+03, 1.123E+01, 1.249E+01, 1.398E+01, 1.473E+01, 1.523E+01, 1.552E+01, 1.565E+01, 1.799E-01, 1.951E-02
 4.500E+03, 1.141E+01, 1.267E+01, 1.417E+01, 1.491E+01, 1.541E+01, 1.569E+01, 1.582E+01, 1.810E-01, 1.843E-02
 4.560E+03, 1.160E+01, 1.286E+01, 1.434E+01, 1.508E+01, 1.558E+01, 1.587E+01, 1.599E+01, 1.821E-01, 1.735E-02
 4.620E+03, 1.179E+01, 1.304E+01, 1.452E+01, 1.526E+01, 1.576E+01, 1.604E+01, 1.617E+01, 1.831E-01, 1.627E-02
 4.680E+03, 1.197E+01, 1.322E+01, 1.469E+01, 1.543E+01, 1.593E+01, 1.622E+01, 1.634E+01, 1.842E-01, 1.523E-02
 4.740E+03, 1.216E+01, 1.340E+01, 1.487E+01, 1.561E+01, 1.611E+01, 1.639E+01, 1.651E+01, 1.853E-01, 1.415E-02
 4.800E+03, 1.235E+01, 1.358E+01, 1.505E+01, 1.579E+01, 1.628E+01, 1.656E+01, 1.668E+01, 1.864E-01, 1.306E-02
 4.860E+03, 1.253E+01, 1.377E+01, 1.523E+01, 1.595E+01, 1.645E+01, 1.673E+01, 1.685E+01, 1.874E-01, 1.199E-02
 4.920E+03, 1.272E+01, 1.395E+01, 1.540E+01, 1.613E+01, 1.663E+01, 1.690E+01, 1.702E+01, 1.885E-01, 1.091E-02
 4.980E+03, 1.290E+01, 1.412E+01, 1.558E+01, 1.631E+01, 1.680E+01, 1.707E+01, 1.719E+01, 1.896E-01, 9.848E-03
 5.040E+03, 1.309E+01, 1.430E+01, 1.575E+01, 1.647E+01, 1.697E+01, 1.724E+01, 1.737E+01, 1.906E-01, 8.775E-03
 5.100E+03, 1.327E+01, 1.448E+01, 1.592E+01, 1.664E+01, 1.713E+01, 1.742E+01, 1.755E+01, 1.917E-01, 7.729E-03
 5.160E+03, 1.345E+01, 1.465E+01, 1.609E+01, 1.680E+01, 1.730E+01, 1.759E+01, 1.773E+01, 1.927E-01, 6.690E-03
 5.220E+03, 1.363E+01, 1.482E+01, 1.626E+01, 1.697E+01, 1.747E+01, 1.778E+01, 1.791E+01, 1.937E-01, 5.668E-03
 5.280E+03, 1.381E+01, 1.500E+01, 1.643E+01, 1.715E+01, 1.765E+01, 1.794E+01, 1.807E+01, 1.949E-01, 4.538E-03
 5.340E+03, 1.400E+01, 1.518E+01, 1.660E+01, 1.732E+01, 1.782E+01, 1.811E+01, 1.824E+01, 1.960E-01, 3.422E-03
 5.400E+03, 1.418E+01, 1.536E+01, 1.678E+01, 1.750E+01, 1.800E+01, 1.828E+01, 1.839E+01, 1.971E-01, 2.291E-03
 5.460E+03, 1.435E+01, 1.553E+01, 1.696E+01, 1.768E+01, 1.816E+01, 1.844E+01, 1.856E+01, 1.982E-01, 1.200E-03
 5.520E+03, 1.454E+01, 1.571E+01, 1.713E+01, 1.784E+01, 1.833E+01, 1.860E+01, 1.872E+01, 1.993E-01, 1.240E-04
 5.580E+03, 1.472E+01, 1.590E+01, 1.730E+01, 1.801E+01, 1.849E+01, 1.877E+01, 1.889E+01, 2.003E-01,-8.560E-04
 5.640E+03, 1.490E+01, 1.608E+01, 1.748E+01, 1.818E+01, 1.867E+01, 1.894E+01, 1.904E+01, 2.013E-01,-1.893E-03
 5.700E+03, 1.508E+01, 1.625E+01, 1.765E+01, 1.835E+01, 1.883E+01, 1.910E+01, 1.921E+01, 2.023E-01,-2.875E-03
 5.760E+03, 1.526E+01, 1.642E+01, 1.782E+01, 1.852E+01, 1.900E+01, 1.927E+01, 1.938E+01, 2.033E-01,-3.865E-03
 5.820E+03, 1.544E+01, 1.660E+01, 1.798E+01, 1.868E+01, 1.916E+01, 1.943E+01, 1.955E+01, 2.043E-01,-4.879E-03
 5.880E+03, 1.562E+01, 1.677E+01, 1.814E+01, 1.883E+01, 1.932E+01, 1.960E+01, 1.972E+01, 2.053E-01,-5.878E-03
 5.940E+03, 1.580E+01, 1.694E+01, 1.830E+01, 1.900E+01, 1.949E+01, 1.977E+01, 1.988E+01, 2.062E-01,-6.810E-03
 6.000E+03, 1.597E+01, 1.711E+01, 1.846E+01, 1.917E+01, 1.965E+01, 1.993E+01, 2.006E+01, 2.071E-01,-7.695E-03
 6.060E+03, 1.615E+01, 1.728E+01, 1.862E+01, 1.932E+01, 1.982E+01, 2.010E+01, 2.021E+01, 2.081E-01,-8.638E-03
 6.120E+03, 1.633E+01, 1.745E+01, 1.878E+01, 1.948E+01, 1.998E+01, 2.026E+01, 2.039E+01, 2.090E-01,-9.602E-03
 6.180E+03, 1.650E+01, 1.762E+01, 1.894E+01, 1.964E+01, 2.014E+01, 2.043E+01, 2.056E+01, 2.100E-01,-1.059E-02
 6.240E+03, 1.668E+01, 1.778E+01, 1.910E+01, 1.980E+01, 2.031E+01, 2.059E+01, 2.072E+01, 2.109E-01,-1.149E-02
 6.300E+03, 1.685E+01, 1.795E+01, 1.926E+01, 1.997E+01, 2.047E+01, 2.076E+01, 2.088E+01, 2.119E-01,-1.245E-02
 6.360E+03, 1.702E+01, 1.811E+01, 1.942E+01, 2.013E+01, 2.063E+01, 2.091E+01, 2.104E+01, 2.129E-01,-1.345E-02
 6.420E+03, 1.719E+01, 1.829E+01, 1.959E+01, 2.029E+01, 2.079E+01, 2.107E+01, 2.119E+01, 2.137E-01,-1.433E-02
 6.480E+03, 1.737E+01, 1.846E+01, 1.975E+01, 2.046E+01, 2.096E+01, 2.123E+01, 2.134E+01, 2.147E-01,-1.527E-02
 6.540E+03, 1.754E+01, 1.862E+01, 1.992E+01, 2.062E+01, 2.112E+01, 2.139E+01, 2.149E+01, 2.156E-01,-1.615E-02
 6.600E+03, 1.771E+01, 1.879E+01, 2.008E+01, 2.079E+01, 2.128E+01, 2.154E+01, 2.164E+01, 2.165E-01,-1.704E-02
 6.660E+03, 1.788E+01, 1.896E+01, 2.024E+01, 2.095E+01, 2.143E+01, 2.169E+01, 2.180E+01, 2.174E-01,-1.800E-02
 6.720E+03, 1.806E+01, 1.914E+01, 2.040E+01, 2.111E+01, 2.159E+01, 2.184E+01, 2.194E+01, 2.183E-01,-1.892E-02
 6.780E+03, 1.823E+01, 1.930E+01, 2.056E+01, 2.126E+01, 2.174E+01, 2.200E+01, 2.210E+01, 2.192E-01,-1.974E-02
 6.840E+03, 1.840E+01, 1.947E+01, 2.072E+01, 2.142E+01, 2.189E+01, 2.215E+01, 2.226E+01, 2.200E-01,-2.058E-02
 6.900E+03, 1.857E+01, 1.963E+01, 2.087E+01, 2.157E+01, 2.205E+01, 2.230E+01, 2.242E+01, 2.208E-01,-2.140E-02
 6.960E+03, 1.874E+01, 1.978E+01, 2.102E+01, 2.172E+01, 2.220E+01, 2.246E+01, 2.259E+01, 2.216E-01,-2.223E-02
 7.020E+03, 1.891E+01, 1.994E+01, 2.117E+01, 2.187E+01, 2.235E+01, 2.261E+01, 2.274E+01, 2.224E-01,-2.303E-02
 7.080E+03, 1.908E+01, 2.010E+01, 2.132E+01, 2.202E+01, 2.250E+01, 2.278E+01, 2.290E+01, 2.233E-01,-2.384E-02
 7.140E+03, 1.925E+01, 2.026E+01, 2.147E+01, 2.217E+01, 2.266E+01, 2.293E+01, 2.306E+01, 2.241E-01,-2.467E-02
 7.200E+03, 1.941E+01, 2.041E+01, 2.162E+01, 2.232E+01, 2.282E+01, 2.309E+01, 2.321E+01, 2.249E-01,-2.544E-02
 7.260E+03, 1.958E+01, 2.056E+01, 2.178E+01, 2.248E+01, 2.297E+01, 2.324E+01, 2.335E+01, 2.257E-01,-2.633E-02
 7.320E+03, 1.974E+01, 2.072E+01, 2.193E+01, 2.263E+01, 2.312E+01, 2.339E+01, 2.351E+01, 2.265E-01,-2.710E-02
 7.380E+03, 1.991E+01, 2.088E+01, 2.209E+01, 2.278E+01, 2.328E+01, 2.354E+01, 2.365E+01, 2.274E-01,-2.796E-02
 7.440E+03, 2.007E+01, 2.104E+01, 2.224E+01, 2.294E+01, 2.343E+01, 2.369E+01, 2.380E+01, 2.282E-01,-2.881E-02
 7.500E+03, 2.023E+01, 2.120E+01, 2.239E+01, 2.309E+01, 2.358E+01, 2.383E+01, 2.394E+01, 2.290E-01,-2.961E-02
 7.560E+03, 2.040E+01, 2.135E+01, 2.255E+01, 2.325E+01, 2.373E+01, 2.397E+01, 2.409E+01, 2.298E-01,-3.036E-02
 7.620E+03, 2.056E+01, 2.151E+01, 2.270E+01, 2.340E+01, 2.388E+01, 2.412E+01, 2.422E+01, 2.306E-01,-3.119E-02
 7.680E+03, 2.072E+01, 2.166E+01, 2.285E+01, 2.355E+01, 2.402E+01, 2.427E+01, 2.438E+01, 2.314E-01,-3.194E-02
 7.740E+03, 2.088E+01, 2.181E+01, 2.300E+01, 2.370E+01, 2.417E+01, 2.441E+01, 2.453E+01, 2.321E-01,-3.266E-02
 7.800E+03, 2.105E+01, 2.196E+01, 2.315E+01, 2.384E+01, 2.431E+01, 2.456E+01, 2.467E+01, 2.328E-01,-3.341E-02
 7.860E+03, 2.121E+01, 2.211E+01, 2.329E+01, 2.398E+01, 2.446E+01, 2.471E+01, 2.483E+01, 2.336E-01,-3.419E-02
 7.920E+03, 2.137E+01, 2.226E+01, 2.344E+01, 2.412E+01, 2.460E+01, 2.486E+01, 2.498E+01, 2.343E-01,-3.492E-02
 7.980E+03, 2.152E+01, 2.240E+01, 2.358E+01, 2.427E+01, 2.475E+01, 2.501E+01, 2.513E+01, 2.351E-01,-3.568E-02
 8.040E+03, 2.168E+01, 2.255E+01, 2.372E+01, 2.441E+01, 2.489E+01, 2.516E+01, 2.528E+01, 2.358E-01,-3.641E-02
 8.100E+03, 2.183E+01, 2.270E+01, 2.387E+01, 2.455E+01, 2.504E+01, 2.530E+01, 2.542E+01, 2.366E-01,-3.714E-02
 8.160E+03, 2.199E+01, 2.285E+01, 2.401E+01, 2.470E+01, 2.519E+01, 2.545E+01, 2.556E+01, 2.373E-01,-3.789E-02
 8.220E+03, 2.214E+01, 2.300E+01, 2.416E+01, 2.485E+01, 2.534E+01, 2.559E+01, 2.570E+01, 2.381E-01,-3.864E-02
 8.280E+03, 2.230E+01, 2.314E+01, 2.431E+01, 2.500E+01, 2.548E+01, 2.572E+01, 2.583E+01, 2.388E-01,-3.940E-02
 8.340E+03, 2.245E+01, 2.329E+01, 2.446E+01, 2.514E+01, 2.562E+01, 2.586E+01, 2.598E+01, 2.396E-01,-4.014E-02
 8.400E+03, 2.261E+01, 2.344E+01, 2.461E+01, 2.529E+01, 2.576E+01, 2.600E+01, 2.611E+01, 2.403E-01,-4.084E-02
 8.460E+03, 2.276E+01, 2.359E+01, 2.475E+01, 2.543E+01, 2.591E+01, 2.614E+01, 2.624E+01, 2.410E-01,-4.159E-02
 8.520E+03, 2.291E+01, 2.374E+01, 2.490E+01, 2.558E+01, 2.604E+01, 2.627E+01, 2.639E+01, 2.418E-01,-4.235E-02
 8.580E+03, 2.307E+01, 2.388E+01, 2.504E+01, 2.572E+01, 2.618E+01, 2.642E+01, 2.653E+01, 2.425E-01,-4.304E-02
 8.640E+03, 2.322E+01, 2.402E+01, 2.518E+01, 2.585E+01, 2.632E+01, 2.656E+01, 2.667E+01, 2.431E-01,-4.373E-02
 8.700E+03, 2.337E+01, 2.416E+01, 2.531E+01, 2.599E+01, 2.645E+01, 2.670E+01, 2.682E+01, 2.438E-01,-4.440E-02
 8.760E+03, 2.352E+01, 2.430E+01, 2.545E+01, 2.612E+01, 2.659E+01, 2.684E+01, 2.696E+01, 2.445E-01,-4.508E-02
 8.820E+03, 2.367E+01, 2.444E+01, 2.558E+01, 2.625E+01, 2.673E+01, 2.699E+01, 2.710E+01, 2.452E-01,-4.574E-02
 8.880E+03, 2.381E+01, 2.458E+01, 2.572E+01, 2.639E+01, 2.687E+01, 2.712E+01, 2.724E+01, 2.459E-01,-4.648E-02
 8.940E+03, 2.396E+01, 2.472E+01, 2.586E+01, 2.653E+01, 2.701E+01, 2.726E+01, 2.738E+01, 2.465E-01,-4.712E-02
 9.000E+03, 2.410E+01, 2.486E+01, 2.599E+01, 2.667E+01, 2.715E+01, 2.740E+01, 2.752E+01, 2.472E-01,-4.774E-02
 9.060E+03, 2.425E+01, 2.500E+01, 2.613E+01, 2.681E+01, 2.729E+01, 2.754E+01, 2.765E+01, 2.478E-01,-4.842E-02
 9.120E+03, 2.439E+01, 2.514E+01, 2.627E+01, 2.695E+01, 2.743E+01, 2.767E+01, 2.777E+01, 2.486E-01,-4.923E-02
 9.180E+03, 2.453E+01, 2.528E+01, 2.641E+01, 2.709E+01, 2.756E+01, 2.780E+01, 2.790E+01, 2.492E-01,-4.979E-02
 9.240E+03, 2.468E+01, 2.542E+01, 2.655E+01, 2.723E+01, 2.770E+01, 2.793E+01, 2.804E+01, 2.499E-01,-5.047E-02
 9.300E+03, 2.482E+01, 2.556E+01, 2.669E+01, 2.736E+01, 2.783E+01, 2.806E+01, 2.817E+01, 2.505E-01,-5.114E-02
 9.360E+03, 2.496E+01, 2.570E+01, 2.682E+01, 2.749E+01, 2.796E+01, 2.820E+01, 2.831E+01, 2.512E-01,-5.177E-02
 9.420E+03, 2.510E+01, 2.584E+01, 2.696E+01, 2.762E+01, 2.809E+01, 2.833E+01, 2.844E+01, 2.518E-01,-5.241E-02
 9.480E+03, 2.524E+01, 2.597E+01, 2.709E+01, 2.776E+01, 2.823E+01, 2.846E+01, 2.858E+01, 2.524E-01,-5.303E-02
 9.540E+03, 2.538E+01, 2.611E+01, 2.722E+01, 2.789E+01, 2.836E+01, 2.859E+01, 2.870E+01, 2.531E-01,-5.370E-02
 9.600E+03, 2.552E+01, 2.624E+01, 2.736E+01, 2.803E+01, 2.849E+01, 2.872E+01, 2.883E+01, 2.537E-01,-5.432E-02
 9.660E+03, 2.566E+01, 2.638E+01, 2.749E+01, 2.816E+01, 2.862E+01, 2.886E+01, 2.896E+01, 2.544E-01,-5.499E-02
 9.720E+03, 2.580E+01, 2.651E+01, 2.762E+01, 2.829E+01, 2.875E+01, 2.899E+01, 2.909E+01, 2.550E-01,-5.557E-02
 9.780E+03, 2.594E+01, 2.664E+01, 2.775E+01, 2.842E+01, 2.888E+01, 2.912E+01, 2.922E+01, 2.556E-01,-5.621E-02
 9.840E+03, 2.607E+01, 2.677E+01, 2.788E+01, 2.855E+01, 2.901E+01, 2.925E+01, 2.935E+01, 2.562E-01,-5.679E-02
 9.900E+03, 2.621E+01, 2.690E+01, 2.801E+01, 2.867E+01, 2.914E+01, 2.938E+01, 2.950E+01, 2.568E-01,-5.741E-02
 9.960E+03, 2.634E+01, 2.703E+01, 2.813E+01, 2.879E+01, 2.926E+01, 2.951E+01, 2.964E+01, 2.574E-01,-5.799E-02
 1.002E+04, 2.648E+01, 2.716E+01, 2.826E+01, 2.892E+01, 2.940E+01, 2.965E+01, 2.976E+01, 2.580E-01,-5.857E-02
 1.008E+04, 2.661E+01, 2.729E+01, 2.838E+01, 2.905E+01, 2.953E+01, 2.977E+01, 2.989E+01, 2.586E-01,-5.920E-02
 1.014E+04, 2.674E+01, 2.742E+01, 2.851E+01, 2.918E+01, 2.966E+01, 2.991E+01, 3.002E+01, 2.592E-01,-5.980E-02
 1.020E+04, 2.687E+01, 2.754E+01, 2.864E+01, 2.931E+01, 2.979E+01, 3.004E+01, 3.014E+01, 2.599E-01,-6.047E-02
 1.026E+04, 2.700E+01, 2.767E+01, 2.877E+01, 2.944E+01, 2.992E+01, 3.016E+01, 3.026E+01, 2.605E-01,-6.107E-02
 1.032E+04, 2.714E+01, 2.780E+01, 2.890E+01, 2.957E+01, 3.005E+01, 3.028E+01, 3.038E+01, 2.612E-01,-6.175E-02
