s,%,%,%,%,%,%,%,m/s,m/s
 9.599E+02, 3.996E+00, 8.449E+00, 1.314E+01, 1.486E+01, 1.610E+01, 1.675E+01, 1.701E+01, 4.483E-01, 4.094E-01
 1.020E+03, 4.708E+00, 9.245E+00, 1.390E+01, 1.575E+01, 1.689E+01, 1.745E+01, 1.767E+01, 4.496E-01, 4.081E-01
 1.080E+03, 5.403E+00, 9.998E+00, 1.457E+01, 1.648E+01, 1.758E+01, 1.822E+01, 1.849E+01, 4.507E-01, 4.070E-01
 1.140E+03, 6.102E+00, 1.069E+01, 1.521E+01, 1.716E+01, 1.831E+01, 1.899E+01, 1.933E+01, 4.516E-01, 4.061E-01
 1.200E+03, 6.788E+00, 1.130E+01, 1.588E+01, 1.786E+01, 1.906E+01, 1.981E+01, 2.015E+01, 4.526E-01, 4.051E-01
 1.260E+03, 7.464E+00, 1.191E+01, 1.656E+01, 1.856E+01, 1.980E+01, 2.058E+01, 2.094E+01, 4.537E-01, 4.040E-01
 1.320E+03, 8.130E+00, 1.258E+01, 1.728E+01, 1.929E+01, 2.055E+01, 2.134E+01, 2.168E+01, 4.550E-01, 4.027E-01
 1.380E+03, 8.793E+00, 1.328E+01, 1.801E+01, 2.004E+01, 2.130E+01, 2.202E+01, 2.233E+01, 4.561E-01, 4.016E-01
 1.440E+03, 9.481E+00, 1.398E+01, 1.879E+01, 2.082E+01, 2.202E+01, 2.269E+01, 2.295E+01, 4.573E-01, 4.004E-01
 1.500E+03, 1.017E+01, 1.473E+01, 1.958E+01, 2.159E+01, 2.272E+01, 2.332E+01, 2.353E+01, 4.583E-01, 3.993E-01
 1.560E+03, 1.089E+01, 1.548E+01, 2.035E+01, 2.233E+01, 2.339E+01, 2.393E+01, 2.414E+01, 4.597E-01, 3.980E-01
 1.620E+03, 1.161E+01, 1.622E+01, 2.105E+01, 2.300E+01, 2.402E+01, 2.455E+01, 2.478E+01, 4.607E-01, 3.970E-01
 1.680E+03, 1.233E+01, 1.691E+01, 2.169E+01, 2.363E+01, 2.464E+01, 2.521E+01, 2.545E+01, 4.618E-01, 3.959E-01
 1.740E+03, 1.306E+01, 1.759E+01, 2.224E+01, 2.421E+01, 2.526E+01, 2.591E+01, 2.621E+01, 4.629E-01, 3.948E-01
 1.800E+03, 1.377E+01, 1.821E+01, 2.283E+01, 2.480E+01, 2.592E+01, 2.662E+01, 2.691E+01, 4.639E-01, 3.938E-01
 1.860E+03, 1.448E+01, 1.886E+01, 2.345E+01, 2.543E+01, 2.660E+01, 2.727E+01, 2.755E+01, 4.651E-01, 3.926E-01
 1.920E+03, 1.518E+01, 1.951E+01, 2.410E+01, 2.610E+01, 2.725E+01, 2.789E+01, 2.816E+01, 4.663E-01, 3.914E-01
 1.980E+03, 1.587E+01, 2.018E+01, 2.478E+01, 2.676E+01, 2.789E+01, 2.849E+01, 2.873E+01, 4.674E-01, 3.903E-01
 2.040E+03, 1.657E+01, 2.086E+01, 2.547E+01, 2.744E+01, 2.853E+01, 2.907E+01, 2.927E+01, 4.686E-01, 3.891E-01
 2.100E+03, 1.728E+01, 2.156E+01, 2.614E+01, 2.810E+01, 2.912E+01, 2.963E+01, 2.983E+01, 4.699E-01, 3.878E-01
 2.160E+03, 1.797E+01, 2.224E+01, 2.677E+01, 2.869E+01, 2.967E+01, 3.023E+01, 3.043E+01, 4.707E-01, 3.870E-01
 2.220E+03, 1.869E+01, 2.291E+01, 2.733E+01, 2.922E+01, 3.023E+01, 3.083E+01, 3.108E+01, 4.719E-01, 3.858E-01
 2.280E+03, 1.939E+01, 2.353E+01, 2.787E+01, 2.977E+01, 3.083E+01, 3.145E+01, 3.172E+01, 4.732E-01, 3.845E-01
 2.340E+03, 2.008E+01, 2.415E+01, 2.842E+01, 3.032E+01, 3.141E+01, 3.206E+01, 3.235E+01, 4.741E-01, 3.835E-01
 2.400E+03, 2.076E+01, 2.476E+01, 2.901E+01, 3.091E+01, 3.203E+01, 3.265E+01, 3.291E+01, 4.754E-01, 3.823E-01
 2.460E+03, 2.144E+01, 2.537E+01, 2.962E+01, 3.152E+01, 3.262E+01, 3.322E+01, 3.345E+01, 4.765E-01, 3.812E-01
 2.520E+03, 2.211E+01, 2.602E+01, 3.025E+01, 3.213E+01, 3.321E+01, 3.376E+01, 3.396E+01, 4.778E-01, 3.799E-01
 2.580E+03, 2.278E+01, 2.667E+01, 3.089E+01, 3.276E+01, 3.377E+01, 3.428E+01, 3.446E+01, 4.790E-01, 3.787E-01
 2.640E+03, 2.345E+01, 2.731E+01, 3.148E+01, 3.333E+01, 3.429E+01, 3.480E+01, 3.500E+01, 4.802E-01, 3.775E-01
 2.700E+03, 2.414E+01, 2.795E+01, 3.201E+01, 3.381E+01, 3.480E+01, 3.535E+01, 3.560E+01, 4.812E-01, 3.765E-01
 2.760E+03, 2.480E+01, 2.854E+01, 3.252E+01, 3.431E+01, 3.533E+01, 3.594E+01, 3.620E+01, 4.824E-01, 3.753E-01
 2.820E+03, 2.546E+01, 2.912E+01, 3.304E+01, 3.480E+01, 3.587E+01, 3.651E+01, 3.681E+01, 4.834E-01, 3.743E-01
 2.880E+03, 2.610E+01, 2.969E+01, 3.358E+01, 3.534E+01, 3.643E+01, 3.705E+01, 3.736E+01, 4.847E-01, 3.730E-01
 2.940E+03, 2.674E+01, 3.027E+01, 3.414E+01, 3.590E+01, 3.697E+01, 3.758E+01, 3.786E+01, 4.860E-01, 3.717E-01
 3.000E+03, 2.737E+01, 3.087E+01, 3.475E+01, 3.649E+01, 3.750E+01, 3.809E+01, 3.833E+01, 4.872E-01, 3.705E-01
 3.060E+03, 2.801E+01, 3.151E+01, 3.538E+01, 3.707E+01, 3.804E+01, 3.856E+01, 3.874E+01, 4.886E-01, 3.691E-01
 3.120E+03, 2.865E+01, 3.216E+01, 3.601E+01, 3.766E+01, 3.857E+01, 3.900E+01, 3.915E+01, 4.899E-01, 3.678E-01
 3.180E+03, 2.931E+01, 3.280E+01, 3.657E+01, 3.819E+01, 3.904E+01, 3.944E+01, 3.961E+01, 4.909E-01, 3.668E-01
 3.240E+03, 2.996E+01, 3.340E+01, 3.707E+01, 3.867E+01, 3.949E+01, 3.994E+01, 4.015E+01, 4.922E-01, 3.655E-01
 3.300E+03, 3.060E+01, 3.395E+01, 3.750E+01, 3.909E+01, 3.996E+01, 4.048E+01, 4.073E+01, 4.932E-01, 3.645E-01
 3.360E+03, 3.123E+01, 3.447E+01, 3.793E+01, 3.950E+01, 4.045E+01, 4.105E+01, 4.132E+01, 4.944E-01, 3.632E-01
 3.420E+03, 3.183E+01, 3.498E+01, 3.839E+01, 3.996E+01, 4.097E+01, 4.159E+01, 4.187E+01, 4.956E-01, 3.621E-01
 3.480E+03, 3.242E+01, 3.550E+01, 3.887E+01, 4.047E+01, 4.151E+01, 4.209E+01, 4.235E+01, 4.969E-01, 3.608E-01
 3.540E+03, 3.300E+01, 3.602E+01, 3.939E+01, 4.100E+01, 4.201E+01, 4.257E+01, 4.282E+01, 4.983E-01, 3.594E-01
 3.600E+03, 3.358E+01, 3.656E+01, 3.994E+01, 4.154E+01, 4.251E+01, 4.304E+01, 4.326E+01, 4.984E-01, 3.563E-01
 3.660E+03, 3.422E+01, 3.673E+01, 3.985E+01, 4.156E+01, 4.273E+01, 4.325E+01, 4.348E+01, 2.162E-01,-2.162E-01
 3.720E+03, 3.470E+01, 3.656E+01, 3.927E+01, 4.108E+01, 4.253E+01, 4.317E+01, 4.344E+01, 2.151E-01,-2.152E-01
 3.780E+03, 3.503E+01, 3.647E+01, 3.887E+01, 4.067E+01, 4.229E+01, 4.306E+01, 4.338E+01, 2.144E-01,-2.145E-01
 3.840E+03, 3.527E+01, 3.644E+01, 3.857E+01, 4.032E+01, 4.204E+01, 4.293E+01, 4.330E+01, 2.137E-01,-2.137E-01
 3.900E+03, 3.542E+01, 3.643E+01, 3.835E+01, 4.004E+01, 4.180E+01, 4.278E+01, 4.321E+01, 2.128E-01,-2.128E-01
 3.960E+03, 3.556E+01, 3.642E+01, 3.818E+01, 3.980E+01, 4.158E+01, 4.262E+01, 4.311E+01, 2.124E-01,-2.124E-01
 4.020E+03, 3.569E+01, 3.642E+01, 3.805E+01, 3.960E+01, 4.137E+01, 4.246E+01, 4.300E+01, 2.118E-01,-2.118E-01
 4.080E+03, 3.576E+01, 3.643E+01, 3.794E+01, 3.942E+01, 4.118E+01, 4.230E+01, 4.288E+01, 2.112E-01,-2.112E-01
 4.140E+03, 3.580E+01, 3.644E+01, 3.785E+01, 3.927E+01, 4.100E+01, 4.215E+01, 4.275E+01, 2.109E-01,-2.109E-01
 4.200E+03, 3.583E+01, 3.643E+01, 3.778E+01, 3.914E+01, 4.084E+01, 4.199E+01, 4.262E+01, 2.106E-01,-2.106E-01
 4.260E+03, 3.584E+01, 3.642E+01, 3.771E+01, 3.903E+01, 4.069E+01, 4.184E+01, 4.249E+01, 2.101E-01,-2.101E-01
 4.320E+03, 3.584E+01, 3.641E+01, 3.765E+01, 3.892E+01, 4.054E+01, 4.170E+01, 4.235E+01, 2.097E-01,-2.097E-01
 4.380E+03, 3.584E+01, 3.639E+01, 3.759E+01, 3.882E+01, 4.041E+01, 4.156E+01, 4.221E+01, 2.096E-01,-2.096E-01
 4.440E+03, 3.582E+01, 3.636E+01, 3.753E+01, 3.873E+01, 4.029E+01, 4.142E+01, 4.207E+01, 2.094E-01,-2.095E-01
 4.500E+03, 3.581E+01, 3.633E+01, 3.747E+01, 3.864E+01, 4.017E+01, 4.128E+01, 4.194E+01, 2.091E-01,-2.091E-01
 4.560E+03, 3.578E+01, 3.630E+01, 3.741E+01, 3.856E+01, 4.005E+01, 4.115E+01, 4.180E+01, 2.088E-01,-2.088E-01
 4.620E+03, 3.575E+01, 3.627E+01, 3.736E+01, 3.847E+01, 3.994E+01, 4.103E+01, 4.166E+01, 2.086E-01,-2.086E-01
 4.680E+03, 3.572E+01, 3.623E+01, 3.730E+01, 3.839E+01, 3.983E+01, 4.090E+01, 4.153E+01, 2.085E-01,-2.085E-01
 4.740E+03, 3.568E+01, 3.619E+01, 3.724E+01, 3.832E+01, 3.973E+01, 4.078E+01, 4.140E+01, 2.079E-01,-2.079E-01
 4.800E+03, 3.564E+01, 3.614E+01, 3.718E+01, 3.824E+01, 3.963E+01, 4.066E+01, 4.127E+01, 2.077E-01,-2.077E-01
 4.860E+03, 3.560E+01, 3.610E+01, 3.712E+01, 3.816E+01, 3.953E+01, 4.054E+01, 4.115E+01, 2.079E-01,-2.079E-01
 4.920E+03, 3.556E+01, 3.605E+01, 3.706E+01, 3.808E+01, 3.943E+01, 4.043E+01, 4.102E+01, 2.072E-01,-2.072E-01
 4.980E+03, 3.551E+01, 3.600E+01, 3.700E+01, 3.801E+01, 3.933E+01, 4.031E+01, 4.090E+01, 2.070E-01,-2.070E-01
 5.040E+03, 3.546E+01, 3.595E+01, 3.694E+01, 3.793E+01, 3.923E+01, 4.020E+01, 4.078E+01, 2.067E-01,-2.067E-01
 5.100E+03, 3.541E+01, 3.590E+01, 3.688E+01, 3.786E+01, 3.914E+01, 4.009E+01, 4.066E+01, 2.066E-01,-2.066E-01
 5.160E+03, 3.536E+01, 3.585E+01, 3.682E+01, 3.778E+01, 3.905E+01, 3.999E+01, 4.055E+01, 2.061E-01,-2.061E-01
 5.220E+03, 3.531E+01, 3.579E+01, 3.675E+01, 3.771E+01, 3.896E+01, 3.988E+01, 4.043E+01, 2.061E-01,-2.061E-01
 5.280E+03, 3.526E+01, 3.574E+01, 3.669E+01, 3.763E+01, 3.886E+01, 3.978E+01, 4.032E+01, 2.058E-01,-2.058E-01
 5.340E+03, 3.520E+01, 3.568E+01, 3.663E+01, 3.756E+01, 3.877E+01, 3.968E+01, 4.021E+01, 2.055E-01,-2.055E-01
 5.400E+03, 3.515E+01, 3.562E+01, 3.656E+01, 3.749E+01, 3.869E+01, 3.957E+01, 4.010E+01, 2.052E-01,-2.052E-01
 5.460E+03, 3.509E+01, 3.557E+01, 3.650E+01, 3.741E+01, 3.860E+01, 3.947E+01, 4.000E+01, 2.051E-01,-2.051E-01
 5.520E+03, 3.503E+01, 3.551E+01, 3.643E+01, 3.734E+01, 3.851E+01, 3.938E+01, 3.989E+01, 2.047E-01,-2.047E-01
 5.580E+03, 3.497E+01, 3.545E+01, 3.636E+01, 3.726E+01, 3.842E+01, 3.928E+01, 3.979E+01, 2.046E-01,-2.046E-01
 5.640E+03, 3.491E+01, 3.539E+01, 3.630E+01, 3.719E+01, 3.834E+01, 3.918E+01, 3.968E+01, 2.043E-01,-2.043E-01
 5.700E+03, 3.485E+01, 3.533E+01, 3.623E+01, 3.711E+01, 3.825E+01, 3.909E+01, 3.958E+01, 2.039E-01,-2.039E-01
 5.760E+03, 3.480E+01, 3.526E+01, 3.616E+01, 3.704E+01, 3.817E+01, 3.899E+01, 3.948E+01, 2.037E-01,-2.037E-01
 5.820E+03, 3.473E+01, 3.520E+01, 3.610E+01, 3.697E+01, 3.808E+01, 3.890E+01, 3.938E+01, 2.036E-01,-2.036E-01
 5.880E+03, 3.467E+01, 3.514E+01, 3.603E+01, 3.689E+01, 3.800E+01, 3.881E+01, 3.929E+01, 2.033E-01,-2.033E-01
 5.940E+03, 3.461E+01, 3.508E+01, 3.596E+01, 3.682E+01, 3.791E+01, 3.872E+01, 3.919E+01, 2.031E-01,-2.031E-01
 6.000E+03, 3.455E+01, 3.501E+01, 3.589E+01, 3.674E+01, 3.783E+01, 3.863E+01, 3.910E+01, 2.028E-01,-2.028E-01
 6.060E+03, 3.449E+01, 3.495E+01, 3.582E+01, 3.667E+01, 3.775E+01, 3.854E+01, 3.900E+01, 2.027E-01,-2.027E-01
 6.120E+03, 3.442E+01, 3.489E+01, 3.576E+01, 3.660E+01, 3.767E+01, 3.845E+01, 3.891E+01, 2.021E-01,-2.021E-01
 6.180E+03, 3.436E+01, 3.482E+01, 3.569E+01, 3.652E+01, 3.759E+01, 3.836E+01, 3.882E+01, 2.021E-01,-2.021E-01
 6.240E+03, 3.430E+01, 3.476E+01, 3.562E+01, 3.645E+01, 3.750E+01, 3.827E+01, 3.873E+01, 2.019E-01,-2.019E-01
 6.300E+03, 3.423E+01, 3.469E+01, 3.555E+01, 3.638E+01, 3.742E+01, 3.819E+01, 3.864E+01, 2.015E-01,-2.015E-01
 6.360E+03, 3.417E+01, 3.463E+01, 3.548E+01, 3.630E+01, 3.734E+01, 3.810E+01, 3.855E+01, 2.015E-01,-2.015E-01
 6.420E+03, 3.410E+01, 3.456E+01, 3.541E+01, 3.623E+01, 3.726E+01, 3.802E+01, 3.846E+01, 2.013E-01,-2.013E-01
 6.480E+03, 3.404E+01, 3.450E+01, 3.534E+01, 3.616E+01, 3.718E+01, 3.793E+01, 3.837E+01, 2.008E-01,-2.008E-01
 6.540E+03, 3.398E+01, 3.443E+01, 3.528E+01, 3.608E+01, 3.711E+01, 3.785E+01, 3.828E+01, 2.006E-01,-2.006E-01
 6.600E+03, 3.391E+01, 3.437E+01, 3.521E+01, 3.601E+01, 3.703E+01, 3.776E+01, 3.820E+01, 2.004E-01,-2.004E-01
 6.660E+03, 3.385E+01, 3.430E+01, 3.514E+01, 3.594E+01, 3.695E+01, 3.768E+01, 3.811E+01, 2.002E-01,-2.002E-01
 6.720E+03, 3.378E+01, 3.423E+01, 3.507E+01, 3.586E+01, 3.687E+01, 3.760E+01, 3.803E+01, 1.999E-01,-1.999E-01
 6.780E+03, 3.372E+01, 3.417E+01, 3.500E+01, 3.579E+01, 3.679E+01, 3.752E+01, 3.794E+01, 1.997E-01,-1.997E-01
 6.840E+03, 3.365E+01, 3.410E+01, 3.493E+01, 3.572E+01, 3.672E+01, 3.744E+01, 3.786E+01, 1.995E-01,-1.995E-01
 6.900E+03, 3.359E+01, 3.404E+01, 3.486E+01, 3.565E+01, 3.664E+01, 3.736E+01, 3.777E+01, 1.992E-01,-1.992E-01
 6.960E+03, 3.352E+01, 3.397E+01, 3.480E+01, 3.558E+01, 3.656E+01, 3.728E+01, 3.769E+01, 1.989E-01,-1.989E-01
 7.020E+03, 3.346E+01, 3.391E+01, 3.473E+01, 3.551E+01, 3.649E+01, 3.720E+01, 3.761E+01, 1.988E-01,-1.988E-01
 7.080E+03, 3.339E+01, 3.384E+01, 3.466E+01, 3.543E+01, 3.641E+01, 3.712E+01, 3.753E+01, 1.986E-01,-1.986E-01
 7.140E+03, 3.333E+01, 3.378E+01, 3.459E+01, 3.536E+01, 3.634E+01, 3.704E+01, 3.745E+01, 1.982E-01,-1.982E-01
 7.200E+03, 3.327E+01, 3.371E+01, 3.452E+01, 3.529E+01, 3.626E+01, 3.696E+01, 3.737E+01, 1.981E-01,-1.981E-01
 7.200E+03, 3.323E+01, 3.368E+01, 3.448E+01, 3.525E+01, 3.623E+01, 3.692E+01, 3.733E+01, 1.975E-01,-1.974E-01
