s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0006286E-001, 0.0000000E+000, 0.0000000E+000
 2.0003381E-001, 0.0000000E+000, 4.3341804E-006
 3.0004740E-001, 0.0000000E+000, 7.3863064E-006
 4.0003657E-001, 0.0000000E+000, 6.3852361E-006
 5.0002574E-001, 0.0000000E+000, 6.5134133E-006
 6.0001491E-001, 0.0000000E+000, 6.8084880E-006
 7.0000408E-001, 0.0000000E+000, 7.0930620E-006
 8.0005938E-001, 0.0000000E+000, 7.1687525E-006
 9.0004855E-001, 0.0000000E+000, 7.3929989E-006
 1.0000377E+000, 0.0000000E+000, 7.7527154E-006
 1.1000269E+000, 0.0000000E+000, 8.1204972E-006
 1.2000161E+000, 0.0000000E+000, 7.9497101E-006
 1.3000052E+000, 0.0000000E+000, 8.0488612E-006
 1.4000605E+000, 0.0000000E+000, 7.9832891E-006
 1.5000497E+000, 0.0000000E+000, 8.3952383E-006
 1.6000389E+000, 0.0000000E+000, 8.2722252E-006
 1.7000280E+000, 0.0000000E+000, 8.4488199E-006
 1.8000172E+000, 0.0000000E+000, 8.3048916E-006
 1.9000064E+000, 0.0000000E+000, 8.5009856E-006
 2.0000617E+000, 0.0000000E+000, 8.3105505E-006
 2.1000508E+000, 4.4548216E-014, 8.5724879E-006
 2.2000400E+000, 3.6124358E-007, 8.3509829E-006
 2.3000292E+000, 1.0222060E-004, 8.6294097E-006
 2.4000183E+000, 1.1127715E-003, 8.3841492E-006
 2.5000075E+000, 3.4406054E-003, 8.4830055E-006
 2.6000628E+000, 6.4821528E-003, 8.3645958E-006
 2.7000520E+000, 9.8312027E-003, 8.3794275E-006
 2.8000412E+000, 1.3295003E-002, 8.3340297E-006
 2.9000303E+000, 1.6789934E-002, 8.1986284E-006
 3.0000195E+000, 2.0281488E-002, 8.1202161E-006
 3.1000087E+000, 2.3757229E-002, 8.2251769E-006
 3.2000640E+000, 2.7215629E-002, 8.1562768E-006
 3.3000531E+000, 3.0650732E-002, 8.1131951E-006
 3.4000423E+000, 3.4063329E-002, 8.0590926E-006
 3.5000315E+000, 3.7453783E-002, 7.9713079E-006
 3.6000273E+000, 4.0822691E-002, 7.9586341E-006
 3.7000495E+000, 4.4171262E-002, 7.8709533E-006
 3.8000717E+000, 4.7499646E-002, 7.8088784E-006
 3.9000212E+000, 5.0806057E-002, 7.6486394E-006
 4.0000434E+000, 5.4091731E-002, 7.6076544E-006
 4.1000657E+000, 5.7358911E-002, 7.5003814E-006
 4.2000152E+000, 6.0605511E-002, 7.4269319E-006
 4.3000374E+000, 6.3832469E-002, 7.3789187E-006
 4.4000596E+000, 6.7041067E-002, 7.3000006E-006
 4.5000091E+000, 7.0230224E-002, 7.2775771E-006
 4.6000314E+000, 7.3400552E-002, 7.2566525E-006
 4.7000536E+000, 7.6552917E-002, 7.2648653E-006
 4.8000031E+000, 7.9686012E-002, 7.2562229E-006
 4.9000253E+000, 8.2801376E-002, 7.2727516E-006
 5.0000476E+000, 8.5899149E-002, 7.2684750E-006
 5.1000698E+000, 8.8979064E-002, 7.2467162E-006
 5.2000338E+000, 9.2040962E-002, 7.1114520E-006
 5.3000561E+000, 9.5081512E-002, 6.7954585E-006
 5.4000298E+000, 9.8116862E-002, 6.5266550E-006
