s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0005981E-001, 0.0000000E+000, 0.0000000E+000
 2.0001887E-001, 0.0000000E+000, 6.3867602E-006
 3.0001438E-001, 0.0000000E+000, 1.3973967E-005
 4.0000988E-001, 0.0000000E+000, 7.8291699E-006
 5.0000539E-001, 0.0000000E+000, 8.1524499E-006
 6.0000090E-001, 0.0000000E+000, 8.6077364E-006
 7.0006384E-001, 0.0000000E+000, 9.4704894E-006
 8.0005934E-001, 0.0000000E+000, 9.1506898E-006
 9.0005485E-001, 0.0000000E+000, 1.0392396E-005
 1.0000504E+000, 0.0000000E+000, 1.0529810E-005
 1.1000459E+000, 0.0000000E+000, 1.0395473E-005
 1.2000414E+000, 0.0000000E+000, 1.0379517E-005
 1.3000369E+000, 0.0000000E+000, 1.0759485E-005
 1.4000324E+000, 0.0000000E+000, 1.0133191E-005
 1.5000279E+000, 0.0000000E+000, 9.9383162E-006
 1.6000234E+000, 0.0000000E+000, 1.0319376E-005
 1.7000189E+000, 0.0000000E+000, 1.0630789E-005
 1.8000144E+000, 0.0000000E+000, 1.0483515E-005
 1.9000706E+000, 0.0000000E+000, 1.0194743E-005
 2.0000526E+000, 0.0000000E+000, 1.0256537E-005
 2.1000347E+000, 5.1131015E-014, 1.0600341E-005
 2.2000167E+000, 4.0178414E-007, 1.0798296E-005
 2.3000729E+000, 1.0982492E-004, 1.0868558E-005
 2.4000549E+000, 1.1681154E-003, 1.0930602E-005
 2.5000369E+000, 3.5637929E-003, 1.0837170E-005
 2.6000189E+000, 6.6677227E-003, 1.0437887E-005
 2.7000010E+000, 1.0076168E-002, 1.0768489E-005
 2.8000572E+000, 1.3592305E-002, 1.0614374E-005
 2.9000392E+000, 1.7110029E-002, 1.0599998E-005
 3.0000212E+000, 2.0593289E-002, 1.0566887E-005
 3.1000032E+000, 2.4052475E-002, 1.0617659E-005
 3.2000594E+000, 2.7502858E-002, 1.0535933E-005
 3.3000414E+000, 3.0947830E-002, 1.0659721E-005
 3.4000235E+000, 3.4380083E-002, 1.0394414E-005
 3.5000055E+000, 3.7784379E-002, 9.9382452E-006
 3.6000617E+000, 4.1149746E-002, 1.0006765E-005
 3.7000437E+000, 4.4481559E-002, 9.8749411E-006
 3.8000257E+000, 4.7794489E-002, 1.0156188E-005
 3.9000077E+000, 5.1098971E-002, 1.0226989E-005
 4.0000639E+000, 5.4396812E-002, 9.9439335E-006
 4.1000460E+000, 5.7677192E-002, 9.6764751E-006
 4.2000576E+000, 6.0927169E-002, 9.3542850E-006
 4.3000026E+000, 6.4145209E-002, 9.1222612E-006
 4.4000291E+000, 6.7340562E-002, 9.2835210E-006
 4.5000556E+000, 7.0523997E-002, 9.3533846E-006
 4.6000006E+000, 7.3697041E-002, 9.3529586E-006
 4.7000271E+000, 7.6857946E-002, 8.9396257E-006
 4.8000536E+000, 7.9999883E-002, 8.8126272E-006
 4.9000801E+000, 8.3114381E-002, 8.6262117E-006
 5.0000251E+000, 8.6204088E-002, 8.6602915E-006
 5.1000516E+000, 8.9276666E-002, 8.4509307E-006
 5.2000781E+000, 9.2339954E-002, 8.4086072E-006
 5.3000231E+000, 9.5389755E-002, 8.4747719E-006
 5.4000496E+000, 9.8421391E-002, 8.6003610E-006
