s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.0474053E-001, 0.0000000E+000
 1.0006474E-001, 2.0474053E-001, 0.0000000E+000
 2.0011523E-001, 2.0474053E-001, 1.2834999E-006
 3.0006648E-001, 2.0474053E-001, 9.4808248E-006
 4.0018642E-001, 2.0474053E-001, 5.0777603E-006
 5.0007895E-001, 2.0474053E-001, 5.7399085E-006
 6.0006523E-001, 2.0474053E-001, 5.7589534E-006
 7.0008832E-001, 2.0474053E-001, 5.7194352E-006
 8.0008700E-001, 2.0474053E-001, 5.6094730E-006
 9.0015241E-001, 2.0474053E-001, 5.5815349E-006
 1.0000603E+000, 2.0474053E-001, 5.1793618E-006
 1.1001703E+000, 2.0474053E-001, 5.5517032E-006
 1.2001076E+000, 2.0474053E-001, 6.2964534E-006
 1.3001420E+000, 2.0474053E-001, 6.3561367E-006
 1.4001765E+000, 2.0474053E-001, 6.6568025E-006
 1.5000222E+000, 2.0474053E-001, 6.3133814E-006
 1.6000606E+000, 2.0474053E-001, 6.3722783E-006
 1.7001389E+000, 2.0474053E-001, 6.3435427E-006
 1.8000497E+000, 2.0474053E-001, 6.6532706E-006
 1.9001865E+000, 2.0474053E-001, 6.2096721E-006
 2.0000060E+000, 2.0474053E-001, 6.8894170E-006
 2.1001512E+000, 2.0474053E-001, 6.3981535E-006
 2.2000912E+000, 2.0474053E-001, 6.5775629E-006
 2.3001249E+000, 2.0474620E-001, 6.4030934E-006
 2.4000092E+000, 2.0486147E-001, 6.5098892E-006
 2.5000227E+000, 2.0512959E-001, 6.6748934E-006
 2.6000396E+000, 2.0545709E-001, 6.4577179E-006
 2.7001122E+000, 2.0582163E-001, 6.6610833E-006
 2.8000532E+000, 2.0620954E-001, 6.4563077E-006
 2.9001592E+000, 2.0660974E-001, 6.3515544E-006
 3.0001503E+000, 2.0701541E-001, 6.6016117E-006
 3.1000090E+000, 2.0742249E-001, 6.4727000E-006
 3.2000921E+000, 2.0783109E-001, 6.6792637E-006
 3.3001347E+000, 2.0824042E-001, 6.4873964E-006
 3.4000501E+000, 2.0864912E-001, 6.3651659E-006
 3.5000116E+000, 2.0905690E-001, 6.4357886E-006
 3.6001107E+000, 2.0946437E-001, 6.7024023E-006
 3.7000938E+000, 2.0987228E-001, 6.5418007E-006
 3.8001427E+000, 2.1028043E-001, 6.5404477E-006
 3.9001911E+000, 2.1068852E-001, 6.1698720E-006
 4.0000730E+000, 2.1109551E-001, 6.7237619E-006
 4.1001797E+000, 2.1150211E-001, 6.5837400E-006
 4.2001136E+000, 2.1190963E-001, 6.8668805E-006
 4.3001708E+000, 2.1231719E-001, 6.4327699E-006
 4.4001447E+000, 2.1272466E-001, 6.2342977E-006
 4.5000685E+000, 2.1313126E-001, 6.7960483E-006
 4.6001294E+000, 2.1353771E-001, 6.4887475E-006
 4.7000113E+000, 2.1394490E-001, 6.7410403E-006
 4.8001476E+000, 2.1435242E-001, 6.4004602E-006
 4.9000629E+000, 2.1475940E-001, 6.2816434E-006
 5.0000890E+000, 2.1516582E-001, 6.7361887E-006
 5.1001359E+000, 2.1557241E-001, 6.4436517E-006
 5.2000870E+000, 2.1597990E-001, 6.5418801E-006
 5.3001871E+000, 2.1638726E-001, 6.4915642E-006
 5.4000227E+000, 2.1679356E-001, 6.5004225E-006
 5.5000667E+000, 2.1719983E-001, 6.6578278E-006
 5.6000016E+000, 2.1760650E-001, 6.4605090E-006
 5.7000191E+000, 2.1801396E-001, 6.4676961E-006
 5.8000274E+000, 2.1842052E-001, 5.5816267E-006
 5.9001262E+000, 2.1882695E-001, 7.1480356E-006
 6.0001593E+000, 2.1923346E-001, 6.6051893E-006
 6.1001612E+000, 2.1964125E-001, 6.3284023E-006
 6.2001905E+000, 2.2004798E-001, 5.9604850E-006
 6.3000235E+000, 2.2045378E-001, 7.1185706E-006
 6.4000487E+000, 2.2085955E-001, 6.5728556E-006
 6.5001127E+000, 2.2126773E-001, 5.8061791E-006
 6.6001897E+000, 2.2167437E-001, 6.8367700E-006
 6.7000137E+000, 2.2208034E-001, 6.5435877E-006
 6.8000483E+000, 2.2248677E-001, 6.6059770E-006
 6.9001383E+000, 2.2289471E-001, 6.2602772E-006
 7.0000843E+000, 2.2330168E-001, 6.2444794E-006
 7.1001344E+000, 2.2370711E-001, 6.2232174E-006
 7.2000276E+000, 2.2411430E-001, 6.4304252E-006
 7.3000243E+000, 2.2452030E-001, 6.7537948E-006
 7.4000409E+000, 2.2492606E-001, 3.1566605E-006
 7.5001438E+000, 2.2533373E-001, 6.6573421E-006
 7.6001013E+000, 2.2574026E-001, 7.2491514E-006
 7.7000786E+000, 2.2614585E-001, 2.3134248E-006
 7.8000452E+000, 2.2655382E-001, 7.0320217E-006
 7.9000360E+000, 2.2696018E-001, 6.4995481E-006
 8.0000857E+000, 2.2736453E-001, 5.2305711E-006
 8.1002579E+000, 2.2777408E-001, 4.7904519E-006
 8.2000199E+000, 2.2817930E-001, 5.0738220E-006
 8.3001676E+000, 2.2858557E-001, 6.9089685E-006
 8.4001861E+000, 2.2899291E-001, 4.9559190E-006
 8.5000508E+000, 2.2939908E-001, 6.5054968E-006
 8.6000484E+000, 2.2980369E-001, 6.1793792E-006
 8.7001878E+000, 2.3021261E-001, 3.8254064E-006
 8.8001166E+000, 2.3061838E-001, 6.0298849E-006
 8.9001028E+000, 2.3102481E-001, 6.5300001E-006
 9.0002431E+000, 2.3143109E-001, 2.8334599E-006
 9.1001822E+000, 2.3183803E-001, 7.1533501E-006
 9.2000710E+000, 2.3224322E-001, 1.4232449E-006
 9.3001346E+000, 2.3265165E-001, 6.1414547E-006
 9.4000903E+000, 2.3305561E-001, 3.2297800E-006
 9.5001563E+000, 2.3346472E-001, 4.9856889E-006
 9.6001309E+000, 2.3386845E-001, 4.3209831E-006
 9.7001138E+000, 2.3427733E-001, 3.4598605E-006
 9.8001493E+000, 2.3468168E-001, 5.9162421E-006
 9.9002545E+000, 2.3508953E-001, 1.4630105E-006
 1.0000022E+001, 2.3549531E-001, 5.7871122E-006
 1.0100073E+001, 2.3590084E-001, 6.6801781E-006
 1.0200020E+001, 2.3630747E-001, 3.7696638E-006
 1.0300237E+001, 2.3671390E-001, 5.9553280E-006
 1.0400045E+001, 2.3712001E-001, 6.5412543E-006
 1.0500049E+001, 2.3752635E-001, 4.0311085E-006
 1.0600086E+001, 2.3793095E-001, 2.9822790E-006
 1.0700244E+001, 2.3833958E-001, 4.1056066E-006
