s,kg/kg,mol/mol,kW
 3.7620410E+000, 1.4625896E-002, 9.6293919E-002, 1.8925281E-005
 3.7950012E+000, 1.5523631E-002, 1.0167409E-001, 1.8417040E-005
 3.8280282E+000, 1.5806930E-002, 1.0338758E-001, 1.8140377E-005
 3.8610552E+000, 1.5896501E-002, 1.0397170E-001, 1.7961719E-005
 3.8940154E+000, 1.7602245E-002, 1.1404478E-001, 1.7844500E-005
 3.9270625E+000, 2.1422198E-002, 1.3588291E-001, 1.7642343E-005
 3.9600093E+000, 2.5866387E-002, 1.6020551E-001, 1.6589203E-005
 3.9930297E+000, 2.8825005E-002, 1.7579241E-001, 1.5349916E-005
 4.0260500E+000, 2.9959497E-002, 1.8163551E-001, 1.4311834E-005
 4.0590704E+000, 3.0379012E-002, 1.8377680E-001, 1.3248223E-005
 4.0920025E+000, 3.0595542E-002, 1.8487739E-001, 1.2782982E-005
 4.1250082E+000, 3.0740394E-002, 1.8561047E-001, 1.2671519E-005
 4.1580543E+000, 3.0854169E-002, 1.8618525E-001, 1.3110575E-005
 4.1910680E+000, 3.0950348E-002, 1.8666940E-001, 1.3638983E-005
 4.2240817E+000, 3.1035046E-002, 1.8709467E-001, 1.3715313E-005
 4.2570065E+000, 3.1113308E-002, 1.8748853E-001, 1.3952386E-005
 4.2900202E+000, 3.1188616E-002, 1.8786908E-001, 1.3818886E-005
 4.3230340E+000, 3.1261079E-002, 1.8823503E-001, 1.3937538E-005
 4.3560477E+000, 3.1332795E-002, 1.8859822E-001, 1.4188111E-005
 4.3890614E+000, 3.1403926E-002, 1.8895877E-001, 1.4377713E-005
 4.4220752E+000, 3.1473289E-002, 1.8930944E-001, 1.4528532E-005
 4.4550889E+000, 3.1540741E-002, 1.8964967E-001, 1.4497642E-005
 4.4880137E+000, 3.1606114E-002, 1.8997881E-001, 1.4394371E-005
 4.5210274E+000, 3.1669583E-002, 1.9029786E-001, 1.4181833E-005
 4.5540411E+000, 3.1730931E-002, 1.9060548E-001, 1.3981167E-005
 4.5870549E+000, 3.1790790E-002, 1.9090536E-001, 1.3892087E-005
 4.6200686E+000, 3.1849544E-002, 1.9119959E-001, 1.3899796E-005
 4.6530823E+000, 3.1907742E-002, 1.9149100E-001, 1.3862243E-005
 4.6860071E+000, 3.1965924E-002, 1.9178247E-001, 1.3808055E-005
 4.7190208E+000, 3.2024471E-002, 1.9207584E-001, 1.3678137E-005
 4.7520346E+000, 3.2082121E-002, 1.9236336E-001, 1.3770329E-005
 4.7850483E+000, 3.2141301E-002, 1.9265961E-001, 1.3744109E-005
 4.8180620E+000, 3.2201300E-002, 1.9296008E-001, 1.3842210E-005
 4.8510758E+000, 3.2261569E-002, 1.9326132E-001, 1.3906944E-005
 4.8840005E+000, 3.2321929E-002, 1.9356250E-001, 1.3863849E-005
 4.9170143E+000, 3.2383846E-002, 1.9387222E-001, 1.3400071E-005
 4.9500280E+000, 3.2444246E-002, 1.9417223E-001, 1.3268995E-005
 4.9830417E+000, 3.2501217E-002, 1.9445167E-001, 1.3126342E-005
 5.0160555E+000, 3.2561692E-002, 1.9475220E-001, 1.3180816E-005
 5.0490692E+000, 3.2623414E-002, 1.9505996E-001, 1.3289909E-005
 5.0820830E+000, 3.2684685E-002, 1.9536446E-001, 1.3505589E-005
 5.1150077E+000, 3.2745569E-002, 1.9566640E-001, 1.3482176E-005
 5.1480214E+000, 3.2806821E-002, 1.9597037E-001, 1.3458015E-005
 5.1810352E+000, 3.2868451E-002, 1.9627628E-001, 1.3509798E-005
 5.2140489E+000, 3.2930267E-002, 1.9658294E-001, 1.3596449E-005
 5.2470627E+000, 3.2992412E-002, 1.9689116E-001, 1.3627469E-005
 5.2800764E+000, 3.3054768E-002, 1.9720021E-001, 1.3624949E-005
 5.3130011E+000, 3.3117321E-002, 1.9751007E-001, 1.3623400E-005
 5.3460149E+000, 3.3180094E-002, 1.9782079E-001, 1.3609720E-005
 5.3790286E+000, 3.3243145E-002, 1.9813266E-001, 1.3574117E-005
 5.4120424E+000, 3.3306430E-002, 1.9844551E-001, 1.3519080E-005
 5.4450561E+000, 3.3369710E-002, 1.9875794E-001, 1.3470495E-005
 5.4780698E+000, 3.3432999E-002, 1.9907011E-001, 1.3437163E-005
 5.5110836E+000, 3.3496444E-002, 1.9938292E-001, 1.3415442E-005
 5.5440083E+000, 3.3559972E-002, 1.9969601E-001, 1.3394177E-005
 5.5770221E+000, 3.3623629E-002, 2.0000955E-001, 1.3381172E-005
 5.6100358E+000, 3.3687444E-002, 2.0032365E-001, 1.3367777E-005
 5.6430495E+000, 3.3751308E-002, 2.0063775E-001, 1.3358304E-005
 5.6760633E+000, 3.3815280E-002, 2.0095220E-001, 1.3340339E-005
 5.7090770E+000, 3.3879376E-002, 2.0126708E-001, 1.3320587E-005
 5.7420018E+000, 3.3943462E-002, 2.0158170E-001, 1.3305749E-005
 5.7750155E+000, 3.4007646E-002, 2.0189658E-001, 1.3288521E-005
 5.8080292E+000, 3.4072013E-002, 2.0221216E-001, 1.3272243E-005
 5.8410430E+000, 3.4136485E-002, 2.0252806E-001, 1.3252477E-005
 5.8740567E+000, 3.4201111E-002, 2.0284455E-001, 1.3216617E-005
 5.9070704E+000, 3.4265673E-002, 2.0316040E-001, 1.3202366E-005
 5.9400842E+000, 3.4330400E-002, 2.0347693E-001, 1.3192422E-005
 5.9730267E+000, 3.4395155E-002, 2.0379341E-001, 1.3173045E-005
 6.0060138E+000, 3.4459924E-002, 2.0410972E-001, 1.3160638E-005
 6.0390008E+000, 3.4524793E-002, 2.0442630E-001, 1.3146399E-005
 6.0720857E+000, 3.4589809E-002, 2.0474339E-001, 1.3129872E-005
 6.1050728E+000, 3.4654902E-002, 2.0506065E-001, 1.3112922E-005
 6.1380598E+000, 3.4719952E-002, 2.0537750E-001, 1.3097933E-005
 6.1710469E+000, 3.4785051E-002, 2.0569438E-001, 1.3084596E-005
 6.2040339E+000, 3.4850506E-002, 2.0601301E-001, 1.3019357E-005
 6.2370210E+000, 3.4915169E-002, 2.0632687E-001, 1.3064098E-005
 6.2700080E+000, 3.4980129E-002, 2.0664228E-001, 1.3029888E-005
 6.3030929E+000, 3.5045664E-002, 2.0696068E-001, 1.3082505E-005
 6.3360800E+000, 3.5111411E-002, 2.0727999E-001, 1.3079005E-005
 6.3690670E+000, 3.5176811E-002, 2.0759710E-001, 1.3048587E-005
 6.4020540E+000, 3.5242095E-002, 2.0791329E-001, 1.3007638E-005
 6.4350411E+000, 3.5307297E-002, 2.0822881E-001, 1.2976965E-005
 6.4680281E+000, 3.5372628E-002, 2.0854486E-001, 1.2977328E-005
 6.5010152E+000, 3.5438144E-002, 2.0886173E-001, 1.2990886E-005
 6.5340022E+000, 3.5503787E-002, 2.0917908E-001, 1.2988079E-005
 6.5670871E+000, 3.5569495E-002, 2.0949645E-001, 1.2979510E-005
 6.6000742E+000, 3.5635127E-002, 2.0981314E-001, 1.2956427E-005
 6.6330612E+000, 3.5700609E-002, 2.1012885E-001, 1.2936135E-005
 6.6660483E+000, 3.5766145E-002, 2.1044466E-001, 1.2923877E-005
 6.6990353E+000, 3.5831767E-002, 2.1076073E-001, 1.2921353E-005
 6.7320223E+000, 3.5897451E-002, 2.1107692E-001, 1.2913940E-005
 6.7650094E+000, 3.5963142E-002, 2.1139292E-001, 1.2906604E-005
 6.7980943E+000, 3.6028901E-002, 2.1170899E-001, 1.2891675E-005
 6.8310814E+000, 3.6094648E-002, 2.1202478E-001, 1.2874888E-005
 6.8640684E+000, 3.6160331E-002, 2.1234007E-001, 1.2860943E-005
 6.8970554E+000, 3.6226028E-002, 2.1265522E-001, 1.2845942E-005
 6.9300425E+000, 3.6291734E-002, 2.1297020E-001, 1.2833335E-005
 6.9630295E+000, 3.6357455E-002, 2.1328506E-001, 1.2816471E-005
 6.9960166E+000, 3.6423177E-002, 2.1359970E-001, 1.2803351E-005
 7.0290036E+000, 3.6488907E-002, 2.1391417E-001, 1.2788536E-005
 7.0620885E+000, 3.6554762E-002, 2.1422904E-001, 1.2775895E-005
 7.0950756E+000, 3.6620605E-002, 2.1454363E-001, 1.2765700E-005
 7.1280626E+000, 3.6686365E-002, 2.1485763E-001, 1.2748428E-005
 7.1610497E+000, 3.6752127E-002, 2.1517142E-001, 1.2736704E-005
 7.1940367E+000, 3.6817898E-002, 2.1548505E-001, 1.2721845E-005
 7.2270237E+000, 3.6883666E-002, 2.1579846E-001, 1.2709080E-005
 7.2600108E+000, 3.6949454E-002, 2.1611176E-001, 1.2698050E-005
 7.2930957E+000, 3.7015334E-002, 2.1642529E-001, 1.2681721E-005
 7.3260827E+000, 3.7081222E-002, 2.1673865E-001, 1.2668163E-005
 7.3590698E+000, 3.7147005E-002, 2.1705129E-001, 1.2657586E-005
 7.3920568E+000, 3.7212795E-002, 2.1736377E-001, 1.2641483E-005
 7.4250439E+000, 3.7278581E-002, 2.1767602E-001, 1.2630533E-005
 7.4580309E+000, 3.7344377E-002, 2.1798810E-001, 1.2615151E-005
 7.4910669E+000, 3.7410248E-002, 2.1830036E-001, 1.2599723E-005
 7.5240148E+000, 3.7476102E-002, 2.1861233E-001, 1.2584880E-005
 7.5570703E+000, 3.7541895E-002, 2.1892376E-001, 1.2575892E-005
 7.5900182E+000, 3.7607724E-002, 2.1923518E-001, 1.2563186E-005
 7.6230738E+000, 3.7673571E-002, 2.1954649E-001, 1.2543397E-005
 7.6560217E+000, 3.7739502E-002, 2.1985804E-001, 1.2518451E-005
 7.6890772E+000, 3.7805269E-002, 2.2016850E-001, 1.2500647E-005
 7.7220251E+000, 3.7871122E-002, 2.2047921E-001, 1.2487959E-005
 7.7550807E+000, 3.7937005E-002, 2.2078989E-001, 1.2476121E-005
 7.7880286E+000, 3.8002852E-002, 2.2110017E-001, 1.2458396E-005
 7.8210841E+000, 3.8068713E-002, 2.2141031E-001, 1.2444344E-005
 7.8540320E+000, 3.8134560E-002, 2.2172017E-001, 1.2427443E-005
 7.8870876E+000, 3.8200426E-002, 2.2202993E-001, 1.2416492E-005
 7.9200355E+000, 3.8266299E-002, 2.2233954E-001, 1.2399182E-005
 7.9530910E+000, 3.8332165E-002, 2.2264889E-001, 1.2385451E-005
 7.9860389E+000, 3.8398029E-002, 2.2295801E-001, 1.2369718E-005
 8.0190945E+000, 3.8463910E-002, 2.2326704E-001, 1.2355951E-005
 8.0520424E+000, 3.8529785E-002, 2.2357581E-001, 1.2339214E-005
 8.0850979E+000, 3.8595670E-002, 2.2388444E-001, 1.2328453E-005
 8.1180458E+000, 3.8661569E-002, 2.2419296E-001, 1.2315647E-005
 8.1511014E+000, 3.8727435E-002, 2.2450108E-001, 1.2304232E-005
 8.1840493E+000, 3.8793319E-002, 2.2480908E-001, 1.2283477E-005
 8.2171048E+000, 3.8859219E-002, 2.2511697E-001, 1.2278074E-005
 8.2500527E+000, 3.8925128E-002, 2.2542471E-001, 1.2257593E-005
 8.2830006E+000, 3.8990923E-002, 2.2573169E-001, 1.2234654E-005
 8.3160562E+000, 3.9056818E-002, 2.2603894E-001, 1.2227378E-005
 8.3490041E+000, 3.9122711E-002, 2.2634598E-001, 1.2207033E-005
 8.3820596E+000, 3.9188623E-002, 2.2665293E-001, 1.2193483E-005
 8.4150075E+000, 3.9254535E-002, 2.2695967E-001, 1.2174627E-005
 8.4480631E+000, 3.9320457E-002, 2.2726625E-001, 1.2159570E-005
 8.4810110E+000, 3.9386390E-002, 2.2757271E-001, 1.2139500E-005
 8.5140665E+000, 3.9452303E-002, 2.2787884E-001, 1.2117174E-005
 8.5470144E+000, 3.9518224E-002, 2.2818481E-001, 1.2104824E-005
 8.5800700E+000, 3.9584151E-002, 2.2849062E-001, 1.2088091E-005
 8.6130179E+000, 3.9650070E-002, 2.2879617E-001, 1.2068254E-005
 8.6460734E+000, 3.9716016E-002, 2.2910166E-001, 1.2050502E-005
 8.6790213E+000, 3.9781980E-002, 2.2940705E-001, 1.2031572E-005
 8.7120769E+000, 3.9847907E-002, 2.2971204E-001, 1.2012695E-005
 8.7450247E+000, 3.9913817E-002, 2.3001674E-001, 1.1984767E-005
 8.7780803E+000, 3.9979718E-002, 2.3032118E-001, 1.1969949E-005
 8.8110282E+000, 4.0045641E-002, 2.3062555E-001, 1.1945613E-005
 8.8440838E+000, 4.0111566E-002, 2.3092973E-001, 1.1926450E-005
 8.8770963E+000, 4.0177563E-002, 2.3123403E-001, 1.1910295E-005
 8.9100226E+000, 4.0243488E-002, 2.3153785E-001, 1.1890293E-005
 8.9430674E+000, 4.0309328E-002, 2.3184100E-001, 1.1871221E-005
 8.9761122E+000, 4.0375325E-002, 2.3214470E-001, 1.1848700E-005
 9.0090385E+000, 4.0441243E-002, 2.3244786E-001, 1.1835401E-005
 9.0420833E+000, 4.0507156E-002, 2.3275081E-001, 1.1814001E-005
 9.0750097E+000, 4.0573147E-002, 2.3305396E-001, 1.1780480E-005
 9.1080545E+000, 4.0639050E-002, 2.3335645E-001, 1.1763332E-005
 9.1410993E+000, 4.0705001E-002, 2.3365890E-001, 1.1741949E-005
 9.1740256E+000, 4.0770943E-002, 2.3396119E-001, 1.1726177E-005
 9.2070704E+000, 4.0836858E-002, 2.3426314E-001, 1.1706504E-005
 9.2401152E+000, 4.0902914E-002, 2.3456557E-001, 1.1690696E-005
 9.2730416E+000, 4.0968840E-002, 2.3486719E-001, 1.1668986E-005
 9.3060864E+000, 4.1034751E-002, 2.3516853E-001, 1.1647619E-005
 9.3390127E+000, 4.1100663E-002, 2.3546968E-001, 1.1630076E-005
 9.3720575E+000, 4.1166598E-002, 2.3577075E-001, 1.1610075E-005
 9.4051023E+000, 4.1232651E-002, 2.3607217E-001, 1.1589818E-005
 9.4380287E+000, 4.1298585E-002, 2.3637285E-001, 1.1572972E-005
 9.4710735E+000, 4.1364523E-002, 2.3667335E-001, 1.1557716E-005
 9.5041182E+000, 4.1430571E-002, 2.3697412E-001, 1.1536163E-005
 9.5370446E+000, 4.1496511E-002, 2.3727425E-001, 1.1519087E-005
 9.5700894E+000, 4.1562464E-002, 2.3757424E-001, 1.1497837E-005
 9.6030157E+000, 4.1628405E-002, 2.3787398E-001, 1.1482881E-005
 9.6360605E+000, 4.1694354E-002, 2.3817355E-001, 1.1462062E-005
 9.6691053E+000, 4.1760423E-002, 2.3847347E-001, 1.1442700E-005
 9.7020317E+000, 4.1826389E-002, 2.3877276E-001, 1.1429088E-005
 9.7350765E+000, 4.1892350E-002, 2.3907182E-001, 1.1414901E-005
 9.7680028E+000, 4.1958313E-002, 2.3937068E-001, 1.1392561E-005
 9.8010476E+000, 4.2024270E-002, 2.3966933E-001, 1.1375803E-005
 9.8340924E+000, 4.2090334E-002, 2.3996823E-001, 1.1360578E-005
 9.8670188E+000, 4.2156300E-002, 2.4026652E-001, 1.1342011E-005
 9.9000636E+000, 4.2222264E-002, 2.4056462E-001, 1.1320992E-005
 9.9331084E+000, 4.2288350E-002, 2.4086307E-001, 1.1303125E-005
 9.9660347E+000, 4.2354310E-002, 2.4116074E-001, 1.1286596E-005
 9.9990795E+000, 4.2420275E-002, 2.4145825E-001, 1.1269156E-005
 1.0032006E+001, 4.2486252E-002, 2.4175563E-001, 1.1247927E-005
 1.0065051E+001, 4.2552243E-002, 2.4205290E-001, 1.1229755E-005
 1.0098095E+001, 4.2619117E-002, 2.4235449E-001, 1.1110227E-005
 1.0131022E+001, 4.2684276E-002, 2.4264690E-001, 1.1106408E-005
 1.0164067E+001, 4.2749236E-002, 2.4293815E-001, 1.1058703E-005
 1.0197111E+001, 4.2815026E-002, 2.4323366E-001, 1.1042187E-005
 1.0230026E+001, 4.2881221E-002, 2.4353121E-001, 1.1054762E-005
 1.0263118E+001, 4.2947368E-002, 2.4382821E-001, 1.1046056E-005
 1.0296080E+001, 4.3013361E-002, 2.4412414E-001, 1.1038601E-005
 1.0329042E+001, 4.3079242E-002, 2.4441935E-001, 1.1020197E-005
 1.0362004E+001, 4.3145086E-002, 2.4471416E-001, 1.0998509E-005
 1.0395096E+001, 4.3211107E-002, 2.4500963E-001, 1.0977183E-005
 1.0428058E+001, 4.3277176E-002, 2.4530517E-001, 1.0955942E-005
 1.0461020E+001, 4.3343142E-002, 2.4560006E-001, 1.0936164E-005
 1.0494112E+001, 4.3409185E-002, 2.4589506E-001, 1.0918623E-005
 1.0527074E+001, 4.3475271E-002, 2.4619009E-001, 1.0893877E-005
 1.0560036E+001, 4.3541196E-002, 2.4648418E-001, 1.0881953E-005
 1.0593128E+001, 4.3607275E-002, 2.4677878E-001, 1.0849585E-005
 1.0626090E+001, 4.3673359E-002, 2.4707322E-001, 1.0831510E-005
 1.0659052E+001, 4.3739281E-002, 2.4736672E-001, 1.0807093E-005
 1.0692013E+001, 4.3805221E-002, 2.4766013E-001, 1.0788162E-005
 1.0725106E+001, 4.3871341E-002, 2.4795420E-001, 1.0759695E-005
 1.0758067E+001, 4.3937450E-002, 2.4824804E-001, 1.0742353E-005
 1.0791029E+001, 4.4003362E-002, 2.4854072E-001, 1.0715338E-005
 1.0824122E+001, 4.4069416E-002, 2.4883386E-001, 1.0691330E-005
 1.0857083E+001, 4.4135517E-002, 2.4912707E-001, 1.0668340E-005
 1.0890045E+001, 4.4201465E-002, 2.4941941E-001, 1.0641194E-005
 1.0923007E+001, 4.4267359E-002, 2.4971127E-001, 1.0619259E-005
 1.0956099E+001, 4.4333406E-002, 2.5000365E-001, 1.0602306E-005
 1.0989061E+001, 4.4399481E-002, 2.5029598E-001, 1.0587561E-005
 1.1022023E+001, 4.4465467E-002, 2.5058776E-001, 1.0565463E-005
 1.1055115E+001, 4.4531572E-002, 2.5087986E-001, 1.0557368E-005
 1.1088077E+001, 4.4597671E-002, 2.5117174E-001, 1.0533584E-005
 1.1121039E+001, 4.4663627E-002, 2.5146279E-001, 1.0514738E-005
 1.1154001E+001, 4.4729586E-002, 2.5175367E-001, 1.0499416E-005
 1.1187093E+001, 4.4795669E-002, 2.5204490E-001, 1.0481063E-005
 1.1220055E+001, 4.4861779E-002, 2.5233611E-001, 1.0468024E-005
 1.1253017E+001, 4.4931375E-002, 2.5264483E-001, 9.8476693E-006
 1.1286109E+001, 4.5009574E-002, 2.5299595E-001, 8.2233139E-006
 1.1319071E+001, 4.5072994E-002, 2.5327013E-001, 5.9591117E-006
 1.1352033E+001, 4.5118203E-002, 2.5345009E-001, 3.6255233E-006
 1.1385057E+001, 4.5149259E-002, 2.5355573E-001, 4.1956872E-007
 1.1418077E+001, 4.5177044E-002, 2.5365027E-001, 0.0000000E+000
 1.1451164E+001, 4.5217804E-002, 2.5381992E-001, 0.0000000E+000
