s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 3.0620357E-001, 0.0000000E+000
 1.0009725E-001, 3.0620357E-001, 0.0000000E+000
 2.0004120E-001, 3.0620357E-001, 2.8026098E-006
 3.0017438E-001, 3.0620357E-001, 3.8324527E-006
 4.0016946E-001, 3.0620357E-001, 4.4389622E-006
 5.0007938E-001, 3.0620357E-001, 4.7380022E-006
 6.0008155E-001, 3.0620357E-001, 4.7822005E-006
 7.0006121E-001, 3.0620357E-001, 4.8195685E-006
 8.0000161E-001, 3.0620357E-001, 4.8813386E-006
 9.0005351E-001, 3.0620357E-001, 4.9212299E-006
 1.0000753E+000, 3.0620357E-001, 4.9819040E-006
 1.1001627E+000, 3.0620357E-001, 4.9933228E-006
 1.2001052E+000, 3.0620357E-001, 5.1186128E-006
 1.3001072E+000, 3.0620357E-001, 5.0972074E-006
 1.4000996E+000, 3.0620357E-001, 5.1475471E-006
 1.5000798E+000, 3.0620357E-001, 5.1683082E-006
 1.6000859E+000, 3.0620357E-001, 5.1225584E-006
 1.7001008E+000, 3.0620357E-001, 5.1626923E-006
 1.8000024E+000, 3.0620357E-001, 5.2012058E-006
 1.9000796E+000, 3.0620357E-001, 5.1648906E-006
 2.0001025E+000, 3.0620357E-001, 5.1750554E-006
 2.1000490E+000, 3.0620357E-001, 5.2384877E-006
 2.2000867E+000, 3.0620357E-001, 5.2310875E-006
 2.3001739E+000, 3.0620846E-001, 5.2339312E-006
 2.4001610E+000, 3.0630784E-001, 5.2393298E-006
 2.5001401E+000, 3.0653992E-001, 5.2444154E-006
 2.6000643E+000, 3.0682391E-001, 5.2539956E-006
 2.7001564E+000, 3.0714002E-001, 5.2512168E-006
 2.8000789E+000, 3.0747637E-001, 5.2501218E-006
 2.9000014E+000, 3.0782354E-001, 5.2457933E-006
 3.0000936E+000, 3.0817629E-001, 5.2648360E-006
 3.1000161E+000, 3.0853110E-001, 5.2481945E-006
 3.2001082E+000, 3.0888654E-001, 5.2541011E-006
 3.3000307E+000, 3.0924198E-001, 5.2452715E-006
 3.4001228E+000, 3.0959721E-001, 5.2310591E-006
 3.5000453E+000, 3.0995209E-001, 5.1328652E-006
 3.6001375E+000, 3.1030723E-001, 4.9706160E-006
 3.7001920E+000, 3.1066239E-001, 4.9784793E-006
 3.8001447E+000, 3.1101709E-001, 4.9975440E-006
 3.9000156E+000, 3.1137131E-001, 5.0267464E-006
 4.0001109E+000, 3.1172563E-001, 5.0145062E-006
 4.1000889E+000, 3.1208000E-001, 5.0073317E-006
 4.2001588E+000, 3.1243428E-001, 5.0287405E-006
 4.3000212E+000, 3.1278829E-001, 5.0490486E-006
 4.4000259E+000, 3.1314217E-001, 5.0609866E-006
 4.5000129E+000, 3.1349629E-001, 5.0650195E-006
 4.6000974E+000, 3.1385051E-001, 5.0538835E-006
 4.7000525E+000, 3.1420463E-001, 5.0465131E-006
 4.8000786E+000, 3.1455865E-001, 5.0158180E-006
 4.9001609E+000, 3.1491286E-001, 5.0002126E-006
 5.0000834E+000, 3.1526685E-001, 4.9999410E-006
 5.1001701E+000, 3.1562079E-001, 5.0052893E-006
 5.2001291E+000, 3.1597476E-001, 5.0163387E-006
 5.3000881E+000, 3.1632853E-001, 5.0357937E-006
 5.4000471E+000, 3.1668230E-001, 5.0402815E-006
 5.5000060E+000, 3.1703608E-001, 5.0369667E-006
 5.6001407E+000, 3.1739016E-001, 5.0333650E-006
 5.7000996E+000, 3.1774423E-001, 5.0148545E-006
 5.8000586E+000, 3.1809798E-001, 5.0002963E-006
 5.9000176E+000, 3.1845171E-001, 4.9851268E-006
 6.0001522E+000, 3.1880572E-001, 4.9825720E-006
 6.1001112E+000, 3.1915971E-001, 4.9890902E-006
 6.2000702E+000, 3.1951339E-001, 4.9979088E-006
 6.3000292E+000, 3.1986706E-001, 5.0120926E-006
 6.4001638E+000, 3.2022106E-001, 5.0138317E-006
 6.5001228E+000, 3.2057506E-001, 5.0104956E-006
 6.6000818E+000, 3.2092875E-001, 5.0074640E-006
 6.7000407E+000, 3.2128242E-001, 4.9881981E-006
 6.8001754E+000, 3.2163639E-001, 4.9741415E-006
 6.9001343E+000, 3.2199035E-001, 4.9616503E-006
 7.0000933E+000, 3.2234396E-001, 4.9617804E-006
 7.1000523E+000, 3.2269754E-001, 4.9658556E-006
 7.2000113E+000, 3.2305113E-001, 4.9768259E-006
 7.3001459E+000, 3.2340504E-001, 4.9880601E-006
 7.4001049E+000, 3.2375896E-001, 4.9834807E-006
 7.5000639E+000, 3.2411257E-001, 4.9830710E-006
 7.6000228E+000, 3.2446618E-001, 4.9752464E-006
 7.7001575E+000, 3.2482008E-001, 4.9565262E-006
 7.8001164E+000, 3.2517398E-001, 4.9410192E-006
 7.9000754E+000, 3.2552754E-001, 4.9385769E-006
 8.0000344E+000, 3.2588108E-001, 4.9435559E-006
 8.1001690E+000, 3.2623492E-001, 4.9501963E-006
 8.2001280E+000, 3.2658877E-001, 4.9634857E-006
 8.3001649E+000, 3.2694244E-001, 4.9671800E-006
 8.4000759E+000, 3.2729603E-001, 4.9607568E-006
 8.5000786E+000, 3.2764956E-001, 4.9551104E-006
 8.6001479E+000, 3.2800339E-001, 4.9502360E-006
 8.7000503E+000, 3.2835698E-001, 4.9383171E-006
