s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 1.4080167E-001, 0.0000000E+000
 1.0025596E-001, 1.4080167E-001, 0.0000000E+000
 2.0000367E-001, 1.4080167E-001, 1.8918908E-006
 3.0021832E-001, 1.4080167E-001, 8.6340744E-006
 4.0008123E-001, 1.4080167E-001, 5.4281956E-006
 5.0006163E-001, 1.4080167E-001, 5.9931092E-006
 6.0006538E-001, 1.4080167E-001, 6.1707725E-006
 7.0001074E-001, 1.4080167E-001, 6.1926763E-006
 8.0006463E-001, 1.4080167E-001, 6.4514092E-006
 9.0002522E-001, 1.4080167E-001, 6.4876581E-006
 1.0001767E+000, 1.4080167E-001, 6.4518444E-006
 1.1001158E+000, 1.4080167E-001, 6.6367625E-006
 1.2000910E+000, 1.4080167E-001, 6.3621845E-006
 1.3000188E+000, 1.4080167E-001, 6.1394706E-006
 1.4000042E+000, 1.4080167E-001, 6.3267267E-006
 1.5000324E+000, 1.4080167E-001, 6.1742911E-006
 1.6000545E+000, 1.4080167E-001, 6.4837684E-006
 1.7001081E+000, 1.4080167E-001, 7.0124671E-006
 1.8000886E+000, 1.4080167E-001, 7.0178017E-006
 1.9001500E+000, 1.4080167E-001, 7.0217641E-006
 2.0001313E+000, 1.4080167E-001, 7.2040107E-006
 2.1000034E+000, 1.4080167E-001, 7.1552531E-006
 2.2000710E+000, 1.4080167E-001, 7.1955967E-006
 2.3000106E+000, 1.4080536E-001, 7.2157123E-006
 2.4001669E+000, 1.4089238E-001, 7.2429276E-006
 2.5001565E+000, 1.4109642E-001, 7.0390476E-006
 2.6001460E+000, 1.4134081E-001, 7.1999253E-006
 2.7001355E+000, 1.4161030E-001, 7.1820186E-006
 2.8001251E+000, 1.4189641E-001, 7.1150505E-006
 2.9000266E+000, 1.4219219E-001, 7.2465356E-006
 3.0000550E+000, 1.4249328E-001, 7.3438797E-006
 3.1001658E+000, 1.4279716E-001, 7.1064098E-006
 3.2000953E+000, 1.4310177E-001, 7.2094255E-006
 3.3000247E+000, 1.4340601E-001, 7.1903748E-006
 3.4001355E+000, 1.4371028E-001, 7.1414256E-006
 3.5000650E+000, 1.4401437E-001, 7.2171664E-006
 3.6001758E+000, 1.4431859E-001, 7.3634090E-006
 3.7001052E+000, 1.4462306E-001, 7.1032740E-006
 3.8001517E+000, 1.4492747E-001, 7.1918560E-006
 3.9001450E+000, 1.4523181E-001, 7.1949700E-006
 4.0001384E+000, 1.4553580E-001, 7.1569184E-006
 4.1001317E+000, 1.4583970E-001, 7.1994520E-006
 4.2001251E+000, 1.4614387E-001, 7.3500660E-006
 4.3001184E+000, 1.4644836E-001, 7.1101862E-006
 4.4001117E+000, 1.4675302E-001, 7.1970466E-006
 4.5001051E+000, 1.4705753E-001, 7.1739003E-006
 4.6001868E+000, 1.4736195E-001, 7.1215987E-006
 4.7000931E+000, 1.4766619E-001, 7.1973788E-006
 4.8000236E+000, 1.4797057E-001, 7.2776411E-006
 4.9000010E+000, 1.4827544E-001, 7.1718713E-006
 5.0000877E+000, 1.4858070E-001, 7.1910532E-006
 5.1001433E+000, 1.4888572E-001, 7.1406301E-006
 5.2000182E+000, 1.4919033E-001, 7.1069632E-006
 5.3001057E+000, 1.4949506E-001, 7.3342339E-006
 5.4001270E+000, 1.4980049E-001, 7.1394437E-006
 5.5001378E+000, 1.5010619E-001, 7.2378777E-006
 5.6001547E+000, 1.5041168E-001, 7.1678685E-006
 5.7001302E+000, 1.5071696E-001, 7.0698708E-006
 5.8001512E+000, 1.5102205E-001, 7.2148741E-006
 5.9000258E+000, 1.5132739E-001, 7.3017010E-006
 6.0000967E+000, 1.5163323E-001, 7.1086640E-006
 6.1002231E+000, 1.5193964E-001, 5.5950926E-006
 6.2001210E+000, 1.5224489E-001, 7.7752040E-006
 6.3001357E+000, 1.5255027E-001, 6.8529375E-006
 6.4000213E+000, 1.5285675E-001, 7.2464735E-006
 6.5001846E+000, 1.5316355E-001, 6.7298089E-006
 6.6000421E+000, 1.5346905E-001, 5.8033914E-006
 6.7000211E+000, 1.5377482E-001, 7.7430738E-006
 6.8001751E+000, 1.5408141E-001, 7.2247370E-006
 6.9001023E+000, 1.5438877E-001, 5.5800897E-006
 7.0000055E+000, 1.5469449E-001, 7.9375583E-006
 7.1000976E+000, 1.5500088E-001, 6.7255136E-006
 7.2000755E+000, 1.5530804E-001, 7.2211047E-006
 7.3001917E+000, 1.5561598E-001, 6.1235294E-006
 7.4000187E+000, 1.5592226E-001, 7.3431949E-006
 7.5001284E+000, 1.5622792E-001, 6.0076934E-006
 7.6000687E+000, 1.5653670E-001, 6.7158576E-006
 7.7000081E+000, 1.5684335E-001, 7.3297843E-006
 7.8001589E+000, 1.5715116E-001, 7.0370628E-006
 7.9001330E+000, 1.5745805E-001, 5.9394884E-006
 8.0001131E+000, 1.5776598E-001, 7.4590386E-006
 8.1001762E+000, 1.5807343E-001, 7.2584722E-006
 8.2000112E+000, 1.5838137E-001, 5.6264083E-006
 8.3000944E+000, 1.5868872E-001, 7.7411432E-006
 8.4000729E+000, 1.5899634E-001, 6.7691041E-006
 8.5000464E+000, 1.5930470E-001, 7.1887021E-006
 8.6001698E+000, 1.5961343E-001, 5.8913135E-006
 8.7000916E+000, 1.5992107E-001, 7.4339114E-006
 8.8001919E+000, 1.6022825E-001, 6.4735395E-006
 8.9001383E+000, 1.6053821E-001, 6.6438083E-006
 9.0001357E+000, 1.6084627E-001, 7.1524924E-006
 9.1001332E+000, 1.6115392E-001, 5.5613078E-006
 9.2000960E+000, 1.6146328E-001, 7.6554336E-006
 9.3001188E+000, 1.6177160E-001, 7.4544851E-006
 9.4000604E+000, 1.6208061E-001, 5.5614564E-006
 9.5000277E+000, 1.6238907E-001, 7.6581951E-006
 9.6000235E+000, 1.6269726E-001, 6.7803106E-006
 9.7001419E+000, 1.6300800E-001, 6.2020638E-006
 9.8000497E+000, 1.6331614E-001, 5.5850823E-006
 9.9001010E+000, 1.6362498E-001, 7.4743257E-006
 1.0000043E+001, 1.6393517E-001, 6.7472319E-006
 1.0100042E+001, 1.6424426E-001, 5.5872462E-006
 1.0200013E+001, 1.6455282E-001, 7.4558199E-006
 1.0300057E+001, 1.6486345E-001, 6.4621525E-006
 1.0400125E+001, 1.6517347E-001, 5.7069448E-006
 1.0500049E+001, 1.6548184E-001, 6.2737592E-006
 1.0600057E+001, 1.6579268E-001, 6.5991870E-006
