s,kg/kg,mol/mol,kW
 1.3861162E+000, 0.0000000E+000, 0.0000000E+000, 1.9587642E-005
 1.4191125E+000, 0.0000000E+000, 0.0000000E+000, 1.9540792E-005
 1.4520698E+000, 0.0000000E+000, 0.0000000E+000, 1.9842945E-005
 1.4850003E+000, 0.0000000E+000, 0.0000000E+000, 1.9709287E-005
 1.5180785E+000, 0.0000000E+000, 0.0000000E+000, 1.9733787E-005
 1.5510191E+000, 0.0000000E+000, 0.0000000E+000, 2.0018600E-005
 1.5840132E+000, 0.0000000E+000, 0.0000000E+000, 1.9746908E-005
 1.6170485E+000, 0.0000000E+000, 0.0000000E+000, 2.0121421E-005
 1.6500670E+000, 0.0000000E+000, 0.0000000E+000, 1.9972185E-005
 1.6831082E+000, 0.0000000E+000, 0.0000000E+000, 2.0162255E-005
 1.7160059E+000, 0.0000000E+000, 0.0000000E+000, 2.0109087E-005
 1.7490707E+000, 0.0000000E+000, 0.0000000E+000, 2.0240378E-005
 1.7820841E+000, 0.0000000E+000, 0.0000000E+000, 2.0121543E-005
 1.8151192E+000, 0.0000000E+000, 0.0000000E+000, 2.0252777E-005
 1.8480870E+000, 0.0000000E+000, 0.0000000E+000, 2.0295117E-005
 1.8810675E+000, 0.0000000E+000, 0.0000000E+000, 2.0388511E-005
 1.9140129E+000, 0.0000000E+000, 0.0000000E+000, 2.0397697E-005
 1.9470720E+000, 0.0000000E+000, 0.0000000E+000, 2.0447219E-005
 1.9800437E+000, 0.0000000E+000, 0.0000000E+000, 2.0441760E-005
 2.0131155E+000, 0.0000000E+000, 0.0000000E+000, 2.0553328E-005
 2.0460298E+000, 0.0000000E+000, 0.0000000E+000, 2.0471634E-005
 2.0790502E+000, 0.0000000E+000, 0.0000000E+000, 2.0532597E-005
 2.1120634E+000, 0.0000000E+000, 0.0000000E+000, 2.0555005E-005
 2.1450110E+000, 0.0000000E+000, 0.0000000E+000, 2.0596477E-005
 2.1781272E+000, 0.0000000E+000, 0.0000000E+000, 2.0593418E-005
 2.2110395E+000, 0.0000000E+000, 0.0000000E+000, 2.0624124E-005
 2.2440501E+000, 0.0000000E+000, 0.0000000E+000, 2.0594515E-005
 2.2770336E+000, 0.0000000E+000, 0.0000000E+000, 2.0638472E-005
 2.3101167E+000, 0.0000000E+000, 0.0000000E+000, 2.0605069E-005
 2.3430695E+000, 0.0000000E+000, 0.0000000E+000, 2.0643059E-005
 2.3760223E+000, 0.0000000E+000, 0.0000000E+000, 2.0645512E-005
 2.4091184E+000, 0.0000000E+000, 0.0000000E+000, 2.0658448E-005
 2.4420712E+000, 0.0000000E+000, 0.0000000E+000, 2.0672259E-005
 2.4750240E+000, 0.0000000E+000, 0.0000000E+000, 2.0678036E-005
 2.5081201E+000, 0.0000000E+000, 0.0000000E+000, 2.0691060E-005
 2.5410729E+000, 0.0000000E+000, 0.0000000E+000, 2.0688504E-005
 2.5740257E+000, 0.0000000E+000, 0.0000000E+000, 2.0701014E-005
 2.6071218E+000, 0.0000000E+000, 0.0000000E+000, 2.0692725E-005
 2.6400746E+000, 0.0000000E+000, 0.0000000E+000, 2.0704547E-005
 2.6730274E+000, 0.0000000E+000, 0.0000000E+000, 2.0698125E-005
 2.7061235E+000, 0.0000000E+000, 0.0000000E+000, 2.0709463E-005
 2.7390763E+000, 0.0000000E+000, 0.0000000E+000, 2.0708751E-005
 2.7720291E+000, 0.0000000E+000, 0.0000000E+000, 2.0713438E-005
 2.8051252E+000, 0.0000000E+000, 0.0000000E+000, 2.0716145E-005
 2.8380780E+000, 0.0000000E+000, 0.0000000E+000, 2.0716718E-005
 2.8710308E+000, 0.0000000E+000, 0.0000000E+000, 2.0722176E-005
 2.9041268E+000, 0.0000000E+000, 0.0000000E+000, 2.0716525E-005
 2.9370796E+000, 2.7370262E-081, 2.8103949E-081, 2.0723692E-005
 2.9700325E+000, 8.1331300E-059, 8.3511457E-059, 2.0719500E-005
 3.0031285E+000, 2.0642525E-046, 2.1195868E-046, 2.0728211E-005
 3.0360813E+000, 2.8180893E-038, 2.8936307E-038, 2.0714952E-005
 3.0690341E+000, 1.8555028E-032, 1.9052412E-032, 2.0722324E-005
 3.1021302E+000, 4.3557907E-028, 4.4725513E-028, 2.0713540E-005
 3.1350830E+000, 9.7538993E-025, 1.0015361E-024, 2.0727827E-005
 3.1680358E+000, 4.0464642E-022, 4.1549326E-022, 2.0711318E-005
 3.2011319E+000, 4.7722357E-020, 4.9001593E-020, 2.0733751E-005
 3.2340847E+000, 2.2849146E-018, 2.3461633E-018, 2.0718846E-005
 3.2670375E+000, 1.0825437E-016, 1.1115621E-016, 2.0735580E-005
 3.3001336E+000, 2.9064154E-014, 2.9843238E-014, 2.0725524E-005
 3.3330864E+000, 4.5755543E-012, 4.6982051E-012, 2.0736891E-005
 3.3660392E+000, 3.7870230E-010, 3.8885368E-010, 2.0730902E-005
 3.3991353E+000, 1.7712008E-008, 1.8186789E-008, 2.0728630E-005
 3.4320881E+000, 4.7861184E-007, 4.9144136E-007, 2.0727325E-005
 3.4650409E+000, 7.7773681E-006, 7.9858430E-006, 2.0723002E-005
 3.4981370E+000, 8.0279720E-005, 8.2431430E-005, 2.0731581E-005
 3.5310898E+000, 5.3436422E-004, 5.4867848E-004, 2.0717974E-005
 3.5640426E+000, 2.3831634E-003, 2.4468667E-003, 2.0714214E-005
 3.5971387E+000, 7.4850454E-003, 7.6840141E-003, 2.0684444E-005
 3.6300915E+000, 1.7582997E-002, 1.8045418E-002, 2.0615254E-005
 3.6630443E+000, 3.2515653E-002, 3.3357461E-002, 2.0505443E-005
 3.6961404E+000, 5.0107477E-002, 5.1380730E-002, 2.0152823E-005
 3.7290932E+000, 6.7771300E-002, 6.9460792E-002, 1.9737417E-005
 3.7620460E+000, 8.4048459E-002, 8.6106337E-002, 1.9171439E-005
 3.7951421E+000, 9.8810838E-002, 1.0119036E-001, 1.8515831E-005
 3.8280949E+000, 1.1225484E-001, 1.1491695E-001, 1.7864383E-005
 3.8610477E+000, 1.2444234E-001, 1.2735166E-001, 1.7298557E-005
 3.8940005E+000, 1.3556313E-001, 1.3869132E-001, 1.6570965E-005
 3.9270965E+000, 1.4582302E-001, 1.4914833E-001, 1.5418682E-005
 3.9600494E+000, 1.5480391E-001, 1.5829229E-001, 1.5190364E-005
 3.9930022E+000, 1.6245906E-001, 1.6607710E-001, 1.4652524E-005
 4.0261155E+000, 1.6912968E-001, 1.7286062E-001, 1.4366129E-005
 4.0590055E+000, 1.7485523E-001, 1.7868314E-001, 1.4714855E-005
 4.0920257E+000, 1.7981237E-001, 1.8372898E-001, 1.4645360E-005
 4.1250323E+000, 1.8406168E-001, 1.8805043E-001, 1.4529471E-005
 4.1580995E+000, 1.8764516E-001, 1.9169268E-001, 1.4433022E-005
 4.1910053E+000, 1.9059097E-001, 1.9468354E-001, 1.4340193E-005
 4.2240166E+000, 1.9307774E-001, 1.9721235E-001, 1.4009131E-005
 4.2570280E+000, 1.9515447E-001, 1.9932301E-001, 1.3806563E-005
 4.2900393E+000, 1.9687161E-001, 2.0106685E-001, 1.3726183E-005
 4.3230778E+000, 1.9830886E-001, 2.0252723E-001, 1.3671707E-005
 4.3560103E+000, 1.9951177E-001, 2.0374923E-001, 1.3553409E-005
 4.3891174E+000, 2.0052089E-001, 2.0477374E-001, 1.3433026E-005
 4.4220454E+000, 2.0136819E-001, 2.0563404E-001, 1.3367455E-005
 4.4550691E+000, 2.0208300E-001, 2.0635971E-001, 1.3264298E-005
 4.4881169E+000, 2.0269269E-001, 2.0697859E-001, 1.3208794E-005
 4.5210830E+000, 2.0321651E-001, 2.0751013E-001, 1.3185384E-005
 4.5540379E+000, 2.0367226E-001, 2.0797276E-001, 1.3162370E-005
 4.5870387E+000, 2.0407416E-001, 2.0838060E-001, 1.3151037E-005
 4.6200209E+000, 2.0443389E-001, 2.0874572E-001, 1.3139625E-005
 4.6531174E+000, 2.0476082E-001, 2.0907750E-001, 1.3134835E-005
 4.6860304E+000, 2.0506147E-001, 2.0938258E-001, 1.3097533E-005
 4.7190385E+000, 2.0534166E-001, 2.0966685E-001, 1.3105612E-005
 4.7520615E+000, 2.0560689E-001, 2.0993596E-001, 1.3083994E-005
 4.7850246E+000, 2.0587084E-001, 2.1020930E-001, 1.2047472E-005
 4.8181112E+000, 2.0612740E-001, 2.1047324E-001, 1.0881217E-005
 4.8511036E+000, 2.0636909E-001, 2.1071477E-001, 8.8707902E-006
 4.8840960E+000, 2.0657931E-001, 2.1090805E-001, 6.6427541E-006
 4.9170885E+000, 2.0675880E-001, 2.1105561E-001, 3.2366202E-006
 4.9500513E+000, 2.0691678E-001, 2.1117395E-001, 5.1365103E-008
 4.9831369E+000, 2.0708617E-001, 2.1131476E-001, 0.0000000E+000
 5.0160761E+000, 2.0728491E-001, 2.1151193E-001, 0.0000000E+000
 5.0490700E+000, 2.0750075E-001, 2.1174184E-001, 0.0000000E+000
 5.0823302E+000, 2.0771989E-001, 2.1197625E-001, 0.0000000E+000
 5.1153493E+000, 2.0793810E-001, 2.1220780E-001, 0.0000000E+000
 5.1481538E+000, 2.0815379E-001, 2.1243443E-001, 0.0000000E+000
 5.1810210E+000, 2.0837365E-001, 2.1266740E-001, 0.0000000E+000
 5.2142702E+000, 2.0859311E-001, 2.1289709E-001, 0.0000000E+000
 5.2474725E+000, 2.0881485E-001, 2.1312886E-001, 0.0000000E+000
 5.2804580E+000, 2.0903832E-001, 2.1336317E-001, 0.0000000E+000
 5.3130321E+000, 2.0925768E-001, 2.1359037E-001, 0.0000000E+000
 5.3461491E+000, 2.0947473E-001, 2.1381218E-001, 0.0000000E+000
 5.3791938E+000, 2.0969238E-001, 2.1403327E-001, 0.0000000E+000
 5.4120394E+000, 2.0990823E-001, 2.1425137E-001, 0.0000000E+000
 5.4461988E+000, 2.1012578E-001, 2.1446899E-001, 0.0000000E+000
 5.4788363E+000, 2.1033973E-001, 2.1468039E-001, 0.0000000E+000
 5.5119556E+000, 2.1054864E-001, 2.1488494E-001, 0.0000000E+000
 5.5450750E+000, 2.1075753E-001, 2.1508832E-001, 0.0000000E+000
 5.5779100E+000, 2.1096318E-001, 2.1528693E-001, 0.0000000E+000
 5.6106292E+000, 2.1116531E-001, 2.1548163E-001, 0.0000000E+000
 5.6437699E+000, 2.1137223E-001, 2.1568526E-001, 0.0000000E+000
 5.6762195E+000, 2.1158811E-001, 2.1590655E-001, 0.0000000E+000
 5.7093090E+000, 2.1181322E-001, 2.1614504E-001, 0.0000000E+000
 5.7421673E+000, 2.1204253E-001, 2.1638957E-001, 0.0000000E+000
 5.7754045E+000, 2.1227204E-001, 2.1663355E-001, 0.0000000E+000
 5.8086417E+000, 2.1250081E-001, 2.1687422E-001, 0.0000000E+000
 5.8411864E+000, 2.1272466E-001, 2.1710697E-001, 0.0000000E+000
 5.8744236E+000, 2.1294544E-001, 2.1733322E-001, 0.0000000E+000
 5.9071068E+000, 2.1316478E-001, 2.1755561E-001, 0.0000000E+000
 5.9405448E+000, 2.1338466E-001, 2.1777730E-001, 0.0000000E+000
 5.9737239E+000, 2.1360366E-001, 2.1799500E-001, 0.0000000E+000
 6.0069029E+000, 2.1381866E-001, 2.1820554E-001, 0.0000000E+000
 6.0398054E+000, 2.1402774E-001, 2.1840619E-001, 0.0000000E+000
 6.0722471E+000, 2.1422985E-001, 2.1859710E-001, 0.0000000E+000
 6.1056000E+000, 2.1443543E-001, 2.1879455E-001, 0.0000000E+000
 6.1384007E+000, 2.1465359E-001, 2.1901576E-001, 0.0000000E+000
 6.1717426E+000, 2.1488286E-001, 2.1925789E-001, 0.0000000E+000
 6.2045279E+000, 2.1511397E-001, 2.1950369E-001, 0.0000000E+000
 6.2373131E+000, 2.1534401E-001, 2.1974854E-001, 0.0000000E+000
 6.2705574E+000, 2.1557310E-001, 2.1999012E-001, 0.0000000E+000
 6.3037092E+000, 2.1580054E-001, 2.2022706E-001, 0.0000000E+000
 6.3361243E+000, 2.1602265E-001, 2.2045576E-001, 0.0000000E+000
 6.3692761E+000, 2.1624149E-001, 2.2067773E-001, 0.0000000E+000
 6.4025016E+000, 2.1646085E-001, 2.2089796E-001, 0.0000000E+000
 6.4357270E+000, 2.1668120E-001, 2.2111868E-001, 0.0000000E+000
 6.4688715E+000, 2.1689915E-001, 2.2133448E-001, 0.0000000E+000
 6.5011407E+000, 2.1710839E-001, 2.2153695E-001, 0.0000000E+000
 6.5344796E+000, 2.1731186E-001, 2.2172905E-001, 0.0000000E+000
 6.5678185E+000, 2.1751902E-001, 2.2192635E-001, 0.0000000E+000
 6.6001769E+000, 2.1773078E-001, 2.2213621E-001, 0.0000000E+000
 6.6336797E+000, 2.1795489E-001, 2.2236962E-001, 0.0000000E+000
 6.6663009E+000, 2.1818658E-001, 2.2261637E-001, 0.0000000E+000
 6.6997918E+000, 2.1841810E-001, 2.2286293E-001, 0.0000000E+000
 6.7323125E+000, 2.1864856E-001, 2.2310712E-001, 0.0000000E+000
 6.7656264E+000, 2.1887542E-001, 2.2334463E-001, 0.0000000E+000
 6.7983042E+000, 2.1909968E-001, 2.2357655E-001, 0.0000000E+000
 6.8311397E+000, 2.1931975E-001, 2.2380122E-001, 0.0000000E+000
 6.8646889E+000, 2.1953968E-001, 2.2402260E-001, 0.0000000E+000
 6.8973102E+000, 2.1975827E-001, 2.2424125E-001, 0.0000000E+000
 6.9307595E+000, 2.1997677E-001, 2.2445895E-001, 0.0000000E+000
 6.9633216E+000, 2.2019102E-001, 2.2466868E-001, 0.0000000E+000
 6.9965746E+000, 2.2039656E-001, 2.2486355E-001, 0.0000000E+000
 7.0298276E+000, 2.2060123E-001, 2.2505626E-001, 0.0000000E+000
 7.0621306E+000, 2.2080934E-001, 2.2525917E-001, 0.0000000E+000
 7.0950981E+000, 2.2102732E-001, 2.2548227E-001, 0.0000000E+000
 7.1284403E+000, 2.2125800E-001, 2.2572674E-001, 0.0000000E+000
 7.1617825E+000, 2.2149259E-001, 2.2597724E-001, 0.0000000E+000
 7.1940692E+000, 2.2172198E-001, 2.2622086E-001, 0.0000000E+000
 7.2271152E+000, 2.2194861E-001, 2.2645952E-001, 0.0000000E+000
 7.2601612E+000, 2.2217447E-001, 2.2669413E-001, 0.0000000E+000
 7.2932073E+000, 2.2239773E-001, 2.2692325E-001, 0.0000000E+000
 7.3262533E+000, 2.2261810E-001, 2.2714625E-001, 0.0000000E+000
 7.3592993E+000, 2.2283585E-001, 2.2736399E-001, 0.0000000E+000
 7.3920379E+000, 2.2305365E-001, 2.2758154E-001, 0.0000000E+000
 7.4255143E+000, 2.2327077E-001, 2.2779600E-001, 0.0000000E+000
 7.4580608E+000, 2.2348006E-001, 2.2799677E-001, 0.0000000E+000
 7.4910722E+000, 2.2368121E-001, 2.2818491E-001, 0.0000000E+000
 7.5248276E+000, 2.2389004E-001, 2.2838515E-001, 0.0000000E+000
 7.5574982E+000, 2.2410749E-001, 2.2860381E-001, 0.0000000E+000
 7.5904725E+000, 2.2433326E-001, 2.2884067E-001, 0.0000000E+000
 7.6234861E+000, 2.2456530E-001, 2.2908865E-001, 0.0000000E+000
 7.6564998E+000, 2.2479711E-001, 2.2933563E-001, 0.0000000E+000
 7.6891794E+000, 2.2502594E-001, 2.2957757E-001, 0.0000000E+000
 7.7225933E+000, 2.2525309E-001, 2.2981482E-001, 0.0000000E+000
 7.7552647E+000, 2.2547710E-001, 2.3004567E-001, 0.0000000E+000
 7.7886785E+000, 2.2569861E-001, 2.3027107E-001, 0.0000000E+000
 7.8213499E+000, 2.2591692E-001, 2.3049002E-001, 0.0000000E+000
 7.8540955E+000, 2.2613294E-001, 2.3070571E-001, 0.0000000E+000
 7.8878287E+000, 2.2635214E-001, 2.3092335E-001, 0.0000000E+000
 7.9201733E+000, 2.2656481E-001, 2.3112994E-001, 0.0000000E+000
 7.9535062E+000, 2.2676761E-001, 2.3132030E-001, 0.0000000E+000
 7.9861204E+000, 2.2697081E-001, 2.3151200E-001, 0.0000000E+000
 8.0197229E+000, 2.2718375E-001, 2.3172218E-001, 0.0000000E+000
 8.0525990E+000, 2.2740847E-001, 2.3195475E-001, 0.0000000E+000
 8.0854752E+000, 2.2763900E-001, 2.3220026E-001, 0.0000000E+000
 8.1184162E+000, 2.2787069E-001, 2.3244790E-001, 0.0000000E+000
 8.1511783E+000, 2.2810035E-001, 2.3269151E-001, 0.0000000E+000
 8.1847395E+000, 2.2832996E-001, 2.3293271E-001, 0.0000000E+000
 8.2176581E+000, 2.2855623E-001, 2.3316696E-001, 0.0000000E+000
 8.2500155E+000, 2.2877596E-001, 2.3339167E-001, 0.0000000E+000
 8.2830918E+000, 2.2899331E-001, 2.3361079E-001, 0.0000000E+000
 8.3160963E+000, 2.2921103E-001, 2.3382810E-001, 0.0000000E+000
 8.3492373E+000, 2.2942971E-001, 2.3404595E-001, 0.0000000E+000
 8.3823863E+000, 2.2964557E-001, 2.3425776E-001, 0.0000000E+000
 8.4158833E+000, 2.2985417E-001, 2.3445561E-001, 0.0000000E+000
 8.4484233E+000, 2.3005607E-001, 2.3464418E-001, 0.0000000E+000
 8.4819203E+000, 2.3026451E-001, 2.3484602E-001, 0.0000000E+000
 8.5141717E+000, 2.3048296E-001, 2.3506837E-001, 0.0000000E+000
 8.5477465E+000, 2.3071150E-001, 2.3531009E-001, 0.0000000E+000
 8.5804604E+000, 2.3094551E-001, 2.3556056E-001, 0.0000000E+000
 8.6136738E+000, 2.3117658E-001, 2.3580648E-001, 0.0000000E+000
 8.6461945E+000, 2.3140534E-001, 2.3604795E-001, 0.0000000E+000
 8.6794894E+000, 2.3163095E-001, 2.3628281E-001, 0.0000000E+000
 8.7120101E+000, 2.3185361E-001, 2.3651159E-001, 0.0000000E+000
 8.7453051E+000, 2.3207349E-001, 2.3673446E-001, 0.0000000E+000
 8.7786001E+000, 2.3229288E-001, 2.3695376E-001, 0.0000000E+000
 8.8118177E+000, 2.3251268E-001, 2.3717302E-001, 0.0000000E+000
 8.8441835E+000, 2.3272802E-001, 2.3738587E-001, 0.0000000E+000
 8.8778269E+000, 2.3293798E-001, 2.3758763E-001, 0.0000000E+000
 8.9106186E+000, 2.3314102E-001, 2.3777674E-001, 0.0000000E+000
 8.9434103E+000, 2.3334448E-001, 2.3797016E-001, 0.0000000E+000
 8.9762020E+000, 2.3355799E-001, 2.3818337E-001, 0.0000000E+000
 9.0097314E+000, 2.3378520E-001, 2.3842089E-001, 0.0000000E+000
 9.0425783E+000, 2.3401902E-001, 2.3867090E-001, 0.0000000E+000
 9.0754251E+000, 2.3425053E-001, 2.3891818E-001, 0.0000000E+000
 9.1085980E+000, 2.3448100E-001, 2.3916234E-001, 0.0000000E+000
 9.1411791E+000, 2.3470792E-001, 2.3940000E-001, 0.0000000E+000
 9.1745180E+000, 2.3493188E-001, 2.3963117E-001, 0.0000000E+000
 9.2070991E+000, 2.3515323E-001, 2.3985675E-001, 0.0000000E+000
 9.2404380E+000, 2.3537131E-001, 2.4007565E-001, 0.0000000E+000
 9.2735495E+000, 2.3559038E-001, 2.4029408E-001, 0.0000000E+000
 9.3060549E+000, 2.3580688E-001, 2.4050912E-001, 0.0000000E+000
 9.3397271E+000, 2.3602056E-001, 2.4071704E-001, 0.0000000E+000
 9.3725492E+000, 2.3622591E-001, 2.4090961E-001, 0.0000000E+000
 9.4058297E+000, 2.3642840E-001, 2.4109918E-001, 0.0000000E+000
 9.4385012E+000, 2.3663896E-001, 2.4130544E-001, 0.0000000E+000
 9.4711532E+000, 2.3685863E-001, 2.4153158E-001, 0.0000000E+000
 9.5046133E+000, 2.3709023E-001, 2.4177801E-001, 0.0000000E+000
 9.5372357E+000, 2.3732380E-001, 2.4202825E-001, 0.0000000E+000
 9.5706736E+000, 2.3755545E-001, 2.4227446E-001, 0.0000000E+000
 9.6036926E+000, 2.3778636E-001, 2.4251767E-001, 0.0000000E+000
 9.6366893E+000, 2.3801166E-001, 2.4275138E-001, 0.0000000E+000
 9.6696860E+000, 2.3823420E-001, 2.4297927E-001, 0.0000000E+000
 9.7026827E+000, 2.3845368E-001, 2.4320079E-001, 0.0000000E+000
 9.7354594E+000, 2.3867012E-001, 2.4341661E-001, 0.0000000E+000
 9.7688520E+000, 2.3888878E-001, 2.4363435E-001, 0.0000000E+000
 9.8016800E+000, 2.3910492E-001, 2.4384663E-001, 0.0000000E+000
 9.8346855E+000, 2.3931139E-001, 2.4404264E-001, 0.0000000E+000
 9.8678685E+000, 2.3951292E-001, 2.4422975E-001, 0.0000000E+000
 9.9000754E+000, 2.3971761E-001, 2.4442617E-001, 0.0000000E+000
 9.9331603E+000, 2.3993294E-001, 2.4464385E-001, 0.0000000E+000
 9.9665367E+000, 2.4016295E-001, 2.4488637E-001, 0.0000000E+000
 9.9992946E+000, 2.4039692E-001, 2.4513716E-001, 0.0000000E+000
 1.0032472E+001, 2.4062881E-001, 2.4538457E-001, 0.0000000E+000
 1.0065650E+001, 2.4086052E-001, 2.4562973E-001, 0.0000000E+000
 1.0098038E+001, 2.4108608E-001, 2.4586514E-001, 0.0000000E+000
 1.0131525E+001, 2.4130921E-001, 2.4609474E-001, 0.0000000E+000
 1.0164206E+001, 2.4153047E-001, 2.4631938E-001, 0.0000000E+000
 1.0197030E+001, 2.4174650E-001, 2.4653541E-001, 0.0000000E+000
 1.0230558E+001, 2.4196555E-001, 2.4675366E-001, 0.0000000E+000
 1.0263226E+001, 2.4218307E-001, 2.4696871E-001, 0.0000000E+000
 1.0296409E+001, 2.4239325E-001, 2.4717115E-001, 0.0000000E+000
 1.0329507E+001, 2.4259588E-001, 2.4735954E-001, 0.0000000E+000
 1.0362604E+001, 2.4279963E-001, 2.4755144E-001, 0.0000000E+000
 1.0395702E+001, 2.4301351E-001, 2.4776336E-001, 0.0000000E+000
 1.0428421E+001, 2.4323811E-001, 2.4799724E-001, 0.0000000E+000
 1.0461612E+001, 2.4347048E-001, 2.4824572E-001, 0.0000000E+000
 1.0494803E+001, 2.4370519E-001, 2.4849697E-001, 0.0000000E+000
 1.0527738E+001, 2.4393672E-001, 2.4874283E-001, 0.0000000E+000
 1.0560673E+001, 2.4416492E-001, 2.4898242E-001, 0.0000000E+000
 1.0593609E+001, 2.4438927E-001, 2.4921444E-001, 0.0000000E+000
 1.0626544E+001, 2.4461077E-001, 2.4944050E-001, 0.0000000E+000
 1.0659479E+001, 2.4482892E-001, 2.4965967E-001, 0.0000000E+000
 1.0692107E+001, 2.4504466E-001, 2.4987452E-001, 0.0000000E+000
 1.0725808E+001, 2.4526364E-001, 2.5009204E-001, 0.0000000E+000
 1.0758077E+001, 2.4547725E-001, 2.5030030E-001, 0.0000000E+000
 1.0791348E+001, 2.4568006E-001, 2.5049054E-001, 0.0000000E+000
 1.0824990E+001, 2.4588385E-001, 2.5067986E-001, 0.0000000E+000
 1.0857916E+001, 2.4609463E-001, 2.5088453E-001, 0.0000000E+000
 1.0890015E+001, 2.4631198E-001, 2.5110699E-001, 0.0000000E+000
 1.0923482E+001, 2.4654128E-001, 2.5135058E-001, 0.0000000E+000
 1.0956477E+001, 2.4677683E-001, 2.5160342E-001, 0.0000000E+000
 1.0989472E+001, 2.4700899E-001, 2.5185077E-001, 0.0000000E+000
 1.1022619E+001, 2.4723955E-001, 2.5209425E-001, 0.0000000E+000
 1.1055264E+001, 2.4746509E-001, 2.5232882E-001, 0.0000000E+000
 1.1088651E+001, 2.4768840E-001, 2.5255787E-001, 0.0000000E+000
 1.1121296E+001, 2.4790859E-001, 2.5278046E-001, 0.0000000E+000
 1.1154461E+001, 2.4812510E-001, 2.5299628E-001, 0.0000000E+000
 1.1187106E+001, 2.4834243E-001, 2.5321257E-001, 0.0000000E+000
 1.1220403E+001, 2.4855802E-001, 2.5342460E-001, 0.0000000E+000
 1.1253799E+001, 2.4876799E-001, 2.5362443E-001, 0.0000000E+000
 1.1286387E+001, 2.4896832E-001, 2.5380953E-001, 0.0000000E+000
 1.1319962E+001, 2.4917370E-001, 2.5400477E-001, 0.0000000E+000
 1.1352251E+001, 2.4938936E-001, 2.5422120E-001, 0.0000000E+000
 1.1385128E+001, 2.4961421E-001, 2.5445751E-001, 0.0000000E+000
 1.1418620E+001, 2.4984939E-001, 2.5470979E-001, 0.0000000E+000
 1.1451391E+001, 2.5008341E-001, 2.5496013E-001, 0.0000000E+000
