s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 1.4080167E-001, 0.0000000E+000
 1.0003267E-001, 1.4080167E-001, 0.0000000E+000
 2.0023432E-001, 1.4080167E-001, 5.0622264E-006
 3.0020514E-001, 1.4080167E-001, 1.1480291E-005
 4.0011297E-001, 1.4080167E-001, 6.4147535E-006
 5.0007648E-001, 1.4080167E-001, 6.8248875E-006
 6.0000182E-001, 1.4080167E-001, 7.4952951E-006
 7.0008819E-001, 1.4080167E-001, 6.9034907E-006
 8.0012799E-001, 1.4080167E-001, 6.8405135E-006
 9.0018243E-001, 1.4080167E-001, 6.9247230E-006
 1.0000448E+000, 1.4080167E-001, 6.9232188E-006
 1.1001276E+000, 1.4080167E-001, 7.3990709E-006
 1.2000602E+000, 1.4080167E-001, 7.2826561E-006
 1.3000637E+000, 1.4080167E-001, 7.4088897E-006
 1.4001113E+000, 1.4080167E-001, 7.6140431E-006
 1.5000333E+000, 1.4080167E-001, 7.5100870E-006
 1.6000238E+000, 1.4080167E-001, 7.6986817E-006
 1.7000055E+000, 1.4080167E-001, 7.5815397E-006
 1.8001600E+000, 1.4080167E-001, 7.8164919E-006
 1.9001541E+000, 1.4080167E-001, 7.7535940E-006
 2.0000175E+000, 1.4080167E-001, 7.7774896E-006
 2.1000388E+000, 1.4080167E-001, 7.9757645E-006
 2.2000400E+000, 1.4080167E-001, 7.7513149E-006
 2.3000297E+000, 1.4080532E-001, 7.9554198E-006
 2.4000290E+000, 1.4089188E-001, 8.1108792E-006
 2.5000797E+000, 1.4109496E-001, 7.8102277E-006
 2.6000694E+000, 1.4133870E-001, 7.8318799E-006
 2.7000449E+000, 1.4160760E-001, 8.0738391E-006
 2.8001883E+000, 1.4189372E-001, 8.0216822E-006
 2.9000619E+000, 1.4218979E-001, 7.7857058E-006
 3.0000749E+000, 1.4249076E-001, 8.0590893E-006
 3.1000873E+000, 1.4279418E-001, 8.1878874E-006
 3.2000614E+000, 1.4309840E-001, 7.9026496E-006
 3.3000269E+000, 1.4340268E-001, 8.3244468E-006
 3.4000779E+000, 1.4370712E-001, 7.9507524E-006
 3.5001132E+000, 1.4401155E-001, 8.3181662E-006
 3.6001639E+000, 1.4431592E-001, 7.8614717E-006
 3.7001298E+000, 1.4462013E-001, 8.3068627E-006
 3.8000970E+000, 1.4492426E-001, 7.8321353E-006
 3.9001677E+000, 1.4522848E-001, 8.0720705E-006
 4.0001566E+000, 1.4553275E-001, 8.1036985E-006
 4.1000161E+000, 1.4583681E-001, 7.7584297E-006
 4.2000402E+000, 1.4614090E-001, 7.9668152E-006
 4.3000423E+000, 1.4644522E-001, 7.6915442E-006
 4.4001113E+000, 1.4674971E-001, 8.0334995E-006
 4.5001244E+000, 1.4705428E-001, 7.8488615E-006
 4.6000252E+000, 1.4735869E-001, 8.1067991E-006
 4.7001592E+000, 1.4766328E-001, 8.0201050E-006
 4.8001478E+000, 1.4796815E-001, 7.6934059E-006
 4.9000331E+000, 1.4827266E-001, 7.9741452E-006
 5.0000514E+000, 1.4857734E-001, 7.5203673E-006
 5.1001306E+000, 1.4888240E-001, 7.9734099E-006
 5.2000949E+000, 1.4918738E-001, 7.5685927E-006
 5.3001324E+000, 1.4949254E-001, 7.9140746E-006
 5.4000436E+000, 1.4979760E-001, 8.1769460E-006
 5.5001701E+000, 1.5010289E-001, 7.9944519E-006
 5.6000028E+000, 1.5040823E-001, 7.8756450E-006
 5.7000291E+000, 1.5071336E-001, 7.7171604E-006
 5.8000647E+000, 1.5101902E-001, 7.6871209E-006
 5.9000150E+000, 1.5132454E-001, 7.6564833E-006
 6.0001349E+000, 1.5163031E-001, 8.0795195E-006
 6.1000878E+000, 1.5193623E-001, 7.5094099E-006
 6.2000185E+000, 1.5224197E-001, 8.3321342E-006
 6.3000199E+000, 1.5254780E-001, 7.6220302E-006
 6.4000236E+000, 1.5285394E-001, 7.8878749E-006
 6.5000684E+000, 1.5316009E-001, 7.4253506E-006
 6.6000373E+000, 1.5346627E-001, 8.3132221E-006
 6.7000733E+000, 1.5377267E-001, 7.5981181E-006
 6.8001932E+000, 1.5407929E-001, 7.8197066E-006
 6.9000082E+000, 1.5438569E-001, 8.0156109E-006
 7.0000909E+000, 1.5469219E-001, 7.9525527E-006
 7.1001950E+000, 1.5499904E-001, 7.8493178E-006
 7.2001610E+000, 1.5530600E-001, 7.9952735E-006
 7.3000758E+000, 1.5561263E-001, 7.5698034E-006
 7.4000363E+000, 1.5591946E-001, 7.8023510E-006
 7.5001787E+000, 1.5622654E-001, 7.4829033E-006
 7.6001449E+000, 1.5653393E-001, 7.7333760E-006
 7.7001554E+000, 1.5684107E-001, 7.4990887E-006
 7.8000527E+000, 1.5714827E-001, 7.7403130E-006
 7.9000224E+000, 1.5745546E-001, 7.5120725E-006
 8.0000937E+000, 1.5776306E-001, 7.6915272E-006
 8.1000211E+000, 1.5807063E-001, 7.5368381E-006
 8.2001116E+000, 1.5837838E-001, 7.7630026E-006
 8.3000294E+000, 1.5868618E-001, 7.3002358E-006
 8.4001275E+000, 1.5899401E-001, 7.5547293E-006
 8.5001527E+000, 1.5930215E-001, 7.6331780E-006
 8.6000073E+000, 1.5961008E-001, 7.5318001E-006
 8.7001409E+000, 1.5991818E-001, 7.8480394E-006
 8.8001659E+000, 1.6022668E-001, 7.6026659E-006
 8.9000598E+000, 1.6053485E-001, 7.4460250E-006
 9.0000649E+000, 1.6084318E-001, 7.6164621E-006
 9.1000283E+000, 1.6115158E-001, 7.2407181E-006
 9.2000109E+000, 1.6146011E-001, 7.7721980E-006
 9.3001037E+000, 1.6176894E-001, 7.1477277E-006
 9.4000758E+000, 1.6207782E-001, 7.4359875E-006
 9.5001758E+000, 1.6238684E-001, 7.5885611E-006
 9.6001147E+000, 1.6269585E-001, 7.1632334E-006
 9.7001684E+000, 1.6300485E-001, 7.5425941E-006
 9.8000379E+000, 1.6331391E-001, 7.3423892E-006
 9.9001467E+000, 1.6362314E-001, 7.4802758E-006
 1.0000096E+001, 1.6393251E-001, 7.4220662E-006
 1.0100147E+001, 1.6424199E-001, 7.5599509E-006
 1.0200114E+001, 1.6455154E-001, 7.5185471E-006
 1.0300038E+001, 1.6486102E-001, 7.3875157E-006
 1.0400008E+001, 1.6517057E-001, 7.5757276E-006
 1.0500057E+001, 1.6548038E-001, 7.2856986E-006
 1.0600147E+001, 1.6579053E-001, 7.6783563E-006
