s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 1.0368316E-001, 0.0000000E+000
 1.0078282E-001, 1.0368316E-001, 0.0000000E+000
 2.0003783E-001, 1.0368316E-001, 0.0000000E+000
 3.0018419E-001, 1.0368316E-001, 2.5570149E-007
 4.0021126E-001, 1.0368316E-001, 1.3789849E-006
 5.0019013E-001, 1.0368316E-001, 3.5819873E-006
 6.0006215E-001, 1.0368316E-001, 4.3244581E-006
 7.0007009E-001, 1.0368316E-001, 5.0273112E-006
 8.0012807E-001, 1.0368316E-001, 5.2681594E-006
 9.0008186E-001, 1.0368316E-001, 5.7607957E-006
 1.0001202E+000, 1.0368316E-001, 6.0398022E-006
 1.1000392E+000, 1.0368316E-001, 6.6363782E-006
 1.2001229E+000, 1.0368316E-001, 7.3015631E-006
 1.3000019E+000, 1.0368316E-001, 7.3851340E-006
 1.4001390E+000, 1.0368316E-001, 7.2435521E-006
 1.5001643E+000, 1.0368316E-001, 7.2953583E-006
 1.6000138E+000, 1.0368316E-001, 6.9043705E-006
 1.7000390E+000, 1.0368316E-001, 7.6059150E-006
 1.8000984E+000, 1.0368316E-001, 7.6553872E-006
 1.9000123E+000, 1.0368316E-001, 7.8350065E-006
 2.0001285E+000, 1.0368316E-001, 8.5694991E-006
 2.1000337E+000, 1.0368316E-001, 8.3933194E-006
 2.2000959E+000, 1.0368318E-001, 8.4122709E-006
 2.3001678E+000, 1.0370183E-001, 7.9768973E-006
 2.4001530E+000, 1.0388112E-001, 8.5831067E-006
 2.5000473E+000, 1.0416300E-001, 8.6720967E-006
 2.6000002E+000, 1.0445888E-001, 8.3914636E-006
 2.7000030E+000, 1.0476297E-001, 8.7511108E-006
 2.8000310E+000, 1.0507162E-001, 8.1506504E-006
 2.9000591E+000, 1.0538236E-001, 8.8457892E-006
 3.0000871E+000, 1.0569387E-001, 8.5085201E-006
 3.1000245E+000, 1.0600547E-001, 8.7461707E-006
 3.2000346E+000, 1.0631700E-001, 8.2221264E-006
 3.3000005E+000, 1.0662849E-001, 8.4873334E-006
 3.4000925E+000, 1.0694005E-001, 8.6916741E-006
 3.5000980E+000, 1.0725162E-001, 8.4377014E-006
 3.6000028E+000, 1.0756299E-001, 8.5458242E-006
 3.7001044E+000, 1.0787445E-001, 8.2496757E-006
