s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 3.2497722E-001, 0.0000000E+000
 1.0034928E-001, 3.2497722E-001, 0.0000000E+000
 2.0028370E-001, 3.2497722E-001, 9.2264218E-007
 3.0006341E-001, 3.2497722E-001, 1.5584838E-005
 4.0028607E-001, 3.2497722E-001, 6.5242214E-006
 5.0020173E-001, 3.2497722E-001, 5.1650755E-006
 6.0011657E-001, 3.2497722E-001, 5.5725979E-006
 7.0013365E-001, 3.2497722E-001, 5.3292189E-006
 8.0019041E-001, 3.2497722E-001, 5.4403382E-006
 9.0005778E-001, 3.2497722E-001, 5.4282543E-006
 1.0001443E+000, 3.2497722E-001, 5.7964336E-006
 1.1000645E+000, 3.2497722E-001, 5.9916648E-006
 1.2001231E+000, 3.2497722E-001, 5.4246746E-006
 1.3000943E+000, 3.2497722E-001, 4.2721039E-006
 1.4000303E+000, 3.2497722E-001, 4.3257551E-006
 1.5000027E+000, 3.2497722E-001, 5.6010247E-006
 1.6000018E+000, 3.2497722E-001, 5.1780136E-006
 1.7000392E+000, 3.2497722E-001, 4.5832101E-006
 1.8001569E+000, 3.2497722E-001, 6.5987788E-006
 1.9001730E+000, 3.2497717E-001, 5.7146404E-006
 2.0000486E+000, 3.2497457E-001, 4.2345266E-006
 2.1000911E+000, 3.2497682E-001, 4.4574529E-006
 2.2001320E+000, 3.2497722E-001, 7.3948382E-006
 2.3001205E+000, 3.2498486E-001, 1.7342215E-005
 2.4000083E+000, 3.2510607E-001, 4.3773621E-006
 2.5001669E+000, 3.2518453E-001, 8.2882067E-007
 2.6000390E+000, 3.2552020E-001, 9.4612166E-006
 2.7001186E+000, 3.2580161E-001, 3.6010581E-005
 2.8000989E+000, 3.2603699E-001, 6.1917209E-006
 2.9001287E+000, 3.2629701E-001, 1.4207952E-005
 3.0001669E+000, 3.2657940E-001, 9.6669057E-006
 3.1001155E+000, 3.2686862E-001, 5.3420075E-006
 3.2000960E+000, 3.2715447E-001, 4.3645398E-006
 3.3000808E+000, 3.2744355E-001, 4.5906705E-006
 3.4000987E+000, 3.2773679E-001, 4.1805497E-006
 3.5001256E+000, 3.2802795E-001, 4.2645362E-006
 3.6001632E+000, 3.2831073E-001, 4.6480204E-006
 3.7001625E+000, 3.2858846E-001, 6.0327724E-006
 3.8000086E+000, 3.2887347E-001, 8.7169724E-006
 3.9001570E+000, 3.2916618E-001, 7.4183025E-006
 4.0001205E+000, 3.2944597E-001, 5.7755888E-006
 4.1000047E+000, 3.2971928E-001, 8.0159461E-006
 4.2000710E+000, 3.2998168E-001, 1.4956596E-005
 4.3000826E+000, 3.3025251E-001, 2.0427093E-005
 4.4001488E+000, 3.3054387E-001, 1.8469530E-005
 4.5001387E+000, 3.3077521E-001, 1.3779430E-005
 4.6000526E+000, 3.3106855E-001, 9.1788262E-006
 4.7002315E+000, 3.3136280E-001, 1.2633555E-006
 4.8000954E+000, 3.3160901E-001, 0.0000000E+000
 4.9000494E+000, 3.3183016E-001, 1.5259406E-005
 5.0002701E+000, 3.3207488E-001, 1.2970063E-005
 5.1000569E+000, 3.3233739E-001, 5.4354001E-006
 5.2001237E+000, 3.3261171E-001, 4.7225365E-006
 5.3001589E+000, 3.3289756E-001, 5.2582329E-006
 5.4000443E+000, 3.3318834E-001, 4.7535736E-006
 5.5000069E+000, 3.3347865E-001, 4.6012816E-006
 5.6001418E+000, 3.3377166E-001, 4.0263669E-006
 5.7001583E+000, 3.3406291E-001, 4.2527462E-006
 5.8000253E+000, 3.3435099E-001, 4.1195832E-006
 5.9000092E+000, 3.3463967E-001, 4.6049923E-006
 6.0001548E+000, 3.3493194E-001, 4.9117315E-006
 6.1000749E+000, 3.3522103E-001, 5.0747637E-006
 6.2001036E+000, 3.3550119E-001, 6.0027056E-006
 6.3000729E+000, 3.3577650E-001, 9.0786434E-006
 6.4000421E+000, 3.3605830E-001, 1.2724083E-005
 6.5000114E+000, 3.3634432E-001, 1.3146651E-005
 6.6001790E+000, 3.3661934E-001, 7.6792377E-006
 6.7000086E+000, 3.3689835E-001, 1.4118495E-005
 6.8000171E+000, 3.3716424E-001, 2.6637416E-005
 6.9000041E+000, 3.3743236E-001, 2.3843582E-005
 7.0001643E+000, 3.3771943E-001, 1.6158385E-005
 7.1002056E+000, 3.3797213E-001, 1.6226042E-006
 7.2001170E+000, 3.3828973E-001, 0.0000000E+000
 7.3002374E+000, 3.3856934E-001, 0.0000000E+000
 7.4001024E+000, 3.3870868E-001, 0.0000000E+000
 7.5002484E+000, 3.3870868E-001, 0.0000000E+000
 7.6002666E+000, 3.3870868E-001, 0.0000000E+000
 7.7000306E+000, 3.3870868E-001, 0.0000000E+000
 7.8001537E+000, 3.3870868E-001, 0.0000000E+000
 7.9001432E+000, 3.3870868E-001, 0.0000000E+000
 8.0006265E+000, 3.3870868E-001, 0.0000000E+000
 8.1009158E+000, 3.3870868E-001, 0.0000000E+000
 8.2001382E+000, 3.3870868E-001, 0.0000000E+000
 8.3004276E+000, 3.3870868E-001, 0.0000000E+000
 8.4007169E+000, 3.3870868E-001, 0.0000000E+000
 8.5006773E+000, 3.3870868E-001, 0.0000000E+000
 8.6005225E+000, 3.3870868E-001, 0.0000000E+000
 8.7004637E+000, 3.3870868E-001, 0.0000000E+000
 8.8006833E+000, 3.3870868E-001, 0.0000000E+000
 8.9000408E+000, 3.3870868E-001, 0.0000000E+000
 9.0007729E+000, 3.3870868E-001, 0.0000000E+000
 9.1003248E+000, 3.3870868E-001, 0.0000000E+000
 9.2002614E+000, 3.3870868E-001, 0.0000000E+000
 9.3000137E+000, 3.3870868E-001, 2.1603971E-005
 9.4001794E+000, 3.3870868E-001, 2.2866316E-005
 9.5002540E+000, 3.3870868E-001, 2.2814294E-005
 9.6000352E+000, 3.3870868E-001, 7.7954542E-006
 9.7000940E+000, 3.3870868E-001, 0.0000000E+000
 9.8000850E+000, 3.3870868E-001, 0.0000000E+000
 9.9001133E+000, 3.3870868E-001, 0.0000000E+000
 1.0000355E+001, 3.3870868E-001, 0.0000000E+000
 1.0100255E+001, 3.3870868E-001, 0.0000000E+000
 1.0200162E+001, 3.3870868E-001, 0.0000000E+000
 1.0300197E+001, 3.3870868E-001, 0.0000000E+000
 1.0400067E+001, 3.3870868E-001, 1.7235807E-006
 1.0500248E+001, 3.3870868E-001, 6.9795301E-006
 1.0600081E+001, 3.3870868E-001, 3.3887720E-006
