s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 6.7889010E-002, 0.0000000E+000
 1.0006028E-001, 6.7889010E-002, 0.0000000E+000
 2.0010264E-001, 6.7889010E-002, 7.7717491E-006
 3.0007121E-001, 6.7889010E-002, 7.5502925E-006
 4.0004161E-001, 6.7889010E-002, 7.6365033E-006
 5.0006662E-001, 6.7889010E-002, 8.0821421E-006
 6.0000328E-001, 6.7889010E-002, 7.6925603E-006
 7.0007743E-001, 6.7889010E-002, 7.6204842E-006
 8.0010153E-001, 6.7889010E-002, 7.5186546E-006
 9.0005005E-001, 6.7889010E-002, 7.7415809E-006
 1.0000853E+000, 6.7889010E-002, 8.1308004E-006
 1.1000599E+000, 6.7889010E-002, 8.4247342E-006
 1.2000855E+000, 6.7889010E-002, 8.3801429E-006
 1.3000329E+000, 6.7889010E-002, 8.2104653E-006
 1.4000723E+000, 6.7889010E-002, 8.3645049E-006
 1.5000063E+000, 6.7889010E-002, 8.5174954E-006
 1.6000413E+000, 6.7889010E-002, 8.6621874E-006
 1.7000492E+000, 6.7889010E-002, 8.6056800E-006
 1.8000366E+000, 6.7889010E-002, 8.4781020E-006
 1.9000300E+000, 6.7889010E-002, 8.5062423E-006
 2.0001259E+000, 6.7889010E-002, 8.6020907E-006
 2.1000126E+000, 6.7889010E-002, 8.7343307E-006
 2.2000093E+000, 6.7889023E-002, 8.7059694E-006
 2.3000338E+000, 6.7908122E-002, 8.5501596E-006
 2.4000087E+000, 6.8091191E-002, 8.5420863E-006
 2.5000413E+000, 6.8378649E-002, 8.6376581E-006
 2.6000815E+000, 6.8680723E-002, 8.7548544E-006
 2.7001469E+000, 6.8991035E-002, 8.7304222E-006
 2.8000144E+000, 6.9305815E-002, 8.6030457E-006
 2.9000093E+000, 6.9622795E-002, 8.5410701E-006
 3.0000812E+000, 6.9940910E-002, 8.6274884E-006
 3.1000350E+000, 7.0259207E-002, 8.7360843E-006
 3.2000725E+000, 7.0577531E-002, 8.7225858E-006
 3.3000673E+000, 7.0895859E-002, 8.6407038E-006
 3.4000670E+000, 7.1214012E-002, 8.5403625E-006
 3.5000938E+000, 7.1532246E-002, 8.5984854E-006
 3.6001647E+000, 7.1850560E-002, 8.6763112E-006
 3.7001604E+000, 7.2168787E-002, 8.7656970E-006
 3.8001746E+000, 7.2486981E-002, 8.6627063E-006
 3.9000379E+000, 7.2805048E-002, 8.5491154E-006
 4.0000109E+000, 7.3123014E-002, 8.5780778E-006
 4.1001166E+000, 7.3441501E-002, 8.6865993E-006
 4.2001129E+000, 7.3760119E-002, 8.7762794E-006
 4.3001218E+000, 7.4078537E-002, 8.6894063E-006
 4.4001348E+000, 7.4397161E-002, 8.6145481E-006
 4.5000647E+000, 7.4715753E-002, 8.5421869E-006
 4.6000107E+000, 7.5034284E-002, 8.6321367E-006
 4.7001678E+000, 7.5353260E-002, 8.8144502E-006
 4.8000304E+000, 7.5672213E-002, 8.6717937E-006
 4.9001475E+000, 7.5991190E-002, 8.6866841E-006
 5.0000308E+000, 7.6310249E-002, 8.5822925E-006
 5.1001188E+000, 7.6629460E-002, 8.6181913E-006
 5.2000994E+000, 7.6948805E-002, 8.7302170E-006
 5.3000143E+000, 7.7268103E-002, 8.8232610E-006
 5.4001704E+000, 7.7587717E-002, 8.6386963E-006
 5.5000949E+000, 7.7907495E-002, 8.6272470E-006
 5.6000939E+000, 7.8227043E-002, 8.5782953E-006
 5.7000826E+000, 7.8546836E-002, 8.6716012E-006
 5.8001534E+000, 7.8866825E-002, 8.8148674E-006
 5.9000655E+000, 7.9186775E-002, 8.7472095E-006
 6.0000227E+000, 7.9506674E-002, 8.6874334E-006
 6.1000908E+000, 7.9827003E-002, 8.5873666E-006
 6.2000810E+000, 8.0147383E-002, 8.6527568E-006
 6.3001156E+000, 8.0467817E-002, 8.6799603E-006
 6.4001537E+000, 8.0788517E-002, 8.8348818E-006
 6.5000169E+000, 8.1108975E-002, 8.7360846E-006
 6.6001186E+000, 8.1429642E-002, 8.6464063E-006
 6.7001365E+000, 8.1750698E-002, 8.6384003E-006
