s,mol/mol,kW
Time,"VF","HRR"
 0.0000000E+000, 2.1931700E-001, 0.0000000E+000
 1.0021857E-001, 2.1931700E-001, 0.0000000E+000
 2.0000338E-001, 2.1931700E-001, 9.2616978E-006
 3.0017721E-001, 2.1931700E-001, 7.6840344E-006
 4.0009716E-001, 2.1931700E-001, 7.5137201E-006
 5.0012910E-001, 2.1931700E-001, 7.8322290E-006
 6.0016104E-001, 2.1931700E-001, 8.2752224E-006
 7.0006349E-001, 2.1931700E-001, 8.2392420E-006
 8.0003769E-001, 2.1931700E-001, 7.9977467E-006
 9.0006399E-001, 2.1931700E-001, 7.9589209E-006
 1.0001633E+000, 2.1931700E-001, 8.0646695E-006
 1.1001364E+000, 2.1931700E-001, 8.2241636E-006
 1.2001095E+000, 2.1931700E-001, 8.3747646E-006
 1.3000454E+000, 2.1931700E-001, 8.3786881E-006
 1.4001457E+000, 2.1931700E-001, 8.2526731E-006
 1.5000887E+000, 2.1931700E-001, 8.4153046E-006
 1.6000130E+000, 2.1931700E-001, 8.3403716E-006
 1.7000607E+000, 2.1931700E-001, 8.1026906E-006
 1.8000340E+000, 2.1931700E-001, 8.3222147E-006
 1.9001208E+000, 2.1931700E-001, 8.1222893E-006
 2.0001314E+000, 2.1931700E-001, 8.3458396E-006
 2.1001455E+000, 2.1931700E-001, 8.2657523E-006
 2.2000190E+000, 2.1931700E-001, 8.4432944E-006
 2.3001123E+000, 2.1932034E-001, 8.2483324E-006
 2.4000612E+000, 2.1940204E-001, 8.1996046E-006
 2.5000590E+000, 2.1959496E-001, 8.1376460E-006
 2.6000485E+000, 2.1982636E-001, 8.1826554E-006
 2.7000389E+000, 2.2008128E-001, 8.2917609E-006
 2.8001064E+000, 2.2035211E-001, 8.3374530E-006
 2.9000501E+000, 2.2063214E-001, 8.3535714E-006
 3.0001159E+000, 2.2091681E-001, 8.2058381E-006
 3.1000857E+000, 2.2120332E-001, 8.1306347E-006
 3.2000745E+000, 2.2149026E-001, 8.2009470E-006
 3.3000679E+000, 2.2177741E-001, 8.2188592E-006
 3.4001499E+000, 2.2206465E-001, 8.2226667E-006
 3.5000321E+000, 2.2235162E-001, 8.3169656E-006
 3.6001380E+000, 2.2263855E-001, 8.3219529E-006
 3.7001316E+000, 2.2292567E-001, 8.1899867E-006
 3.8000444E+000, 2.2321262E-001, 8.1086595E-006
 3.9000777E+000, 2.2349956E-001, 8.0981534E-006
 4.0001190E+000, 2.2378650E-001, 8.1224078E-006
 4.1000241E+000, 2.2407323E-001, 8.1849120E-006
 4.2000509E+000, 2.2435997E-001, 8.2289172E-006
 4.3000263E+000, 2.2464703E-001, 8.2490852E-006
 4.4001514E+000, 2.2493437E-001, 8.0798963E-006
 4.5000277E+000, 2.2522155E-001, 7.9318097E-006
 4.6000077E+000, 2.2550848E-001, 7.9308562E-006
 4.7001228E+000, 2.2579573E-001, 7.9838252E-006
 4.8000182E+000, 2.2608290E-001, 8.0327551E-006
 4.9000871E+000, 2.2637009E-001, 8.1609989E-006
 5.0001115E+000, 2.2665768E-001, 8.2075623E-006
 5.1000649E+000, 2.2694529E-001, 8.0164927E-006
 5.2000436E+000, 2.2723290E-001, 7.8609749E-006
 5.3000296E+000, 2.2752054E-001, 7.9007189E-006
 5.4001394E+000, 2.2780835E-001, 7.9511305E-006
 5.5000382E+000, 2.2809604E-001, 8.0074187E-006
 5.6000997E+000, 2.2838382E-001, 8.1450854E-006
 5.7001368E+000, 2.2867197E-001, 8.1894808E-006
 5.8001131E+000, 2.2896018E-001, 7.9773440E-006
 5.9000434E+000, 2.2924827E-001, 7.8262845E-006
 6.0001272E+000, 2.2953652E-001, 7.8597494E-006
 6.1000363E+000, 2.2982468E-001, 7.8797465E-006
 6.2000038E+000, 2.3011270E-001, 7.9629640E-006
 6.3001662E+000, 2.3040117E-001, 8.1120323E-006
 6.4000908E+000, 2.3068981E-001, 8.1494135E-006
 6.5000188E+000, 2.3097830E-001, 7.9107906E-006
 6.6000770E+000, 2.3126703E-001, 7.7755553E-006
 6.7001266E+000, 2.3155593E-001, 7.8308542E-006
 6.8000983E+000, 2.3184469E-001, 7.8838049E-006
 6.9000082E+000, 2.3213330E-001, 7.9676115E-006
 7.0000163E+000, 2.3242207E-001, 8.1104375E-006
 7.1000955E+000, 2.3271132E-001, 8.1302182E-006
 7.2001069E+000, 2.3300076E-001, 7.8779343E-006
 7.3000938E+000, 2.3329007E-001, 7.7685443E-006
 7.4000579E+000, 2.3357931E-001, 7.8220727E-006
 7.5000354E+000, 2.3386848E-001, 7.8751194E-006
 7.6000602E+000, 2.3415778E-001, 7.9677251E-006
 7.7000299E+000, 2.3444725E-001, 8.1026830E-006
 7.8000647E+000, 2.3473694E-001, 8.0980849E-006
 7.9001494E+000, 2.3502691E-001, 7.8349200E-006
 8.0000759E+000, 2.3531680E-001, 7.7607257E-006
 8.1000964E+000, 2.3560651E-001, 7.8186641E-006
 8.2001392E+000, 2.3589643E-001, 7.8688090E-006
 8.3001085E+000, 2.3618632E-001, 7.9759856E-006
 8.4000608E+000, 2.3647623E-001, 8.1028214E-006
 8.5001587E+000, 2.3676652E-001, 8.0593056E-006
 8.6000915E+000, 2.3705694E-001, 7.7918587E-006
 8.7001310E+000, 2.3734723E-001, 7.7554775E-006
 8.8000297E+000, 2.3763750E-001, 7.8143681E-006
 8.9000554E+000, 2.3792771E-001, 7.8603244E-006
 9.0000927E+000, 2.3821822E-001, 7.9764948E-006
 9.1000278E+000, 2.3850883E-001, 8.0944377E-006
 9.2001857E+000, 2.3879977E-001, 7.9971621E-006
 9.3001156E+000, 2.3909082E-001, 7.7416827E-006
 9.4000141E+000, 2.3938150E-001, 7.7496914E-006
 9.5001197E+000, 2.3967239E-001, 7.8076283E-006
 9.6001391E+000, 2.3996346E-001, 7.8551714E-006
 9.7000176E+000, 2.4025425E-001, 7.9877998E-006
 9.8001408E+000, 2.4054546E-001, 8.0809960E-006
 9.9001177E+000, 2.4083697E-001, 7.9136117E-006
 1.0000008E+001, 2.4112825E-001, 7.7007755E-006
 1.0100077E+001, 2.4141961E-001, 7.7455674E-006
 1.0200104E+001, 2.4171121E-001, 7.8008891E-006
 1.0300156E+001, 2.4200276E-001, 7.8559421E-006
 1.0400079E+001, 2.4229426E-001, 7.9961744E-006
 1.0500121E+001, 2.4258597E-001, 8.0468570E-006
 1.0600011E+001, 2.4287780E-001, 7.8286606E-006
 1.0700086E+001, 2.4316973E-001, 7.6817138E-006
 1.0800007E+001, 2.4346172E-001, 7.7431402E-006
 1.0900012E+001, 2.4375358E-001, 7.7899558E-006
 1.1000112E+001, 2.4404572E-001, 7.8615853E-006
 1.1100163E+001, 2.4433806E-001, 8.0000081E-006
 1.1200161E+001, 2.4463044E-001, 7.9847935E-006
 1.1300038E+001, 2.4492278E-001, 7.7522416E-006
 1.1400045E+001, 2.4521513E-001, 7.6789409E-006
 1.1500066E+001, 2.4550763E-001, 7.7387331E-006
 1.1600009E+001, 2.4580008E-001, 7.7760764E-006
 1.1700116E+001, 2.4609271E-001, 7.8656611E-006
 1.1800064E+001, 2.4638550E-001, 7.9875939E-006
 1.1900163E+001, 2.4667847E-001, 7.9263186E-006
 1.2000091E+001, 2.4697154E-001, 7.6901753E-006
 1.2100058E+001, 2.4726447E-001, 7.6665635E-006
 1.2200029E+001, 2.4755737E-001, 7.7225192E-006
 1.2300130E+001, 2.4785050E-001, 7.7562443E-006
 1.2400017E+001, 2.4814365E-001, 7.8650009E-006
 1.2500189E+001, 2.4843702E-001, 7.9707429E-006
 1.2600013E+001, 2.4873046E-001, 7.8557927E-006
 1.2700065E+001, 2.4902387E-001, 7.6350942E-006
 1.2800007E+001, 2.4931746E-001, 7.6525206E-006
 1.2900087E+001, 2.4961113E-001, 7.7088839E-006
 1.3000145E+001, 2.4990494E-001, 7.7412574E-006
 1.3100072E+001, 2.5019859E-001, 7.8616191E-006
